name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Vibrionaceae	641	F	3177042	3383666	6560708	0.22530
Lysobacteraceae	32033	F	38848	31951	70799	0.00243
Rhodanobacteraceae	1775411	F	99	8	107	0.00000
Marinicellaceae	3120710	F	17	0	17	0.00000
Enterobacteriaceae	543	F	9053	490160	499213	0.01714
Gallaecimonadaceae	3120698	F	2989	305	3294	0.00011
Erwiniaceae	1903409	F	1269	394	1663	0.00006
Morganellaceae	1903414	F	643	4326	4969	0.00017
Yersiniaceae	1903411	F	567	1317	1884	0.00006
Pectobacteriaceae	1903410	F	156	40	196	0.00001
Hafniaceae	1903412	F	26	19	45	0.00000
Bruguierivoracaceae	2812006	F	24	1	25	0.00000
Budviciaceae	1903416	F	10	2	12	0.00000
Pseudomonadaceae	135621	F	2078	1605	3683	0.00013
Marinobacteraceae	2887365	F	1520	5	1525	0.00005
Pseudohongiellaceae	3085095	F	26	0	26	0.00000
Pseudoalteromonadaceae	267888	F	720	168	888	0.00003
Alteromonadaceae	72275	F	310	25	335	0.00001
Shewanellaceae	267890	F	218	36	254	0.00001
Colwelliaceae	267889	F	169	18	187	0.00001
Idiomarinaceae	267893	F	110	28	138	0.00000
Moritellaceae	267891	F	39	9	48	0.00000
Psychromonadaceae	267894	F	24	2	26	0.00000
Moraxellaceae	468	F	1211	892	2103	0.00007
Aeromonadaceae	84642	F	793	1758	2551	0.00009
Halomonadaceae	28256	F	331	150	481	0.00002
Oceanospirillaceae	135620	F	201	12	213	0.00001
Hahellaceae	224379	F	102	1	103	0.00000
Alcanivoracaceae	224372	F	37	5	42	0.00000
Endozoicomonadaceae	2066474	F	30	0	30	0.00000
Pleioneaceae	2823145	F	27	0	27	0.00000
Pasteurellaceae	712	F	454	3715	4169	0.00014
Candidatus Pseudothioglobaceae	3399801	F	236	15	251	0.00001
Piscirickettsiaceae	135616	F	79	12	91	0.00000
Francisellaceae	34064	F	77	19	96	0.00000
Thiotrichaceae	135617	F	15	0	15	0.00000
Legionellaceae	444	F	122	2	124	0.00000
Coxiellaceae	118968	F	26	0	26	0.00000
Microbulbiferaceae	1706373	F	57	0	57	0.00000
Cellvibrionaceae	1706371	F	53	2	55	0.00000
Halieaceae	1706372	F	16	1	17	0.00000
Chromatiaceae	1046	F	77	2	79	0.00000
Ectothiorhodospiraceae	72276	F	16	0	16	0.00000
Sedimenticolaceae	3067276	F	11	0	11	0.00000
Methylococcaceae	403	F	100	4	104	0.00000
Orbaceae	1240483	F	53	49	102	0.00000
Kangiellaceae	1920240	F	13	0	13	0.00000
Anaplasmataceae	942	F	25277	17640	42917	0.00147
Rickettsiaceae	775	F	162	2	164	0.00001
Methylobacteriaceae	119045	F	10982	6972	17954	0.00062
Brucellaceae	118882	F	1563	24	1587	0.00005
Stappiaceae	2821832	F	833	106	939	0.00003
Rhizobiaceae	82115	F	600	110	710	0.00002
Nitrobacteraceae	41294	F	388	11	399	0.00001
Phyllobacteriaceae	69277	F	202	24	226	0.00001
Bartonellaceae	772	F	120	7	127	0.00000
Aurantimonadaceae	255475	F	97	18	115	0.00000
Devosiaceae	2831106	F	54	0	54	0.00000
Alloboseaceae	2831100	F	40	0	40	0.00000
Blastochloridaceae	2831090	F	39	1	40	0.00000
Xanthobacteraceae	335928	F	23	0	23	0.00000
Methylocystaceae	31993	F	23	0	23	0.00000
Reyranellaceae	2844375	F	21	0	21	0.00000
Pleomorphomonadaceae	2843308	F	14	0	14	0.00000
Parvibaculaceae	2813035	F	12	2	14	0.00000
Cohaesibacteraceae	655351	F	10	0	10	0.00000
Azospirillaceae	2829815	F	10245	390	10635	0.00037
Rhodospirillaceae	41295	F	63	1	64	0.00000
Thalassospiraceae	2844866	F	23	1	24	0.00000
Rhodovibrionaceae	2844403	F	14	0	14	0.00000
Paracoccaceae	31989	F	385	32	417	0.00001
Roseobacteraceae	2854170	F	186	118	304	0.00001
Sphingomonadaceae	41297	F	196	21	217	0.00001
Erythrobacteraceae	335929	F	125	5	130	0.00000
Sphingobiaceae	3423717	F	90	7	97	0.00000
Sphingopyxidaceae	3423718	F	29	7	36	0.00000
Sphingosinicellaceae	2820280	F	17	0	17	0.00000
Sphingorhabdaceae	3423719	F	16	0	16	0.00000
Caulobacteraceae	76892	F	259	5542	5801	0.00020
Acetobacteraceae	433	F	123	8	131	0.00000
Roseomonadaceae	3385906	F	56	5	61	0.00000
Candidatus Pelagibacteraceae	1655514	F	156	7	163	0.00001
Emcibacteraceae	2066491	F	53	0	53	0.00000
Micropepsaceae	1921568	F	38	0	38	0.00000
Holosporaceae	44746	F	13	1	14	0.00000
Sneathiellaceae	510685	F	15	0	15	0.00000
Geminicoccaceae	2066434	F	11	1	12	0.00000
Burkholderiaceae	119060	F	1890	552	2442	0.00008
Oxalobacteraceae	75682	F	1129	62	1191	0.00004
Comamonadaceae	80864	F	463	301	764	0.00003
Sphaerotilaceae	2975441	F	155	24	179	0.00001
Alcaligenaceae	506	F	132	84	216	0.00001
Neisseriaceae	481	F	1391	40	1431	0.00005
Chromobacteriaceae	1499392	F	42	1	43	0.00000
Chitinibacteraceae	2897177	F	30	5	35	0.00000
Nitrosomonadaceae	206379	F	92	0	92	0.00000
Methylophilaceae	32011	F	43	0	43	0.00000
Sterolibacteriaceae	2008793	F	23	1	24	0.00000
Sulfuricellaceae	2772226	F	20	0	20	0.00000
Zoogloeaceae	2008794	F	36	10	46	0.00000
Rhodocyclaceae	75787	F	18	2	20	0.00000
Acidithiobacillaceae	225058	F	22	0	22	0.00000
Flavobacteriaceae	49546	F	5703	174	5877	0.00020
Weeksellaceae	2762318	F	893	117	1010	0.00003
Blattabacteriaceae	39782	F	77	105	182	0.00001
Parvicellaceae	2975259	F	26	0	26	0.00000
