name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Plasmodiidae	1639119	F	155280	506582	661862	0.21623
Babesiidae	32594	F	308	911	1219	0.00040
Theileriidae	27994	F	25	25	50	0.00002
Sarcocystidae	5809	F	2750	14661	17411	0.00569
Cryptosporidiidae	35082	F	90	144	234	0.00008
Thalassiosiraceae	29202	F	565	35	600	0.00020
Neidiaceae	432548	F	84	0	84	0.00003
Peronosporaceae	4777	F	89	1	90	0.00003
Hominidae	9604	F	158957	1383759	1542716	0.50401
Cryptococcaceae	1884633	F	43352	176367	219719	0.07178
Trichosporonaceae	1759442	F	114	1224	1338	0.00044
Marasmiaceae	654128	F	72	113	185	0.00006
Agrocybaceae	3710399	F	15	15	30	0.00001
Ceratobasidiaceae	5250	F	10	5	15	0.00000
Ustilaginaceae	5268	F	119	1024	1143	0.00037
Malasseziaceae	742845	F	114	857	971	0.00032
Pucciniaceae	5262	F	357	1552	1909	0.00062
Hypocreaceae	5129	F	624	2526	3150	0.00103
Nectriaceae	110618	F	233	1163	1396	0.00046
Clavicipitaceae	34397	F	107	49	156	0.00005
Ophiocordycipitaceae	474942	F	19	33	52	0.00002
Glomerellaceae	681950	F	140	262	402	0.00013
Sordariaceae	5148	F	216	254	470	0.00015
Chaetomiaceae	35718	F	55	47	102	0.00003
Podosporaceae	2609812	F	20	15	35	0.00001
Pyriculariaceae	2528436	F	35	1	36	0.00001
Sclerotiniaceae	28983	F	32	460	492	0.00016
Aspergillaceae	1131492	F	399	1526	1925	0.00063
Trichocomaceae	28568	F	25	131	156	0.00005
Onygenaceae	33184	F	61	687	748	0.00024
Mycosphaerellaceae	93133	F	294	478	772	0.00025
Didymellaceae	683158	F	27	52	79	0.00003
Pleosporaceae	28556	F	23	93	116	0.00004
Debaryomycetaceae	766764	F	225	1859	2084	0.00068
Metschnikowiaceae	27319	F	182	487	669	0.00022
Pichiaceae	1156497	F	342	1319	1661	0.00054
Saccharomycetaceae	4893	F	660	12363	13023	0.00425
Schizosaccharomycetaceae	4894	F	94	298	392	0.00013
Glomeraceae	36751	F	173	266	439	0.00014
Unikaryonidae	36734	F	69	0	69	0.00002
Nosematidae	27974	F	32	9	41	0.00001
Dictyosteliaceae	2058185	F	1690	3962	5652	0.00185
Hemiselmidaceae	589351	F	1635	2221	3856	0.00126
Trypanosomatidae	5654	F	243	53	296	0.00010
Trichomonadidae	181550	F	65	6	71	0.00002
Hexamitidae	5739	F	37	1	38	0.00001
Cyanidiaceae	265316	F	16	4	20	0.00001
Vibrionaceae	641	F	99961	109784	209745	0.06852
Lysobacteraceae	32033	F	31733	18101	49834	0.01628
Rhodanobacteraceae	1775411	F	63	8	71	0.00002
Erwiniaceae	1903409	F	2890	1197	4087	0.00134
Enterobacteriaceae	543	F	2035	65070	67105	0.02192
Morganellaceae	1903414	F	293	437	730	0.00024
Gallaecimonadaceae	3120698	F	277	20	297	0.00010
Yersiniaceae	1903411	F	133	601	734	0.00024
Pectobacteriaceae	1903410	F	44	11	55	0.00002
Marinobacteraceae	2887365	F	4072	3	4075	0.00133
Pseudomonadaceae	135621	F	3037	869	3906	0.00128
Pseudohongiellaceae	3085095	F	25	0	25	0.00001
Aeromonadaceae	84642	F	1042	2096	3138	0.00103
Pseudoalteromonadaceae	267888	F	168	68	236	0.00008
Alteromonadaceae	72275	F	115	14	129	0.00004
Shewanellaceae	267890	F	90	24	114	0.00004
Colwelliaceae	267889	F	61	10	71	0.00002
Psychromonadaceae	267894	F	18	1	19	0.00001
Idiomarinaceae	267893	F	17	4	21	0.00001
Moritellaceae	267891	F	10	3	13	0.00000
Moraxellaceae	468	F	483	166	649	0.00021
Hahellaceae	224379	F	129	1	130	0.00004
Oceanospirillaceae	135620	F	74	11	85	0.00003
Halomonadaceae	28256	F	59	6	65	0.00002
Pleioneaceae	2823145	F	20	0	20	0.00001
Saccharospirillaceae	255527	F	15	0	15	0.00000
Alcanivoracaceae	224372	F	12	1	13	0.00000
Pasteurellaceae	712	F	181	286	467	0.00015
Candidatus Pseudothioglobaceae	3399801	F	102	7	109	0.00004
Francisellaceae	34064	F	30	1	31	0.00001
Piscirickettsiaceae	135616	F	27	4	31	0.00001
Thiotrichaceae	135617	F	11	2	13	0.00000
Microbulbiferaceae	1706373	F	27	0	27	0.00001
Cellvibrionaceae	1706371	F	26	2	28	0.00001
Legionellaceae	444	F	29	0	29	0.00001
Coxiellaceae	118968	F	11	0	11	0.00000
Chromatiaceae	1046	F	20	1	21	0.00001
Methylococcaceae	403	F	26	3	29	0.00001
Orbaceae	1240483	F	19	15	34	0.00001
Cardiobacteriaceae	868	F	13	0	13	0.00000
Anaplasmataceae	942	F	22577	16538	39115	0.01278
Rickettsiaceae	775	F	45	2	47	0.00002
Methylobacteriaceae	119045	F	9543	5279	14822	0.00484
Stappiaceae	2821832	F	2568	417	2985	0.00098
Brucellaceae	118882	F	509	10	519	0.00017
Rhizobiaceae	82115	F	204	26	230	0.00008
Nitrobacteraceae	41294	F	146	9	155	0.00005
Phyllobacteriaceae	69277	F	91	4	95	0.00003
Bartonellaceae	772	F	37	1	38	0.00001
Aurantimonadaceae	255475	F	31	7	38	0.00001
Devosiaceae	2831106	F	21	0	21	0.00001
Reyranellaceae	2844375	F	19	0	19	0.00001
Beijerinckiaceae	45404	F	15	0	15	0.00000
Alloboseaceae	2831100	F	15	0	15	0.00000
Xanthobacteraceae	335928	F	14	1	15	0.00000
Candidatus Pelagibacteraceae	1655514	F	652	21	673	0.00022
Azospirillaceae	2829815	F	381	18	399	0.00013
Rhodospirillaceae	41295	F	45	0	45	0.00001
Sphingomonadaceae	41297	F	140	14	154	0.00005
Erythrobacteraceae	335929	F	72	3	75	0.00002
Sphingobiaceae	3423717	F	20	14	34	0.00001
Sphingosinicellaceae	2820280	F	18	0	18	0.00001
Paracoccaceae	31989	F	151	24	175	0.00006
Roseobacteraceae	2854170	F	63	51	114	0.00004
Acetobacteraceae	433	F	59	3	62	0.00002
Roseomonadaceae	3385906	F	12	0	12	0.00000
Caulobacteraceae	76892	F	66	85	151	0.00005
Emcibacteraceae	2066491	F	57	0	57	0.00002
Micropepsaceae	1921568	F	20	0	20	0.00001
Oxalobacteraceae	75682	F	533	42	575	0.00019
Burkholderiaceae	119060	F	343	51	394	0.00013
Comamonadaceae	80864	F	247	173	420	0.00014
Alcaligenaceae	506	F	83	36	119	0.00004
Sphaerotilaceae	2975441	F	74	44	118	0.00004
Neisseriaceae	481	F	567	28	595	0.00019
Chromobacteriaceae	1499392	F	22	0	22	0.00001
Nitrosomonadaceae	206379	F	40	0	40	0.00001
Sterolibacteriaceae	2008793	F	12	9	21	0.00001
Zoogloeaceae	2008794	F	18	2	20	0.00001
Rhodocyclaceae	75787	F	12	4	16	0.00001
Azonexaceae	2008795	F	11	19	30	0.00001
Acidithiobacillaceae	225058	F	10	0	10	0.00000
Flavobacteriaceae	49546	F	12257	260	12517	0.00409
Weeksellaceae	2762318	F	275	27	302	0.00010
