name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	472298	2522046	2994344	0.56640
Cryptococcaceae	1884633	F	57889	155580	213469	0.04038
Trichosporonaceae	1759442	F	446	3045	3491	0.00066
Marasmiaceae	654128	F	126	128	254	0.00005
Agrocybaceae	3710399	F	31	19	50	0.00001
Ceratobasidiaceae	5250	F	31	11	42	0.00001
Ustilaginaceae	5268	F	1118	6580	7698	0.00146
Malasseziaceae	742845	F	351	1497	1848	0.00035
Pucciniaceae	5262	F	572	1621	2193	0.00041
Hypocreaceae	5129	F	668	3284	3952	0.00075
Nectriaceae	110618	F	588	2296	2884	0.00055
Clavicipitaceae	34397	F	155	135	290	0.00005
Ophiocordycipitaceae	474942	F	61	168	229	0.00004
Cordycipitaceae	474943	F	47	83	130	0.00002
Glomerellaceae	681950	F	493	1627	2120	0.00040
Sordariaceae	5148	F	622	1234	1856	0.00035
Chaetomiaceae	35718	F	446	466	912	0.00017
Podosporaceae	2609812	F	75	85	160	0.00003
Pyriculariaceae	2528436	F	307	7	314	0.00006
Sclerotiniaceae	28983	F	89	821	910	0.00017
Mycosphaerellaceae	93133	F	2863	6468	9331	0.00177
Pleosporaceae	28556	F	83	557	640	0.00012
Didymellaceae	683158	F	71	211	282	0.00005
Aspergillaceae	1131492	F	1129	4017	5146	0.00097
Trichocomaceae	28568	F	85	316	401	0.00008
Onygenaceae	33184	F	159	1342	1501	0.00028
Debaryomycetaceae	766764	F	843	4526	5369	0.00102
Metschnikowiaceae	27319	F	653	1044	1697	0.00032
Pichiaceae	1156497	F	502	1307	1809	0.00034
Saccharomycetaceae	4893	F	1397	18137	19534	0.00369
Saccharomycodaceae	34365	F	37	449	486	0.00009
Trichomonascaceae	410830	F	19	112	131	0.00002
Schizosaccharomycetaceae	4894	F	183	153	336	0.00006
Glomeraceae	36751	F	676	627	1303	0.00025
Nosematidae	27974	F	195	37	232	0.00004
Unikaryonidae	36734	F	147	0	147	0.00003
Plasmodiidae	1639119	F	254287	586490	840777	0.15904
Babesiidae	32594	F	1121	2114	3235	0.00061
Theileriidae	27994	F	71	42	113	0.00002
Sarcocystidae	5809	F	8259	21886	30145	0.00570
Cryptosporidiidae	35082	F	137	147	284	0.00005
Thalassiosiraceae	29202	F	2177	64	2241	0.00042
Neidiaceae	432548	F	54	0	54	0.00001
Peronosporaceae	4777	F	229	5	234	0.00004
Dictyosteliaceae	2058185	F	11896	17362	29258	0.00553
Trypanosomatidae	5654	F	566	76	642	0.00012
Trichomonadidae	181550	F	266	17	283	0.00005
Hexamitidae	5739	F	113	2	115	0.00002
Hemiselmidaceae	589351	F	256	214	470	0.00009
Geminigeraceae	589343	F	13	162	175	0.00003
Cyanidiaceae	265316	F	23	4	27	0.00001
Vibrionaceae	641	F	131915	92991	224906	0.04254
Lysobacteraceae	32033	F	44778	19113	63891	0.01209
Rhodanobacteraceae	1775411	F	141	12	153	0.00003
Marinicellaceae	3120710	F	16	0	16	0.00000
Enterobacteriaceae	543	F	8609	224905	233514	0.04417
Erwiniaceae	1903409	F	3297	976	4273	0.00081
Gallaecimonadaceae	3120698	F	2306	142	2448	0.00046
Morganellaceae	1903414	F	1220	1258	2478	0.00047
Yersiniaceae	1903411	F	529	873	1402	0.00027
Pectobacteriaceae	1903410	F	207	41	248	0.00005
Bruguierivoracaceae	2812006	F	45	1	46	0.00001
Hafniaceae	1903412	F	34	19	53	0.00001
Pseudomonadaceae	135621	F	4283	4540	8823	0.00167
Marinobacteraceae	2887365	F	3213	11	3224	0.00061
Pseudohongiellaceae	3085095	F	30	0	30	0.00001
Pseudoalteromonadaceae	267888	F	643	143	786	0.00015
Alteromonadaceae	72275	F	426	36	462	0.00009
Shewanellaceae	267890	F	265	49	314	0.00006
Colwelliaceae	267889	F	180	22	202	0.00004
Idiomarinaceae	267893	F	109	28	137	0.00003
Moritellaceae	267891	F	44	9	53	0.00001
Psychromonadaceae	267894	F	42	2	44	0.00001
Ferrimonadaceae	267892	F	12	1	13	0.00000
Moraxellaceae	468	F	1182	871	2053	0.00039
Aeromonadaceae	84642	F	1145	1556	2701	0.00051
Succinivibrionaceae	83763	F	13	0	13	0.00000
Oceanospirillaceae	135620	F	245	14	259	0.00005
Halomonadaceae	28256	F	199	19	218	0.00004
Hahellaceae	224379	F	118	1	119	0.00002
Alcanivoracaceae	224372	F	63	6	69	0.00001
Pleioneaceae	2823145	F	46	0	46	0.00001
Endozoicomonadaceae	2066474	F	38	0	38	0.00001
Zooshikellaceae	2898533	F	22	0	22	0.00000
Saccharospirillaceae	255527	F	10	0	10	0.00000
Pasteurellaceae	712	F	542	1461	2003	0.00038
Candidatus Pseudothioglobaceae	3399801	F	298	23	321	0.00006
Microbulbiferaceae	1706373	F	106	1	107	0.00002
Cellvibrionaceae	1706371	F	77	2	79	0.00001
Halieaceae	1706372	F	21	2	23	0.00000
Spongiibacteraceae	1706375	F	10	1	11	0.00000
Piscirickettsiaceae	135616	F	105	13	118	0.00002
Francisellaceae	34064	F	78	9	87	0.00002
Thiotrichaceae	135617	F	28	4	32	0.00001
Legionellaceae	444	F	147	1	148	0.00003
Coxiellaceae	118968	F	31	0	31	0.00001
Chromatiaceae	1046	F	67	2	69	0.00001
Ectothiorhodospiraceae	72276	F	26	2	28	0.00001
Sedimenticolaceae	3067276	F	14	0	14	0.00000
Methylococcaceae	403	F	110	3	113	0.00002
Orbaceae	1240483	F	66	23	89	0.00002
Cardiobacteriaceae	868	F	10	1	11	0.00000
Kangiellaceae	1920240	F	18	0	18	0.00000
Candidatus Poriferihabitaceae	3033994	F	10	0	10	0.00000
Methylobacteriaceae	119045	F	14902	5941	20843	0.00394
Stappiaceae	2821832	F	3280	300	3580	0.00068
Brucellaceae	118882	F	1047	26	1073	0.00020
Rhizobiaceae	82115	F	668	81	749	0.00014
Nitrobacteraceae	41294	F	440	12	452	0.00009
Phyllobacteriaceae	69277	F	260	21	281	0.00005
Bartonellaceae	772	F	134	5	139	0.00003
Aurantimonadaceae	255475	F	108	24	132	0.00002
Alloboseaceae	2831100	F	58	1	59	0.00001
Devosiaceae	2831106	F	55	0	55	0.00001
Xanthobacteraceae	335928	F	29	1	30	0.00001
Reyranellaceae	2844375	F	25	0	25	0.00000
Pleomorphomonadaceae	2843308	F	24	1	25	0.00000
Methylocystaceae	31993	F	18	0	18	0.00000
Cohaesibacteraceae	655351	F	15	0	15	0.00000
Parvibaculaceae	2813035	F	12	7	19	0.00000
Hyphomicrobiaceae	45401	F	11	0	11	0.00000
Blastochloridaceae	2831090	F	11	0	11	0.00000
Anaplasmataceae	942	F	24179	10990	35169	0.00665
Rickettsiaceae	775	F	166	1	167	0.00003
Azospirillaceae	2829815	F	8182	224	8406	0.00159
Rhodospirillaceae	41295	F	64	0	64	0.00001
Thalassospiraceae	2844866	F	38	2	40	0.00001
Rhodovibrionaceae	2844403	F	17	0	17	0.00000
Aestuariispiraceae	3466454	F	13	0	13	0.00000
Dongiaceae	3031144	F	11	0	11	0.00000
Paracoccaceae	31989	F	602	48	650	0.00012
Roseobacteraceae	2854170	F	259	118	377	0.00007
Sphingomonadaceae	41297	F	301	32	333	0.00006
Erythrobacteraceae	335929	F	164	6	170	0.00003
Sphingobiaceae	3423717	F	75	20	95	0.00002
Sphingopyxidaceae	3423718	F	35	4	39	0.00001
Sphingosinicellaceae	2820280	F	17	1	18	0.00000
Sphingorhabdaceae	3423719	F	13	0	13	0.00000
Candidatus Pelagibacteraceae	1655514	F	239	9	248	0.00005
Caulobacteraceae	76892	F	231	481	712	0.00013
Acetobacteraceae	433	F	169	11	180	0.00003
Roseomonadaceae	3385906	F	38	2	40	0.00001
Emcibacteraceae	2066491	F	66	0	66	0.00001
Kordiimonadaceae	1331809	F	16	0	16	0.00000
Holosporaceae	44746	F	12	1	13	0.00000
Geminicoccaceae	2066434	F	17	4	21	0.00000
Micropepsaceae	1921568	F	15	0	15	0.00000
Sneathiellaceae	510685	F	14	0	14	0.00000
Minwuiaceae	2493628	F	12	0	12	0.00000
Hyphomonadaceae	69657	F	12	0	12	0.00000
Burkholderiaceae	119060	F	1383	507	1890	0.00036
Oxalobacteraceae	75682	F	1206	67	1273	0.00024
Comamonadaceae	80864	F	575	325	900	0.00017
Alcaligenaceae	506	F	220	82	302	0.00006
Sphaerotilaceae	2975441	F	152	61	213	0.00004
Neisseriaceae	481	F	2055	67	2122	0.00040
Chromobacteriaceae	1499392	F	84	5	89	0.00002
Chitinibacteraceae	2897177	F	21	9	30	0.00001
Nitrosomonadaceae	206379	F	75	0	75	0.00001
Methylophilaceae	32011	F	40	0	40	0.00001
Sterolibacteriaceae	2008793	F	23	1	24	0.00000
Sulfuricellaceae	2772226	F	13	0	13	0.00000
Zoogloeaceae	2008794	F	72	52	124	0.00002
Azonexaceae	2008795	F	27	0	27	0.00001
Rhodocyclaceae	75787	F	21	4	25	0.00000
Acidithiobacillaceae	225058	F	22	0	22	0.00000
Flavobacteriaceae	49546	F	5476	124	5600	0.00106
Weeksellaceae	2762318	F	1103	100	1203	0.00023
Blattabacteriaceae	39782	F	82	14	96	0.00002
Crocinitomicaceae	1853230	F	27	25	52	0.00001
Parvicellaceae	2975259	F	14	0	14	0.00000
Bacteroidaceae	815	F	1972	617	2589	0.00049
Prevotellaceae	171552	F	207	17	224	0.00004
Tannerellaceae	2005525	F	97	19	116	0.00002
Rikenellaceae	171550	F	78	37	115	0.00002
Muribaculaceae	2005473	F	69	0	69	0.00001
Dysgonomonadaceae	2005520	F	55	0	55	0.00001
Porphyromonadaceae	171551	F	25	2	27	0.00001
Odoribacteraceae	1853231	F	25	6	31	0.00001
Barnesiellaceae	2005519	F	15	4	19	0.00000
Marinifilaceae	1573805	F	98	0	98	0.00002
Prolixibacteraceae	1471398	F	97	0	97	0.00002
Marinilabiliaceae	558415	F	32	1	33	0.00001
Cyclobacteriaceae	563798	F	544	780	1324	0.00025
Flammeovirgaceae	200667	F	195	1	196	0.00004
Spirosomataceae	2896860	F	172	0	172	0.00003
Hymenobacteraceae	1853232	F	132	0	132	0.00002
Cytophagaceae	89373	F	97	0	97	0.00002
Bernardetiaceae	1937968	F	67	1	68	0.00001
Marivirgaceae	2762301	F	63	1	64	0.00001
Leadbetterellaceae	3141702	F	59	0	59	0.00001
Reichenbachiellaceae	2762302	F	54	0	54	0.00001
Catalimonadaceae	1522127	F	28	0	28	0.00001
Roseivirgaceae	2762306	F	27	0	27	0.00001
Fulvivirgaceae	2762286	F	23	0	23	0.00000
Rhodocytophagaceae	3078917	F	16	0	16	0.00000
Flectobacillaceae	3141701	F	14	0	14	0.00000
Mangrovivirgaceae	2858885	F	13	0	13	0.00000
Persicobacteraceae	1853234	F	12	0	12	0.00000
Amoebophilaceae	1501348	F	10	0	10	0.00000
Sphingobacteriaceae	84566	F	877	44	921	0.00017
Chitinophagaceae	563835	F	483	1	484	0.00009
Saprospiraceae	89374	F	19	0	19	0.00000
Haliscomenobacteraceae	1937961	F	17	0	17	0.00000
Rhodothermaceae	563843	F	25	0	25	0.00000
Chlorobiaceae	191412	F	29	0	29	0.00001
Balneolaceae	1813606	F	25	0	25	0.00000
Ignavibacteriaceae	795749	F	15	0	15	0.00000
Melioribacteraceae	1334117	F	10	0	10	0.00000
Candidatus Palauibacteraceae	3056649	F	19	0	19	0.00000
Gemmatimonadaceae	219687	F	18	0	18	0.00000
Archangiaceae	39	F	6567	65	6632	0.00125
Myxococcaceae	31	F	297	2	299	0.00006
Anaeromyxobacteraceae	1524215	F	29	1	30	0.00001
Pendulisporaceae	3375061	F	11	0	11	0.00000
Polyangiaceae	49	F	261	40	301	0.00006
Sandaracinaceae	1055686	F	44	2	46	0.00001
Nannocystaceae	224463	F	20	0	20	0.00000
Arcobacteraceae	2808963	F	428	146	574	0.00011
Campylobacteraceae	72294	F	360	481	841	0.00016
Helicobacteraceae	72293	F	130	105	235	0.00004
Sulfurimonadaceae	2771471	F	80	6	86	0.00002
Sulfurospirillaceae	2932623	F	30	8	38	0.00001
Sulfurovaceae	2771472	F	29	7	36	0.00001
Hydrogenimonadaceae	292630	F	13	4	17	0.00000
Nitratiruptoraceae	2795691	F	24	0	24	0.00000
Nautiliaceae	224467	F	16	1	17	0.00000
Pirellulaceae	2691357	F	109	5	114	0.00002
Lacipirellulaceae	2691359	F	41	0	41	0.00001
Isosphaeraceae	1763524	F	137	13	150	0.00003
Planctomycetaceae	126	F	111	8	119	0.00002
Gemmataceae	1914233	F	94	10	104	0.00002
Sedimentisphaeraceae	2483367	F	10	0	10	0.00000
Phycisphaeraceae	666507	F	13	0	13	0.00000
Candidatus Uabimicrobiaceae	2897348	F	24	0	24	0.00000
Verrucomicrobiaceae	203557	F	239	1	240	0.00005
Akkermansiaceae	1647988	F	23	2	25	0.00000
Opitutaceae	134623	F	102	3	105	0.00002
Parachlamydiaceae	92713	F	24	0	24	0.00000
Chlamydiaceae	809	F	36	0	36	0.00001
Lentisphaeraceae	566277	F	10	0	10	0.00000
Borreliaceae	1643685	F	219	21	240	0.00005
Sphaerochaetaceae	2791015	F	51	4	55	0.00001
Spirochaetaceae	137	F	33	11	44	0.00001
Treponemataceae	2845253	F	173	77	250	0.00005
Brachyspiraceae	143786	F	52	4	56	0.00001
Leptospiraceae	170	F	103	2	105	0.00002
Desulfovibrionaceae	194924	F	300	8	308	0.00006
Desulfococcaceae	2931039	F	48	0	48	0.00001
Desulfobacteraceae	213119	F	38	0	38	0.00001
Desulfosarcinaceae	3031624	F	32	0	32	0.00001
Desulfolunaceae	3031622	F	11	0	11	0.00000
Desulfuromonadaceae	213421	F	24	1	25	0.00000
Geobacteraceae	213422	F	32	2	34	0.00001
Desulfocapsaceae	2886822	F	39	0	39	0.00001
Desulfobulbaceae	213121	F	13	0	13	0.00000
Thermodesulfobacteriaceae	188711	F	15	0	15	0.00000
Holophagaceae	574976	F	131	0	131	0.00002
Acanthopleuribacteraceae	533207	F	15	0	15	0.00000
Acidobacteriaceae	204434	F	82	0	82	0.00002
Vicinamibacteraceae	2211325	F	23	0	23	0.00000
Pseudobdellovibrionaceae	213483	F	75	0	75	0.00001
Silvanigrellaceae	2024974	F	28	3	31	0.00001
Bacteriovoracaceae	263369	F	17	0	17	0.00000
Aquificaceae	64898	F	40	0	40	0.00001
Hydrogenothermaceae	224027	F	10	0	10	0.00000
Desulfurobacteriaceae	558314	F	23	0	23	0.00000
Nitrospiraceae	189779	F	41	9	50	0.00001
Thermodesulfovibrionaceae	2811504	F	17	0	17	0.00000
Endomicrobiaceae	1783343	F	42	0	42	0.00001
Deferribacteraceae	191394	F	10	0	10	0.00000
Abditibacteriaceae	2109261	F	18	0	18	0.00000
Dictyoglomaceae	203488	F	16	0	16	0.00000
Thermodesulfobiaceae	227387	F	13	0	13	0.00000
Streptomycetaceae	2062	F	240049	79380	319429	0.06042
Cellulomonadaceae	85016	F	2683	1543	4226	0.00080
Micrococcaceae	1268	F	1374	641	2015	0.00038
Microbacteriaceae	85023	F	1289	375	1664	0.00031
Brevibacteriaceae	85019	F	693	3030	3723	0.00070
Intrasporangiaceae	85021	F	125	52	177	0.00003
Dermabacteraceae	85020	F	120	108	228	0.00004
Promicromonosporaceae	85017	F	119	111	230	0.00004
Ornithinimicrobiaceae	2805590	F	36	18	54	0.00001
Ruaniaceae	1331736	F	16	2	18	0.00000
Sanguibacteraceae	145360	F	12	28	40	0.00001
Mycobacteriaceae	1762	F	1673	95	1768	0.00033
Nocardiaceae	85025	F	902	70	972	0.00018
Corynebacteriaceae	1653	F	321	43	364	0.00007
Gordoniaceae	85026	F	133	16	149	0.00003
Propionibacteriaceae	31957	F	593	149	742	0.00014
Nocardioidaceae	85015	F	499	46	545	0.00010
Kribbellaceae	2726069	F	321	15	336	0.00006
Pseudonocardiaceae	2070	F	964	68	1032	0.00020
Thermomonosporaceae	2012	F	412	31	443	0.00008
Streptosporangiaceae	2004	F	341	13	354	0.00007
Nocardiopsidaceae	83676	F	86	89	175	0.00003
Micromonosporaceae	28056	F	854	54	908	0.00017
Actinomycetaceae	2049	F	400	24	424	0.00008
Candidatus Nanopelagicaceae	2162846	F	146	0	146	0.00003
Bifidobacteriaceae	31953	F	112	50	162	0.00003
Kineosporiaceae	83778	F	48	4	52	0.00001
Jatrophihabitantaceae	2805416	F	33	1	34	0.00001
Geodermatophilaceae	85030	F	33	3	36	0.00001
Frankiaceae	74712	F	27	344	371	0.00007
Nakamurellaceae	85031	F	24	1	25	0.00000
Allobogoriellaceae	145358	F	21	7	28	0.00001
Jiangellaceae	1217100	F	10	1	11	0.00000
Egibacteraceae	1747769	F	135	17	152	0.00003
Iamiaceae	633392	F	61	15	76	0.00001
Candidatus Poriferisodalaceae	2983189	F	15	0	15	0.00000
Conexibacteraceae	320583	F	16	5	21	0.00000
Miltoncostaeaceae	2843199	F	14	3	17	0.00000
Atopobiaceae	1643824	F	17	25	42	0.00001
Eggerthellaceae	1643826	F	14	19	33	0.00001
Rubrobacteraceae	84997	F	18	0	18	0.00000
Bacillaceae	186817	F	14362	22041	36403	0.00689
Paenibacillaceae	186822	F	2432	607	3039	0.00057
Staphylococcaceae	90964	F	1006	1599	2605	0.00049
Caryophanaceae	186818	F	429	164	593	0.00011
Listeriaceae	186820	F	126	205	331	0.00006
Anoxybacillaceae	3120669	F	74	36	110	0.00002
Alicyclobacillaceae	186823	F	72	4	76	0.00001
Fictibacillaceae	3120697	F	51	11	62	0.00001
Pasteuriaceae	538998	F	44	1	45	0.00001
Gemellaceae	539738	F	31	6	37	0.00001
Thermoactinomycetaceae	186824	F	19	1	20	0.00000
Guptibacillaceae	3421337	F	13	42	55	0.00001
Sporolactobacillaceae	186821	F	12	0	12	0.00000
Streptococcaceae	1300	F	7841	4206	12047	0.00228
Lactobacillaceae	33958	F	2999	842	3841	0.00073
Enterococcaceae	81852	F	436	2802	3238	0.00061
Carnobacteriaceae	186828	F	111	47	158	0.00003
Aerococcaceae	186827	F	52	42	94	0.00002
Clostridiaceae	31979	F	2024	437	2461	0.00047
Symbiobacteriaceae	543349	F	191	0	191	0.00004
Oscillospiraceae	216572	F	172	65	237	0.00004
Desulfitobacteriaceae	2937909	F	113	14	127	0.00002
Eubacteriaceae	186806	F	58	20	78	0.00001
Peptococcaceae	186807	F	47	2	49	0.00001
Syntrophomonadaceae	68298	F	29	13	42	0.00001
Fusibacteraceae	3679999	F	13	0	13	0.00000
Neomoorellaceae	3039168	F	2459	16	2475	0.00047
Lachnospiraceae	186803	F	893	336	1229	0.00023
Defluviitaleaceae	1185407	F	39	6	45	0.00001
Vallitaleaceae	2603322	F	26	1	27	0.00001
Cellulosilyticaceae	3018741	F	14	0	14	0.00000
Peptostreptococcaceae	186804	F	509	315	824	0.00016
Anaerovoracaceae	543314	F	88	6	94	0.00002
Natronincolaceae	3118656	F	51	21	72	0.00001
Caminicellaceae	3118654	F	34	1	35	0.00001
Filifactoraceae	3118655	F	17	25	42	0.00001
Natranaerofabaceae	2807496	F	116	0	116	0.00002
Natranaerobiaceae	485255	F	13	0	13	0.00000
Thermoanaerobacteraceae	186814	F	109	17	126	0.00002
Lutisporaceae	3120708	F	94	58	152	0.00003
Halanaerobiaceae	972	F	36	0	36	0.00001
Halothermotrichaceae	3046412	F	17	0	17	0.00000
Halobacteroidaceae	53434	F	15	15	30	0.00001
Acetivibrionaceae	3120654	F	16	8	24	0.00000
Limnochordaceae	1676650	F	436	3	439	0.00008
Veillonellaceae	31977	F	181	57	238	0.00005
Sporomusaceae	1843490	F	110	7	117	0.00002
Selenomonadaceae	1843491	F	41	3	44	0.00001
Acidaminococcaceae	909930	F	89	0	89	0.00002
Peptoniphilaceae	1570339	F	198	196	394	0.00007
Tissierellaceae	1737406	F	45	3	48	0.00001
Tepidimicrobiaceae	2992719	F	20	3	23	0.00000
Sporanaerobacteraceae	2992718	F	17	1	18	0.00000
Thermohalobacteraceae	2848916	F	13	1	14	0.00000
Erysipelotrichaceae	128827	F	102	147	249	0.00005
Coprobacillaceae	2810280	F	82	55	137	0.00003
Turicibacteraceae	2810281	F	14	3	17	0.00000
Caldicellulosiruptoraceae	3071002	F	136	7	143	0.00003
Dethiobacteraceae	3086088	F	13	8	21	0.00000
Nostocaceae	1162	F	678	17	695	0.00013
Nodulariaceae	3079761	F	51	2	53	0.00001
Aphanizomenonaceae	1892259	F	37	5	42	0.00001
Hapalosiphonaceae	1892263	F	34	3	37	0.00001
Calotrichaceae	2661849	F	27	0	27	0.00001
Tolypothrichaceae	119859	F	19	0	19	0.00000
Rivulariaceae	1185	F	13	0	13	0.00000
Scytonemataceae	1182	F	12	0	12	0.00000
Chlorogloeopsidaceae	1892261	F	11	0	11	0.00000
Geminocystaceae	2815910	F	271	8	279	0.00005
Aphanothecaceae	1890450	F	60	0	60	0.00001
Microcystaceae	1890449	F	37	0	37	0.00001
Halothecacae	3079756	F	10	0	10	0.00000
Microcoleaceae	1892252	F	65	0	65	0.00001
Oscillatoriaceae	1892254	F	28	0	28	0.00001
Sirenicapillariaceae	2934961	F	10	0	10	0.00000
Synechococcaceae	1890426	F	157	10	167	0.00003
Prochlorococcaceae	2881426	F	125	4	129	0.00002
Leptolyngbyaceae	1890438	F	69	8	77	0.00001
Pseudanabaenaceae	1890436	F	51	1	52	0.00001
Gloeobacteraceae	1890422	F	52	0	52	0.00001
Acaryochloridaceae	1890429	F	23	0	23	0.00000
Desertifilaceae	1969992	F	17	0	17	0.00000
Chroococcidiopsidaceae	1890528	F	15	0	15	0.00000
Oculatellaceae	2303507	F	15	0	15	0.00000
Pleurocapsaceae	1890500	F	12	0	12	0.00000
Spiroplasmataceae	2131	F	224	10	234	0.00004
Entomoplasmataceae	33925	F	71	9	80	0.00002
Mycoplasmataceae	2092	F	210	18	228	0.00004
Acholeplasmataceae	2146	F	72	10	82	0.00002
Candidatus Izemoplasmataceae	2975520	F	17	0	17	0.00000
Metamycoplasmataceae	2895623	F	310	58	368	0.00007
Mycoplasmoidaceae	2790998	F	22	0	22	0.00000
Chloroflexaceae	1106	F	60	0	60	0.00001
Candidatus Lucifugimonadaceae	3143248	F	13	0	13	0.00000
Dehalococcoidaceae	1202464	F	13	3	16	0.00000
Anaerolineaceae	292628	F	23	0	23	0.00000
Caldilineaceae	475964	F	15	0	15	0.00000
Ktedonosporobacteraceae	2692416	F	10	0	10	0.00000
Thermaceae	188786	F	224	7	231	0.00004
Deinococcaceae	183710	F	158	1	159	0.00003
Fervidobacteriaceae	1643950	F	73	13	86	0.00002
Thermotogaceae	188709	F	48	0	48	0.00001
Petrotogaceae	1643949	F	40	6	46	0.00001
Kosmotogaceae	1643948	F	10	0	10	0.00000
Aminobacteriaceae	3029087	F	15	1	16	0.00000
Fusobacteriaceae	203492	F	396	126	522	0.00010
Leptotrichiaceae	1129771	F	154	29	183	0.00003
Haloarculaceae	1963268	F	197	4	201	0.00004
Natrialbaceae	1644061	F	140	3	143	0.00003
Haloferacaceae	1644056	F	103	34	137	0.00003
Natronomonadaceae	3402413	F	35	3	38	0.00001
Haladaptataceae	3064797	F	25	1	26	0.00000
Halobacteriaceae	2236	F	19	2	21	0.00000
Methanosarcinaceae	2206	F	309	10	319	0.00006
Methanomicrobiaceae	2194	F	49	0	49	0.00001
Methanoregulaceae	1198451	F	46	1	47	0.00001
Methanospirillaceae	196137	F	30	0	30	0.00001
Methanotrichaceae	143067	F	11	0	11	0.00000
Methanobacteriaceae	2159	F	164	186	350	0.00007
Methanococcaceae	2183	F	62	16	78	0.00001
Methanocaldococcaceae	196117	F	28	4	32	0.00001
Archaeoglobaceae	2232	F	117	0	117	0.00002
