name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	414458	4901624	5316082	0.53961
Cryptococcaceae	1884633	F	101387	536006	637393	0.06470
Trichosporonaceae	1759442	F	87	1268	1355	0.00014
Marasmiaceae	654128	F	56	119	175	0.00002
Agrocybaceae	3710399	F	19	25	44	0.00000
Ceratobasidiaceae	5250	F	16	11	27	0.00000
Pucciniaceae	5262	F	838	4859	5697	0.00058
Ustilaginaceae	5268	F	50	519	569	0.00006
Malasseziaceae	742845	F	95	642	737	0.00007
Clavicipitaceae	34397	F	13077	5867	18944	0.00192
Hypocreaceae	5129	F	1181	6622	7803	0.00079
Nectriaceae	110618	F	454	1312	1766	0.00018
Ophiocordycipitaceae	474942	F	116	177	293	0.00003
Cordycipitaceae	474943	F	35	47	82	0.00001
Glomerellaceae	681950	F	431	1238	1669	0.00017
Sordariaceae	5148	F	975	2016	2991	0.00030
Chaetomiaceae	35718	F	109	105	214	0.00002
Podosporaceae	2609812	F	59	57	116	0.00001
Pyriculariaceae	2528436	F	60	2	62	0.00001
Sclerotiniaceae	28983	F	67	1281	1348	0.00014
Aspergillaceae	1131492	F	358	2059	2417	0.00025
Trichocomaceae	28568	F	43	253	296	0.00003
Onygenaceae	33184	F	175	2303	2478	0.00025
Pleosporaceae	28556	F	47	211	258	0.00003
Didymellaceae	683158	F	39	50	89	0.00001
Mycosphaerellaceae	93133	F	61	122	183	0.00002
Saccharomycetaceae	4893	F	1243	23765	25008	0.00254
Saccharomycodaceae	34365	F	25	536	561	0.00006
Debaryomycetaceae	766764	F	430	3829	4259	0.00043
Metschnikowiaceae	27319	F	282	1033	1315	0.00013
Pichiaceae	1156497	F	482	1971	2453	0.00025
Schizosaccharomycetaceae	4894	F	62	111	173	0.00002
Glomeraceae	36751	F	439	546	985	0.00010
Unikaryonidae	36734	F	262	1	263	0.00003
Nosematidae	27974	F	51	14	65	0.00001
Plasmodiidae	1639119	F	306322	1298387	1604709	0.16289
Babesiidae	32594	F	385	1201	1586	0.00016
Theileriidae	27994	F	65	35	100	0.00001
Sarcocystidae	5809	F	9763	72105	81868	0.00831
Cryptosporidiidae	35082	F	171	340	511	0.00005
Thalassiosiraceae	29202	F	3193	181	3374	0.00034
Neidiaceae	432548	F	50	0	50	0.00001
Peronosporaceae	4777	F	204	5	209	0.00002
Dictyosteliaceae	2058185	F	11905	37753	49658	0.00504
Hemiselmidaceae	589351	F	724	1332	2056	0.00021
Trypanosomatidae	5654	F	423	197	620	0.00006
Trichomonadidae	181550	F	186	26	212	0.00002
Hexamitidae	5739	F	77	3	80	0.00001
Vibrionaceae	641	F	480745	675622	1156367	0.11738
Lysobacteraceae	32033	F	61932	22378	84310	0.00856
Rhodanobacteraceae	1775411	F	151	6	157	0.00002
Enterobacteriaceae	543	F	8680	312991	321671	0.03265
Morganellaceae	1903414	F	975	1540	2515	0.00026
Erwiniaceae	1903409	F	599	155	754	0.00008
Yersiniaceae	1903411	F	515	536	1051	0.00011
Pectobacteriaceae	1903410	F	129	23	152	0.00002
Hafniaceae	1903412	F	27	14	41	0.00000
Gallaecimonadaceae	3120698	F	14	0	14	0.00000
Bruguierivoracaceae	2812006	F	12	0	12	0.00000
Pseudomonadaceae	135621	F	1540	3438	4978	0.00051
Marinobacteraceae	2887365	F	277	4	281	0.00003
Alteromonadaceae	72275	F	265	14	279	0.00003
Pseudoalteromonadaceae	267888	F	225	40	265	0.00003
Shewanellaceae	267890	F	168	34	202	0.00002
Colwelliaceae	267889	F	89	7	96	0.00001
Idiomarinaceae	267893	F	86	18	104	0.00001
Moritellaceae	267891	F	28	5	33	0.00000
Psychromonadaceae	267894	F	22	0	22	0.00000
Aeromonadaceae	84642	F	525	599	1124	0.00011
Moraxellaceae	468	F	505	311	816	0.00008
Oceanospirillaceae	135620	F	121	16	137	0.00001
Halomonadaceae	28256	F	108	14	122	0.00001
Hahellaceae	224379	F	41	0	41	0.00000
Saccharospirillaceae	255527	F	34	1	35	0.00000
Endozoicomonadaceae	2066474	F	21	0	21	0.00000
Pasteurellaceae	712	F	321	1214	1535	0.00016
Piscirickettsiaceae	135616	F	74	5	79	0.00001
Francisellaceae	34064	F	40	0	40	0.00000
Thiotrichaceae	135617	F	11	5	16	0.00000
Legionellaceae	444	F	82	5	87	0.00001
Coxiellaceae	118968	F	21	0	21	0.00000
Candidatus Pseudothioglobaceae	3399801	F	78	18	96	0.00001
