name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	201338	857310	1058648	0.59721
Cryptococcaceae	1884633	F	27556	62044	89600	0.05055
Trichosporonaceae	1759442	F	135	726	861	0.00049
Marasmiaceae	654128	F	57	46	103	0.00006
Agrocybaceae	3710399	F	15	7	22	0.00001
Ceratobasidiaceae	5250	F	17	5	22	0.00001
Ustilaginaceae	5268	F	508	2491	2999	0.00169
Malasseziaceae	742845	F	187	776	963	0.00054
Pucciniaceae	5262	F	218	504	722	0.00041
Hypocreaceae	5129	F	690	2452	3142	0.00177
Nectriaceae	110618	F	252	835	1087	0.00061
Clavicipitaceae	34397	F	77	43	120	0.00007
Ophiocordycipitaceae	474942	F	35	61	96	0.00005
Cordycipitaceae	474943	F	27	36	63	0.00004
Glomerellaceae	681950	F	234	533	767	0.00043
Sordariaceae	5148	F	210	285	495	0.00028
Chaetomiaceae	35718	F	206	146	352	0.00020
Podosporaceae	2609812	F	56	44	100	0.00006
Pyriculariaceae	2528436	F	113	3	116	0.00007
Sclerotiniaceae	28983	F	26	192	218	0.00012
Mycosphaerellaceae	93133	F	1252	2453	3705	0.00209
Pleosporaceae	28556	F	30	157	187	0.00011
Didymellaceae	683158	F	23	59	82	0.00005
Aspergillaceae	1131492	F	526	1492	2018	0.00114
Trichocomaceae	28568	F	40	119	159	0.00009
Onygenaceae	33184	F	53	375	428	0.00024
Debaryomycetaceae	766764	F	318	1577	1895	0.00107
Metschnikowiaceae	27319	F	237	333	570	0.00032
Pichiaceae	1156497	F	285	610	895	0.00050
Saccharomycetaceae	4893	F	777	9557	10334	0.00583
Saccharomycodaceae	34365	F	13	156	169	0.00010
Trichomonascaceae	410830	F	11	61	72	0.00004
Schizosaccharomycetaceae	4894	F	100	68	168	0.00009
Glomeraceae	36751	F	316	340	656	0.00037
Unikaryonidae	36734	F	44	0	44	0.00002
Nosematidae	27974	F	30	6	36	0.00002
Plasmodiidae	1639119	F	89290	177255	266545	0.15036
Babesiidae	32594	F	461	684	1145	0.00065
Theileriidae	27994	F	37	24	61	0.00003
