name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Maricaulaceae	2800061	F	12	2	14	0.00000
Hyphomonadaceae	69657	F	13	2	15	0.00000
Geminicoccaceae	2066434	F	11	6	17	0.00000
Burkholderiaceae	119060	F	1659	320	1979	0.00055
Oxalobacteraceae	75682	F	1182	104	1286	0.00036
Comamonadaceae	80864	F	582	411	993	0.00028
Sphaerotilaceae	2975441	F	220	51	271	0.00008
Alcaligenaceae	506	F	211	144	355	0.00010
Neisseriaceae	481	F	1099	69	1168	0.00033
Chromobacteriaceae	1499392	F	70	7	77	0.00002
Chitinibacteraceae	2897177	F	32	8	40	0.00001
Nitrosomonadaceae	206379	F	61	0	61	0.00002
Methylophilaceae	32011	F	52	1	53	0.00001
Sterolibacteriaceae	2008793	F	48	5	53	0.00001
Sulfuricellaceae	2772226	F	21	1	22	0.00001
Thiobacillaceae	2008790	F	16	7	23	0.00001
Zoogloeaceae	2008794	F	58	28	86	0.00002
Azonexaceae	2008795	F	29	1	30	0.00001
Rhodocyclaceae	75787	F	23	10	33	0.00001
Acidithiobacillaceae	225058	F	22	0	22	0.00001
Flavobacteriaceae	49546	F	24957	642	25599	0.00716
Weeksellaceae	2762318	F	978	120	1098	0.00031
Blattabacteriaceae	39782	F	89	111	200	0.00006
Crocinitomicaceae	1853230	F	11	0	11	0.00000
Parvicellaceae	2975259	F	11	0	11	0.00000
Bacteroidaceae	815	F	1379	760	2139	0.00060
Prevotellaceae	171552	F	138	18	156	0.00004
Rikenellaceae	171550	F	104	29	133	0.00004
Tannerellaceae	2005525	F	73	26	99	0.00003
Dysgonomonadaceae	2005520	F	59	1	60	0.00002
Muribaculaceae	2005473	F	37	0	37	0.00001
Porphyromonadaceae	171551	F	21	1	22	0.00001
Odoribacteraceae	1853231	F	20	9	29	0.00001
Paludibacteraceae	2005523	F	12	0	12	0.00000
Barnesiellaceae	2005519	F	11	8	19	0.00001
Prolixibacteraceae	1471398	F	96	0	96	0.00003
Marinifilaceae	1573805	F	95	0	95	0.00003
Marinilabiliaceae	558415	F	36	3	39	0.00001
Cyclobacteriaceae	563798	F	440	791	1231	0.00034
Flammeovirgaceae	200667	F	369	1	370	0.00010
Spirosomataceae	2896860	F	230	1	231	0.00006
Hymenobacteraceae	1853232	F	167	0	167	0.00005
Cytophagaceae	89373	F	98	0	98	0.00003
Leadbetterellaceae	3141702	F	83	1	84	0.00002
Marivirgaceae	2762301	F	83	3	86	0.00002
Fulvivirgaceae	2762286	F	44	0	44	0.00001
Reichenbachiellaceae	2762302	F	35	0	35	0.00001
Bernardetiaceae	1937968	F	29	0	29	0.00001
Catalimonadaceae	1522127	F	21	0	21	0.00001
Persicobacteraceae	1853234	F	16	0	16	0.00000
Roseivirgaceae	2762306	F	15	0	15	0.00000
Mangrovivirgaceae	2858885	F	15	0	15	0.00000
Amoebophilaceae	1501348	F	14	0	14	0.00000
Sphingobacteriaceae	84566	F	664	118	782	0.00022
Chitinophagaceae	563835	F	402	2	404	0.00011
Saprospiraceae	89374	F	30	0	30	0.00001
Haliscomenobacteraceae	1937961	F	12	0	12	0.00000
Rhodothermaceae	563843	F	66	0	66	0.00002
Chlorobiaceae	191412	F	33	0	33	0.00001
Balneolaceae	1813606	F	15	0	15	0.00000
Candidatus Palauibacteraceae	3056649	F	22	0	22	0.00001
Gemmatimonadaceae	219687	F	17	0	17	0.00000
Archangiaceae	39	F	4287	60	4347	0.00122
Myxococcaceae	31	F	555	6	561	0.00016
Anaeromyxobacteraceae	1524215	F	24	1	25	0.00001
Vulgatibacteraceae	1524213	F	15	0	15	0.00000
Polyangiaceae	49	F	495	39	534	0.00015
Sandaracinaceae	1055686	F	32	1	33	0.00001
Kofleriaceae	224464	F	18	0	18	0.00001
Nannocystaceae	224463	F	14	1	15	0.00000
Campylobacteraceae	72294	F	296	117	413	0.00012
Arcobacteraceae	2808963	F	288	76	364	0.00010
Helicobacteraceae	72293	F	274	439	713	0.00020
Sulfurimonadaceae	2771471	F	70	4	74	0.00002
Sulfurospirillaceae	2932623	F	18	3	21	0.00001
Sulfurovaceae	2771472	F	12	3	15	0.00000
Hydrogenimonadaceae	292630	F	10	1	11	0.00000
Nautiliaceae	224467	F	17	1	18	0.00001
Nitratiruptoraceae	2795691	F	17	0	17	0.00000
Isosphaeraceae	1763524	F	340	21	361	0.00010
Pirellulaceae	2691357	F	126	17	143	0.00004
Lacipirellulaceae	2691359	F	27	0	27	0.00001
Gemmataceae	1914233	F	126	1	127	0.00004
Planctomycetaceae	126	F	98	12	110	0.00003
Phycisphaeraceae	666507	F	27	0	27	0.00001
Candidatus Uabimicrobiaceae	2897348	F	23	0	23	0.00001
Akkermansiaceae	1647988	F	201	30	231	0.00006
Verrucomicrobiaceae	203557	F	82	0	82	0.00002
Opitutaceae	134623	F	107	2	109	0.00003
Parachlamydiaceae	92713	F	21	0	21	0.00001
Chlamydiaceae	809	F	28	0	28	0.00001
Oligosphaeraceae	1313209	F	11	0	11	0.00000
Borreliaceae	1643685	F	149	3	152	0.00004
Spirochaetaceae	137	F	54	0	54	0.00002
Sphaerochaetaceae	2791015	F	38	12	50	0.00001
Treponemataceae	2845253	F	129	53	182	0.00005
Breznakiellaceae	2951104	F	10	8	18	0.00001
Brachyspiraceae	143786	F	29	1	30	0.00001
Leptospiraceae	170	F	75	9	84	0.00002
Desulfovibrionaceae	194924	F	260	41	301	0.00008
Desulfosarcinaceae	3031624	F	33	2	35	0.00001
Desulfococcaceae	2931039	F	31	0	31	0.00001
Desulfobacteraceae	213119	F	27	0	27	0.00001
Desulfolunaceae	3031622	F	13	0	13	0.00000
Geobacteraceae	213422	F	30	3	33	0.00001
Desulfuromonadaceae	213421	F	10	0	10	0.00000
Desulfocapsaceae	2886822	F	33	1	34	0.00001
Desulfobulbaceae	213121	F	12	5	17	0.00000
Thermodesulfobacteriaceae	188711	F	11	0	11	0.00000
Holophagaceae	574976	F	169	0	169	0.00005
Acanthopleuribacteraceae	533207	F	11	0	11	0.00000
Acidobacteriaceae	204434	F	107	0	107	0.00003
Vicinamibacteraceae	2211325	F	26	0	26	0.00001
Chloracidobacteriaceae	3681503	F	25	0	25	0.00001
Pseudobdellovibrionaceae	213483	F	92	0	92	0.00003
Halobacteriovoraceae	1652132	F	35	0	35	0.00001
Bacteriovoracaceae	263369	F	21	0	21	0.00001
Silvanigrellaceae	2024974	F	33	7	40	0.00001
Dictyoglomaceae	203488	F	74	0	74	0.00002
Aquificaceae	64898	F	41	0	41	0.00001
Desulfurobacteriaceae	558314	F	13	0	13	0.00000
Nitrospiraceae	189779	F	12	7	19	0.00001
Thermodesulfobiaceae	227387	F	12	0	12	0.00000
Streptomycetaceae	2062	F	84938	35880	120818	0.03381
Cellulomonadaceae	85016	F	1801	1722	3523	0.00099
Microbacteriaceae	85023	F	1538	628	2166	0.00061
Micrococcaceae	1268	F	1409	905	2314	0.00065
Brevibacteriaceae	85019	F	524	2808	3332	0.00093
Intrasporangiaceae	85021	F	219	165	384	0.00011
Dermabacteraceae	85020	F	117	142	259	0.00007
Promicromonosporaceae	85017	F	94	89	183	0.00005
Ornithinimicrobiaceae	2805590	F	56	92	148	0.00004
Dermacoccaceae	145357	F	22	10	32	0.00001
Beutenbergiaceae	125316	F	10	17	27	0.00001
Mycobacteriaceae	1762	F	1771	148	1919	0.00054
Nocardiaceae	85025	F	1080	243	1323	0.00037
Corynebacteriaceae	1653	F	422	228	650	0.00018
Gordoniaceae	85026	F	269	71	340	0.00010
Hoyosellaceae	3040680	F	13	2	15	0.00000
Dietziaceae	85029	F	11	4	15	0.00000
Pseudonocardiaceae	2070	F	1854	434	2288	0.00064
Nocardioidaceae	85015	F	648	154	802	0.00022
Propionibacteriaceae	31957	F	584	487	1071	0.00030
Kribbellaceae	2726069	F	228	34	262	0.00007
Thermomonosporaceae	2012	F	673	143	816	0.00023
Streptosporangiaceae	2004	F	587	88	675	0.00019
Nocardiopsidaceae	83676	F	78	15	93	0.00003
Micromonosporaceae	28056	F	1114	139	1253	0.00035
Actinomycetaceae	2049	F	519	66	585	0.00016
Candidatus Nanopelagicaceae	2162846	F	195	2	197	0.00006
Bifidobacteriaceae	31953	F	157	101	258	0.00007
Frankiaceae	74712	F	54	155	209	0.00006
Nakamurellaceae	85031	F	45	8	53	0.00001
Kineosporiaceae	83778	F	44	14	58	0.00002
Geodermatophilaceae	85030	F	40	13	53	0.00001
Jatrophihabitantaceae	2805416	F	30	4	34	0.00001
Allobogoriellaceae	145358	F	26	28	54	0.00002
Egibacteraceae	1747769	F	216	93	309	0.00009
Conexibacteraceae	320583	F	22	18	40	0.00001
Baekduiaceae	2600303	F	13	10	23	0.00001
Paraconexibacteraceae	2758916	F	13	6	19	0.00001
Miltoncostaeaceae	2843199	F	13	6	19	0.00001
Thermoleophilaceae	320796	F	10	1	11	0.00000
Iamiaceae	633392	F	48	38	86	0.00002
Candidatus Poriferisodalaceae	2983189	F	15	0	15	0.00000
Atopobiaceae	1643824	F	36	282	318	0.00009
Eggerthellaceae	1643826	F	21	88	109	0.00003
Rubrobacteraceae	84997	F	17	0	17	0.00000
Streptococcaceae	1300	F	71121	29458	100579	0.02814
Lactobacillaceae	33958	F	2630	742	3372	0.00094
Enterococcaceae	81852	F	307	1456	1763	0.00049
Carnobacteriaceae	186828	F	71	25	96	0.00003
Aerococcaceae	186827	F	41	56	97	0.00003
Bacillaceae	186817	F	11265	9061	20326	0.00569
Staphylococcaceae	90964	F	3629	2124	5753	0.00161
Paenibacillaceae	186822	F	2030	526	2556	0.00072
Caryophanaceae	186818	F	436	172	608	0.00017
Listeriaceae	186820	F	110	142	252	0.00007
Pasteuriaceae	538998	F	60	1	61	0.00002
Anoxybacillaceae	3120669	F	57	28	85	0.00002
Alicyclobacillaceae	186823	F	50	3	53	0.00001
Fictibacillaceae	3120697	F	46	13	59	0.00002
Gemellaceae	539738	F	14	2	16	0.00000
Clostridiaceae	31979	F	1492	227	1719	0.00048
Oscillospiraceae	216572	F	269	69	338	0.00009
Symbiobacteriaceae	543349	F	126	0	126	0.00004
Desulfitobacteriaceae	2937909	F	124	34	158	0.00004
Clostridiales Family XVII. Incertae Sedis	539000	F	11	4	15	0.00000
Peptococcaceae	186807	F	20	1	21	0.00001
Syntrophomonadaceae	68298	F	19	0	19	0.00001
Eubacteriaceae	186806	F	18	4	22	0.00001
Aristaeellaceae	3046368	F	15	0	15	0.00000
Acutalibacteraceae	3082771	F	12	2	14	0.00000
Neomoorellaceae	3039168	F	1754	14	1768	0.00049
Lachnospiraceae	186803	F	847	285	1132	0.00032
Defluviitaleaceae	1185407	F	46	5	51	0.00001
Cellulosilyticaceae	3018741	F	20	1	21	0.00001
Vallitaleaceae	2603322	F	13	0	13	0.00000
Peptostreptococcaceae	186804	F	511	411	922	0.00026
Anaerovoracaceae	543314	F	65	4	69	0.00002
Caminicellaceae	3118654	F	38	1	39	0.00001
Natronincolaceae	3118656	F	20	4	24	0.00001
Halanaerobiaceae	972	F	38	0	38	0.00001
Halothermotrichaceae	3046412	F	36	9	45	0.00001
Thermoanaerobacteraceae	186814	F	71	10	81	0.00002
Natranaerofabaceae	2807496	F	60	0	60	0.00002
Lutisporaceae	3120708	F	17	12	29	0.00001
Tepidanaerobacteraceae	2770092	F	10	0	10	0.00000
Acetivibrionaceae	3120654	F	11	4	15	0.00000
Limnochordaceae	1676650	F	734	5	739	0.00021
Veillonellaceae	31977	F	171	52	223	0.00006
Sporomusaceae	1843490	F	69	3	72	0.00002
Selenomonadaceae	1843491	F	30	2	32	0.00001
Acidaminococcaceae	909930	F	41	0	41	0.00001
Erysipelotrichaceae	128827	F	219	68	287	0.00008
Coprobacillaceae	2810280	F	53	23	76	0.00002
Turicibacteraceae	2810281	F	16	3	19	0.00001
Peptoniphilaceae	1570339	F	124	76	200	0.00006
Tissierellaceae	1737406	F	24	0	24	0.00001
Gottschalkiaceae	2042895	F	12	0	12	0.00000
Caldicellulosiruptoraceae	3071002	F	184	13	197	0.00006
Dethiobacteraceae	3086088	F	34	1	35	0.00001
Spiroplasmataceae	2131	F	7898	7	7905	0.00221
Entomoplasmataceae	33925	F	55	7	62	0.00002
Mycoplasmataceae	2092	F	424	36	460	0.00013
Acholeplasmataceae	2146	F	48	5	53	0.00001
Candidatus Izemoplasmataceae	2975520	F	32	3	35	0.00001
Metamycoplasmataceae	2895623	F	210	34	244	0.00007
Mycoplasmoidaceae	2790998	F	28	3	31	0.00001
Nostocaceae	1162	F	683	13	696	0.00019
Nodulariaceae	3079761	F	92	2	94	0.00003
Aphanizomenonaceae	1892259	F	34	5	39	0.00001
Hapalosiphonaceae	1892263	F	31	4	35	0.00001
Chlorogloeopsidaceae	1892261	F	27	0	27	0.00001
Scytonemataceae	1182	F	25	0	25	0.00001
Rivulariaceae	1185	F	21	0	21	0.00001
Tolypothrichaceae	119859	F	14	0	14	0.00000
Calotrichaceae	2661849	F	13	0	13	0.00000
Geminocystaceae	2815910	F	214	5	219	0.00006
Aphanothecaceae	1890450	F	43	0	43	0.00001
Microcystaceae	1890449	F	30	0	30	0.00001
Halothecacae	3079756	F	12	0	12	0.00000
Microcoleaceae	1892252	F	69	1	70	0.00002
Oscillatoriaceae	1892254	F	21	0	21	0.00001
Sirenicapillariaceae	2934961	F	14	0	14	0.00000
Synechococcaceae	1890426	F	208	31	239	0.00007
Prochlorococcaceae	2881426	F	94	16	110	0.00003
Leptolyngbyaceae	1890438	F	78	9	87	0.00002
Gloeobacteraceae	1890422	F	49	0	49	0.00001
Pseudanabaenaceae	1890436	F	35	0	35	0.00001
Acaryochloridaceae	1890429	F	12	0	12	0.00000
Thermosynechococcaceae	2881378	F	12	0	12	0.00000
Pleurocapsaceae	1890500	F	13	0	13	0.00000
Chroococcidiopsidaceae	1890528	F	12	0	12	0.00000
Oculatellaceae	2303507	F	11	0	11	0.00000
Chloroflexaceae	1106	F	45	0	45	0.00001
Roseiflexaceae	1508635	F	12	0	12	0.00000
Candidatus Chloroheliaceae	3139177	F	13	1	14	0.00000
Candidatus Lucifugimonadaceae	3143248	F	33	0	33	0.00001
Dehalococcoidaceae	1202464	F	14	0	14	0.00000
Anaerolineaceae	292628	F	17	0	17	0.00000
Candidatus Promineifilaceae	3085097	F	17	0	17	0.00000
Tepidiformaceae	2682227	F	15	0	15	0.00000
Caldilineaceae	475964	F	10	0	10	0.00000
Deinococcaceae	183710	F	198	5	203	0.00006
Thermaceae	188786	F	138	12	150	0.00004
Fervidobacteriaceae	1643950	F	57	23	80	0.00002
Thermotogaceae	188709	F	54	0	54	0.00002
Petrotogaceae	1643949	F	25	5	30	0.00001
Aminobacteriaceae	3029087	F	44	6	50	0.00001
Synergistaceae	649777	F	13	1	14	0.00000
Fusobacteriaceae	203492	F	349	160	509	0.00014
Leptotrichiaceae	1129771	F	103	19	122	0.00003
Haloarculaceae	1963268	F	129	2	131	0.00004
Haloferacaceae	1644056	F	94	20	114	0.00003
Natronomonadaceae	3402413	F	92	8	100	0.00003
Natrialbaceae	1644061	F	77	2	79	0.00002
Haladaptataceae	3064797	F	28	2	30	0.00001
Halobacteriaceae	2236	F	23	2	25	0.00001
Natronoarchaeaceae	2976354	F	10	0	10	0.00000
Methanosarcinaceae	2206	F	327	4	331	0.00009
Methanomicrobiaceae	2194	F	32	0	32	0.00001
Methanoregulaceae	1198451	F	32	4	36	0.00001
Methanobacteriaceae	2159	F	118	75	193	0.00005
Methanococcaceae	2183	F	35	24	59	0.00002
Methanocaldococcaceae	196117	F	17	4	21	0.00001
Thermococcaceae	2259	F	149	0	149	0.00004
Archaeoglobaceae	2232	F	99	0	99	0.00003
Thermoplasmataceae	46659	F	11	0	11	0.00000
Sulfolobaceae	118883	F	295	13	308	0.00009
Thermoproteaceae	2267	F	59	45	104	0.00003
Pyrodictiaceae	2307	F	17	265	282	0.00008
Desulfurococcaceae	2272	F	16	123	139	0.00004
Acidilobaceae	871007	F	23	12	35	0.00001
Nitrosopumilaceae	338190	F	136	87	223	0.00006
Nitrososphaeraceae	1033997	F	113	0	113	0.00003
Promethearchaeaceae	3366644	F	20	0	20	0.00001
Baculoviridae	10442	F	1964	0	1964	0.00055
Ackermannviridae	2169529	F	130	0	130	0.00004
Straboviridae	2946170	F	75	0	75	0.00002
Kyanoviridae	2946160	F	13	0	13	0.00000
Chimalliviridae	3152113	F	11	0	11	0.00000
Mimiviridae	549779	F	53	0	53	0.00001
Schizomimiviridae	3044476	F	39	0	39	0.00001
Marseilleviridae	944644	F	17	0	17	0.00000
Poxviridae	10240	F	14	0	14	0.00000
Nairoviridae	1980415	F	16	0	16	0.00000
Pestiviridae	3700694	F	12	0	12	0.00000
