name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Vibrionaceae	641	F	1336457	1672224	3008681	0.21182
Lysobacteraceae	32033	F	40141	19435	59576	0.00419
Rhodanobacteraceae	1775411	F	97	8	105	0.00001
Enterobacteriaceae	543	F	23609	1290903	1314512	0.09255
Erwiniaceae	1903409	F	2838	668	3506	0.00025
Morganellaceae	1903414	F	2481	4372	6853	0.00048
Yersiniaceae	1903411	F	557	3982	4539	0.00032
Pectobacteriaceae	1903410	F	126	18	144	0.00001
Hafniaceae	1903412	F	21	38	59	0.00000
Gallaecimonadaceae	3120698	F	11	0	11	0.00000
Bruguierivoracaceae	2812006	F	10	0	10	0.00000
Marinobacteraceae	2887365	F	4367	6	4373	0.00031
Pseudomonadaceae	135621	F	2951	2822	5773	0.00041
Ketobacteraceae	3085096	F	10	0	10	0.00000
Pseudoalteromonadaceae	267888	F	402	73	475	0.00003
Alteromonadaceae	72275	F	362	20	382	0.00003
Idiomarinaceae	267893	F	223	45	268	0.00002
Shewanellaceae	267890	F	203	58	261	0.00002
Colwelliaceae	267889	F	105	7	112	0.00001
Psychromonadaceae	267894	F	30	2	32	0.00000
Moritellaceae	267891	F	19	3	22	0.00000
Moraxellaceae	468	F	739	698	1437	0.00010
Aeromonadaceae	84642	F	620	944	1564	0.00011
Halomonadaceae	28256	F	144	38	182	0.00001
Hahellaceae	224379	F	137	1	138	0.00001
Oceanospirillaceae	135620	F	89	14	103	0.00001
Endozoicomonadaceae	2066474	F	25	0	25	0.00000
Saccharospirillaceae	255527	F	20	0	20	0.00000
Pleioneaceae	2823145	F	15	0	15	0.00000
Alcanivoracaceae	224372	F	13	1	14	0.00000
Pasteurellaceae	712	F	421	2759	3180	0.00022
Legionellaceae	444	F	102	0	102	0.00001
Coxiellaceae	118968	F	17	0	17	0.00000
Piscirickettsiaceae	135616	F	47	2	49	0.00000
Francisellaceae	34064	F	36	26	62	0.00000
Thiotrichaceae	135617	F	26	3	29	0.00000
Candidatus Pseudothioglobaceae	3399801	F	102	8	110	0.00001
Microbulbiferaceae	1706373	F	54	1	55	0.00000
Cellvibrionaceae	1706371	F	27	0	27	0.00000
Chromatiaceae	1046	F	64	3	67	0.00000
Sedimenticolaceae	3067276	F	13	1	14	0.00000
Ectothiorhodospiraceae	72276	F	11	0	11	0.00000
Methylococcaceae	403	F	63	1	64	0.00000
Orbaceae	1240483	F	26	4	30	0.00000
Anaplasmataceae	942	F	23868	20653	44521	0.00313
Rickettsiaceae	775	F	112	2	114	0.00001
Methylobacteriaceae	119045	F	3850	3327	7177	0.00051
Stappiaceae	2821832	F	2000	221	2221	0.00016
Brucellaceae	118882	F	417	17	434	0.00003
Rhizobiaceae	82115	F	338	61	399	0.00003
Phyllobacteriaceae	69277	F	185	22	207	0.00001
Nitrobacteraceae	41294	F	159	7	166	0.00001
Bartonellaceae	772	F	83	3	86	0.00001
Aurantimonadaceae	255475	F	53	4	57	0.00000
Devosiaceae	2831106	F	48	0	48	0.00000
Afifellaceae	2829802	F	46	3	49	0.00000
Alloboseaceae	2831100	F	43	1	44	0.00000
Reyranellaceae	2844375	F	24	0	24	0.00000
Xanthobacteraceae	335928	F	20	0	20	0.00000
Hyphomicrobiaceae	45401	F	19	0	19	0.00000
Methylocystaceae	31993	F	12	0	12	0.00000
Sphingomonadaceae	41297	F	291	20	311	0.00002
Erythrobacteraceae	335929	F	99	3	102	0.00001
Sphingobiaceae	3423717	F	32	13	45	0.00000
Sphingopyxidaceae	3423718	F	19	0	19	0.00000
Sphingosinicellaceae	2820280	F	16	0	16	0.00000
Paracoccaceae	31989	F	242	16	258	0.00002
Roseobacteraceae	2854170	F	153	39	192	0.00001
Azospirillaceae	2829815	F	102	9	111	0.00001
Rhodospirillaceae	41295	F	63	0	63	0.00000
Caulobacteraceae	76892	F	158	3383	3541	0.00025
Emcibacteraceae	2066491	F	155	1	156	0.00001
Acetobacteraceae	433	F	83	4	87	0.00001
Roseomonadaceae	3385906	F	49	2	51	0.00000
Candidatus Pelagibacteraceae	1655514	F	82	7	89	0.00001
Micropepsaceae	1921568	F	24	0	24	0.00000
Geminicoccaceae	2066434	F	20	3	23	0.00000
