name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	397533	1254694	1652227	0.65460
Cryptococcaceae	1884633	F	39453	66568	106021	0.04200
Trichosporonaceae	1759442	F	307	1246	1553	0.00062
Marasmiaceae	654128	F	59	36	95	0.00004
Agrocybaceae	3710399	F	25	9	34	0.00001
Ceratobasidiaceae	5250	F	43	9	52	0.00002
Ustilaginaceae	5268	F	315	1301	1616	0.00064
Malasseziaceae	742845	F	190	580	770	0.00031
Pucciniaceae	5262	F	487	869	1356	0.00054
Hypocreaceae	5129	F	606	1532	2138	0.00085
Nectriaceae	110618	F	355	838	1193	0.00047
Clavicipitaceae	34397	F	113	44	157	0.00006
Ophiocordycipitaceae	474942	F	49	62	111	0.00004
Cordycipitaceae	474943	F	40	36	76	0.00003
Glomerellaceae	681950	F	296	392	688	0.00027
Chaetomiaceae	35718	F	212	109	321	0.00013
Sordariaceae	5148	F	149	189	338	0.00013
Podosporaceae	2609812	F	75	39	114	0.00005
Pyriculariaceae	2528436	F	227	3	230	0.00009
Sclerotiniaceae	28983	F	59	324	383	0.00015
Mycosphaerellaceae	93133	F	893	1248	2141	0.00085
Pleosporaceae	28556	F	60	248	308	0.00012
Didymellaceae	683158	F	36	64	100	0.00004
Aspergillaceae	1131492	F	591	1264	1855	0.00073
Trichocomaceae	28568	F	60	131	191	0.00008
Onygenaceae	33184	F	106	539	645	0.00026
Saccharomycetaceae	4893	F	1102	9055	10157	0.00402
Saccharomycodaceae	34365	F	39	265	304	0.00012
Debaryomycetaceae	766764	F	361	1636	1997	0.00079
Metschnikowiaceae	27319	F	192	228	420	0.00017
Pichiaceae	1156497	F	411	711	1122	0.00044
Trichomonascaceae	410830	F	17	63	80	0.00003
Schizosaccharomycetaceae	4894	F	154	74	228	0.00009
Glomeraceae	36751	F	514	385	899	0.00036
Unikaryonidae	36734	F	91	0	91	0.00004
Nosematidae	27974	F	56	8	64	0.00003
