name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	427194	3070749	3497943	0.53181
Cryptococcaceae	1884633	F	58153	201121	259274	0.03942
Trichosporonaceae	1759442	F	246	2201	2447	0.00037
Marasmiaceae	654128	F	89	118	207	0.00003
Agrocybaceae	3710399	F	25	20	45	0.00001
Ceratobasidiaceae	5250	F	22	10	32	0.00000
Ustilaginaceae	5268	F	413	3169	3582	0.00054
Malasseziaceae	742845	F	197	1206	1403	0.00021
Pucciniaceae	5262	F	534	1908	2442	0.00037
Hypocreaceae	5129	F	645	3076	3721	0.00057
Nectriaceae	110618	F	526	3085	3611	0.00055
Clavicipitaceae	34397	F	121	83	204	0.00003
Ophiocordycipitaceae	474942	F	46	129	175	0.00003
Cordycipitaceae	474943	F	29	41	70	0.00001
Glomerellaceae	681950	F	413	1880	2293	0.00035
Sordariaceae	5148	F	651	1172	1823	0.00028
Chaetomiaceae	35718	F	197	220	417	0.00006
Podosporaceae	2609812	F	87	86	173	0.00003
Pyriculariaceae	2528436	F	136	5	141	0.00002
Sclerotiniaceae	28983	F	48	568	616	0.00009
Mycosphaerellaceae	93133	F	1065	1954	3019	0.00046
Pleosporaceae	28556	F	72	471	543	0.00008
Didymellaceae	683158	F	44	101	145	0.00002
Aspergillaceae	1131492	F	638	2700	3338	0.00051
Trichocomaceae	28568	F	54	226	280	0.00004
Onygenaceae	33184	F	130	1242	1372	0.00021
Debaryomycetaceae	766764	F	681	4063	4744	0.00072
Metschnikowiaceae	27319	F	512	1121	1633	0.00025
Pichiaceae	1156497	F	552	1618	2170	0.00033
Saccharomycetaceae	4893	F	1273	22007	23280	0.00354
Saccharomycodaceae	34365	F	27	428	455	0.00007
Trichomonascaceae	410830	F	13	100	113	0.00002
Schizosaccharomycetaceae	4894	F	170	205	375	0.00006
Glomeraceae	36751	F	561	594	1155	0.00018
Nosematidae	27974	F	174	38	212	0.00003
Unikaryonidae	36734	F	68	0	68	0.00001
Plasmodiidae	1639119	F	288782	830523	1119305	0.17017
Babesiidae	32594	F	852	1634	2486	0.00038
Theileriidae	27994	F	53	37	90	0.00001
Sarcocystidae	5809	F	6366	26734	33100	0.00503
Cryptosporidiidae	35082	F	133	176	309	0.00005
Thalassiosiraceae	29202	F	2121	77	2198	0.00033
Neidiaceae	432548	F	54	0	54	0.00001
Peronosporaceae	4777	F	381	11	392	0.00006
Dictyosteliaceae	2058185	F	18313	35167	53480	0.00813
Trypanosomatidae	5654	F	489	115	604	0.00009
Trichomonadidae	181550	F	185	15	200	0.00003
Hexamitidae	5739	F	102	2	104	0.00002
Hemiselmidaceae	589351	F	253	282	535	0.00008
Cyanidiaceae	265316	F	21	5	26	0.00000
Streptomycetaceae	2062	F	370839	147639	518478	0.07883
Cellulomonadaceae	85016	F	3483	3217	6700	0.00102
Micrococcaceae	1268	F	1623	824	2447	0.00037
Microbacteriaceae	85023	F	1104	628	1732	0.00026
Brevibacteriaceae	85019	F	698	5401	6099	0.00093
Dermabacteraceae	85020	F	114	190	304	0.00005
Promicromonosporaceae	85017	F	67	155	222	0.00003
Intrasporangiaceae	85021	F	62	45	107	0.00002
Ornithinimicrobiaceae	2805590	F	31	50	81	0.00001
Mycobacteriaceae	1762	F	1415	39	1454	0.00022
Nocardiaceae	85025	F	696	67	763	0.00012
Gordoniaceae	85026	F	250	15	265	0.00004
Corynebacteriaceae	1653	F	233	42	275	0.00004
Propionibacteriaceae	31957	F	508	117	625	0.00010
Nocardioidaceae	85015	F	500	48	548	0.00008
Kribbellaceae	2726069	F	117	7	124	0.00002
Streptosporangiaceae	2004	F	376	21	397	0.00006
Thermomonosporaceae	2012	F	195	23	218	0.00003
Nocardiopsidaceae	83676	F	63	4	67	0.00001
Pseudonocardiaceae	2070	F	612	42	654	0.00010
Micromonosporaceae	28056	F	606	39	645	0.00010
Actinomycetaceae	2049	F	161	11	172	0.00003
Candidatus Nanopelagicaceae	2162846	F	112	0	112	0.00002
Bifidobacteriaceae	31953	F	67	57	124	0.00002
Jatrophihabitantaceae	2805416	F	40	1	41	0.00001
Geodermatophilaceae	85030	F	30	3	33	0.00001
Kineosporiaceae	83778	F	27	2	29	0.00000
Nakamurellaceae	85031	F	18	0	18	0.00000
Frankiaceae	74712	F	16	264	280	0.00004
Catenulisporaceae	414877	F	13	0	13	0.00000
Egibacteraceae	1747769	F	94	14	108	0.00002
Iamiaceae	633392	F	63	18	81	0.00001
Candidatus Poriferisodalaceae	2983189	F	14	0	14	0.00000
Conexibacteraceae	320583	F	11	5	16	0.00000
Baekduiaceae	2600303	F	11	2	13	0.00000
Rubrobacteraceae	84997	F	21	0	21	0.00000
Bacillaceae	186817	F	9842	17240	27082	0.00412
Paenibacillaceae	186822	F	1978	438	2416	0.00037
Staphylococcaceae	90964	F	637	1006	1643	0.00025
Caryophanaceae	186818	F	371	119	490	0.00007
Listeriaceae	186820	F	71	28	99	0.00002
Pasteuriaceae	538998	F	56	110	166	0.00003
Anoxybacillaceae	3120669	F	42	31	73	0.00001
Fictibacillaceae	3120697	F	37	11	48	0.00001
Gemellaceae	539738	F	33	3	36	0.00001
