name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	484316	3438992	3923308	0.57772
Cryptococcaceae	1884633	F	50877	197866	248743	0.03663
Trichosporonaceae	1759442	F	285	2519	2804	0.00041
Marasmiaceae	654128	F	106	154	260	0.00004
Agrocybaceae	3710399	F	31	27	58	0.00001
Ceratobasidiaceae	5250	F	19	10	29	0.00000
Ustilaginaceae	5268	F	652	4790	5442	0.00080
Malasseziaceae	742845	F	223	1169	1392	0.00020
Pucciniaceae	5262	F	626	2205	2831	0.00042
Hypocreaceae	5129	F	573	4540	5113	0.00075
Nectriaceae	110618	F	497	2806	3303	0.00049
Clavicipitaceae	34397	F	348	256	604	0.00009
Ophiocordycipitaceae	474942	F	63	214	277	0.00004
Cordycipitaceae	474943	F	41	92	133	0.00002
Glomerellaceae	681950	F	709	3918	4627	0.00068
Sordariaceae	5148	F	1142	3077	4219	0.00062
Chaetomiaceae	35718	F	361	558	919	0.00014
Podosporaceae	2609812	F	108	194	302	0.00004
Pyriculariaceae	2528436	F	189	11	200	0.00003
Sclerotiniaceae	28983	F	56	656	712	0.00010
Mycosphaerellaceae	93133	F	1637	2815	4452	0.00066
Pleosporaceae	28556	F	80	439	519	0.00008
Didymellaceae	683158	F	61	134	195	0.00003
Aspergillaceae	1131492	F	656	2485	3141	0.00046
Trichocomaceae	28568	F	93	387	480	0.00007
Onygenaceae	33184	F	168	1558	1726	0.00025
Metschnikowiaceae	27319	F	1285	2629	3914	0.00058
Debaryomycetaceae	766764	F	558	4608	5166	0.00076
Pichiaceae	1156497	F	558	1907	2465	0.00036
Saccharomycetaceae	4893	F	1315	19760	21075	0.00310
Saccharomycodaceae	34365	F	43	624	667	0.00010
Trichomonascaceae	410830	F	27	202	229	0.00003
Schizosaccharomycetaceae	4894	F	159	190	349	0.00005
Glomeraceae	36751	F	572	549	1121	0.00017
Unikaryonidae	36734	F	152	0	152	0.00002
Nosematidae	27974	F	62	12	74	0.00001
Plasmodiidae	1639119	F	224765	694492	919257	0.13536
Babesiidae	32594	F	973	1717	2690	0.00040
Theileriidae	27994	F	105	102	207	0.00003
Sarcocystidae	5809	F	14225	83985	98210	0.01446
Cryptosporidiidae	35082	F	159	244	403	0.00006
Thalassiosiraceae	29202	F	4342	162	4504	0.00066
Neidiaceae	432548	F	32	0	32	0.00000
Peronosporaceae	4777	F	189	6	195	0.00003
Dictyosteliaceae	2058185	F	8787	16719	25506	0.00376
Trypanosomatidae	5654	F	447	67	514	0.00008
Trichomonadidae	181550	F	262	22	284	0.00004
Hexamitidae	5739	F	83	2	85	0.00001
Hemiselmidaceae	589351	F	91	100	191	0.00003
Vibrionaceae	641	F	341701	307969	649670	0.09567
Lysobacteraceae	32033	F	59641	31393	91034	0.01340
Rhodanobacteraceae	1775411	F	125	8	133	0.00002
Enterobacteriaceae	543	F	8493	255223	263716	0.03883
Gallaecimonadaceae	3120698	F	4014	282	4296	0.00063
Morganellaceae	1903414	F	1035	3023	4058	0.00060
Erwiniaceae	1903409	F	635	153	788	0.00012
Yersiniaceae	1903411	F	500	1185	1685	0.00025
Pectobacteriaceae	1903410	F	134	29	163	0.00002
Bruguierivoracaceae	2812006	F	35	1	36	0.00001
Hafniaceae	1903412	F	31	23	54	0.00001
Pseudomonadaceae	135621	F	1683	2852	4535	0.00067
Marinobacteraceae	2887365	F	322	5	327	0.00005
Pseudohongiellaceae	3085095	F	14	0	14	0.00000
Pseudoalteromonadaceae	267888	F	634	170	804	0.00012
Alteromonadaceae	72275	F	343	29	372	0.00005
Shewanellaceae	267890	F	280	53	333	0.00005
Colwelliaceae	267889	F	170	17	187	0.00003
Idiomarinaceae	267893	F	152	46	198	0.00003
Moritellaceae	267891	F	35	10	45	0.00001
Psychromonadaceae	267894	F	31	1	32	0.00000
Moraxellaceae	468	F	874	791	1665	0.00025
Aeromonadaceae	84642	F	777	1317	2094	0.00031
Succinivibrionaceae	83763	F	11	0	11	0.00000
Oceanospirillaceae	135620	F	211	13	224	0.00003
Halomonadaceae	28256	F	166	24	190	0.00003
Alcanivoracaceae	224372	F	81	9	90	0.00001
Balneatrichaceae	2301193	F	61	33	94	0.00001
Hahellaceae	224379	F	45	0	45	0.00001
Endozoicomonadaceae	2066474	F	31	0	31	0.00000
Pleioneaceae	2823145	F	28	0	28	0.00000
Saccharospirillaceae	255527	F	19	0	19	0.00000
Zooshikellaceae	2898533	F	10	0	10	0.00000
Pasteurellaceae	712	F	466	1646	2112	0.00031
Candidatus Pseudothioglobaceae	3399801	F	310	16	326	0.00005
Piscirickettsiaceae	135616	F	98	7	105	0.00002
Francisellaceae	34064	F	43	1	44	0.00001
Thiotrichaceae	135617	F	31	7	38	0.00001
Legionellaceae	444	F	128	2	130	0.00002
Coxiellaceae	118968	F	30	0	30	0.00000
Microbulbiferaceae	1706373	F	56	1	57	0.00001
Cellvibrionaceae	1706371	F	53	2	55	0.00001
Halieaceae	1706372	F	15	2	17	0.00000
Methylococcaceae	403	F	89	7	96	0.00001
Chromatiaceae	1046	F	49	2	51	0.00001
Sedimenticolaceae	3067276	F	12	0	12	0.00000
Ectothiorhodospiraceae	72276	F	11	1	12	0.00000
Orbaceae	1240483	F	68	15	83	0.00001
Kangiellaceae	1920240	F	21	0	21	0.00000
Nevskiaceae	568386	F	14	0	14	0.00000
Anaplasmataceae	942	F	40390	24005	64395	0.00948
Rickettsiaceae	775	F	125	1	126	0.00002
Methylobacteriaceae	119045	F	9804	6527	16331	0.00240
Brucellaceae	118882	F	3092	19	3111	0.00046
Nitrobacteraceae	41294	F	419	7	426	0.00006
Rhizobiaceae	82115	F	398	66	464	0.00007
Stappiaceae	2821832	F	211	17	228	0.00003
Phyllobacteriaceae	69277	F	205	28	233	0.00003
Aurantimonadaceae	255475	F	110	24	134	0.00002
Bartonellaceae	772	F	109	4	113	0.00002
Alloboseaceae	2831100	F	52	1	53	0.00001
Devosiaceae	2831106	F	51	0	51	0.00001
Xanthobacteraceae	335928	F	28	1	29	0.00000
Methylocystaceae	31993	F	26	0	26	0.00000
Blastochloridaceae	2831090	F	14	0	14	0.00000
Beijerinckiaceae	45404	F	12	0	12	0.00000
Hyphomicrobiaceae	45401	F	12	0	12	0.00000
Reyranellaceae	2844375	F	10	0	10	0.00000
Azospirillaceae	2829815	F	6935	230	7165	0.00106
Rhodospirillaceae	41295	F	124	1	125	0.00002
Thalassospiraceae	2844866	F	23	0	23	0.00000
Rhodovibrionaceae	2844403	F	17	0	17	0.00000
Candidatus Pelagibacteraceae	1655514	F	777	20	797	0.00012
Paracoccaceae	31989	F	498	42	540	0.00008
Roseobacteraceae	2854170	F	178	82	260	0.00004
Sphingomonadaceae	41297	F	255	21	276	0.00004
Erythrobacteraceae	335929	F	90	2	92	0.00001
Sphingobiaceae	3423717	F	58	26	84	0.00001
Sphingopyxidaceae	3423718	F	30	6	36	0.00001
Sphingosinicellaceae	2820280	F	16	1	17	0.00000
Acetobacteraceae	433	F	98	6	104	0.00002
Roseomonadaceae	3385906	F	71	3	74	0.00001
Caulobacteraceae	76892	F	145	561	706	0.00010
Holosporaceae	44746	F	21	7	28	0.00000
Hyphomonadaceae	69657	F	22	0	22	0.00000
Geminicoccaceae	2066434	F	17	2	19	0.00000
Sneathiellaceae	510685	F	13	0	13	0.00000
Burkholderiaceae	119060	F	1211	305	1516	0.00022
Oxalobacteraceae	75682	F	991	87	1078	0.00016
Comamonadaceae	80864	F	501	357	858	0.00013
Alcaligenaceae	506	F	250	215	465	0.00007
Sphaerotilaceae	2975441	F	160	108	268	0.00004
Neisseriaceae	481	F	1441	58	1499	0.00022
Chromobacteriaceae	1499392	F	47	7	54	0.00001
Chitinibacteraceae	2897177	F	34	8	42	0.00001
Nitrosomonadaceae	206379	F	72	0	72	0.00001
Methylophilaceae	32011	F	46	0	46	0.00001
Sterolibacteriaceae	2008793	F	19	1	20	0.00000
Sulfuricellaceae	2772226	F	14	0	14	0.00000
Thiobacillaceae	2008790	F	10	10	20	0.00000
Zoogloeaceae	2008794	F	63	11	74	0.00001
Rhodocyclaceae	75787	F	23	10	33	0.00000
Acidithiobacillaceae	225058	F	30	0	30	0.00000
Flavobacteriaceae	49546	F	4455	122	4577	0.00067
Weeksellaceae	2762318	F	924	89	1013	0.00015
Blattabacteriaceae	39782	F	85	45	130	0.00002
Crocinitomicaceae	1853230	F	21	0	21	0.00000
Parvicellaceae	2975259	F	11	0	11	0.00000
Bacteroidaceae	815	F	2083	604	2687	0.00040
Prevotellaceae	171552	F	159	14	173	0.00003
Tannerellaceae	2005525	F	110	21	131	0.00002
Rikenellaceae	171550	F	82	48	130	0.00002
Muribaculaceae	2005473	F	53	0	53	0.00001
Dysgonomonadaceae	2005520	F	50	0	50	0.00001
Odoribacteraceae	1853231	F	36	8	44	0.00001
Barnesiellaceae	2005519	F	22	3	25	0.00000
Paludibacteraceae	2005523	F	12	0	12	0.00000
Porphyromonadaceae	171551	F	10	0	10	0.00000
Marinifilaceae	1573805	F	72	0	72	0.00001
Prolixibacteraceae	1471398	F	67	0	67	0.00001
Marinilabiliaceae	558415	F	26	1	27	0.00000
Cyclobacteriaceae	563798	F	527	873	1400	0.00021
Flammeovirgaceae	200667	F	459	1	460	0.00007
Hymenobacteraceae	1853232	F	188	0	188	0.00003
Spirosomataceae	2896860	F	175	0	175	0.00003
Cytophagaceae	89373	F	77	0	77	0.00001
Marivirgaceae	2762301	F	43	0	43	0.00001
Bernardetiaceae	1937968	F	38	0	38	0.00001
Leadbetterellaceae	3141702	F	35	0	35	0.00001
Reichenbachiellaceae	2762302	F	31	0	31	0.00000
