name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	496469	2834416	3330885	0.56815
Cryptococcaceae	1884633	F	66645	197812	264457	0.04511
Trichosporonaceae	1759442	F	478	3456	3934	0.00067
Marasmiaceae	654128	F	83	91	174	0.00003
Agrocybaceae	3710399	F	33	22	55	0.00001
Ceratobasidiaceae	5250	F	47	18	65	0.00001
Ustilaginaceae	5268	F	1461	8917	10378	0.00177
Malasseziaceae	742845	F	243	964	1207	0.00021
Pucciniaceae	5262	F	597	1784	2381	0.00041
Nectriaceae	110618	F	738	4084	4822	0.00082
Hypocreaceae	5129	F	387	2158	2545	0.00043
Clavicipitaceae	34397	F	188	135	323	0.00006
Ophiocordycipitaceae	474942	F	74	197	271	0.00005
Cordycipitaceae	474943	F	42	76	118	0.00002
Glomerellaceae	681950	F	685	2315	3000	0.00051
Sordariaceae	5148	F	810	1590	2400	0.00041
Chaetomiaceae	35718	F	532	592	1124	0.00019
Podosporaceae	2609812	F	111	110	221	0.00004
Pyriculariaceae	2528436	F	225	10	235	0.00004
Sclerotiniaceae	28983	F	101	975	1076	0.00018
Mycosphaerellaceae	93133	F	3558	7368	10926	0.00186
Pleosporaceae	28556	F	72	399	471	0.00008
Didymellaceae	683158	F	49	131	180	0.00003
Aspergillaceae	1131492	F	1106	3920	5026	0.00086
Trichocomaceae	28568	F	111	407	518	0.00009
Onygenaceae	33184	F	140	1188	1328	0.00023
Debaryomycetaceae	766764	F	735	4693	5428	0.00093
Metschnikowiaceae	27319	F	722	1242	1964	0.00033
Pichiaceae	1156497	F	638	1601	2239	0.00038
Saccharomycetaceae	4893	F	1474	17649	19123	0.00326
Saccharomycodaceae	34365	F	42	522	564	0.00010
Trichomonascaceae	410830	F	28	172	200	0.00003
Schizosaccharomycetaceae	4894	F	177	144	321	0.00005
Glomeraceae	36751	F	647	504	1151	0.00020
Unikaryonidae	36734	F	92	0	92	0.00002
Nosematidae	27974	F	84	14	98	0.00002
Plasmodiidae	1639119	F	241360	558538	799898	0.13644
Babesiidae	32594	F	827	1769	2596	0.00044
Theileriidae	27994	F	99	52	151	0.00003
Sarcocystidae	5809	F	10009	25634	35643	0.00608
Cryptosporidiidae	35082	F	129	137	266	0.00005
Thalassiosiraceae	29202	F	2129	66	2195	0.00037
Neidiaceae	432548	F	59	0	59	0.00001
Peronosporaceae	4777	F	356	12	368	0.00006
Dictyosteliaceae	2058185	F	21667	33383	55050	0.00939
Trypanosomatidae	5654	F	642	81	723	0.00012
Trichomonadidae	181550	F	311	21	332	0.00006
Hexamitidae	5739	F	146	3	149	0.00003
Hemiselmidaceae	589351	F	27	24	51	0.00001
Cyanidiaceae	265316	F	18	3	21	0.00000
Vibrionaceae	641	F	284036	207813	491849	0.08389
Lysobacteraceae	32033	F	57350	23094	80444	0.01372
Rhodanobacteraceae	1775411	F	156	15	171	0.00003
Marinicellaceae	3120710	F	17	0	17	0.00000
Enterobacteriaceae	543	F	5986	137673	143659	0.02450
Gallaecimonadaceae	3120698	F	5883	346	6229	0.00106
Morganellaceae	1903414	F	939	1208	2147	0.00037
Erwiniaceae	1903409	F	667	144	811	0.00014
Yersiniaceae	1903411	F	549	761	1310	0.00022
Pectobacteriaceae	1903410	F	215	48	263	0.00004
Hafniaceae	1903412	F	40	22	62	0.00001
Bruguierivoracaceae	2812006	F	29	1	30	0.00001
Budviciaceae	1903416	F	10	1	11	0.00000
Pseudomonadaceae	135621	F	1993	2197	4190	0.00071
Marinobacteraceae	2887365	F	315	9	324	0.00006
Pseudohongiellaceae	3085095	F	17	0	17	0.00000
Pseudoalteromonadaceae	267888	F	689	122	811	0.00014
Alteromonadaceae	72275	F	417	28	445	0.00008
Shewanellaceae	267890	F	364	53	417	0.00007
Colwelliaceae	267889	F	144	15	159	0.00003
Idiomarinaceae	267893	F	105	22	127	0.00002
Moritellaceae	267891	F	54	10	64	0.00001
Psychromonadaceae	267894	F	44	2	46	0.00001
Ferrimonadaceae	267892	F	16	1	17	0.00000
Moraxellaceae	468	F	1053	789	1842	0.00031
Aeromonadaceae	84642	F	874	1244	2118	0.00036
Oceanospirillaceae	135620	F	243	14	257	0.00004
Halomonadaceae	28256	F	214	26	240	0.00004
Hahellaceae	224379	F	134	1	135	0.00002
Endozoicomonadaceae	2066474	F	38	0	38	0.00001
Alcanivoracaceae	224372	F	32	3	35	0.00001
Pleioneaceae	2823145	F	26	0	26	0.00000
Saccharospirillaceae	255527	F	19	0	19	0.00000
Zooshikellaceae	2898533	F	18	0	18	0.00000
Balneatrichaceae	2301193	F	15	6	21	0.00000
Pasteurellaceae	712	F	504	1236	1740	0.00030
Candidatus Pseudothioglobaceae	3399801	F	286	33	319	0.00005
Piscirickettsiaceae	135616	F	100	14	114	0.00002
Francisellaceae	34064	F	82	1	83	0.00001
Thiotrichaceae	135617	F	33	3	36	0.00001
Microbulbiferaceae	1706373	F	109	0	109	0.00002
Cellvibrionaceae	1706371	F	60	1	61	0.00001
Halieaceae	1706372	F	23	2	25	0.00000
Legionellaceae	444	F	109	0	109	0.00002
Coxiellaceae	118968	F	38	0	38	0.00001
Methylococcaceae	403	F	133	6	139	0.00002
Chromatiaceae	1046	F	60	3	63	0.00001
Ectothiorhodospiraceae	72276	F	12	0	12	0.00000
Sedimenticolaceae	3067276	F	10	0	10	0.00000
Orbaceae	1240483	F	52	15	67	0.00001
Kangiellaceae	1920240	F	17	0	17	0.00000
