"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC126266590",32.1107689177465,5.75533369239984,1.94483373192202,2.95929343364074,0.00308345343547355,0.0196836280789714
"LOC126266591",44.408194395386,-0.100048746489361,0.280098244359837,-0.357191622953662,0.720948356731552,0.81718073605146
"LOC126266592",18.0905366808112,-0.697182293405853,0.253002258845474,-2.75563663576486,0.00585780324144908,0.0306621717380813
"LOC126266593",342.03199684279,1.78026758674924,0.336268532443722,5.29418430506039,1.19548817100649e-07,1.06924721903553e-05
"LOC126266594",20.8860456756223,0.355477676261566,0.283681810310662,1.25308589885365,0.21017444727534,0.357983945229795
"LOC126266595",52.1954097361254,-0.196884891890452,0.146234864083552,-1.34636082253245,0.178186179246185,0.318325005629013
"LOC126266596",116.478230052826,-2.01340302331764,0.43197397280194,-4.66093595930785,3.14774662376964e-06,0.000140386087228664
"LOC126266597",2.69772012131145,-1.38563001915101,1.26800981890194,-1.09275969199586,0.274499323590425,0.430517205332611
"LOC126266598",32.2471207614946,-0.63858497982291,0.236672848695695,-2.69817591389191,0.00697205872203659,0.0344562073238908
"LOC126266599",62.6286785874201,-0.106192469643259,0.375014875518418,-0.283168686299335,0.777047531085986,0.856063142260146
"LOC126266600",130.375488852938,0.261351284162446,0.154400670497002,1.69268231362713,0.0905159535573908,0.198695617939707
"LOC126266601",15.262756799398,0.324859304092863,0.365866086790516,0.887918601427707,0.374584538029164,0.530282816545889
"LOC126266602",36.3909367776073,-0.39098661698423,0.202055437329441,-1.93504625340394,0.0529846200251902,0.138237611207481
"LOC126266603",2.77652576355011,1.51054434897944,0.745679352121624,2.02572908138278,0.0427925548454265,0.119193829602864
"LOC126266604",55.3859026319261,0.686215585252035,0.487071210061071,1.40886090386249,0.15887630198736,0.29432904113734
"LOC126266605",191.795959408635,-0.0423102709241077,0.150612749426635,-0.280920911975766,0.778771060815526,0.857387968145646
"LOC126266606",20.9592470216285,0.688297112984967,0.252595810679635,2.72489520365771,0.00643218994747555,0.0326409343094681
