source_sheet,umbrella,subcategory,gene_id,description_workbook,description_gff,gene_biotype,seqid,sequence_class,contrast_id,contrast_label,figure_scope,positive_condition,negative_condition,baseMean,log2FoldChange,oriented_log2FC,padj,status,higher_expression_condition,original_status,original_value,show_in_figure
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Nuclear chromosome,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,Control diet 50,Control diet 33,1110.8163368250052,0.26935193007112984,-0.26935193007112984,0.9996296793832424,N.S.,Not significant,N.S.,N.S.,FALSE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Nuclear chromosome,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,Control diet 83,Control diet 33,1110.8163368250052,-0.39903841396900064,-0.39903841396900064,0.9994554209506452,N.S.,Not significant,N.S.,N.S.,FALSE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Nuclear chromosome,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,Control diet 83,Control diet 50,1110.8163368250052,-0.12968648389787082,-0.12968648389787082,0.999967058205619,N.S.,Not significant,N.S.,N.S.,FALSE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,Infected diet 50,Infected diet 33,1110.8163368250052,0.3714201683773017,-0.3714201683773017,0.8576990199122693,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Nuclear chromosome,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,Infected diet 83,Infected diet 33,1110.8163368250052,-0.21768984136524236,-0.21768984136524236,0.8914268702956848,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Nuclear chromosome,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,Infected diet 83,Infected diet 50,1110.8163368250052,0.15373032701205933,0.15373032701205933,0.9658897816542972,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,Infected diet 33,Control diet 33,1110.8163368250052,-0.9937444456519452,-0.9937444456519452,0.02516363972384436,N.S.,Not significant,Downregulated,-1.1499999999999999,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,Infected diet 50,Control diet 50,1110.8163368250052,-1.095812683958117,-1.095812683958117,0.01363402560050684,Downregulated,Control diet 50,Downregulated,-1.0860000000000001,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,Infected diet 83,Control diet 83,1110.8163368250052,-0.812395873048187,-0.812395873048187,0.1241746247126517,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291948,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,Control diet 50,Control diet 33,4796.210763095377,0.26657574842333936,-0.26657574842333936,0.9996296793832424,N.S.,Not significant,N.S.,N.S.,FALSE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291948,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,Control diet 83,Control diet 33,4796.210763095377,1.1726850176966168,1.1726850176966168,0.9994554209506452,N.S.,Not significant,N.S.,N.S.,FALSE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291948,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,Control diet 83,Control diet 50,4796.210763095377,1.4392607661199563,1.4392607661199563,0.9925337701958878,N.S.,Not significant,N.S.,N.S.,FALSE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291948,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,Infected diet 50,Infected diet 33,4796.210763095377,0.10430512282502816,-0.10430512282502816,0.9942373863307008,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291948,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,Infected diet 83,Infected diet 33,4796.210763095377,-0.9642351923835616,-0.9642351923835616,0.7461145563937144,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291948,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,Infected diet 83,Infected diet 50,4796.210763095377,-0.8599300695585333,-0.8599300695585333,0.8721269125338772,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291948,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,Infected diet 33,Control diet 33,4796.210763095377,2.9206598537236874,2.9206598537236874,0.0060328152931584,Upregulated,Infected diet 33,Upregulated,2.9089999999999998,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291948,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,Infected diet 50,Control diet 50,4796.210763095377,3.0829304793219987,3.0829304793219987,0.00467512089583408,Upregulated,Infected diet 50,Upregulated,3.0979999999999999,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291948,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,Infected diet 83,Control diet 83,4796.210763095377,0.783739643643509,0.783739643643509,0.6029345662413559,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291966,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,Control diet 50,Control diet 33,73.54444397186747,0.4374915667027065,-0.4374915667027065,0.9996296793832424,N.S.,Not significant,N.S.,N.S.,FALSE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291966,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,Control diet 83,Control diet 33,73.54444397186747,-0.8559865952856943,-0.8559865952856943,0.9994554209506452,N.S.,Not significant,N.S.,N.S.,FALSE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291966,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,Control diet 83,Control diet 50,73.54444397186747,-0.4184950285829878,-0.4184950285829878,0.999967058205619,N.S.,Not significant,N.S.,N.S.,FALSE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291966,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,Infected diet 50,Infected diet 33,73.54444397186747,0.03655734144340596,-0.03655734144340596,0.9944137701197476,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291966,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,Infected diet 83,Infected diet 33,73.54444397186747,-0.05745042781897939,-0.05745042781897939,0.989012619815984,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291966,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,Infected diet 83,Infected diet 50,73.54444397186747,-0.02089308637557342,-0.02089308637557342,0.9956831306506216,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291966,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,Infected diet 33,Control diet 33,73.54444397186747,-1.3097042122076217,-1.3097042122076217,0.03048946811586157,Downregulated,Control diet 33,Downregulated,-1.2589999999999999,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291966,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,Infected diet 50,Control diet 50,73.54444397186747,-0.9087699869483208,-0.9087699869483208,0.14895202403769547,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291966,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,Infected diet 83,Control diet 83,73.54444397186747,-0.5111680447409064,-0.5111680447409064,0.5439149637045101,N.S.,Not significant,N.S.,N.S.,TRUE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126292150,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,control_diet33_vs50,Control: diet 50 vs 33,Diet comparison among controls,Control diet 50,Control diet 33,48.170291190927465,0.4488119457399039,-0.4488119457399039,0.9996296793832424,N.S.,Not significant,N.S.,N.S.,FALSE
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126292150,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Nuclear chromosome,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,Control diet 83,Control diet 33,48.170291190927465,-1.1446620770123432,-1.1446620770123432,0.9994554209506452,N.S.,Not significant,N.S.,N.S.,FALSE
