source_sheet,umbrella,subcategory,gene_id,description_workbook,description_gff,gene_biotype,seqid,sequence_name,sequence_role,assigned_molecule,location_type,sequence_class,contrast_id,contrast_label,figure_scope,x_label,x_order,desired_sign,positive_condition,negative_condition,workbook_lfc_col,workbook_padj_col,show_in_figure,analysis_scope,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,oriented_log2FC,status,higher_expression_condition,primary_figure,original_value,original_oriented_log2FC,original_status
Protein-Anabolism,"Nitrogen, Amino Acid Transport & Metabolism",Proton-Coupled & Auxiliary Amino Acid Transporters,LOC126354753,proton-coupled amino acid transporter-like protein pathetic,proton-coupled amino acid transporter-like protein pathetic,protein_coding,NC_064922.1,Chromosome3,assembled-molecule,3,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,1689.0393688370557,-1.404404682006584,0.5024587462243281,-2.795064654680272,0.0051889336542015,0.03994574524427235,TRUE,-1.404404682006584,Downregulated,Control diet 83,TRUE,N.S.,,N.S.
Protein-Anabolism,"Nitrogen, Amino Acid Transport & Metabolism",Proton-Coupled & Auxiliary Amino Acid Transporters,LOC126365925,proton-coupled amino acid transporter-like protein CG1139,proton-coupled amino acid transporter-like protein CG1139,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Placed/host-assigned,38.03733684903235,-1.85655515635321,0.5801164182727947,-3.20031479522819,0.00137277563243567,0.07549731824453619,FALSE,1.85655515635321,N.S.,Not significant,TRUE,-1.9179999999999999,1.918,Upregulated
Protein-Anabolism,"Nitrogen, Amino Acid Transport & Metabolism",Sodium-Dependent Nutrient Transporters,LOC126334706,sodium-dependent nutrient amino acid transporter 1-like,sodium-dependent nutrient amino acid transporter 1-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,2639.088473209401,-1.3753254195279314,0.5626171390782623,-2.444513904750808,0.01450474894639427,0.06006742502441745,FALSE,-1.3753254195279314,N.S.,Not significant,TRUE,-1.367,-1.367,Downregulated
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,TOR Pathway Regulators & Effectors,LOC126334929,eukaryotic translation initiation factor 4E-binding protein,eukaryotic translation initiation factor 4E-binding protein,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,1061.8170141358935,-1.226097022295374,0.43271771620323496,-2.833480064216996,0.00460441798814912,0.03669757676878429,TRUE,-1.226097022295374,Downregulated,Control diet 83,TRUE,N.S.,,N.S.
Protein-Anabolism,Protein Synthesis & Translation,Ribosomal Structural Proteins & Biogenesis,LOC126354587,nucleolar protein dao-5-like,nucleolar protein dao-5-like,protein_coding,NC_064922.1,Chromosome3,assembled-molecule,3,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Placed/host-assigned,114.59914422200366,-1.5456637942809883,0.4706988544221995,-3.2837636628165345,0.00102430780695679,0.0613456209471498,FALSE,1.5456637942809883,N.S.,Not significant,TRUE,-1.599,1.599,Upregulated
Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,LOC126272860,translation initiation factor IF-2-like,translation initiation factor IF-2-like,protein_coding,NC_064924.1,Chromosome5,assembled-molecule,5,Chromosome,Nuclear chromosome,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,"83
vs
33",2,1,Infected diet 83,Infected diet 33,inf83 vs inf33_log2FC,inf83 vs inf33_padj,TRUE,Placed/host-assigned,94.97008690429278,-2.489316304362289,0.6767818699962223,-3.678166355691803,2.3491672924184692e-4,0.01085069624543877,TRUE,-2.489316304362289,Downregulated,Infected diet 33,TRUE,N.S.,,N.S.
Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,LOC126277947,translation initiation factor IF-2-like,translation initiation factor IF-2-like,protein_coding,NC_064925.1,Chromosome6,assembled-molecule,6,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Placed/host-assigned,250.01048279780147,-2.147327403746568,1.3668511783015695,-1.5710030746835273,0.11618193460519752,0.7445132799367343,FALSE,2.147327403746568,N.S.,Not significant,TRUE,-5.234,5.234,Upregulated
Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,LOC126277947,translation initiation factor IF-2-like,translation initiation factor IF-2-like,protein_coding,NC_064925.1,Chromosome6,assembled-molecule,6,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,250.01048279780147,-1.1331554254806648,1.4662248264926798,-0.772838793209673,0.43961779169026327,0.6890172840707675,FALSE,-1.1331554254806648,N.S.,Not significant,TRUE,-4.2119999999999997,-4.212,Downregulated
Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,LOC126351946,translation initiation factor IF-2,translation initiation factor IF-2,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,113.63672375251386,-1.3569451379248711,0.5857094198519404,-2.3167548479378888,0.02051708991892135,0.1097072334751488,FALSE,-1.3569451379248711,N.S.,Not significant,TRUE,-1.673,-1.673,Downregulated
Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,LOC126351946,translation initiation factor IF-2,translation initiation factor IF-2,protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,113.63672375251386,-1.56144137045533,0.6282562465188904,-2.4853574940275274,0.01294213928654264,0.05565080519500872,FALSE,-1.56144137045533,N.S.,Not significant,TRUE,-1.552,-1.552,Downregulated
Protein-Anabolism,Storage Hexamerins & Reserves,Hexamerin Storage Proteins,LOC126334873,hexamerin-like,hexamerin-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,28839.248307650116,-2.457341958004325,0.9712115889074068,-2.5301818739300512,0.01140034150445009,0.0513487657182593,FALSE,-2.457341958004325,N.S.,Not significant,TRUE,-2.4460000000000002,-2.446,Downregulated
Protein-Anabolism,Storage Hexamerins & Reserves,Hexamerin Storage Proteins,LOC126335724,hexamerin-like,hexamerin-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,668.0849806968178,-2.527926525238279,1.0186127433056098,-2.481734635514801,0.01307446012704766,0.07471060915474238,FALSE,-2.527926525238279,N.S.,Not significant,TRUE,-2.9340000000000002,-2.934,Downregulated
