name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Streptosporangiaceae	2004	F	409	2	411	0.00006
Thermomonosporaceae	2012	F	47	2	49	0.00001
Nocardiopsidaceae	83676	F	37	85	122	0.00002
Pseudonocardiaceae	2070	F	410	12	422	0.00006
Bifidobacteriaceae	31953	F	106	13	119	0.00002
Candidatus Nanopelagicaceae	2162846	F	106	0	106	0.00002
Actinomycetaceae	2049	F	72	4	76	0.00001
Geodermatophilaceae	85030	F	37	2	39	0.00001
Jatrophihabitantaceae	2805416	F	22	0	22	0.00000
Allobogoriellaceae	145358	F	14	1	15	0.00000
Nakamurellaceae	85031	F	13	0	13	0.00000
Egibacteraceae	1747769	F	51	0	51	0.00001
Iamiaceae	633392	F	27	0	27	0.00000
Atopobiaceae	1643824	F	14	1	15	0.00000
Bacillaceae	186817	F	6598	10751	17349	0.00259
Paenibacillaceae	186822	F	1057	142	1199	0.00018
Staphylococcaceae	90964	F	517	696	1213	0.00018
Caryophanaceae	186818	F	221	86	307	0.00005
Listeriaceae	186820	F	76	19	95	0.00001
Alicyclobacillaceae	186823	F	45	2	47	0.00001
Pasteuriaceae	538998	F	45	1	46	0.00001
Gemellaceae	539738	F	45	63	108	0.00002
Fictibacillaceae	3120697	F	34	6	40	0.00001
Anoxybacillaceae	3120669	F	29	6	35	0.00001
Sporolactobacillaceae	186821	F	12	0	12	0.00000
Lactobacillaceae	33958	F	1902	299	2201	0.00033
Streptococcaceae	1300	F	497	677	1174	0.00018
Enterococcaceae	81852	F	315	938	1253	0.00019
Carnobacteriaceae	186828	F	64	24	88	0.00001
Aerococcaceae	186827	F	29	17	46	0.00001
Clostridiaceae	31979	F	1085	237	1322	0.00020
Oscillospiraceae	216572	F	106	27	133	0.00002
Desulfitobacteriaceae	2937909	F	69	5	74	0.00001
Peptococcaceae	186807	F	21	1	22	0.00000
Eubacteriaceae	186806	F	20	5	25	0.00000
Syntrophomonadaceae	68298	F	14	1	15	0.00000
Proteinivoracaceae	1491775	F	11	0	11	0.00000
Acutalibacteraceae	3082771	F	11	2	13	0.00000
Lachnospiraceae	186803	F	452	101	553	0.00008
Vallitaleaceae	2603322	F	14	0	14	0.00000
Cellulosilyticaceae	3018741	F	12	0	12	0.00000
Peptostreptococcaceae	186804	F	301	118	419	0.00006
Anaerovoracaceae	543314	F	112	2	114	0.00002
Caminicellaceae	3118654	F	31	0	31	0.00000
Natronincolaceae	3118656	F	18	2	20	0.00000
Lutisporaceae	3120708	F	71	32	103	0.00002
Natranaerofabaceae	2807496	F	51	0	51	0.00001
Thermoanaerobacteraceae	186814	F	50	5	55	0.00001
Halanaerobiaceae	972	F	20	0	20	0.00000
Halothermotrichaceae	3046412	F	14	7	21	0.00000
Neomoorellaceae	3039168	F	13	0	13	0.00000
Veillonellaceae	31977	F	107	19	126	0.00002
Sporomusaceae	1843490	F	46	2	48	0.00001
Selenomonadaceae	1843491	F	20	1	21	0.00000
Acidaminococcaceae	909930	F	17	0	17	0.00000
Peptoniphilaceae	1570339	F	87	56	143	0.00002
Tissierellaceae	1737406	F	17	0	17	0.00000
Erysipelotrichaceae	128827	F	67	37	104	0.00002
Coprobacillaceae	2810280	F	42	21	63	0.00001
Turicibacteraceae	2810281	F	12	0	12	0.00000
Caldicellulosiruptoraceae	3071002	F	97	70	167	0.00002
Limnochordaceae	1676650	F	57	0	57	0.00001
Spiroplasmataceae	2131	F	828	3	831	0.00012
Entomoplasmataceae	33925	F	13	2	15	0.00000
Mycoplasmataceae	2092	F	222	20	242	0.00004
Acholeplasmataceae	2146	F	40	3	43	0.00001
Candidatus Izemoplasmataceae	2975520	F	16	0	16	0.00000
Metamycoplasmataceae	2895623	F	164	13	177	0.00003
Mycoplasmoidaceae	2790998	F	18	0	18	0.00000
Nostocaceae	1162	F	462	9	471	0.00007
Nodulariaceae	3079761	F	34	0	34	0.00001
Aphanizomenonaceae	1892259	F	23	2	25	0.00000
Hapalosiphonaceae	1892263	F	22	1	23	0.00000
Tolypothrichaceae	119859	F	10	0	10	0.00000
Calotrichaceae	2661849	F	10	0	10	0.00000
Geminocystaceae	2815910	F	77	2	79	0.00001
Aphanothecaceae	1890450	F	46	0	46	0.00001
Microcystaceae	1890449	F	32	1	33	0.00000
Microcoleaceae	1892252	F	44	0	44	0.00001
Oscillatoriaceae	1892254	F	18	0	18	0.00000
Synechococcaceae	1890426	F	138	7	145	0.00002
Prochlorococcaceae	2881426	F	61	5	66	0.00001
Leptolyngbyaceae	1890438	F	39	3	42	0.00001
Pseudanabaenaceae	1890436	F	29	0	29	0.00000
Gloeobacteraceae	1890422	F	16	0	16	0.00000
Anaerolineaceae	292628	F	133	0	133	0.00002
Chloroflexaceae	1106	F	23	0	23	0.00000
Candidatus Promineifilaceae	3085097	F	13	0	13	0.00000
Ktedonosporobacteraceae	2692416	F	11	0	11	0.00000
Fusobacteriaceae	203492	F	249	45	294	0.00004
Leptotrichiaceae	1129771	F	89	17	106	0.00002
Thermaceae	188786	F	84	0	84	0.00001
Deinococcaceae	183710	F	40	1	41	0.00001
Fervidobacteriaceae	1643950	F	39	7	46	0.00001
Thermotogaceae	188709	F	20	0	20	0.00000
Petrotogaceae	1643949	F	17	1	18	0.00000
Candidatus Chromulinivoraceae	2953756	F	14	0	14	0.00000
Natrialbaceae	1644061	F	88	1	89	0.00001
Haloferacaceae	1644056	F	73	8	81	0.00001
Haloarculaceae	1963268	F	55	1	56	0.00001
Natronomonadaceae	3402413	F	33	2	35	0.00001
Haladaptataceae	3064797	F	21	0	21	0.00000
Methanosarcinaceae	2206	F	203	6	209	0.00003
Methanomicrobiaceae	2194	F	38	0	38	0.00001
Methanoregulaceae	1198451	F	19	0	19	0.00000
Methanospirillaceae	196137	F	10	0	10	0.00000
Methanobacteriaceae	2159	F	90	7	97	0.00001
Methanococcaceae	2183	F	19	6	25	0.00000
Methanocaldococcaceae	196117	F	12	3	15	0.00000
Thermococcaceae	2259	F	62	0	62	0.00001
Archaeoglobaceae	2232	F	50	0	50	0.00001
Sulfolobaceae	118883	F	101	2	103	0.00002
Thermoproteaceae	2267	F	63	0	63	0.00001
Nitrososphaeraceae	1033997	F	137	0	137	0.00002
Nitrosopumilaceae	338190	F	34	10	44	0.00001
Promethearchaeaceae	3366644	F	18	1	19	0.00000
Baculoviridae	10442	F	3486	0	3486	0.00052
Ackermannviridae	2169529	F	145	0	145	0.00002
Straboviridae	2946170	F	12	0	12	0.00000
Chimalliviridae	3152113	F	14	9	23	0.00000
Mimiviridae	549779	F	58	0	58	0.00001
