name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Hominidae	9604	F	212845	902625	1115470	0.65141
Cryptococcaceae	1884633	F	19802	44678	64480	0.03765
Trichosporonaceae	1759442	F	262	1434	1696	0.00099
Marasmiaceae	654128	F	52	42	94	0.00005
Agrocybaceae	3710399	F	21	10	31	0.00002
Ceratobasidiaceae	5250	F	42	12	54	0.00003
Ustilaginaceae	5268	F	315	1427	1742	0.00102
Malasseziaceae	742845	F	78	266	344	0.00020
Pucciniaceae	5262	F	401	907	1308	0.00076
Hypocreaceae	5129	F	536	1283	1819	0.00106
Nectriaceae	110618	F	307	580	887	0.00052
Clavicipitaceae	34397	F	81	26	107	0.00006
Ophiocordycipitaceae	474942	F	36	39	75	0.00004
Cordycipitaceae	474943	F	31	21	52	0.00003
Glomerellaceae	681950	F	243	251	494	0.00029
Chaetomiaceae	35718	F	141	70	211	0.00012
Sordariaceae	5148	F	114	133	247	0.00014
Podosporaceae	2609812	F	58	23	81	0.00005
Pyriculariaceae	2528436	F	214	3	217	0.00013
Sclerotiniaceae	28983	F	47	334	381	0.00022
Aspergillaceae	1131492	F	519	1283	1802	0.00105
Trichocomaceae	28568	F	49	121	170	0.00010
Onygenaceae	33184	F	76	385	461	0.00027
Mycosphaerellaceae	93133	F	465	320	785	0.00046
Pleosporaceae	28556	F	31	62	93	0.00005
Didymellaceae	683158	F	30	23	53	0.00003
Debaryomycetaceae	766764	F	285	1352	1637	0.00096
Metschnikowiaceae	27319	F	178	266	444	0.00026
Pichiaceae	1156497	F	371	618	989	0.00058
Saccharomycetaceae	4893	F	744	8609	9353	0.00546
Saccharomycodaceae	34365	F	30	265	295	0.00017
Trichomonascaceae	410830	F	15	65	80	0.00005
Schizosaccharomycetaceae	4894	F	137	83	220	0.00013
Glomeraceae	36751	F	431	220	651	0.00038
Unikaryonidae	36734	F	67	0	67	0.00004
Nosematidae	27974	F	53	6	59	0.00003
Plasmodiidae	1639119	F	52425	107755	160180	0.09354
Babesiidae	32594	F	654	1186	1840	0.00107
Theileriidae	27994	F	68	52	120	0.00007
Sarcocystidae	5809	F	1086	1992	3078	0.00180
Cryptosporidiidae	35082	F	78	83	161	0.00009
Thalassiosiraceae	29202	F	577	13	590	0.00034
Neidiaceae	432548	F	25	0	25	0.00001
Peronosporaceae	4777	F	62	1	63	0.00004
Dictyosteliaceae	2058185	F	822	960	1782	0.00104
Trypanosomatidae	5654	F	405	36	441	0.00026
Trichomonadidae	181550	F	198	10	208	0.00012
Hexamitidae	5739	F	31	0	31	0.00002
Hemiselmidaceae	589351	F	47	31	78	0.00005
Lysobacteraceae	32033	F	42308	17978	60286	0.03521
Rhodanobacteraceae	1775411	F	94	15	109	0.00006
Vibrionaceae	641	F	19794	11172	30966	0.01808
Enterobacteriaceae	543	F	5335	99827	105162	0.06141
Morganellaceae	1903414	F	717	995	1712	0.00100
Erwiniaceae	1903409	F	488	95	583	0.00034
Yersiniaceae	1903411	F	412	726	1138	0.00066
Pectobacteriaceae	1903410	F	125	15	140	0.00008
Hafniaceae	1903412	F	25	35	60	0.00004
Bruguierivoracaceae	2812006	F	25	1	26	0.00002
Pseudomonadaceae	135621	F	2085	1917	4002	0.00234
Marinobacteraceae	2887365	F	1384	6	1390	0.00081
Pseudoalteromonadaceae	267888	F	430	63	493	0.00029
Alteromonadaceae	72275	F	284	13	297	0.00017
Shewanellaceae	267890	F	257	31	288	0.00017
Colwelliaceae	267889	F	113	8	121	0.00007
Idiomarinaceae	267893	F	81	16	97	0.00006
Moritellaceae	267891	F	29	4	33	0.00002
Psychromonadaceae	267894	F	26	0	26	0.00002
