name	taxonomy_id	taxonomy_lvl	kraken_assigned_reads	added_reads	new_est_reads	fraction_total_reads
Methylocystaceae	31993	F	23	0	23	0.00000
Xanthobacteraceae	335928	F	21	1	22	0.00000
Reyranellaceae	2844375	F	21	0	21	0.00000
Blastochloridaceae	2831090	F	13	0	13	0.00000
Hyphomicrobiaceae	45401	F	12	0	12	0.00000
Cohaesibacteraceae	655351	F	12	0	12	0.00000
Anaplasmataceae	942	F	4639	3996	8635	0.00074
Rickettsiaceae	775	F	69	0	69	0.00001
Paracoccaceae	31989	F	223	24	247	0.00002
Roseobacteraceae	2854170	F	123	22	145	0.00001
Sphingomonadaceae	41297	F	178	33	211	0.00002
Sphingobiaceae	3423717	F	61	13	74	0.00001
Erythrobacteraceae	335929	F	52	2	54	0.00000
Sphingopyxidaceae	3423718	F	25	5	30	0.00000
Azospirillaceae	2829815	F	151	8	159	0.00001
Rhodospirillaceae	41295	F	48	1	49	0.00000
Thalassospiraceae	2844866	F	12	0	12	0.00000
Acetobacteraceae	433	F	72	11	83	0.00001
Roseomonadaceae	3385906	F	36	3	39	0.00000
Caulobacteraceae	76892	F	99	1739	1838	0.00016
Candidatus Pelagibacteraceae	1655514	F	60	3	63	0.00001
Emcibacteraceae	2066491	F	34	0	34	0.00000
Holosporaceae	44746	F	13	7	20	0.00000
Burkholderiaceae	119060	F	855	658	1513	0.00013
Oxalobacteraceae	75682	F	704	26	730	0.00006
Comamonadaceae	80864	F	284	144	428	0.00004
Alcaligenaceae	506	F	120	56	176	0.00002
Sphaerotilaceae	2975441	F	90	23	113	0.00001
Neisseriaceae	481	F	1168	25	1193	0.00010
Chromobacteriaceae	1499392	F	127	2	129	0.00001
Chitinibacteraceae	2897177	F	13	1	14	0.00000
Nitrosomonadaceae	206379	F	32	0	32	0.00000
Sterolibacteriaceae	2008793	F	24	0	24	0.00000
Methylophilaceae	32011	F	18	0	18	0.00000
Sulfuricellaceae	2772226	F	10	0	10	0.00000
Zoogloeaceae	2008794	F	14	1	15	0.00000
Rhodocyclaceae	75787	F	10	0	10	0.00000
Acidithiobacillaceae	225058	F	30	0	30	0.00000
Flavobacteriaceae	49546	F	2815	70	2885	0.00025
Weeksellaceae	2762318	F	645	36	681	0.00006
Blattabacteriaceae	39782	F	57	17	74	0.00001
Crocinitomicaceae	1853230	F	13	13	26	0.00000
Parvicellaceae	2975259	F	11	0	11	0.00000
Bacteroidaceae	815	F	532	105	637	0.00005
Prevotellaceae	171552	F	124	7	131	0.00001
Rikenellaceae	171550	F	57	20	77	0.00001
Dysgonomonadaceae	2005520	F	46	1	47	0.00000
Tannerellaceae	2005525	F	36	7	43	0.00000
Odoribacteraceae	1853231	F	20	2	22	0.00000
Muribaculaceae	2005473	F	20	0	20	0.00000
Paludibacteraceae	2005523	F	18	0	18	0.00000
Porphyromonadaceae	171551	F	13	15	28	0.00000
Prolixibacteraceae	1471398	F	72	1	73	0.00001
Marinifilaceae	1573805	F	56	0	56	0.00000
Marinilabiliaceae	558415	F	14	4	18	0.00000
Flammeovirgaceae	200667	F	286	0	286	0.00002
Cyclobacteriaceae	563798	F	159	274	433	0.00004
Spirosomataceae	2896860	F	107	0	107	0.00001
Hymenobacteraceae	1853232	F	106	0	106	0.00001
Cytophagaceae	89373	F	63	0	63	0.00001
Reichenbachiellaceae	2762302	F	41	0	41	0.00000
Leadbetterellaceae	3141702	F	40	0	40	0.00000
Bernardetiaceae	1937968	F	30	0	30	0.00000
Marivirgaceae	2762301	F	30	0	30	0.00000
Fulvivirgaceae	2762286	F	20	0	20	0.00000
Catalimonadaceae	1522127	F	14	0	14	0.00000
Roseivirgaceae	2762306	F	10	0	10	0.00000
Mangrovivirgaceae	2858885	F	10	0	10	0.00000
Sphingobacteriaceae	84566	F	541	15	556	0.00005
Chitinophagaceae	563835	F	263	0	263	0.00002
Saprospiraceae	89374	F	22	0	22	0.00000
Chlorobiaceae	191412	F	12	0	12	0.00000
Ignavibacteriaceae	795749	F	10	0	10	0.00000
Candidatus Palauibacteraceae	3056649	F	19	0	19	0.00000
Archangiaceae	39	F	1834	27	1861	0.00016
Myxococcaceae	31	F	89	1	90	0.00001
Anaeromyxobacteraceae	1524215	F	12	0	12	0.00000
Polyangiaceae	49	F	124	44	168	0.00001
Sandaracinaceae	1055686	F	12	1	13	0.00000
Endomicrobiaceae	1783343	F	944	0	944	0.00008
Arcobacteraceae	2808963	F	245	61	306	0.00003
Campylobacteraceae	72294	F	147	78	225	0.00002
Helicobacteraceae	72293	F	94	24	118	0.00001
Sulfurimonadaceae	2771471	F	36	1	37	0.00000
Sulfurospirillaceae	2932623	F	12	2	14	0.00000
Nitratiruptoraceae	2795691	F	13	0	13	0.00000
Nautiliaceae	224467	F	12	0	12	0.00000
Borreliaceae	1643685	F	154	48	202	0.00002
Spirochaetaceae	137	F	40	0	40	0.00000
Sphaerochaetaceae	2791015	F	29	12	41	0.00000
Treponemataceae	2845253	F	97	81	178	0.00002
Brachyspiraceae	143786	F	21	3	24	0.00000
Leptospiraceae	170	F	78	0	78	0.00001
Planctomycetaceae	126	F	67	1	68	0.00001
Pirellulaceae	2691357	F	55	5	60	0.00001
Gemmataceae	1914233	F	59	1	60	0.00001
Isosphaeraceae	1763524	F	14	3	17	0.00000
Candidatus Uabimicrobiaceae	2897348	F	21	0	21	0.00000
Verrucomicrobiaceae	203557	F	125	0	125	0.00001
Opitutaceae	134623	F	24	1	25	0.00000
Parachlamydiaceae	92713	F	18	0	18	0.00000
Chlamydiaceae	809	F	19	0	19	0.00000
Desulfovibrionaceae	194924	F	166	2	168	0.00001
Desulfococcaceae	2931039	F	25	0	25	0.00000
Desulfosarcinaceae	3031624	F	22	0	22	0.00000
Geobacteraceae	213422	F	15	0	15	0.00000
Desulfuromonadaceae	213421	F	10	0	10	0.00000
Desulfocapsaceae	2886822	F	20	0	20	0.00000
Holophagaceae	574976	F	91	0	91	0.00001
Acidobacteriaceae	204434	F	45	0	45	0.00000
Vicinamibacteraceae	2211325	F	13	0	13	0.00000
Pseudobdellovibrionaceae	213483	F	66	0	66	0.00001
Silvanigrellaceae	2024974	F	25	2	27	0.00000
Bacteriovoracaceae	263369	F	14	0	14	0.00000
Aquificaceae	64898	F	15	0	15	0.00000
Desulfurobacteriaceae	558314	F	12	0	12	0.00000
Geovibrionaceae	2945019	F	14	0	14	0.00000
Nitrospiraceae	189779	F	12	3	15	0.00000
Streptomycetaceae	2062	F	639480	322374	961854	0.08254
Cellulomonadaceae	85016	F	609	55	664	0.00006
Microbacteriaceae	85023	F	517	139	656	0.00006
Micrococcaceae	1268	F	467	85	552	0.00005
Promicromonosporaceae	85017	F	76	64	140	0.00001
Intrasporangiaceae	85021	F	42	2	44	0.00000
Dermabacteraceae	85020	F	29	33	62	0.00001
Ornithinimicrobiaceae	2805590	F	14	1	15	0.00000
Brevibacteriaceae	85019	F	13	1	14	0.00000
Ruaniaceae	1331736	F	10	0	10	0.00000
Mycobacteriaceae	1762	F	450	15	465	0.00004
Nocardiaceae	85025	F	231	5	236	0.00002
Corynebacteriaceae	1653	F	140	32	172	0.00001
Gordoniaceae	85026	F	46	3	49	0.00000
Micromonosporaceae	28056	F	480	18	498	0.00004
Nocardioidaceae	85015	F	213	11	224	0.00002
Propionibacteriaceae	31957	F	119	4	123	0.00001
Kribbellaceae	2726069	F	50	2	52	0.00000
Streptosporangiaceae	2004	F	240	3	243	0.00002
Thermomonosporaceae	2012	F	63	5	68	0.00001
Nocardiopsidaceae	83676	F	36	0	36	0.00000
Pseudonocardiaceae	2070	F	291	6	297	0.00003
Candidatus Nanopelagicaceae	2162846	F	205	0	205	0.00002
Actinomycetaceae	2049	F	79	44	123	0.00001
Bifidobacteriaceae	31953	F	70	25	95	0.00001
Jatrophihabitantaceae	2805416	F	24	0	24	0.00000
Geodermatophilaceae	85030	F	23	1	24	0.00000
Allobogoriellaceae	145358	F	10	0	10	0.00000
Egibacteraceae	1747769	F	68	0	68	0.00001
Iamiaceae	633392	F	17	0	17	0.00000
Atopobiaceae	1643824	F	10	0	10	0.00000
Bacillaceae	186817	F	10528	41450	51978	0.00446
Paenibacillaceae	186822	F	1059	242	1301	0.00011
Staphylococcaceae	90964	F	615	2770	3385	0.00029
Caryophanaceae	186818	F	466	147	613	0.00005
Listeriaceae	186820	F	107	53	160	0.00001
Anoxybacillaceae	3120669	F	40	28	68	0.00001
Fictibacillaceae	3120697	F	39	9	48	0.00000
Pasteuriaceae	538998	F	33	94	127	0.00001
Alicyclobacillaceae	186823	F	30	2	32	0.00000
Gemellaceae	539738	F	30	10	40	0.00000
Lactobacillaceae	33958	F	1449	463	1912	0.00016
Streptococcaceae	1300	F	387	11664	12051	0.00103
Enterococcaceae	81852	F	292	2410	2702	0.00023
Carnobacteriaceae	186828	F	77	60	137	0.00001
Aerococcaceae	186827	F	29	28	57	0.00000
Clostridiaceae	31979	F	1123	379	1502	0.00013
Oscillospiraceae	216572	F	90	58	148	0.00001
Desulfitobacteriaceae	2937909	F	62	11	73	0.00001
Eubacteriaceae	186806	F	29	13	42	0.00000
Peptococcaceae	186807	F	20	2	22	0.00000
Syntrophomonadaceae	68298	F	11	8	19	0.00000
Lachnospiraceae	186803	F	436	193	629	0.00005
Vallitaleaceae	2603322	F	23	2	25	0.00000
Peptostreptococcaceae	186804	F	274	361	635	0.00005
Anaerovoracaceae	543314	F	48	2	50	0.00000
Caminicellaceae	3118654	F	25	1	26	0.00000
Natronincolaceae	3118656	F	19	12	31	0.00000
Natranaerofabaceae	2807496	F	49	0	49	0.00000
Thermoanaerobacteraceae	186814	F	44	12	56	0.00000
Halanaerobiaceae	972	F	18	0	18	0.00000
Halothermotrichaceae	3046412	F	12	0	12	0.00000
Neomoorellaceae	3039168	F	23	0	23	0.00000
Lutisporaceae	3120708	F	21	19	40	0.00000
Acetivibrionaceae	3120654	F	13	5	18	0.00000
Veillonellaceae	31977	F	131	54	185	0.00002
Sporomusaceae	1843490	F	29	3	32	0.00000
Selenomonadaceae	1843491	F	28	4	32	0.00000
Acidaminococcaceae	909930	F	15	0	15	0.00000
Peptoniphilaceae	1570339	F	109	143	252	0.00002
Tissierellaceae	1737406	F	20	1	21	0.00000
Sporanaerobacteraceae	2992718	F	15	1	16	0.00000
Tepidimicrobiaceae	2992719	F	11	3	14	0.00000
Limnochordaceae	1676650	F	117	0	117	0.00001
Coprobacillaceae	2810280	F	61	56	117	0.00001
Erysipelotrichaceae	128827	F	45	80	125	0.00001
Caldicellulosiruptoraceae	3071002	F	47	30	77	0.00001
Spiroplasmataceae	2131	F	1739	15	1754	0.00015
Entomoplasmataceae	33925	F	13	4	17	0.00000
Mycoplasmataceae	2092	F	153	32	185	0.00002
Acholeplasmataceae	2146	F	78	14	92	0.00001
Metamycoplasmataceae	2895623	F	164	28	192	0.00002
Mycoplasmoidaceae	2790998	F	14	0	14	0.00000
Nostocaceae	1162	F	323	9	332	0.00003
Aphanizomenonaceae	1892259	F	21	2	23	0.00000
Nodulariaceae	3079761	F	14	0	14	0.00000
Tolypothrichaceae	119859	F	12	0	12	0.00000
Calotrichaceae	2661849	F	12	0	12	0.00000
Hapalosiphonaceae	1892263	F	10	0	10	0.00000
Geminocystaceae	2815910	F	100	3	103	0.00001
Aphanothecaceae	1890450	F	33	0	33	0.00000
Microcystaceae	1890449	F	29	0	29	0.00000
Microcoleaceae	1892252	F	35	0	35	0.00000
Oscillatoriaceae	1892254	F	17	0	17	0.00000
Prochlorococcaceae	2881426	F	69	2	71	0.00001
Synechococcaceae	1890426	F	64	4	68	0.00001
Leptolyngbyaceae	1890438	F	35	4	39	0.00000
Pseudanabaenaceae	1890436	F	29	1	30	0.00000
Gloeobacteraceae	1890422	F	14	0	14	0.00000
Chroococcidiopsidaceae	1890528	F	11	0	11	0.00000
Anaerolineaceae	292628	F	72	0	72	0.00001
Chloroflexaceae	1106	F	19	0	19	0.00000
Dehalococcoidaceae	1202464	F	27	0	27	0.00000
Fusobacteriaceae	203492	F	248	88	336	0.00003
Leptotrichiaceae	1129771	F	75	33	108	0.00001
Deinococcaceae	183710	F	73	0	73	0.00001
Thermaceae	188786	F	52	0	52	0.00000
Thermotogaceae	188709	F	29	0	29	0.00000
Fervidobacteriaceae	1643950	F	25	0	25	0.00000
Petrotogaceae	1643949	F	23	5	28	0.00000
Plasmodiidae	1639119	F	543402	2110653	2654055	0.22777
Babesiidae	32594	F	1158	1876	3034	0.00026
Theileriidae	27994	F	77	55	132	0.00001
Sarcocystidae	5809	F	28612	194633	223245	0.01916
Cryptosporidiidae	35082	F	87	154	241	0.00002
Thalassiosiraceae	29202	F	15820	792	16612	0.00143
Neidiaceae	432548	F	42	0	42	0.00000
Peronosporaceae	4777	F	848	18	866	0.00007
Hominidae	9604	F	278446	2983701	3262147	0.27995
Cryptococcaceae	1884633	F	95553	456843	552396	0.04741
Trichosporonaceae	1759442	F	446	5693	6139	0.00053
Marasmiaceae	654128	F	74	150	224	0.00002
Agrocybaceae	3710399	F	22	27	49	0.00000
Ceratobasidiaceae	5250	F	27	19	46	0.00000
Ustilaginaceae	5268	F	363	3611	3974	0.00034
Malasseziaceae	742845	F	65	418	483	0.00004
Pucciniaceae	5262	F	547	2592	3139	0.00027
Sordariaceae	5148	F	5640	24900	30540	0.00262
Chaetomiaceae	35718	F	128	318	446	0.00004
Podosporaceae	2609812	F	79	164	243	0.00002
Pyriculariaceae	2528436	F	138	16	154	0.00001
Hypocreaceae	5129	F	616	7299	7915	0.00068
Nectriaceae	110618	F	580	6602	7182	0.00062
Clavicipitaceae	34397	F	399	480	879	0.00008
Ophiocordycipitaceae	474942	F	27	139	166	0.00001
Cordycipitaceae	474943	F	20	57	77	0.00001
Glomerellaceae	681950	F	466	6384	6850	0.00059
Sclerotiniaceae	28983	F	59	993	1052	0.00009
Aspergillaceae	1131492	F	497	2252	2749	0.00024
Trichocomaceae	28568	F	50	298	348	0.00003
Onygenaceae	33184	F	334	3804	4138	0.00036
Mycosphaerellaceae	93133	F	505	563	1068	0.00009
Didymellaceae	683158	F	125	170	295	0.00003
Pleosporaceae	28556	F	66	309	375	0.00003
Metschnikowiaceae	27319	F	4474	12895	17369	0.00149
Debaryomycetaceae	766764	F	447	4175	4622	0.00040
Pichiaceae	1156497	F	397	1374	1771	0.00015
Saccharomycetaceae	4893	F	913	17958	18871	0.00162
Saccharomycodaceae	34365	F	23	418	441	0.00004
Trichomonascaceae	410830	F	19	204	223	0.00002
Schizosaccharomycetaceae	4894	F	110	182	292	0.00003
Glomeraceae	36751	F	394	396	790	0.00007
Unikaryonidae	36734	F	120	0	120	0.00001
Nosematidae	27974	F	48	11	59	0.00001
Dictyosteliaceae	2058185	F	57864	161843	219707	0.01885
Hemiselmidaceae	589351	F	530	869	1399	0.00012
Cryptomonadaceae	2896	F	23	218	241	0.00002
Geminigeraceae	589343	F	28	715	743	0.00006
Trypanosomatidae	5654	F	329	105	434	0.00004
Naegleriidae	3691768	F	31	0	31	0.00000
Trichomonadidae	181550	F	159	19	178	0.00002
Hexamitidae	5739	F	92	5	97	0.00001
Cyanidiaceae	265316	F	21	7	28	0.00000
Haloferacaceae	1644056	F	109	21	130	0.00001
Natrialbaceae	1644061	F	63	2	65	0.00001
Haloarculaceae	1963268	F	34	2	36	0.00000
Haladaptataceae	3064797	F	23	5	28	0.00000
Natronomonadaceae	3402413	F	15	2	17	0.00000
Methanosarcinaceae	2206	F	125	9	134	0.00001
Methanomicrobiaceae	2194	F	20	0	20	0.00000
Methanospirillaceae	196137	F	11	0	11	0.00000
Methanobacteriaceae	2159	F	72	19	91	0.00001
Methanococcaceae	2183	F	29	16	45	0.00000
Methanocaldococcaceae	196117	F	16	4	20	0.00000
Thermococcaceae	2259	F	59	0	59	0.00001
Archaeoglobaceae	2232	F	45	0	45	0.00000
Thermoplasmataceae	46659	F	23	2	25	0.00000
Ferroplasmaceae	90142	F	10	0	10	0.00000
Sulfolobaceae	118883	F	99	1	100	0.00001
Thermoproteaceae	2267	F	52	0	52	0.00000
Desulfurococcaceae	2272	F	11	0	11	0.00000
Nitrososphaeraceae	1033997	F	130	0	130	0.00001
Nitrosopumilaceae	338190	F	28	5	33	0.00000
Promethearchaeaceae	3366644	F	12	2	14	0.00000
Baculoviridae	10442	F	207875	0	207875	0.01784
Ackermannviridae	2169529	F	75	0	75	0.00001
Straboviridae	2946170	F	18	0	18	0.00000
Orthoherpesviridae	3044472	F	10	0	10	0.00000
Mimiviridae	549779	F	55	0	55	0.00000
Marseilleviridae	944644	F	12	0	12	0.00000
Poxviridae	10240	F	10	0	10	0.00000
