"gene_id","Diet 33","Diet 50","Diet 83","intersection"
"LOC126291467",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291470",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291503",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291514",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291516",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126291537",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291582",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126291591",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291606",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291637",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291642",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291645",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291647",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291650",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291679",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291691",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291694",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291698",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291728",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291729",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291743",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291749",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291750",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291751",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291766",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291782",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291783",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291792",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291795",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291805",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291813",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291817",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291821",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291822",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291823",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291827",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291849",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291859",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291873",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291884",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291885",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126291886",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126291900",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291901",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126291912",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291913",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291919",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291921",FALSE,TRUE,FALSE,"Diet 50"
"LOC126291930",FALSE,FALSE,TRUE,"Diet 83"
"LOC126291948",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126291949",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126291950",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126291956",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291966",TRUE,FALSE,FALSE,"Diet 33"
"LOC126291991",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292011",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292019",FALSE,FALSE,TRUE,"Diet 83"
"LOC126292020",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126292024",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292038",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126292039",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292043",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292044",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126292045",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292051",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292060",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292064",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292093",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292108",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126292129",TRUE,FALSE,FALSE,"Diet 33"
"LOC126292134",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292145",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292150",FALSE,FALSE,TRUE,"Diet 83"
"LOC126292163",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126292188",FALSE,FALSE,TRUE,"Diet 83"
"LOC126292192",TRUE,FALSE,FALSE,"Diet 33"
"LOC126292199",FALSE,FALSE,TRUE,"Diet 83"
"LOC126292201",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292202",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292206",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126292235",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292237",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292248",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126292252",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292258",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292260",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292282",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292297",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292301",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292302",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292309",FALSE,FALSE,TRUE,"Diet 83"
"LOC126292317",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126292321",FALSE,TRUE,FALSE,"Diet 50"
"LOC126292985",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293169",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293171",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293178",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293180",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126293181",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293188",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293200",TRUE,FALSE,FALSE,"Diet 33"
"LOC126293201",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126293207",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293236",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293246",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293269",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293270",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293272",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293282",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293286",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126293287",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293292",TRUE,FALSE,FALSE,"Diet 33"
"LOC126293297",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293301",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293305",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293326",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126293359",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293368",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293373",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293387",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293389",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293404",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293425",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293427",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126293440",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293467",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293472",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126293478",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293483",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126293502",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293505",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293524",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293526",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293537",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293539",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293542",TRUE,FALSE,FALSE,"Diet 33"
"LOC126293543",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293545",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293546",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126293557",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293575",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293577",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126293578",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293579",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293587",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126293662",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293666",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293672",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293679",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126293680",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293692",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293693",FALSE,FALSE,TRUE,"Diet 83"
"LOC126293695",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293698",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293719",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293732",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126293737",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126293741",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293748",FALSE,TRUE,FALSE,"Diet 50"
"LOC126293751",FALSE,TRUE,FALSE,"Diet 50"
"LOC126294945",FALSE,TRUE,FALSE,"Diet 50"
"LOC126294948",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126294949",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126294950",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126294954",FALSE,TRUE,FALSE,"Diet 50"
"LOC126294955",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126294959",FALSE,TRUE,FALSE,"Diet 50"
"LOC126294995",TRUE,FALSE,FALSE,"Diet 33"
"LOC126295037",FALSE,FALSE,TRUE,"Diet 83"
"LOC126295038",FALSE,FALSE,TRUE,"Diet 83"
"LOC126295039",FALSE,FALSE,TRUE,"Diet 83"
"LOC126295040",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126295041",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126295053",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126295063",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126295065",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126295079",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126295125",FALSE,FALSE,TRUE,"Diet 83"
"LOC126295131",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295138",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295147",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295155",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126295161",FALSE,FALSE,TRUE,"Diet 83"
"LOC126295162",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295163",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126295165",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295191",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295210",FALSE,FALSE,TRUE,"Diet 83"
"LOC126295214",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295222",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295227",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295232",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295251",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295284",FALSE,FALSE,TRUE,"Diet 83"
"LOC126295285",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126295292",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126295295",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295311",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295319",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295329",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126295330",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126295335",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126295342",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295352",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295382",FALSE,TRUE,FALSE,"Diet 50"
"LOC126295405",FALSE,FALSE,TRUE,"Diet 83"
"LOC126295407",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126295412",FALSE,FALSE,TRUE,"Diet 83"
"LOC126295413",FALSE,FALSE,TRUE,"Diet 83"
"LOC126295425",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126295441",TRUE,FALSE,FALSE,"Diet 33"
"LOC126295442",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126295444",TRUE,FALSE,FALSE,"Diet 33"
"LOC126295450",FALSE,FALSE,TRUE,"Diet 83"
"LOC126295468",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126295494",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126297379",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126297421",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126297427",TRUE,FALSE,FALSE,"Diet 33"
"LOC126297441",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297442",TRUE,FALSE,FALSE,"Diet 33"
"LOC126297444",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297477",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126297487",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126297494",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126297497",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297511",FALSE,FALSE,TRUE,"Diet 83"
"LOC126297521",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126297530",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297535",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297541",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297555",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126297558",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297567",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126297581",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126297585",FALSE,FALSE,TRUE,"Diet 83"
"LOC126297629",TRUE,FALSE,FALSE,"Diet 33"
"LOC126297635",FALSE,FALSE,TRUE,"Diet 83"
"LOC126297642",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297660",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297695",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297696",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126297701",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297712",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126297734",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297737",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126297738",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126297744",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297745",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297748",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126297752",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297755",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297795",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297821",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297822",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297824",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297832",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297835",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126297845",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297852",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297857",TRUE,FALSE,FALSE,"Diet 33"
"LOC126297875",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297882",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297886",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297907",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297920",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126297938",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297964",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126297976",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126297986",FALSE,TRUE,FALSE,"Diet 50"
"LOC126297989",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298000",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126298001",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298031",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298043",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126298058",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298060",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298063",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298067",FALSE,FALSE,TRUE,"Diet 83"
"LOC126298069",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126298123",FALSE,FALSE,TRUE,"Diet 83"
"LOC126298148",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298156",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298161",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298162",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298176",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298179",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298221",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298232",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126298233",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298271",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298275",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126298286",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126298288",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298299",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126298316",TRUE,FALSE,FALSE,"Diet 33"
"LOC126298324",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298335",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298354",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126298362",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298384",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298389",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298393",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298400",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298404",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298412",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298430",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298440",FALSE,FALSE,TRUE,"Diet 83"
"LOC126298442",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298455",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126298462",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298477",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298490",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298492",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298505",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298522",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298530",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298543",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298544",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298550",TRUE,FALSE,FALSE,"Diet 33"
"LOC126298554",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298556",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126298558",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298572",FALSE,FALSE,TRUE,"Diet 83"
"LOC126298578",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298594",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298596",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298602",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298613",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126298617",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298632",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298648",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126298649",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298660",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126298679",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126298687",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298694",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298699",FALSE,FALSE,TRUE,"Diet 83"
"LOC126298704",FALSE,FALSE,TRUE,"Diet 83"
"LOC126298731",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298736",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298757",TRUE,FALSE,TRUE,"Diet 33 + Diet 83"
"LOC126298763",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126298770",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126298781",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298783",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298785",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298789",FALSE,FALSE,TRUE,"Diet 83"
"LOC126298804",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298818",FALSE,FALSE,TRUE,"Diet 83"
"LOC126298824",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298831",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298852",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126298857",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298861",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126298865",FALSE,FALSE,TRUE,"Diet 83"
"LOC126298873",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298882",FALSE,FALSE,TRUE,"Diet 83"
"LOC126298901",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126298915",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298917",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298918",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298940",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298942",TRUE,FALSE,FALSE,"Diet 33"
"LOC126298944",TRUE,FALSE,FALSE,"Diet 33"
"LOC126298961",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126298972",FALSE,TRUE,FALSE,"Diet 50"
"LOC126298974",FALSE,FALSE,TRUE,"Diet 83"
"LOC126298976",TRUE,FALSE,FALSE,"Diet 33"
"LOC126298991",TRUE,FALSE,FALSE,"Diet 33"
"LOC126298992",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299001",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299002",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126299004",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299011",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299020",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299030",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126299034",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299045",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299050",FALSE,FALSE,TRUE,"Diet 83"
"LOC126299061",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299062",FALSE,TRUE,TRUE,"Diet 50 + Diet 83"
"LOC126299069",FALSE,FALSE,TRUE,"Diet 83"
"LOC126299077",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299078",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299081",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299096",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299097",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299109",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299115",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299116",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299131",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299133",FALSE,FALSE,TRUE,"Diet 83"
"LOC126299138",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299147",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299150",TRUE,TRUE,FALSE,"Diet 33 + Diet 50"
"LOC126299155",FALSE,FALSE,TRUE,"Diet 83"
"LOC126299157",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299169",FALSE,TRUE,FALSE,"Diet 50"
"LOC126299171",TRUE,TRUE,TRUE,"Diet 33 + Diet 50 + Diet 83"
"LOC126299185",FALSE,TRUE,FALSE,"Diet 50"
