"gene_id","diet","DEG_set","log2FoldChange","padj","significant"
"LOC126266596","33","Diet 33",-1.08314799155857,0.0140875306183644,TRUE
"LOC126266610","33","Diet 33",1.21206730992497,0.0406660924790012,TRUE
"LOC126266629","33","Diet 33",-1.60627106471304,0.0263933383081648,TRUE
"LOC126266641","33","Diet 33",1.90685991126796,0.00195492605510053,TRUE
"LOC126266656","33","Diet 33",1.04046719813264,0.0131182601001172,TRUE
"LOC126266657","33","Diet 33",-1.60384344902197,0.00491145997940176,TRUE
"LOC126266672","33","Diet 33",1.17655438950266,0.0199956362262707,TRUE
"LOC126266675","33","Diet 33",1.13076742613805,0.0105357360311551,TRUE
"LOC126266685","33","Diet 33",1.50603252045451,0.0161507826889042,TRUE
"LOC126266696","33","Diet 33",-2.07331284016797,5.1864314957434e-05,TRUE
"LOC126266725","33","Diet 33",1.12213662543667,0.0244131166953874,TRUE
"LOC126266728","33","Diet 33",1.6027911567384,2.95671608364611e-05,TRUE
"LOC126266748","33","Diet 33",1.57799174373271,0.00027509786529823,TRUE
"LOC126266750","33","Diet 33",-2.15761131332288,0.0457649828892211,TRUE
"LOC126266751","33","Diet 33",-2.4557555283495,0.039935036446912,TRUE
"LOC126266759","33","Diet 33",2.77234075114962,9.49854467093343e-10,TRUE
"LOC126266760","33","Diet 33",1.88813104346764,1.28934143996192e-05,TRUE
"LOC126266789","33","Diet 33",4.12530992204373,6.16918563885009e-06,TRUE
"LOC126266822","33","Diet 33",-1.34559694511248,0.0496490519131875,TRUE
"LOC126266832","33","Diet 33",-1.25510089145613,0.0285750545437443,TRUE
"LOC126266835","33","Diet 33",-1.28438711367776,0.0109360877345529,TRUE
"LOC126266859","33","Diet 33",1.14549271785677,0.000311514021714354,TRUE
"LOC126266862","33","Diet 33",-1.98208125642753,0.0105581178559382,TRUE
"LOC126266899","33","Diet 33",1.0366280741982,0.0497886307866606,TRUE
"LOC126266913","33","Diet 33",-1.71579892124648,0.00857256615927546,TRUE
"LOC126266938","33","Diet 33",-1.96999093831314,0.024681628946863,TRUE
"LOC126266948","33","Diet 33",1.11319566941679,0.0127837800346069,TRUE
"LOC126266958","33","Diet 33",-1.08827875891238,0.0107854454626546,TRUE
"LOC126266982","33","Diet 33",2.19671583179415,0.000252702421164766,TRUE
"LOC126267002","33","Diet 33",1.88315812854753,0.00335555232055132,TRUE
"LOC126267038","33","Diet 33",1.07643480561012,2.42819874098646e-05,TRUE
"LOC126267061","33","Diet 33",3.94338458849814,0.00264988309699067,TRUE
"LOC126267080","33","Diet 33",-1.46329648139663,0.0457649828892211,TRUE
"LOC126267154","33","Diet 33",1.35568599503381,0.00109403854473118,TRUE
"LOC126267162","33","Diet 33",1.6887785971228,1.85126164797913e-07,TRUE
"LOC126267163","33","Diet 33",3.39435617789813,3.63036567691303e-09,TRUE
"LOC126267179","33","Diet 33",-1.45512060804274,0.00282346200706685,TRUE
"LOC126267190","33","Diet 33",-2.5552015027808,0.00432455434180858,TRUE
"LOC126267194","33","Diet 33",1.35924511819421,0.00158726260985147,TRUE
"LOC126267215","33","Diet 33",4.14929499297098,1.15263762034446e-07,TRUE
"LOC126267216","33","Diet 33",2.65729334990049,0.00133501858334846,TRUE
"LOC126267217","33","Diet 33",3.8335222748899,0.00186801424887617,TRUE
"LOC126267222","33","Diet 33",-1.07115893569605,0.0247339977564724,TRUE
"LOC126267226","33","Diet 33",3.33858858353881,7.11546820668022e-07,TRUE
"LOC126267253","33","Diet 33",-1.53106745918039,0.028623504512298,TRUE
"LOC126267259","33","Diet 33",5.78671941750658,0.000565233173609251,TRUE
"LOC126267263","33","Diet 33",-2.09478339747999,2.5108991902755e-05,TRUE
"LOC126267295","33","Diet 33",-1.17882139709768,0.000222560009573801,TRUE
"LOC126267333","33","Diet 33",1.68867846486697,0.0314943102876155,TRUE
"LOC126267343","33","Diet 33",1.45672940692803,0.00020937445290826,TRUE
"LOC126267351","33","Diet 33",1.54150581578665,0.038925509615245,TRUE
"LOC126267391","33","Diet 33",1.77804519005538,0.0056429592328115,TRUE
"LOC126267422","33","Diet 33",1.85618651641837,0.0386055962678312,TRUE
"LOC126267442","33","Diet 33",3.00018086538776,0.000147371698543205,TRUE
"LOC126267449","33","Diet 33",-3.02048790065788,0.015457289066727,TRUE
"LOC126267462","33","Diet 33",1.79131513069924,0.0410671770056169,TRUE
"LOC126267464","33","Diet 33",-1.2069976363195,0.035929341183356,TRUE
"LOC126267471","33","Diet 33",-1.19145506759472,0.00816609446385715,TRUE
"LOC126267472","33","Diet 33",-1.76934042507122,0.0362335328672483,TRUE
"LOC126267473","33","Diet 33",2.2674814223088,0.00080158576431669,TRUE
"LOC126267545","33","Diet 33",3.19830422394458,0.00795702215771978,TRUE
"LOC126267568","33","Diet 33",-3.68366235317908,3.62459759777201e-05,TRUE
"LOC126267581","33","Diet 33",2.50731509619651,0.0442023837988324,TRUE
"LOC126267583","33","Diet 33",3.80513517082358,0.0471819169121128,TRUE
"LOC126267629","33","Diet 33",2.31281404916257,0.0216736786607753,TRUE
"LOC126267652","33","Diet 33",2.38259027457213,4.81311338405621e-06,TRUE
"LOC126267743","33","Diet 33",-1.21115034058239,0.0156050630561023,TRUE
