"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","pathway_theme","pathway_scope"
"ko00330","Arginine and proline metabolism","13/487","44/3900",0.295454545454545,2.36606309501587,3.44192607552109,0.00201216199700132,0.066282625344704,0.066282625344704,"LOC126281672/LOC126335036/LOC126355053/LOC126281446/LOC126282460/LOC126278485/LOC126337850/LOC126284548/LOC126339265/LOC126284971/LOC126267473/LOC126276148/LOC126350022",13,"Diet 50","KEGG_pathway","Amino acid and nitrogen metabolism","Core metabolism or cross-domain"
"ko00053","Ascorbate and aldarate metabolism","15/487","55/3900",0.272727272727273,2.18405824155311,3.34025168512874,0.00226582488652629,0.066282625344704,0.066282625344704,"LOC126354649/LOC126277896/LOC126298400/LOC126281446/LOC126267788/LOC126272831/LOC126272926/LOC126336625/LOC126350022/LOC126341237/LOC126266657/LOC126272928/LOC126272560/LOC126277893/LOC126281562",15,"Diet 50","KEGG_pathway","Carbohydrate and energy metabolism","Core metabolism or cross-domain"
"ko04341","Hedgehog signaling pathway - fly","17/487","67/3900",0.253731343283582,2.03193478194244,3.21805303077441,0.00276794896014541,0.066282625344704,0.066282625344704,"LOC126291991/LOC126295425/LOC126278128/LOC126295040/LOC126297907/LOC126281663/LOC126297745/LOC126267315/LOC126295382/LOC126297744/LOC126278442/LOC126294945/LOC126294955/LOC126295191/LOC126284645/LOC126294949/LOC126292145",17,"Diet 50","KEGG_pathway","Cellular process","Eukaryote/metazoan-compatible"
"ko00980","Metabolism of xenobiotics by cytochrome P450","21/487","90/3900",0.233333333333333,1.86858316221766,3.14878586435026,0.00284771873603567,0.066282625344704,0.066282625344704,"LOC126354649/LOC126282396/LOC126281404/LOC126272724/LOC126293680/LOC126267788/LOC126343702/LOC126272831/LOC126336730/LOC126336695/LOC126272926/LOC126293679/LOC126336625/LOC126281410/LOC126341237/LOC126272928/LOC126272560/LOC126282422/LOC126281694/LOC126281562/LOC126336692",21,"Diet 50","KEGG_pathway","Detoxification and secondary metabolism","Core metabolism or cross-domain"
"ko04742","Taste transduction","7/487","17/3900",0.411764705882353,3.29749969803116,3.58566062759798,0.00285845660280275,0.066282625344704,0.066282625344704,"LOC126355437/LOC126355973/LOC126278518/LOC126281810/LOC126298404/LOC126281447/LOC126298918",7,"Diet 50","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain"
"ko04970","Salivary secretion","14/487","51/3900",0.274509803921569,2.19833313202078,3.25358122743206,0.00294589445976462,0.066282625344704,0.066282625344704,"LOC126281618/LOC126284350/LOC126339265/LOC126335781/LOC126272361/LOC126353858/LOC126361668/LOC126267876/LOC126322572/LOC126353956/LOC126298918/LOC126355586/LOC126281608/LOC126271975",14,"Diet 50","KEGG_pathway","Storage, lipid transport, and endocrine nutrition","Eukaryote/metazoan-compatible"
"ko05146","Amoebiasis","11/487","37/3900",0.297297297297297,2.38082024529663,3.1874883635052,0.00416952183468451,0.0793374033203452,0.0793374033203452,"LOC126266752/LOC126335547/LOC126282460/LOC126267773/LOC126267772/LOC126335546/LOC126282030/LOC126335544/LOC126281608/LOC126299287/LOC126335545",11,"Diet 50","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain"
"ko01230","Biosynthesis of amino acids","16/487","64/3900",0.25,2.00205338809035,3.05291352278704,0.00428170113157418,0.0793374033203452,0.0793374033203452,"LOC126335242/LOC126325353/LOC126293368/LOC126282460/LOC126284898/LOC126267473/LOC126268518/LOC126281532/LOC126276148/LOC126335505/LOC126354590/LOC126282346/LOC126334596/LOC126298221/LOC126278447/LOC126274964",16,"Diet 50","KEGG_pathway","Amino acid and nitrogen metabolism","Broad KEGG reference map"
"ko04340","Hedgehog signaling pathway","16/487","64/3900",0.25,2.00205338809035,3.05291352278704,0.00428170113157418,0.0793374033203452,0.0793374033203452,"LOC126354850/LOC126291991/LOC126295425/LOC126278128/LOC126295040/LOC126281663/LOC126297745/LOC126267315/LOC126295382/LOC126297744/LOC126294945/LOC126294955/LOC126295191/LOC126284645/LOC126294949/LOC126292145",16,"Diet 50","KEGG_pathway","Cellular process","Eukaryote/metazoan-compatible"
"ko00561","Glycerolipid metabolism","12/487","43/3900",0.27906976744186,2.23485029368225,3.07536503063795,0.00498216215216968,0.0871878376629693,0.0871878376629693,"LOC126282167/LOC126355485/LOC126281446/LOC126283960/LOC126357545/LOC126323656/LOC126297752/LOC126356100/LOC126283957/LOC126350022/LOC126284341/LOC126272584",12,"Diet 50","KEGG_pathway","Lipid and membrane metabolism","Core metabolism or cross-domain"
"ko05204","Chemical carcinogenesis - DNA adducts","20/487","89/3900",0.224719101123595,1.79959855109245,2.88217589392262,0.00560734593685055,0.092963893163575,0.092963893163575,"LOC126354649/LOC126282396/LOC126281404/LOC126272724/LOC126293680/LOC126267788/LOC126343702/LOC126272831/LOC126336730/LOC126336695/LOC126272926/LOC126293679/LOC126336625/LOC126281410/LOC126341237/LOC126272928/LOC126272560/LOC126282422/LOC126281562/LOC126336692",20,"Diet 50","KEGG_pathway","Genetic information processing","Reference disease pathway"
"ko04713","Circadian entrainment","12/487","44/3900",0.272727272727273,2.18405824155311,2.98334751257588,0.00609591221035783,0.0960106173131358,0.0960106173131358,"LOC126334818/LOC126281618/LOC126284350/LOC126355582/LOC126339265/LOC126365874/LOC126298972/LOC126335781/LOC126353858/LOC126336038/LOC126355586/LOC126281608",12,"Diet 50","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain"
