"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","family","comparison","direction","plot_label","n_genes","source_file","ontology","neg_log10_padj","term_label"
"GO:0022835","transmitter-gated channel activity","10/405","23/5969",0.434782608695652,6.40794417606012,7.01022607141882,9.51905905895113e-07,6.57410016258813e-05,6.57410016258813e-05,"LOC126281676/LOC126293524/LOC126355582/LOC126281695/LOC126324336/LOC126366011/LOC126293545/LOC126298972/LOC126297822/LOC126271869",10,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",4.18216368331981,"transmitter-gated channel activity [GO:0022835]"
"GO:0051051","negative regulation of transport","18/405","74/5969",0.243243243243243,3.58498498498499,6.03643235370918,1.3476059962838e-06,9.11696709730773e-05,9.11696709730773e-05,"LOC126271991/LOC126336990/LOC126295040/LOC126295425/LOC126278128/LOC126298404/LOC126291991/LOC126278382/LOC126281663/LOC126284645/LOC126281749/LOC126295191/LOC126294955/LOC126356321/LOC126292145/LOC126294945/LOC126294949/LOC126278863",18,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",4.0401496125453,"negative regulation of transport [GO:0051051]"
"GO:0003333","amino acid transmembrane transport","15/405","54/5969",0.277777777777778,4.09396433470507,6.16145337914379,1.71175830871544e-06,0.000113489575867834,0.000113489575867834,"LOC126272718/LOC126295311/LOC126353931/LOC126278974/LOC126355940/LOC126356631/LOC126337983/LOC126298679/LOC126355939/LOC126356065/LOC126278890/LOC126272934/LOC126353927/LOC126354788/LOC126354582",15,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.94504402702578,"amino acid transmembrane transport [GO:0003333]"
"GO:0006865","amino acid transport","15/405","55/5969",0.272727272727273,4.01952861952862,6.06915449737368,2.20992455725092e-06,0.00014364509622131,0.00014364509622131,"LOC126272718/LOC126295311/LOC126353931/LOC126278974/LOC126355940/LOC126356631/LOC126337983/LOC126298679/LOC126355939/LOC126356065/LOC126278890/LOC126272934/LOC126353927/LOC126354788/LOC126354582",15,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.84270919543171,"amino acid transport [GO:0006865]"
"GO:0046873","metal ion transmembrane transporter activity","24/405","126/5969",0.19047619047619,2.80728982951205,5.53150732965204,2.86537143743198e-06,0.000182667429136289,0.000182667429136289,"LOC126273220/LOC126272718/LOC126278432/LOC126279309/LOC126282259/LOC126267939/LOC126298058/LOC126295251/LOC126336038/LOC126267806/LOC126354816/LOC126354034/LOC126356631/LOC126324336/LOC126365875/LOC126336864/LOC126266590/LOC126272139/LOC126356316/LOC126272767/LOC126297822/LOC126281447/LOC126336082/LOC126297555",24,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",3.73833888344884,"metal ion transmembrane transporter activity [GO:0046873]"
"GO:0097367","carbohydrate derivative binding","21/405","102/5969",0.205882352941176,3.03435003631082,5.5906986169364,3.3319776399497e-06,0.000208405771253457,0.000208405771253457,"LOC126267217/LOC126272633/LOC126267163/LOC126267216/LOC126346606/LOC126267343/LOC126267215/LOC126278382/LOC126346580/LOC126346622/LOC126267061/LOC126278442/LOC126268068/LOC126365865/LOC126281165/LOC126278279/LOC126365918/LOC126278863/LOC126267652/LOC126356096/LOC126285462",21,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",3.68109025855473,"carbohydrate derivative binding [GO:0097367]"
"GO:0042391","regulation of membrane potential","16/405","64/5969",0.25,3.68456790123457,5.82509197897292,3.56507292497112e-06,0.000218855865671838,0.000218855865671838,"LOC126281676/LOC126273220/LOC126278432/LOC126293524/LOC126267939/LOC126298058/LOC126281695/LOC126278974/LOC126336038/LOC126293545/LOC126266590/LOC126298972/LOC126281447/LOC126271869/LOC126336082/LOC126269352",16,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.65984180913872,"regulation of membrane potential [GO:0042391]"
"GO:0015711","organic anion transport","25/405","138/5969",0.181159420289855,2.66997674002505,5.35459715445589,4.59217131386407e-06,0.000276782689190171,0.000276782689190171,"LOC126272718/LOC126336688/LOC126299447/LOC126295311/LOC126353931/LOC126278974/LOC126355940/LOC126355684/LOC126272275/LOC126356631/LOC126337983/LOC126298679/LOC126355939/LOC126278232/LOC126356065/LOC126284897/LOC126273067/LOC126278890/LOC126272934/LOC126285413/LOC126353927/LOC126272360/LOC126354788/LOC126336638/LOC126354582",25,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.55786107543016,"organic anion transport [GO:0015711]"
"GO:0015276","ligand-gated monoatomic ion channel activity","13/405","45/5969",0.288888888888889,4.25772290809328,5.91781292346344,5.26291606534392e-06,0.000306080118537107,0.000306080118537107,"LOC126281676/LOC126293524/LOC126355582/LOC126281695/LOC126324336/LOC126366011/LOC126293545/LOC126358740/LOC126298972/LOC126297822/LOC126271869/LOC126336082/LOC126269352",13,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",3.51416487912545,"ligand-gated monoatomic ion channel activity [GO:0015276]"
"GO:0022834","ligand-gated channel activity","13/405","45/5969",0.288888888888889,4.25772290809328,5.91781292346344,5.26291606534392e-06,0.000306080118537107,0.000306080118537107,"LOC126281676/LOC126293524/LOC126355582/LOC126281695/LOC126324336/LOC126366011/LOC126293545/LOC126358740/LOC126298972/LOC126297822/LOC126271869/LOC126336082/LOC126269352",13,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",3.51416487912545,"ligand-gated channel activity [GO:0022834]"
"GO:0015171","amino acid transmembrane transporter activity","14/405","52/5969",0.269230769230769,3.96799620132953,5.799126549828,5.71518365148151e-06,0.000326652306976917,0.000326652306976917,"LOC126272718/LOC126295311/LOC126353931/LOC126278974/LOC126355940/LOC126356631/LOC126298679/LOC126355939/LOC126356065/LOC126278890/LOC126272934/LOC126353927/LOC126354788/LOC126354582",14,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",3.48591427026521,"amino acid transmembrane transporter activity [GO:0015171]"
"GO:1901565","GO:1901565","43/405","316/5969",0.136075949367089,2.00552430067198,4.95501504506353,6.3226720388806e-06,0.0003552484374388,0.0003552484374388,"LOC126267217/LOC126346021/LOC126295040/LOC126293695/LOC126295425/LOC126267216/LOC126293188/LOC126297744/LOC126354672/LOC126278128/LOC126346606/LOC126269609/LOC126282517/LOC126267343/LOC126291991/LOC126267215/LOC126281663/LOC126297745/LOC126346580/LOC126298632/LOC126269996/LOC126354995/LOC126356122/LOC126284645/LOC126295191/LOC126294955/LOC126346622/LOC126267061/LOC126268518/LOC126292145/LOC126294945/LOC126298490/LOC126291884/LOC126268068/LOC126294949/LOC126278279/LOC126266748/LOC126365918/LOC126267652/LOC126284482/LOC126354914/LOC126267477/LOC126285462",43,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",NA,3.44946782364173,"GO:1901565 [GO:1901565]"
"GO:0097164","GO:0097164","8/405","18/5969",0.444444444444444,6.55034293552812,6.36223128712267,1.00252851340958e-05,0.000553897003658791,0.000553897003658791,"LOC126293695/LOC126271955/LOC126365745/LOC126284548/LOC126335036/LOC126356204/LOC126356631/LOC126298490",8,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",NA,3.25657098419069,"GO:0097164 [GO:0097164]"
"GO:1903825","GO:1903825","18/405","85/5969",0.211764705882353,3.12104575163399,5.31338793766922,1.11489089239496e-05,0.000586854667652764,0.000586854667652764,"LOC126272718/LOC126295311/LOC126353931/LOC126278974/LOC126355940/LOC126272275/LOC126356631/LOC126337983/LOC126298679/LOC126355939/LOC126356065/LOC126278890/LOC126272934/LOC126285413/LOC126353927/LOC126272360/LOC126354788/LOC126354582",18,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",NA,3.2314694368293,"GO:1903825 [GO:1903825]"
"GO:1905039","carboxylic acid transmembrane transport","18/405","85/5969",0.211764705882353,3.12104575163399,5.31338793766922,1.11489089239496e-05,0.000586854667652764,0.000586854667652764,"LOC126272718/LOC126295311/LOC126353931/LOC126278974/LOC126355940/LOC126272275/LOC126356631/LOC126337983/LOC126298679/LOC126355939/LOC126356065/LOC126278890/LOC126272934/LOC126285413/LOC126353927/LOC126272360/LOC126354788/LOC126354582",18,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.2314694368293,"carboxylic acid transmembrane transport [GO:1905039]"
"GO:0098656","monoatomic anion transmembrane transport","26/405","154/5969",0.168831168831169,2.48827962161296,5.04798893465546,1.12644208834576e-05,0.000586854667652764,0.000586854667652764,"LOC126272718/LOC126336688/LOC126299447/LOC126295311/LOC126353931/LOC126278974/LOC126355940/LOC126355684/LOC126272275/LOC126356631/LOC126337983/LOC126298679/LOC126355939/LOC126278232/LOC126366011/LOC126356065/LOC126284897/LOC126278890/LOC126272934/LOC126285413/LOC126353927/LOC126272360/LOC126354788/LOC126269352/LOC126336638/LOC126354582",26,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.2314694368293,"monoatomic anion transmembrane transport [GO:0098656]"
"GO:0005262","calcium channel activity","10/405","29/5969",0.344827586206897,5.08216262239251,5.94489839570743,1.15069542677012e-05,0.000586854667652764,0.000586854667652764,"LOC126279309/LOC126298058/LOC126295251/LOC126336038/LOC126267806/LOC126354034/LOC126365875/LOC126272139/LOC126272767/LOC126297822",10,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",3.2314694368293,"calcium channel activity [GO:0005262]"
"GO:0099094","ligand-gated monoatomic cation channel activity","10/405","29/5969",0.344827586206897,5.08216262239251,5.94489839570743,1.15069542677012e-05,0.000586854667652764,0.000586854667652764,"LOC126281676/LOC126293524/LOC126355582/LOC126281695/LOC126324336/LOC126293545/LOC126298972/LOC126297822/LOC126271869/LOC126336082",10,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",3.2314694368293,"ligand-gated monoatomic cation channel activity [GO:0099094]"
"GO:0006820","monoatomic anion transport","32/405","212/5969",0.150943396226415,2.22464477055672,4.89810742982495,1.25677592155539e-05,0.000631244269690319,0.000631244269690319,"LOC126272718/LOC126336688/LOC126299447/LOC126334955/LOC126295311/LOC126278467/LOC126354163/LOC126353931/LOC126278974/LOC126355940/LOC126355684/LOC126272275/LOC126356631/LOC126337983/LOC126298679/LOC126355939/LOC126278232/LOC126366011/LOC126356065/LOC126284897/LOC126273067/LOC126278890/LOC126272934/LOC126285413/LOC126353927/LOC126272360/LOC126336375/LOC126334835/LOC126354788/LOC126269352/LOC126336638/LOC126354582",32,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.19980255129415,"monoatomic anion transport [GO:0006820]"
"GO:0007186","G protein-coupled receptor signaling pathway","22/405","120/5969",0.183333333333333,2.70201646090535,5.08114895496536,1.41813164271946e-05,0.000683293720871955,0.000683293720871955,"LOC126335869/LOC126355437/LOC126278287/LOC126336238/LOC126266988/LOC126354348/LOC126331832/LOC126298404/LOC126299097/LOC126278518/LOC126354358/LOC126353850/LOC126304998/LOC126353956/LOC126267861/LOC126366011/LOC126354398/LOC126298490/LOC126355545/LOC126323231/LOC126335335/LOC126267133",22,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.16539257020837,"G protein-coupled receptor signaling pathway [GO:0007186]"
"GO:0030545","signaling receptor regulator activity","9/405","24/5969",0.375,5.52685185185185,5.99479492993967,1.45877780597755e-05,0.000683293720871955,0.000683293720871955,"LOC126298648/LOC126354783/LOC126331832/LOC126354358/LOC126353850/LOC126304998/LOC126355922/LOC126278442/LOC126335335",9,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",3.16539257020837,"signaling receptor regulator activity [GO:0030545]"
"GO:0043235","receptor complex","9/405","24/5969",0.375,5.52685185185185,5.99479492993967,1.45877780597755e-05,0.000683293720871955,0.000683293720871955,"LOC126281676/LOC126293524/LOC126355582/LOC126298404/LOC126281695/LOC126293545/LOC126356154/LOC126298972/LOC126271869",9,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Cellular component",3.16539257020837,"receptor complex [GO:0043235]"
"GO:0030001","metal ion transport","24/405","138/5969",0.173913043478261,2.56317767042405,5.01215765785818,1.47200710312388e-05,0.000683293720871955,0.000683293720871955,"LOC126273220/LOC126272718/LOC126278432/LOC126279309/LOC126282259/LOC126267939/LOC126298058/LOC126295251/LOC126336038/LOC126267806/LOC126354816/LOC126354034/LOC126356631/LOC126324336/LOC126365875/LOC126336864/LOC126266590/LOC126272139/LOC126356316/LOC126272767/LOC126297822/LOC126281447/LOC126336082/LOC126297555",24,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.16539257020837,"metal ion transport [GO:0030001]"
"GO:0004866","endopeptidase inhibitor activity","6/405","10/5969",0.6,8.84296296296296,6.69640681326876,1.5633204249653e-05,0.000683293720871955,0.000683293720871955,"LOC126335544/LOC126335547/LOC126335546/LOC126335545/LOC126282193/LOC126354914",6,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",3.16539257020837,"endopeptidase inhibitor activity [GO:0004866]"
"GO:0010466","negative regulation of peptidase activity","6/405","10/5969",0.6,8.84296296296296,6.69640681326876,1.5633204249653e-05,0.000683293720871955,0.000683293720871955,"LOC126335544/LOC126335547/LOC126335546/LOC126335545/LOC126282193/LOC126354914",6,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.16539257020837,"negative regulation of peptidase activity [GO:0010466]"
"GO:0010951","negative regulation of endopeptidase activity","6/405","10/5969",0.6,8.84296296296296,6.69640681326876,1.5633204249653e-05,0.000683293720871955,0.000683293720871955,"LOC126335544/LOC126335547/LOC126335546/LOC126335545/LOC126282193/LOC126354914",6,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.16539257020837,"negative regulation of endopeptidase activity [GO:0010951]"
"GO:0030414","peptidase inhibitor activity","6/405","10/5969",0.6,8.84296296296296,6.69640681326876,1.5633204249653e-05,0.000683293720871955,0.000683293720871955,"LOC126335544/LOC126335547/LOC126335546/LOC126335545/LOC126282193/LOC126354914",6,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",3.16539257020837,"peptidase inhibitor activity [GO:0030414]"
"GO:0015849","organic acid transport","18/405","87/5969",0.206896551724138,3.0492975734355,5.19458073117779,1.56652557424641e-05,0.000683293720871955,0.000683293720871955,"LOC126272718/LOC126295311/LOC126353931/LOC126278974/LOC126355940/LOC126272275/LOC126356631/LOC126337983/LOC126298679/LOC126355939/LOC126356065/LOC126278890/LOC126272934/LOC126285413/LOC126353927/LOC126272360/LOC126354788/LOC126354582",18,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.16539257020837,"organic acid transport [GO:0015849]"
"GO:0046942","carboxylic acid transport","18/405","87/5969",0.206896551724138,3.0492975734355,5.19458073117779,1.56652557424641e-05,0.000683293720871955,0.000683293720871955,"LOC126272718/LOC126295311/LOC126353931/LOC126278974/LOC126355940/LOC126272275/LOC126356631/LOC126337983/LOC126298679/LOC126355939/LOC126356065/LOC126278890/LOC126272934/LOC126285413/LOC126353927/LOC126272360/LOC126354788/LOC126354582",18,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.16539257020837,"carboxylic acid transport [GO:0046942]"
"GO:0008514","GO:0008514","22/405","121/5969",0.181818181818182,2.67968574635241,5.03576434111136,1.62658018830017e-05,0.000700274457690269,0.000700274457690269,"LOC126272718/LOC126336688/LOC126299447/LOC126295311/LOC126353931/LOC126278974/LOC126355940/LOC126355684/LOC126272275/LOC126356631/LOC126298679/LOC126355939/LOC126356065/LOC126284897/LOC126278890/LOC126272934/LOC126285413/LOC126353927/LOC126272360/LOC126354788/LOC126336638/LOC126354582",22,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",NA,3.15473171412962,"GO:0008514 [GO:0008514]"
"GO:0051224","negative regulation of protein transport","13/405","51/5969",0.254901960784314,3.75681433067054,5.33400579898196,2.35900720058758e-05,0.000989887198727572,0.000989887198727572,"LOC126336990/LOC126295040/LOC126295425/LOC126278128/LOC126298404/LOC126291991/LOC126281663/LOC126284645/LOC126295191/LOC126294955/LOC126292145/LOC126294945/LOC126294949",13,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.00441429203002,"negative regulation of protein transport [GO:0051224]"
"GO:1904950","negative regulation of establishment of protein localization","13/405","51/5969",0.254901960784314,3.75681433067054,5.33400579898196,2.35900720058758e-05,0.000989887198727572,0.000989887198727572,"LOC126336990/LOC126295040/LOC126295425/LOC126278128/LOC126298404/LOC126291991/LOC126281663/LOC126284645/LOC126295191/LOC126294955/LOC126292145/LOC126294945/LOC126294949",13,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Biological process",3.00441429203002,"negative regulation of establishment of protein localization [GO:1904950]"
"GO:0098662","GO:0098662","27/405","170/5969",0.158823529411765,2.34078431372549,4.78470520112704,2.41601615631227e-05,0.0010011366947719,0.0010011366947719,"LOC126273220/LOC126272718/LOC126278432/LOC126279309/LOC126282259/LOC126267939/LOC126298058/LOC126295251/LOC126336038/LOC126267806/LOC126354816/LOC126354034/LOC126356631/LOC126355303/LOC126324336/LOC126365875/LOC126336864/LOC126266590/LOC126272139/LOC126356316/LOC126272767/LOC126354785/LOC126297822/LOC126281447/LOC126291650/LOC126336082/LOC126297555",27,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",NA,2.99950662009104,"GO:0098662 [GO:0098662]"
"GO:0042133","GO:0042133","8/405","20/5969",0.4,5.89530864197531,5.91590852633287,2.55676314567556e-05,0.00104637899110056,0.00104637899110056,"LOC126293695/LOC126271955/LOC126339265/LOC126298632/LOC126354995/LOC126356204/LOC126356631/LOC126298490",8,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",NA,2.98031098857322,"GO:0042133 [GO:0042133]"
"GO:0005342","GO:0005342","17/405","82/5969",0.207317073170732,3.0554953327311,5.05620602090518,2.62391786982871e-05,0.00104798647451593,0.00104798647451593,"LOC126272718/LOC126295311/LOC126353931/LOC126278974/LOC126355940/LOC126272275/LOC126356631/LOC126298679/LOC126355939/LOC126356065/LOC126278890/LOC126272934/LOC126285413/LOC126353927/LOC126272360/LOC126354788/LOC126354582",17,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",NA,2.97964432239142,"GO:0005342 [GO:0005342]"
"GO:0046943","carboxylic acid transmembrane transporter activity","17/405","82/5969",0.207317073170732,3.0554953327311,5.05620602090518,2.62391786982871e-05,0.00104798647451593,0.00104798647451593,"LOC126272718/LOC126295311/LOC126353931/LOC126278974/LOC126355940/LOC126272275/LOC126356631/LOC126298679/LOC126355939/LOC126356065/LOC126278890/LOC126272934/LOC126285413/LOC126353927/LOC126272360/LOC126354788/LOC126354582",17,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",2.97964432239142,"carboxylic acid transmembrane transporter activity [GO:0046943]"
"GO:0005179","hormone activity","6/405","11/5969",0.545454545454545,8.03905723905724,6.30389467034656,3.24295162650127e-05,0.00127980769545854,0.00127980769545854,"LOC126354783/LOC126331832/LOC126354358/LOC126304998/LOC126355922/LOC126335335",6,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Molecular function",2.89285528275489,"hormone activity [GO:0005179]"
"GO:0034702","monoatomic ion channel complex","12/405","46/5969",0.260869565217391,3.84476650563607,5.22520138899811,3.78927132916531e-05,0.00147781581837447,0.00147781581837447,"LOC126281676/LOC126278568/LOC126293524/LOC126355582/LOC126298058/LOC126281695/LOC126293545/LOC126336864/LOC126272767/LOC126298972/LOC126271869/LOC126336082",12,"infection_diet50_up","GO","Infected within diet","Diet 50 infected vs control","Upregulated","Diet 50",1263,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv","Cellular component",2.83037968911304,"monoatomic ion channel complex [GO:0034702]"
