"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database","pathway_theme","pathway_scope","family","comparison","direction","plot_label","n_genes","source_file","neg_log10_padj"
"ko05032","Morphine addiction","4/58","36/3900",0.111111111111111,7.47126436781609,4.79218712327025,0.00182015025180164,0.0443633953559789,0.0443633953559789,"LOC126298404/LOC126366011/LOC126278890/LOC126335781",4,"infected_diet33_vs_50_down","KEGG_pathway","Reference disease pathway","Reference disease pathway","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",290,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.35297522248826
"ko04742","Taste transduction","3/58","17/3900",0.176470588235294,11.8661257606491,5.51604025133518,0.00183087028453246,0.0443633953559789,0.0443633953559789,"LOC126298404/LOC126298918/LOC126281447",3,"infected_diet33_vs_50_down","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",290,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.35297522248826
"ko04725","Cholinergic synapse","4/58","42/3900",0.0952380952380952,6.40394088669951,4.32579622515925,0.00323690091493344,0.0728302705860024,0.0728302705860024,"LOC126356631/LOC126293695/LOC126298918/LOC126335781",4,"infected_diet33_vs_50_down","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",290,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.13768807651024
"ko04713","Circadian entrainment","4/58","44/3900",0.0909090909090909,6.1128526645768,4.19018345518956,0.00384014251845182,0.0806429928874883,0.0806429928874883,"LOC126355582/LOC126284350/LOC126353858/LOC126335781",4,"infected_diet33_vs_50_down","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected animals only","Infected diet 33 vs 50","Downregulated","33 vs 50",290,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.09343336271401
"ko01130","Biosynthesis of antibiotics","8/26","192/3900",0.0416666666666667,6.25,6.1111583678858,2.16760662305148e-05,0.00682796086261216,0.00682796086261216,"LOC126354610/LOC126295405/LOC126325353/LOC126293368/LOC126352958/LOC126293737/LOC126278052/LOC126299365",8,"infected_diet83_vs_33_up","KEGG_pathway","Detoxification and secondary metabolism","Broad KEGG reference map","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",63,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",2.16570897689537
"ko00670","One carbon pool by folate","3/26","13/3900",0.230769230769231,34.6153846153846,9.94456919343642,7.20066112629478e-05,0.0113410412739143,0.0113410412739143,"LOC126354610/LOC126325353/LOC126293737",3,"infected_diet83_vs_33_up","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",63,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.94534706900975
"ko00680","Methane metabolism","3/26","20/3900",0.15,22.5,7.89625342610268,0.000278253831760963,0.0292166523349012,0.0292166523349012,"LOC126295405/LOC126325353/LOC126293368",3,"infected_diet83_vs_33_up","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",63,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.53436954732607
"ko01230","Biosynthesis of amino acids","4/26","64/3900",0.0625,9.375,5.53374301554674,0.000752050441363332,0.0539933997520622,0.0539933997520622,"LOC126269845/LOC126295405/LOC126325353/LOC126293368",4,"infected_diet83_vs_33_up","KEGG_pathway","Amino acid and nitrogen metabolism","Broad KEGG reference map","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",63,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.26765932585206
"ko01523","Antifolate resistance","3/26","29/3900",0.103448275862069,15.5172413793103,6.42769105874078,0.000857038091302574,0.0539933997520622,0.0539933997520622,"LOC126354610/LOC126325353/LOC126293737",3,"infected_diet83_vs_33_up","KEGG_pathway","Other KEGG pathway","Core metabolism or cross-domain","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",63,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.26765932585206
"ko00260","Glycine, serine and threonine metabolism","3/26","36/3900",0.0833333333333333,12.5,5.6782435369073,0.00162361035226145,0.0852395434937263,0.0852395434937263,"LOC126295405/LOC126325353/LOC126293368",3,"infected_diet83_vs_33_up","KEGG_pathway","Amino acid and nitrogen metabolism","Core metabolism or cross-domain","Infected animals only","Infected diet 83 vs 33","Upregulated","83 vs 33",63,"/Users/maevatecher/Documents/GitHub/gregaria-diet-infection-interaction/output/rmd_runs/placed-unplaced-scaffold-analysis_20260806-005122/placed_unplaced_all_deseq2_results.csv",1.06935888484576
