"baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","gene_id","treatment_subset","contrast","significant","direction"
38.6313819135129,-8.55116094807059,2.23123505089856,-3.83247876310784,0.000126858553466838,0.0265083633324305,"LOC126266590","Infected","33_vs_50",TRUE,"Higher in diet 50"
40.5021389433886,0.187322354422499,0.283430652671679,0.660910711868168,0.508669576081223,0.998802049888194,"LOC126266591","Infected","33_vs_50",FALSE,"Higher in diet 33"
12.054767080581,-0.166797138009465,0.249160564482832,-0.669436346621208,0.503217172557391,0.998802049888194,"LOC126266592","Infected","33_vs_50",FALSE,"Higher in diet 50"
438.30290679438,0.0961381411223165,0.337352058386344,0.284978670597636,0.775660483062483,0.998802049888194,"LOC126266593","Infected","33_vs_50",FALSE,"Higher in diet 33"
21.7319161387433,-0.0638614391351772,0.28348161686344,-0.225275415886812,0.821765023434665,0.998802049888194,"LOC126266594","Infected","33_vs_50",FALSE,"Higher in diet 50"
45.4924573318493,0.00613550327920206,0.151754470387288,0.0404304615445189,0.967749945296098,0.998802049888194,"LOC126266595","Infected","33_vs_50",FALSE,"Higher in diet 33"
38.7387412759633,0.197491909921101,0.340817713293431,0.579464922796041,0.56227550838041,0.998802049888194,"LOC126266596","Infected","33_vs_50",FALSE,"Higher in diet 33"
23.1844784264355,-0.0112527193142107,0.196437748156976,-0.0572838948714608,0.954319049316165,0.998802049888194,"LOC126266598","Infected","33_vs_50",FALSE,"Higher in diet 50"
51.3633977840997,0.244700076435447,0.347028792394397,0.705129031937343,0.480729940901473,0.998802049888194,"LOC126266599","Infected","33_vs_50",FALSE,"Higher in diet 33"
128.508638864679,-0.00726957183250587,0.148375248895433,-0.0489945047211281,0.96092367527936,0.998802049888194,"LOC126266600","Infected","33_vs_50",FALSE,"Higher in diet 50"
14.9440097352398,-0.0246967835558734,0.395763357193481,-0.0624029059461399,0.950241980861877,0.998802049888194,"LOC126266601","Infected","33_vs_50",FALSE,"Higher in diet 50"
30.296992688666,0.226967682190774,0.215970940440555,1.05091769164771,0.293296394181694,0.998802049888194,"LOC126266602","Infected","33_vs_50",FALSE,"Higher in diet 33"
65.2304717463193,0.412164500238738,0.484877996039041,0.85003754265135,0.3953042139991,0.998802049888194,"LOC126266604","Infected","33_vs_50",FALSE,"Higher in diet 33"
178.542838448521,-0.0137084831058161,0.119588381737501,-0.114630559479486,0.908737956403535,0.998802049888194,"LOC126266605","Infected","33_vs_50",FALSE,"Higher in diet 50"
19.6793881316245,-0.168476480142525,0.233855446570901,-0.720430003290284,0.47126028243684,0.998802049888194,"LOC126266606","Infected","33_vs_50",FALSE,"Higher in diet 50"
226.659201117129,0.276285456047912,0.139023293466662,1.98733211650007,0.0468856048616673,0.986133364500306,"LOC126266607","Infected","33_vs_50",FALSE,"Higher in diet 33"
