"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","ontology","pathway_theme","pathway_scope"
"GO:0044281","small molecule metabolic process","54/271","91/633",0.593406593406593,1.38607517943311,3.44097751042971,0.000461978680120828,0.0146977690792282,0.0146977690792282,"LOC126352958/LOC126299078/LOC126284573/LOC126347783/LOC126278002/LOC126292317/LOC126335505/LOC126325353/LOC126298865/LOC126336866/LOC126281958/LOC126365911/LOC126281672/LOC126334596/LOC126336244/LOC126267953/LOC126281861/LOC126354225/LOC126267535/LOC126272037/LOC126279122/LOC126305900/LOC126281265/LOC126333165/LOC126293368/LOC126355885/LOC126354620/LOC126299150/LOC126335352/LOC126323251/LOC126269845/LOC126320178/LOC126293404/LOC126281446/LOC126266657/LOC126349195/LOC126336251/LOC126291591/LOC126324953/LOC126277907/LOC126336714/LOC126281954/LOC126277880/LOC126284002/LOC126297494/LOC126335256/LOC126365930/LOC126299549/LOC126297871/LOC126336122/LOC126267350/LOC126267222/LOC126299043/LOC126347864",54,"GO","All fat body DEGs in heatmap",271,633,"Biological process",NA,NA
"GO:0007059","chromosome segregation","13/271","15/633",0.866666666666667,2.02435424354244,3.47128652307651,0.000542873590162021,0.0160203104362098,0.0160203104362098,"LOC126267242/LOC126273149/LOC126354268/LOC126334614/LOC126336566/LOC126334907/LOC126347975/LOC126266746/LOC126353865/LOC126272743/LOC126356254/LOC126278346/LOC126279072",13,"GO","All fat body DEGs in heatmap",271,633,"Biological process",NA,NA
"GO:0005856","cytoskeleton","19/271","25/633",0.76,1.77520295202952,3.41918446710016,0.000630022544450019,0.0178629921426417,0.0178629921426417,"LOC126267242/LOC126273149/LOC126285437/LOC126284276/LOC126282371/LOC126267997/LOC126284413/LOC126336809/LOC126334614/LOC126336566/LOC126334907/LOC126347975/LOC126278341/LOC126322385/LOC126266746/LOC126272743/LOC126298067/LOC126278346/LOC126279072",19,"GO","All fat body DEGs in heatmap",271,633,"Cellular component",NA,NA
"GO:0051321","meiotic cell cycle","14/271","17/633",0.823529411764706,1.92359453006295,3.33736998757302,0.000894312108131544,0.0248351448280747,0.0248351448280747,"LOC126267242/LOC126273149/LOC126282371/LOC126284413/LOC126334614/LOC126266642/LOC126272375/LOC126272289/LOC126347975/LOC126326589/LOC126266746/LOC126353865/LOC126356254/LOC126278346",14,"GO","All fat body DEGs in heatmap",271,633,"Biological process",NA,NA
"GO:0015630","microtubule cytoskeleton","17/271","22/633",0.772727272727273,1.80493123113049,3.32229668486575,0.000910278475717813,0.0248351448280747,0.0248351448280747,"LOC126267242/LOC126273149/LOC126285437/LOC126284276/LOC126282371/LOC126267997/LOC126284413/LOC126334614/LOC126336566/LOC126334907/LOC126347975/LOC126278341/LOC126322385/LOC126266746/LOC126272743/LOC126278346/LOC126279072",17,"GO","All fat body DEGs in heatmap",271,633,"Cellular component",NA,NA
"GO:0000776","kinetochore","8/271","8/633",1,2.33579335793358,3.28725325284492,0.00106296745442324,0.027447338198143,0.027447338198143,"LOC126284276/LOC126336566/LOC126334907/LOC126347975/LOC126278341/LOC126266746/LOC126266967/LOC126278346",8,"GO","All fat body DEGs in heatmap",271,633,"Cellular component",NA,NA
"GO:0045132","meiotic chromosome segregation","8/271","8/633",1,2.33579335793358,3.28725325284492,0.00106296745442324,0.027447338198143,0.027447338198143,"LOC126267242/LOC126273149/LOC126334614/LOC126347975/LOC126266746/LOC126353865/LOC126356254/LOC126278346",8,"GO","All fat body DEGs in heatmap",271,633,"Biological process",NA,NA
"GO:0051225","spindle assembly","8/271","8/633",1,2.33579335793358,3.28725325284492,0.00106296745442324,0.027447338198143,0.027447338198143,"LOC126284310/LOC126273149/LOC126334614/LOC126266642/LOC126272289/LOC126347975/LOC126266746/LOC126278346",8,"GO","All fat body DEGs in heatmap",271,633,"Biological process",NA,NA
"GO:0051276","chromosome organization","18/271","24/633",0.75,1.75184501845018,3.24649097861978,0.00116815400735896,0.029634222713001,0.029634222713001,"LOC126354268/LOC126365911/LOC126284276/LOC126282371/LOC126284413/LOC126320492/LOC126362079/LOC126336566/LOC126334907/LOC126266642/LOC126347975/LOC126282271/LOC126326589/LOC126266746/LOC126272743/LOC126356254/LOC126349792/LOC126279072",18,"GO","All fat body DEGs in heatmap",271,633,"Biological process",NA,NA
"GO:0006996","organelle organization","43/271","72/633",0.597222222222222,1.394987699877,3.07791972315212,0.00164806677373401,0.0397184092469896,0.0397184092469896,"LOC126267242/LOC126284310/LOC126273149/LOC126285437/LOC126354268/LOC126320757/LOC126365911/LOC126284276/LOC126282371/LOC126362173/LOC126297692/LOC126267997/LOC126284413/LOC126281396/LOC126334733/LOC126320492/LOC126336809/LOC126282270/LOC126279052/LOC126362079/LOC126354218/LOC126334614/LOC126336566/LOC126334907/LOC126266642/LOC126272375/LOC126298660/LOC126272289/LOC126347975/LOC126282271/LOC126334948/LOC126326589/LOC126322385/LOC126277977/LOC126266746/LOC126353865/LOC126272743/LOC126356254/LOC126349792/LOC126278346/LOC126284030/LOC126279072/LOC126299043",43,"GO","All fat body DEGs in heatmap",271,633,"Biological process",NA,NA
"GO:0007017","microtubule-based process","17/271","23/633",0.739130434782609,1.72645596021178,3.0682955563641,0.00213583725808203,0.0490225503997876,0.0490225503997876,"LOC126267242/LOC126284310/LOC126273149/LOC126285437/LOC126282371/LOC126267997/LOC126284413/LOC126354218/LOC126334614/LOC126266642/LOC126272289/LOC126347975/LOC126266746/LOC126272743/LOC126278346/LOC126284030/LOC126279072",17,"GO","All fat body DEGs in heatmap",271,633,"Biological process",NA,NA
"GO:0051301","cell division","17/271","23/633",0.739130434782609,1.72645596021178,3.0682955563641,0.00213583725808203,0.0490225503997876,0.0490225503997876,"LOC126267242/LOC126284276/LOC126282371/LOC126267997/LOC126284413/LOC126354218/LOC126334614/LOC126334907/LOC126267315/LOC126334946/LOC126347975/LOC126298797/LOC126266746/LOC126272743/LOC126278346/LOC126336752/LOC126279072",17,"GO","All fat body DEGs in heatmap",271,633,"Biological process",NA,NA
"GO:0019752","carboxylic acid metabolic process","31/271","49/633",0.63265306122449,1.47774681828451,3.01008194777905,0.00219711589680012,0.0496410872933277,0.0496410872933277,"LOC126352958/LOC126347783/LOC126278002/LOC126335505/LOC126325353/LOC126336866/LOC126281672/LOC126334596/LOC126336244/LOC126267953/LOC126281861/LOC126267535/LOC126272037/LOC126293368/LOC126335352/LOC126323251/LOC126269845/LOC126293404/LOC126281446/LOC126349195/LOC126336251/LOC126336714/LOC126284002/LOC126335256/LOC126365930/LOC126297871/LOC126336122/LOC126267350/LOC126267222/LOC126299043/LOC126347864",31,"GO","All fat body DEGs in heatmap",271,633,"Biological process",NA,NA
"GO:0044281","small molecule metabolic process","54/271","457/5278",0.118161925601751,2.30132340710716,6.77117709671634,2.12486718671549e-09,5.61248660900549e-06,5.61248660900549e-06,"LOC126352958/LOC126299078/LOC126284573/LOC126347783/LOC126278002/LOC126292317/LOC126335505/LOC126325353/LOC126298865/LOC126336866/LOC126281958/LOC126365911/LOC126281672/LOC126334596/LOC126336244/LOC126267953/LOC126281861/LOC126354225/LOC126267535/LOC126272037/LOC126279122/LOC126305900/LOC126281265/LOC126333165/LOC126293368/LOC126355885/LOC126354620/LOC126299150/LOC126335352/LOC126323251/LOC126269845/LOC126320178/LOC126293404/LOC126281446/LOC126266657/LOC126349195/LOC126336251/LOC126291591/LOC126324953/LOC126277907/LOC126336714/LOC126281954/LOC126277880/LOC126284002/LOC126297494/LOC126335256/LOC126365930/LOC126299549/LOC126297871/LOC126336122/LOC126267350/LOC126267222/LOC126299043/LOC126347864",54,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0016491","oxidoreductase activity","32/271","201/5278",0.159203980099502,3.10065906629216,7.063816626697,5.54544058173801e-09,8.85422012884169e-06,8.85422012884169e-06,"LOC126298770/LOC126297511/LOC126335505/LOC126336866/LOC126281672/LOC126272888/LOC126267953/LOC126305900/LOC126266827/LOC126333165/LOC126355885/LOC126354620/LOC126299150/LOC126285375/LOC126323251/LOC126269845/LOC126320178/LOC126266828/LOC126281446/LOC126266657/LOC126353777/LOC126336714/LOC126281954/LOC126277880/LOC126334959/LOC126297494/LOC126335256/LOC126297871/LOC126336122/LOC126354904/LOC126267222/LOC126299043",32,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function",NA,NA
"GO:0051233","spindle midzone","10/271","21/5278",0.476190476190476,9.27429274292743,8.8381412429649,2.3080690577564e-08,2.76391269666329e-05,2.76391269666329e-05,"LOC126267242/LOC126334614/LOC126336566/LOC126334907/LOC126347975/LOC126278341/LOC126266746/LOC126272743/LOC126278346/LOC126279072",10,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component",NA,NA
"GO:0019752","carboxylic acid metabolic process","31/271","216/5278",0.143518518518519,2.79516878502118,6.26701147612103,1.18442243742754e-07,0.000113467669505559,0.000113467669505559,"LOC126352958/LOC126347783/LOC126278002/LOC126335505/LOC126325353/LOC126336866/LOC126281672/LOC126334596/LOC126336244/LOC126267953/LOC126281861/LOC126267535/LOC126272037/LOC126293368/LOC126335352/LOC126323251/LOC126269845/LOC126293404/LOC126281446/LOC126349195/LOC126336251/LOC126336714/LOC126284002/LOC126335256/LOC126365930/LOC126297871/LOC126336122/LOC126267350/LOC126267222/LOC126299043/LOC126347864",31,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0006082","organic acid metabolic process","32/271","233/5278",0.137339055793991,2.67481747778851,6.08281007274559,2.07515290662575e-07,0.000141999748896247,0.000141999748896247,"LOC126352958/LOC126347783/LOC126278002/LOC126335505/LOC126325353/LOC126336866/LOC126281672/LOC126334596/LOC126336244/LOC126267953/LOC126281861/LOC126267535/LOC126272037/LOC126293368/LOC126335352/LOC126323251/LOC126269845/LOC126293404/LOC126281446/LOC126266657/LOC126349195/LOC126336251/LOC126336714/LOC126284002/LOC126335256/LOC126365930/LOC126297871/LOC126336122/LOC126267350/LOC126267222/LOC126299043/LOC126347864",32,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0043436","oxoacid metabolic process","32/271","233/5278",0.137339055793991,2.67481747778851,6.08281007274559,2.07515290662575e-07,0.000141999748896247,0.000141999748896247,"LOC126352958/LOC126347783/LOC126278002/LOC126335505/LOC126325353/LOC126336866/LOC126281672/LOC126334596/LOC126336244/LOC126267953/LOC126281861/LOC126267535/LOC126272037/LOC126293368/LOC126335352/LOC126323251/LOC126269845/LOC126293404/LOC126281446/LOC126266657/LOC126349195/LOC126336251/LOC126336714/LOC126284002/LOC126335256/LOC126365930/LOC126297871/LOC126336122/LOC126267350/LOC126267222/LOC126299043/LOC126347864",32,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0005576","extracellular region","33/271","248/5278",0.133064516129032,2.59156648018093,5.97249821535779,2.81485493830682e-07,0.000168539439431121,0.000168539439431121,"LOC126293620/LOC126353822/LOC126284577/LOC126336597/LOC126284250/LOC126273129/LOC126334779/LOC126272576/LOC126356100/LOC126267253/LOC126284629/LOC126336724/LOC126283987/LOC126267997/LOC126284087/LOC126271928/LOC126333165/LOC126284845/LOC126337058/LOC126295285/LOC126336809/LOC126284425/LOC126268712/LOC126352738/LOC126358586/LOC126331446/LOC126336602/LOC126299533/LOC126298594/LOC126284086/LOC126344496/LOC126284491/LOC126334780",33,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component",NA,NA
"GO:0005214","structural constituent of chitin-based cuticle","10/271","27/5278",0.37037037037037,7.21333880005467,7.52965894221142,4.19064699224622e-07,0.000200731990928594,0.000200731990928594,"LOC126284577/LOC126336597/LOC126284250/LOC126284087/LOC126284845/LOC126284425/LOC126282270/LOC126336602/LOC126284086/LOC126284491",10,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function",NA,NA
"GO:0042302","structural constituent of cuticle","10/271","27/5278",0.37037037037037,7.21333880005467,7.52965894221142,4.19064699224622e-07,0.000200731990928594,0.000200731990928594,"LOC126284577/LOC126336597/LOC126284250/LOC126284087/LOC126284845/LOC126284425/LOC126282270/LOC126336602/LOC126284086/LOC126284491",10,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function",NA,NA
"GO:0004497","monooxygenase activity","8/271","17/5278",0.470588235294118,9.16518341654005,7.84414569368368,7.07541909858618e-07,0.000308102340747525,0.000308102340747525,"LOC126272888/LOC126305900/LOC126266827/LOC126333165/LOC126299150/LOC126269845/LOC126320178/LOC126266828",8,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function",NA,NA
"GO:0005819","spindle","14/271","58/5278",0.241379310344828,4.70110701107011,6.59325365581014,8.36002002516374e-07,0.000333704132671119,0.000333704132671119,"LOC126267242/LOC126285437/LOC126284276/LOC126282371/LOC126284413/LOC126334614/LOC126336566/LOC126334907/LOC126347975/LOC126278341/LOC126266746/LOC126272743/LOC126278346/LOC126279072",14,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component",NA,NA
"GO:0008010","structural constituent of chitin-based larval cuticle","9/271","23/5278",0.391304347826087,7.6210492539708,7.40276176636513,9.41219499186219e-07,0.000346803184700153,0.000346803184700153,"LOC126284577/LOC126336597/LOC126284250/LOC126284087/LOC126284845/LOC126284425/LOC126336602/LOC126284086/LOC126284491",9,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function",NA,NA
"GO:0000278","mitotic cell cycle","30/271","254/5278",0.118110236220472,2.30031670395444,4.94117893549325,1.22934165021055e-05,0.00392569766967237,0.00392569766967237,"LOC126284632/LOC126267242/LOC126335481/LOC126336858/LOC126284310/LOC126285437/LOC126354268/LOC126279111/LOC126284276/LOC126282371/LOC126267997/LOC126270526/LOC126284413/LOC126320326/LOC126354218/LOC126334614/LOC126336566/LOC126334907/LOC126272289/LOC126347975/LOC126278341/LOC126326589/LOC126277977/LOC126266746/LOC126266832/LOC126272743/LOC126266967/LOC126278346/LOC126284030/LOC126279072",30,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:1901605","alpha-amino acid metabolic process","12/271","57/5278",0.210526315789474,4.10021363371528,5.47446394548165,2.33606885773307e-05,0.00699360614283839,0.00699360614283839,"LOC126352958/LOC126325353/LOC126281672/LOC126267535/LOC126272037/LOC126293368/LOC126269845/LOC126293404/LOC126336714/LOC126335256/LOC126267350/LOC126299043",12,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0016646","oxidoreductase activity, acting on the CH-NH group of donors, NAD or NADP as acceptor","4/271","5/5278",0.8,15.5808118081181,7.5879981785491,3.26475897237325e-05,0.00919893851627521,0.00919893851627521,"LOC126297511/LOC126323251/LOC126267222/LOC126299043",4,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function",NA,NA
"GO:1903047","mitotic cell cycle process","24/271","193/5278",0.124352331606218,2.42188784582146,4.68153111958946,4.13982797804166e-05,0.0110165422304553,0.0110165422304553,"LOC126284632/LOC126267242/LOC126284310/LOC126285437/LOC126354268/LOC126284276/LOC126282371/LOC126267997/LOC126270526/LOC126284413/LOC126354218/LOC126334614/LOC126336566/LOC126334907/LOC126347975/LOC126278341/LOC126326589/LOC126277977/LOC126266746/LOC126272743/LOC126266967/LOC126278346/LOC126284030/LOC126279072",24,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0040003","chitin-based cuticle development","13/271","73/5278",0.178082191780822,3.46833139564272,4.94019312743877,6.95029816257928e-05,0.0175220674730288,0.0175220674730288,"LOC126299078/LOC126284577/LOC126336597/LOC126284250/LOC126267997/LOC126284087/LOC126284845/LOC126336809/LOC126284425/LOC126336602/LOC126354720/LOC126284086/LOC126284491",13,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0006576","biogenic amine metabolic process","6/271","16/5278",0.375,7.30350553505535,5.87429976551802,8.9740988011767e-05,0.0195390605716529,0.0195390605716529,"LOC126354225/LOC126267535/LOC126333165/LOC126284808/LOC126282005/LOC126356039",6,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0009308","amine metabolic process","6/271","16/5278",0.375,7.30350553505535,5.87429976551802,8.9740988011767e-05,0.0195390605716529,0.0195390605716529,"LOC126354225/LOC126267535/LOC126333165/LOC126284808/LOC126282005/LOC126356039",6,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0000775","chromosome, centromeric region","10/271","47/5278",0.212765957446809,4.14383292769098,5.03622847376175,0.000102999774169096,0.020935352092377,0.020935352092377,"LOC126284276/LOC126336566/LOC126334907/LOC126347975/LOC126278341/LOC126266746/LOC126272743/LOC126266967/LOC126278346/LOC126279072",10,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component",NA,NA
"GO:0016616","oxidoreductase activity, acting on the CH-OH group of donors, NAD or NADP as acceptor","7/271","23/5278",0.304347826086957,5.9274827530884,5.50924476314842,0.000104895292320887,0.020935352092377,0.020935352092377,"LOC126335505/LOC126336866/LOC126285375/LOC126266657/LOC126281954/LOC126297494/LOC126336122",7,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function",NA,NA
"GO:0045132","meiotic chromosome segregation","8/271","31/5278",0.258064516129032,5.02606832519938,5.22992971639611,0.000122196337442388,0.0234128182539615,0.0234128182539615,"LOC126267242/LOC126273149/LOC126334614/LOC126347975/LOC126266746/LOC126353865/LOC126356254/LOC126278346",8,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0000776","kinetochore","8/271","32/5278",0.25,4.8690036900369,5.10680631539135,0.000155778403366478,0.0286991750817473,0.0286991750817473,"LOC126284276/LOC126336566/LOC126334907/LOC126347975/LOC126278341/LOC126266746/LOC126266967/LOC126278346",8,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component",NA,NA
"GO:0031012","extracellular matrix","10/271","50/5278",0.2,3.89520295202952,4.78504054974786,0.000178214054817608,0.0305455965606893,0.0305455965606893,"LOC126284577/LOC126336597/LOC126284250/LOC126284087/LOC126271928/LOC126284845/LOC126284425/LOC126336602/LOC126284086/LOC126284491",10,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component",NA,NA
"GO:0016614","oxidoreductase activity, acting on CH-OH group of donors","7/271","25/5278",0.28,5.45328413284133,5.19201700329686,0.000188218392317006,0.0305455965606893,0.0305455965606893,"LOC126335505/LOC126336866/LOC126285375/LOC126266657/LOC126281954/LOC126297494/LOC126336122",7,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function",NA,NA
"GO:0098813","nuclear chromosome segregation","13/271","81/5278",0.160493827160494,3.12578014669036,4.48511821788171,0.000208987880045189,0.0305455965606893,0.0305455965606893,"LOC126267242/LOC126273149/LOC126354268/LOC126334614/LOC126336566/LOC126334907/LOC126347975/LOC126266746/LOC126353865/LOC126272743/LOC126356254/LOC126278346/LOC126279072",13,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0044283","small molecule biosynthetic process","17/271","126/5278",0.134920634920635,2.62771627716277,4.30195089372951,0.000210201782368043,0.0305455965606893,0.0305455965606893,"LOC126284573/LOC126347783/LOC126278002/LOC126325353/LOC126281958/LOC126336244/LOC126281861/LOC126272037/LOC126305900/LOC126333165/LOC126293368/LOC126355885/LOC126299150/LOC126320178/LOC126284002/LOC126267222/LOC126347864",17,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0009309","amine biosynthetic process","4/271","7/5278",0.571428571428571,11.1291512915129,6.2382814771124,0.000210439391754227,0.0305455965606893,0.0305455965606893,"LOC126333165/LOC126284808/LOC126282005/LOC126356039",4,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0016645","oxidoreductase activity, acting on the CH-NH group of donors","4/271","7/5278",0.571428571428571,11.1291512915129,6.2382814771124,0.000210439391754227,0.0305455965606893,0.0305455965606893,"LOC126297511/LOC126323251/LOC126267222/LOC126299043",4,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function",NA,NA
"GO:0042401","biogenic amine biosynthetic process","4/271","7/5278",0.571428571428571,11.1291512915129,6.2382814771124,0.000210439391754227,0.0305455965606893,0.0305455965606893,"LOC126333165/LOC126284808/LOC126282005/LOC126356039",4,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0042335","cuticle development","16/271","116/5278",0.137931034482759,2.68634686346863,4.27224647907462,0.000249246813620688,0.0351144775659734,0.0351144775659734,"LOC126299078/LOC126284577/LOC126336597/LOC126284250/LOC126267997/LOC126284087/LOC126284845/LOC126336809/LOC126284425/LOC126336602/LOC126354720/LOC126266832/LOC126284821/LOC126284086/LOC126336752/LOC126284491",16,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0007051","spindle organization","13/271","83/5278",0.156626506024096,3.05046014315565,4.38012998613688,0.000268524187035222,0.0365357067843504,0.0365357067843504,"LOC126267242/LOC126284310/LOC126273149/LOC126285437/LOC126267997/LOC126284413/LOC126334614/LOC126266642/LOC126272289/LOC126347975/LOC126266746/LOC126278346/LOC126284030",13,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0007049","cell cycle","36/271","386/5278",0.0932642487046632,1.8164158843661,3.87570997612672,0.000274589863097415,0.0365357067843504,0.0365357067843504,"LOC126284632/LOC126267242/LOC126335481/LOC126336858/LOC126284310/LOC126273149/LOC126285437/LOC126354268/LOC126279111/LOC126284276/LOC126282371/LOC126267997/LOC126270526/LOC126284413/LOC126320492/LOC126320326/LOC126354218/LOC126334614/LOC126336566/LOC126334907/LOC126266642/LOC126272375/LOC126272289/LOC126347975/LOC126278341/LOC126326589/LOC126277977/LOC126266746/LOC126353865/LOC126266832/LOC126272743/LOC126356254/LOC126266967/LOC126278346/LOC126284030/LOC126279072",36,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0006520","amino acid metabolic process","14/271","95/5278",0.147368421052632,2.8701495436007,4.27894723065961,0.000302715508512223,0.0391893861019877,0.0391893861019877,"LOC126352958/LOC126325353/LOC126281672/LOC126267535/LOC126272037/LOC126293368/LOC126269845/LOC126293404/LOC126336714/LOC126335256/LOC126365930/LOC126267350/LOC126267222/LOC126299043",14,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0016408","C-acyltransferase activity","5/271","13/5278",0.384615384615385,7.49077490774908,5.45077723962583,0.000314896589847954,0.039693543825571,0.039693543825571,"LOC126347783/LOC126336244/LOC126281861/LOC126365930/LOC126347864",5,"GO","Expressed rRNA-filtered genes",271,5278,"Molecular function",NA,NA
"GO:0016054","organic acid catabolic process","10/271","54/5278",0.185185185185185,3.60666940002733,4.47889257717146,0.000346051699959355,0.0414396910701328,0.0414396910701328,"LOC126336244/LOC126267953/LOC126267535/LOC126272037/LOC126335352/LOC126269845/LOC126293404/LOC126336251/LOC126336714/LOC126267350",10,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0046395","carboxylic acid catabolic process","10/271","54/5278",0.185185185185185,3.60666940002733,4.47889257717146,0.000346051699959355,0.0414396910701328,0.0414396910701328,"LOC126336244/LOC126267953/LOC126267535/LOC126272037/LOC126335352/LOC126269845/LOC126293404/LOC126336251/LOC126336714/LOC126267350",10,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0005828","kinetochore microtubule","4/271","8/5278",0.5,9.7380073800738,5.75362416700622,0.000403915769265157,0.0471891837751244,0.0471891837751244,"LOC126284276/LOC126336566/LOC126278341/LOC126266746",4,"GO","Expressed rRNA-filtered genes",271,5278,"Cellular component",NA,NA
"GO:0022402","cell cycle process","32/271","336/5278",0.0952380952380952,1.85485854858549,3.76705467837212,0.000424242637864115,0.0483838627468836,0.0483838627468836,"LOC126284632/LOC126267242/LOC126284310/LOC126273149/LOC126285437/LOC126354268/LOC126284276/LOC126282371/LOC126267997/LOC126270526/LOC126284413/LOC126320492/LOC126320326/LOC126354218/LOC126334614/LOC126336566/LOC126334907/LOC126266642/LOC126272375/LOC126272289/LOC126347975/LOC126278341/LOC126326589/LOC126277977/LOC126266746/LOC126353865/LOC126272743/LOC126356254/LOC126266967/LOC126278346/LOC126284030/LOC126279072",32,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0007619","courtship behavior","9/271","46/5278",0.195652173913043,3.8105246269854,4.4537090284944,0.000446920021426866,0.0497549744132248,0.0497549744132248,"LOC126299004/LOC126297882/LOC126336858/LOC126320757/LOC126298531/LOC126267432/LOC126282005/LOC126273293/LOC126356039",9,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"GO:0008049","male courtship behavior","8/271","37/5278",0.216216216216216,4.21103021841029,4.55960867913658,0.000457039430935677,0.0497549744132248,0.0497549744132248,"LOC126299004/LOC126297882/LOC126336858/LOC126298531/LOC126267432/LOC126282005/LOC126273293/LOC126356039",8,"GO","Expressed rRNA-filtered genes",271,5278,"Biological process",NA,NA
"ko01130","Biosynthesis of antibiotics","43/275","56/560",0.767857142857143,1.56363636363636,4.36342555164468,8.17662844740529e-06,0.00157808929034922,0.00157808929034922,"LOC126293404/LOC126352958/LOC126299078/LOC126284811/LOC126354610/LOC126278485/LOC126266788/LOC126329483/LOC126325353/LOC126298865/LOC126278697/LOC126281672/LOC126336244/LOC126335505/LOC126293737/LOC126334596/LOC126291591/LOC126299542/LOC126266840/LOC126278052/LOC126281265/LOC126354574/LOC126284898/LOC126336251/LOC126293368/LOC126295405/LOC126365941/LOC126299364/LOC126268218/LOC126272037/LOC126281954/LOC126350022/LOC126284812/LOC126298104/LOC126297871/LOC126281958/LOC126297494/LOC126281532/LOC126299365/LOC126349195/LOC126281446/LOC126324953/LOC126267350",43,"KEGG_pathway","All fat body DEGs in heatmap",275,560,NA,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko01120","Microbial metabolism in diverse environments","33/275","42/560",0.785714285714286,1.6,3.96790107938919,4.86184637146661e-05,0.00469168174846528,0.00469168174846528,"LOC126355949/LOC126272888/LOC126325353/LOC126336866/LOC126272511/LOC126336244/LOC126335505/LOC126334596/LOC126334891/LOC126299542/LOC126266840/LOC126278052/LOC126354574/LOC126266827/LOC126284898/LOC126336251/LOC126293368/LOC126295405/LOC126355885/LOC126323251/LOC126365941/LOC126268126/LOC126266828/LOC126272037/LOC126336122/LOC126281954/LOC126350022/LOC126297871/LOC126281958/LOC126297494/LOC126281532/LOC126349195/LOC126281446",33,"KEGG_pathway","All fat body DEGs in heatmap",275,560,NA,"Detoxification and secondary metabolism","Broad KEGG reference map"
"ko01200","Carbon metabolism","22/275","27/560",0.814814814814815,1.65925925925926,3.44607191664674,0.000418172375627079,0.0221037267696355,0.0221037267696355,"LOC126293404/LOC126325353/LOC126336866/LOC126335256/LOC126336244/LOC126335505/LOC126334596/LOC126299542/LOC126284898/LOC126336251/LOC126293368/LOC126295405/LOC126365941/LOC126272037/LOC126336122/LOC126281954/LOC126297871/LOC126281958/LOC126297494/LOC126281532/LOC126349195/LOC126267350",22,"KEGG_pathway","All fat body DEGs in heatmap",275,560,NA,"Carbohydrate and energy metabolism","Broad KEGG reference map"
