"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","database","background","foreground_genes_tested","background_genes_tested","original_branch","n_branch_genes"
"ko04310","Wnt signaling pathway","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04340","Hedgehog signaling pathway","0/22","16/560",0,0,-0.819948636473823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04341","Hedgehog signaling pathway - fly","0/22","20/560",0,0,-0.92011947814118,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04350","TGF-beta signaling pathway","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04360","Axon guidance","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04371","Apelin signaling pathway","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04390","Hippo signaling pathway","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04510","Focal adhesion","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04530","Tight junction","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04540","Gap junction","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04550","Signaling pathways regulating pluripotency of stem cells","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04611","Platelet activation","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04621","NOD-like receptor signaling pathway","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04624","Toll and Imd signaling pathway","0/22","19/560",0,0,-0.895992293844468,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04630","JAK-STAT signaling pathway","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04668","TNF signaling pathway","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04713","Circadian entrainment","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04721","Synaptic vesicle cycle","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04722","Neurotrophin signaling pathway","0/22","9/560",0,0,-0.611042702496823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04725","Cholinergic synapse","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04726","Serotonergic synapse","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04727","GABAergic synapse","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04728","Dopaminergic synapse","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04740","Olfactory transduction","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04750","Inflammatory mediator regulation of TRP channels","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04810","Regulation of actin cytoskeleton","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04911","Insulin secretion","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04912","GnRH signaling pathway","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04914","Progesterone-mediated oocyte maturation","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04915","Estrogen signaling pathway","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04917","Prolactin signaling pathway","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04919","Thyroid hormone signaling pathway","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04920","Adipocytokine signaling pathway","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04921","Oxytocin signaling pathway","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04922","Glucagon signaling pathway","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04923","Regulation of lipolysis in adipocytes","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04924","Renin secretion","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04925","Aldosterone synthesis and secretion","0/22","11/560",0,0,-0.676762485684339,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04926","Relaxin signaling pathway","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04927","Cortisol synthesis and secretion","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04930","Type II diabetes mellitus","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04931","Insulin resistance","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04932","Non-alcoholic fatty liver disease","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04933","AGE-RAGE signaling pathway in diabetic complications","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04934","Cushing syndrome","0/22","11/560",0,0,-0.676762485684339,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04961","Endocrine and other factor-regulated calcium reabsorption","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04964","Proximal tubule bicarbonate reclamation","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04970","Salivary secretion","0/22","10/560",0,0,-0.644680838011824,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04971","Gastric acid secretion","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04973","Carbohydrate digestion and absorption","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04974","Protein digestion and absorption","0/22","15/560",0,0,-0.793183159536832,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04976","Bile secretion","0/22","15/560",0,0,-0.793183159536832,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04977","Vitamin digestion and absorption","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04978","Mineral absorption","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05010","Alzheimer disease","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05031","Amphetamine addiction","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05032","Morphine addiction","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05034","Alcoholism","0/22","7/560",0,0,-0.537913644891539,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05133","Pertussis","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05134","Legionellosis","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05142","Chagas disease","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05145","Toxoplasmosis","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05146","Amoebiasis","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05152","Tuberculosis","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05161","Hepatitis B","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05162","Measles","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05164","Influenza A","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05165","Human papillomavirus infection","0/22","14/560",0,0,-0.765585682613352,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05166","Human T-cell leukemia virus 1 infection","0/22","16/560",0,0,-0.819948636473823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05167","Kaposi sarcoma-associated herpesvirus infection","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05168","Herpes simplex virus 1 infection","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05169","Epstein-Barr virus infection","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05200","Pathways in cancer","0/22","39/560",0,0,-1.30809579139373,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05202","Transcriptional misregulation in cancer","0/22","10/560",0,0,-0.644680838011824,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05203","Viral carcinogenesis","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05205","Proteoglycans in cancer","0/22","9/560",0,0,-0.611042702496823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05206","MicroRNAs in cancer","0/22","11/560",0,0,-0.676762485684339,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05214","Glioma","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05217","Basal cell carcinoma","0/22","5/560",0,0,-0.453800131219032,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05222","Small cell lung cancer","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05224","Breast cancer","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05226","Gastric cancer","0/22","8/560",0,0,-0.575574521541329,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05230","Central carbon metabolism in cancer","0/22","6/560",0,0,-0.497561592720258,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05231","Choline metabolism in cancer","0/22","11/560",0,0,-0.676762485684339,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko05418","Fluid shear stress and atherosclerosis","0/22","17/560",0,0,-0.845961604833784,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",22,560,"Branch 2",71
"ko04215","Apoptosis - multiple species","2/10","7/560",0.285714285714286,16,5.38024772595419,0.005754425776223,1,1,"LOC126354914/LOC126281770",2,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04014","Ras signaling pathway","2/10","13/560",0.153846153846154,8.61538461538461,3.74278098563068,0.0201757958993436,1,1,"LOC126272618/LOC126282035",2,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00603","Glycosphingolipid biosynthesis - globo and isoglobo series","1/10","5/560",0.2,11.2,3.0864783968706,0.0864516429890185,1,1,"LOC126337023",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04120","Ubiquitin mediated proteolysis","1/10","5/560",0.2,11.2,3.0864783968706,0.0864516429890185,1,1,"LOC126354914",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04932","Non-alcoholic fatty liver disease","1/10","6/560",0.166666666666667,9.33333333333333,2.76480213380211,0.102911973745973,1,1,"LOC126281770",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05134","Legionellosis","1/10","6/560",0.166666666666667,9.33333333333333,2.76480213380211,0.102911973745973,1,1,"LOC126281770",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05145","Toxoplasmosis","1/10","6/560",0.166666666666667,9.33333333333333,2.76480213380211,0.102911973745973,1,1,"LOC126354914",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko03320","PPAR signaling pathway","1/10","7/560",0.142857142857143,8,2.51078227211195,0.119104898407598,1,1,"LOC126356152",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04150","mTOR signaling pathway","1/10","7/560",0.142857142857143,8,2.51078227211195,0.119104898407598,1,1,"LOC126299466",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00071","Fatty acid degradation","1/10","8/560",0.125,7,2.30277371845759,0.135034285416502,1,1,"LOC126356152",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04066","HIF-1 signaling pathway","1/10","8/560",0.125,7,2.30277371845759,0.135034285416502,1,1,"LOC126282035",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04214","Apoptosis - fly","1/10","8/560",0.125,7,2.30277371845759,0.135034285416502,1,1,"LOC126281770",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04510","Focal adhesion","1/10","8/560",0.125,7,2.30277371845759,0.135034285416502,1,1,"LOC126282035",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04668","TNF signaling pathway","1/10","8/560",0.125,7,2.30277371845759,0.135034285416502,1,1,"LOC126281770",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05010","Alzheimer disease","1/10","8/560",0.125,7,2.30277371845759,0.135034285416502,1,1,"LOC126281770",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05133","Pertussis","1/10","8/560",0.125,7,2.30277371845759,0.135034285416502,1,1,"LOC126281770",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05222","Small cell lung cancer","1/10","8/560",0.125,7,2.30277371845759,0.135034285416502,1,1,"LOC126354914",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05200","Pathways in cancer","2/10","39/560",0.0512820512820513,2.87179487179487,1.63266188509314,0.149273221067608,1,1,"LOC126354914/LOC126281770",2,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko05202","Transcriptional misregulation in cancer","1/10","10/560",0.1,5.6,1.97742966984253,0.166117675499085,1,1,"LOC126282035",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko01212","Fatty acid metabolism","1/10","11/560",0.0909090909090909,5.09090909090909,1.8460971769152,0.181279172308192,1,1,"LOC126356152",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04015","Rap1 signaling pathway","1/10","11/560",0.0909090909090909,5.09090909090909,1.8460971769152,0.181279172308192,1,1,"LOC126282035",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00520","Amino sugar and nucleotide sugar metabolism","1/10","13/560",0.0769230769230769,4.30769230769231,1.62565234729413,0.210860146996777,1,1,"LOC126356176",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04010","MAPK signaling pathway","1/10","13/560",0.0769230769230769,4.30769230769231,1.62565234729413,0.210860146996777,1,1,"LOC126282035",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04080","Neuroactive ligand-receptor interaction","1/10","13/560",0.0769230769230769,4.30769230769231,1.62565234729413,0.210860146996777,1,1,"LOC126299155",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04146","Peroxisome","1/10","13/560",0.0769230769230769,4.30769230769231,1.62565234729413,0.210860146996777,1,1,"LOC126356152",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04151","PI3K-Akt signaling pathway","1/10","13/560",0.0769230769230769,4.30769230769231,1.62565234729413,0.210860146996777,1,1,"LOC126282035",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04210","Apoptosis","1/10","14/560",0.0714285714285714,4,1.53148769027196,0.225286835351498,1,1,"LOC126281770",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko04024","cAMP signaling pathway","1/10","17/560",0.0588235294117647,3.29411764705882,1.29409092224438,0.267154002885882,1,1,"LOC126356152",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko01100","Metabolic pathways","4/10","200/560",0.02,1.12,0.285147489747132,0.506044181871839,1,1,"LOC126337023/LOC126354265/LOC126356176/LOC126356152",4,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko01110","Biosynthesis of secondary metabolites","1/10","93/560",0.010752688172043,0.602150537634409,-0.566012951345129,0.839951708827542,1,1,"LOC126356152",1,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00010","Glycolysis / Gluconeogenesis","0/10","10/560",0,0,-0.42987601518316,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00020","Citrate cycle (TCA cycle)","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00030","Pentose phosphate pathway","0/10","11/560",0,0,-0.451268198801494,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00040","Pentose and glucuronate interconversions","0/10","23/560",0,0,-0.659783323672792,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00051","Fructose and mannose metabolism","0/10","10/560",0,0,-0.42987601518316,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00052","Galactose metabolism","0/10","10/560",0,0,-0.42987601518316,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00053","Ascorbate and aldarate metabolism","0/10","20/560",0,0,-0.613539710557496,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00140","Steroid hormone biosynthesis","0/10","11/560",0,0,-0.451268198801494,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00230","Purine metabolism","0/10","23/560",0,0,-0.659783323672792,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00240","Pyrimidine metabolism","0/10","13/560",0,0,-0.491476291042412,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00250","Alanine, aspartate and glutamate metabolism","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00260","Glycine, serine and threonine metabolism","0/10","18/560",0,0,-0.580979981594679,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00270","Cysteine and methionine metabolism","0/10","11/560",0,0,-0.451268198801494,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00280","Valine, leucine and isoleucine degradation","0/10","10/560",0,0,-0.42987601518316,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00310","Lysine degradation","0/10","10/560",0,0,-0.42987601518316,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00330","Arginine and proline metabolism","0/10","19/560",0,0,-0.597451598065978,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00340","Histidine metabolism","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00350","Tyrosine metabolism","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00360","Phenylalanine metabolism","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00380","Tryptophan metabolism","0/10","9/560",0,0,-0.407445958633046,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00410","beta-Alanine metabolism","0/10","12/560",0,0,-0.47176411502531,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00430","Taurine and hypotaurine metabolism","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00480","Glutathione metabolism","0/10","22/560",0,0,-0.644680838011824,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00500","Starch and sucrose metabolism","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00511","Other glycan degradation","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00513","Various types of N-glycan biosynthesis","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00561","Glycerolipid metabolism","0/10","13/560",0,0,-0.491476291042412,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00562","Inositol phosphate metabolism","0/10","12/560",0,0,-0.47176411502531,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00564","Glycerophospholipid metabolism","0/10","12/560",0,0,-0.47176411502531,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00565","Ether lipid metabolism","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00590","Arachidonic acid metabolism","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00620","Pyruvate metabolism","0/10","10/560",0,0,-0.42987601518316,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00630","Glyoxylate and dicarboxylate metabolism","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00640","Propanoate metabolism","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00650","Butanoate metabolism","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00670","One carbon pool by folate","0/10","8/560",0,0,-0.383795619742931,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00680","Methane metabolism","0/10","7/560",0,0,-0.358683181730279,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00710","Carbon fixation by Calvin cycle","0/10","6/560",0,0,-0.331776256056253,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
"ko00720","Other carbon fixation pathways","0/10","5/560",0,0,-0.302595921261823,1,1,1,"",0,"KEGG_pathway","All fat body DEGs in heatmap",10,560,"Branch 3",45
