"GeneID","Description","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj","GeneType"
"LOC126354610","trifunctional purine biosynthetic protein adenosine-3",281.324352961913,-2.10057061537153,0.545256952424862,-3.85244169016075,0.000116945830509473,0.0419106629607173,"protein_coding"
"LOC126355886","tyrosine decarboxylase-like",1.54777248048518,-16.5028070553674,2.19764209781891,-7.50932423061334,5.94333585316824e-14,9.36788597176379e-10,"protein_coding"
"LOC126356047","allantoicase-like",77.3556658402293,7.15625742904411,1.6787143916698,4.26293922572847,2.01755404635573e-05,0.010600228959553,"protein_coding"
"LOC126354277","allatotropins-like",10.6263436210606,28.6263159844562,4.08298838772466,7.01111863813281,2.36420148516669e-12,1.86322719045986e-08,"protein_coding"
"LOC126355544","uncharacterized LOC126355544",8.18036900042896,-21.0232405167314,4.02254088507402,-5.22635844292842,1.7288106226817e-07,0.000272495130347089,"protein_coding"
"LOC126355479","probable serine/threonine-protein kinase nek3",1.38122201061075,-18.5772805903523,4.04113086142587,-4.59704999105066,4.28514832454021e-06,0.00321630989959061,"protein_coding"
"LOC126354783","uncharacterized LOC126354783",2.35377803749948,24.5164222225009,4.09393944520693,5.98846723324255,2.11827802368574e-09,4.7697568870478e-06,"protein_coding"
"LOC126267139","B-cell receptor CD22-like",4.47677322375253,-19.8817476162979,4.02767265501538,-4.93628686321876,7.9623965275118e-07,0.000965409954358777,"protein_coding"
"LOC126266708","tryptophan 5-hydroxylase 1",0.981153809782089,-16.9195635644898,3.20480771639085,-5.27943173562503,1.29585145278793e-07,0.000226946784431593,"protein_coding"
"LOC126268018","uncharacterized transporter slc-17.2-like",25.9446948802326,-2.80108836874198,0.56379643580354,-4.96826193083286,6.75556717891316e-07,0.000887343748950243,"protein_coding"
"LOC126267355","neuroparsin-A",699.134020978266,3.86745986499335,0.638776121412492,6.05448409129859,1.40868394812457e-09,4.44073527806789e-06,"protein_coding"
"LOC126266674","activator of 90 kDa heat shock protein ATPase homolog 1-like",1.72117828020147,-17.7025696294324,4.05779559723376,-4.3626075304287,1.28521381023087e-05,0.00698535864719276,"protein_coding"
"LOC126272916","class E basic helix-loop-helix protein 23",1.50849016169423,-17.2318421318553,3.82657073933932,-4.50320752069267,6.69354651204257e-06,0.0042201472049126,"protein_coding"
"LOC126272465","vesicular glutamate transporter 1-like",67.1597654146398,6.04919511610611,1.00537182506013,6.0168735241256,1.77817901271488e-09,4.67127626640198e-06,"protein_coding"
"LOC126277896","inositol oxygenase-like",39.9230276338195,-7.93694419002163,2.00305408385059,-3.9624213115424,7.41934640669249e-05,0.0299855738621249,"protein_coding"
"LOC126278052","phosphoenolpyruvate carboxykinase [GTP]-like",223.063402758243,-4.3171338256923,0.816723158263151,-5.2859206721567,1.25074089931688e-07,0.000226946784431593,"protein_coding"
"LOC126278287","thyrostimulin beta-5 subunit",13.8827576610487,18.2300293652432,4.10846559230613,4.43718681723473,9.11421882035501e-06,0.00552531988640137,"protein_coding"
"LOC126281676","acetylcholine receptor subunit beta-like 2",4.05001281521031,-18.4412020066747,4.04471819225034,-4.55932926106149,5.13172591074324e-06,0.00367664835477886,"protein_coding"
"LOC126281341","uncharacterized LOC126281341",3.1488595687749,-4.35398301226759,1.0490218426696,-4.1505170199196,3.31725098662361e-05,0.0153783853091651,"lncRNA"
"LOC126281383","cytochrome P450 6j1-like",3.19441901343286,-18.7739100081759,4.03884615968637,-4.64833501101555,3.34625121842863e-06,0.0026371805852436,"protein_coding"
"LOC126281579","uncharacterized LOC126281579",9.90816681106293,24.8978402912215,4.09876249990958,6.07447742868018,1.24392129938747e-09,4.44073527806789e-06,"protein_coding"
"LOC126284203","uncharacterized LOC126284203",9.88462930885265,-20.4148366216617,3.26148785147641,-6.25936307333487,3.8655296488513e-10,2.03094927750647e-06,"protein_coding"
"LOC126284783","uncharacterized LOC126284783",0.893508565888966,16.7727724046251,3.99657932424136,4.19678205881951,2.70734231376055e-05,0.0131099148404916,"protein_coding"
"LOC126293737","bifunctional purine biosynthesis protein ATIC",1273.51710707986,-2.69357902592654,0.699206018581185,-3.85233958854116,0.000116994618086002,0.0419106629607173,"protein_coding"
"LOC126293368","phosphoserine aminotransferase",169.633639655535,-2.0403955566875,0.517226289188795,-3.94487983178042,7.98400066834276e-05,0.0314609546336046,"protein_coding"
"LOC126295165","uncharacterized LOC126295165",5.29402204742215,-17.8472766332168,3.66641224495076,-4.86777684582398,1.12860666148146e-06,0.00104641754107476,"lncRNA"
"LOC126295405","D-3-phosphoglycerate dehydrogenase",1169.13080151062,-2.09464864202571,0.541700689709682,-3.86680076620969,0.000110272443590256,0.0419106629607173,"protein_coding"
"LOC126295162","immunoglobulin domain-containing protein oig-4-like",5.01131547239589,-19.6454660297581,4.0268431623349,-4.87862706288442,1.06826835121464e-06,0.00104641754107476,"protein_coding"
"LOC126298490","dopamine beta-hydroxylase",4.84334918657044,-17.8474967110757,4.05996152633091,-4.39597680798834,1.10275708686111e-05,0.00620773471539457,"protein_coding"
"LOC126299365","bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase",335.758833457338,-1.87777756491989,0.455840604338283,-4.11937319108672,3.79904428157919e-05,0.017108724561786,"protein_coding"
"LOC126297824","uncharacterized LOC126297824",1.52765322317783,-17.1807082889019,4.07710347104872,-4.21394953817119,2.50943375399101e-05,0.0127592563969053,"lncRNA"
