"GeneID","INFECT_baseMean","INFECT_log2FoldChange","INFECT_lfcSE","INFECT_stat","INFECT_pvalue","INFECT_padj","DIET33_baseMean","DIET33_log2FoldChange","DIET33_lfcSE","DIET33_stat","DIET33_pvalue","DIET33_padj","DIET83_baseMean","DIET83_log2FoldChange","DIET83_lfcSE","DIET83_stat","DIET83_pvalue","DIET83_padj","INT33_baseMean","INT33_log2FoldChange","INT33_lfcSE","INT33_stat","INT33_pvalue","INT33_padj","INT83_baseMean","INT83_log2FoldChange","INT83_lfcSE","INT83_stat","INT83_pvalue","INT83_padj","GeneType.x","Description.x","Species","NumSig","GeneType.y","Description.y","Source"
"LOC126319993",51.3153179666406,4.2089525368835,1.0874406861311,3.87051228684309,0.000108606882680403,0.00198814623834416,51.3153179666406,2.38326928261935,1.23777528880925,1.92544584155664,0.0541736052747104,0.652270410773903,51.3153179666406,3.97825019829245,1.21365335127161,3.27791308294433,0.00104577591349703,0.0295337650966372,51.3153179666406,-2.05424337041096,1.47790100554758,-1.38997359275078,0.164536896370083,0.688832771039007,51.3153179666406,-3.5447864112793,1.52249803825651,-2.32826993678009,0.0198977745990726,0.289882879174981,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126319993","rRNA Included"
"LOC126320001",100.194870048662,3.34669108064608,1.05054888818773,3.18565953310308,0.00144424451578102,0.0119038539034159,100.194870048662,2.58054099332087,1.16910696271849,2.20727536111873,0.0272948275706108,0.518415425470915,100.194870048662,3.53106748993535,1.15778956596366,3.0498353014577,0.00228966890181412,0.0497266681829672,100.194870048662,-3.08234835944028,1.39267789471031,-2.21325287860726,0.026880216327783,0.33014726853623,100.194870048662,-4.49992608701184,1.47395824478832,-3.05295357105458,0.00226600995078629,0.136785096180152,NA,NA,"Schistocerca_gregaria",2,"protein_coding","uncharacterized LOC126320001","rRNA Included"
"LOC126320071",224.721218934064,3.37902471977864,0.903078438292606,3.7416735651082,0.000182798862361613,0.00285929313271623,224.721218934064,1.43255235666705,0.968944390290609,1.47846705241504,0.139282809585029,0.85212035911276,224.721218934064,3.87285213002971,0.971077616731493,3.98820039026868,6.65764163402662e-05,0.00604267566112636,224.721218934064,-3.96589133286034,1.24956125530835,-3.17382706611024,0.00150443296989833,0.116305884465267,224.721218934064,-3.4986105560781,1.31168902558107,-2.66725610098646,0.00764733731812482,0.202019537079029,NA,NA,"Schistocerca_gregaria",2,"rRNA","large subunit ribosomal RNA","rRNA Included"
"LOC126320538",27.3362182143433,26.3948985472015,2.65849477700625,9.92851247085199,3.12888250724241e-23,1.71640064738961e-19,27.3362182143433,16.5195498308394,2.92289105832795,5.6517843125804,1.58790767725494e-08,8.91080858219561e-05,27.3362182143433,23.4747942909619,2.86639820992874,8.18964867116124,2.61989817864309e-16,1.37125470670179e-12,27.3362182143433,-15.5682127915463,3.66864237451259,-4.24358964496088,2.19972440403418e-05,0.0146632643647129,27.3362182143433,-23.8667709547235,3.7905746516931,-6.29634637166773,3.04743012197011e-10,7.16450821675173e-07,NA,NA,"Schistocerca_gregaria",5,"rRNA","large subunit ribosomal RNA","rRNA Included"
"LOC126320566",23.0571233429946,2.67899197699089,0.877030397539407,3.05461701727449,0.00225348084925068,0.0160682557782142,23.0571233429946,1.66796364009415,0.999419389247659,1.66893264033006,0.0951307300047168,0.77583983087747,23.0571233429946,3.04193863195634,0.994393878455688,3.05908825251472,0.00222011737981486,0.0488239259073571,23.0571233429946,-2.529662756538,1.25964290835574,-2.00823800122852,0.0446180066139861,0.412556266109737,23.0571233429946,-3.56256202045489,1.25685148415799,-2.83451311897966,0.00458955734824765,0.17323473688099,NA,NA,"Schistocerca_gregaria",2,"protein_coding","guanine nucleotide exchange factor subunit Rich-like","rRNA Included"
"LOC126320781",8.04779016525296,14.6423949356301,5.13131216753189,2.85353813168473,0.00432353388349223,0.0248177178655848,8.04779016525296,13.6938863235242,5.51371590925025,2.48360389779064,0.0130060387584358,0.428424042758968,8.04779016525296,20.4424959079678,5.50182540779585,3.7155842639066,0.000202734686799875,0.0114922023542659,8.04779016525296,-9.70149373722068,7.08885482340917,-1.36855584983683,0.171138152772539,0.696845094394389,8.04779016525296,-30,7.45957416596,-4.02167728781328,5.77851910708675e-05,0.0322207030593786,NA,NA,"Schistocerca_gregaria",3,"rRNA","5.8S ribosomal RNA","rRNA Included"
"LOC126321825",19.1229273794643,-15.9308139948088,5.16280816644319,-3.08568776549836,0.00203081955341428,0.0149803663785472,19.1229273794643,29.9997264864287,5.49966232545573,5.45483062615898,4.90195470153523e-08,0.000122487678255728,19.1229273794643,-8.8744281680236,5.55847364588178,-1.59655846791656,0.110364162991424,0.488797444119918,19.1229273794643,-10.2854522162635,7.11435816686784,-1.44573157198688,0.148252505381118,0.664990994734453,19.1229273794643,-7.70163131112952,7.52043202522664,-1.02409426550164,0.305790752720419,0.822018689565491,NA,NA,"Schistocerca_gregaria",2,"rRNA","small subunit ribosomal RNA","rRNA Included"
"LOC126322213",118.603034902739,10.8870085706048,2.27129364075342,4.7933073801032,1.6405396999442e-06,8.43698807561927e-05,118.603034902739,8.85075376530331,2.47232575052724,3.57993025935835,0.000343685921213625,0.0996087133410246,118.603034902739,10.8820647799479,2.45310586690622,4.43603552816577,9.16307315617753e-06,0.00224719585125825,118.603034902739,-5.27793785159318,3.09833046271847,-1.70347802311646,0.0884786473467303,0.555813520094986,118.603034902739,-10.0179991919737,3.23976648164057,-3.09219792498771,0.00198680329766746,0.133897750520598,NA,NA,"Schistocerca_gregaria",2,"rRNA","large subunit ribosomal RNA","rRNA Included"
"LOC126322367",113.056217816438,-3.81391215905517,1.25649648078041,-3.03535442987182,0.00240253169836142,0.016846384388553,113.056217816438,-6.13062961370027,1.3716743379578,-4.46944981330466,7.8421056340208e-06,0.00488969808699038,113.056217816438,-5.37573284870507,1.36633393555231,-3.93442094119695,8.33975133156802e-05,0.00706962237745317,113.056217816438,6.85807051239966,1.76500930699449,3.88557186935052,0.00010208928465637,0.0359777114033491,113.056217816438,7.89447080693153,1.84126439620093,4.28752699678555,1.80673305038873e-05,0.0212381470073195,NA,NA,"Schistocerca_gregaria",5,"rRNA","small subunit ribosomal RNA","rRNA Included"
"LOC126322387",85.440145793517,3.24586169984738,1.07195016074673,3.02799684043732,0.00246180661230196,0.017166928567226,85.440145793517,1.74018400302666,1.21506091903312,1.43217840008499,0.152092771722446,0.871505041506937,85.440145793517,3.65703019133265,1.18245452140164,3.09274490066454,0.00198314527272161,0.0453505084182963,85.440145793517,-1.17131151755809,1.44159028668752,-0.812513464036666,0.416497064006044,0.880802126048171,85.440145793517,-2.97795204059164,1.4792892364589,-2.01309653798348,0.0441044743813318,0.400566961861798,NA,NA,"Schistocerca_gregaria",2,"protein_coding","actin-related protein 3-like","rRNA Included"
