"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database"
"GO:1901605","alpha-amino acid metabolic process","5/30","66/6533",0.0757575757575758,16.4974747474747,8.594256534844,1.05809922627298e-05,0.0365150042986806,0.0365150042986806,"LOC126269845/LOC126325353/LOC126278953/LOC126352958/LOC126293368",5,"all_diet_pairwise_results__DOWN","GO"
"GO:0019752","carboxylic acid metabolic process","7/30","246/6533",0.0284552845528455,6.19661246612466,5.64277836542404,9.5424385055869e-05,0.0817136184284316,0.0817136184284316,"LOC126355485/LOC126269845/LOC126325353/LOC126278953/LOC126297583/LOC126352958/LOC126293368",7,"all_diet_pairwise_results__DOWN","GO"
"GO:0006520","amino acid metabolic process","5/30","108/6533",0.0462962962962963,10.0817901234568,6.46358718817649,0.000115349656943893,0.0817136184284316,0.0817136184284316,"LOC126269845/LOC126325353/LOC126278953/LOC126352958/LOC126293368",5,"all_diet_pairwise_results__DOWN","GO"
"GO:0006836","neurotransmitter transport","5/30","110/6533",0.0454545454545455,9.89848484848485,6.39249335517764,0.000125842205307005,0.0817136184284316,0.0817136184284316,"LOC126281204/LOC126278890/LOC126356321/LOC126297678/LOC126366011",5,"all_diet_pairwise_results__DOWN","GO"
"GO:0006082","organic acid metabolic process","7/30","267/6533",0.0262172284644195,5.70923845193508,5.33627196279059,0.000159552944141429,0.0817136184284316,0.0817136184284316,"LOC126355485/LOC126269845/LOC126325353/LOC126278953/LOC126297583/LOC126352958/LOC126293368",7,"all_diet_pairwise_results__DOWN","GO"
"GO:0043436","oxoacid metabolic process","7/30","267/6533",0.0262172284644195,5.70923845193508,5.33627196279059,0.000159552944141429,0.0817136184284316,0.0817136184284316,"LOC126355485/LOC126269845/LOC126325353/LOC126278953/LOC126297583/LOC126352958/LOC126293368",7,"all_diet_pairwise_results__DOWN","GO"
"GO:0005326","neurotransmitter transmembrane transporter activity","3/30","24/6533",0.125,27.2208333333333,8.74020891337921,0.000165747704722985,0.0817136184284316,0.0817136184284316,"LOC126278890/LOC126356321/LOC126297678",3,"all_diet_pairwise_results__DOWN","GO"
"GO:0001505","GO:0001505","5/30","121/6533",0.0413223140495868,8.99862258953168,6.03167554573883,0.000197308732480999,0.0851140544739911,0.0851140544739911,"LOC126281204/LOC126356585/LOC126325353/LOC126356321/LOC126366011",5,"all_diet_pairwise_results__DOWN","GO"
"GO:0055114","GO:0055114","33/246","314/6533",0.105095541401274,2.79101289420538,6.43386834177769,5.6825253878191e-08,0.000196103951133637,0.000196103951133637,"LOC126335256/LOC126336714/LOC126335352/LOC126354620/LOC126297871/LOC126355885/LOC126323251/LOC126336866/LOC126320178/LOC126349195/LOC126285378/LOC126336244/LOC126336251/LOC126335505/LOC126298770/LOC126353777/LOC126291591/LOC126299150/LOC126356153/LOC126336122/LOC126305900/LOC126299043/LOC126285375/LOC126354904/LOC126297494/LOC126272888/LOC126266828/LOC126298417/LOC126281446/LOC126333165/LOC126281954/LOC126334959/LOC126266657",33,"all_infection_within_diet_results__DOWN","GO"
"GO:0016491","oxidoreductase activity","26/246","236/6533",0.110169491525424,2.92576133388453,5.96019582309247,6.59369099401376e-07,0.00113774138101707,0.00113774138101707,"LOC126335256/LOC126336714/LOC126354620/LOC126297871/LOC126355885/LOC126323251/LOC126336866/LOC126320178/LOC126335505/LOC126298770/LOC126353777/LOC126299150/LOC126356153/LOC126336122/LOC126305900/LOC126299043/LOC126285375/LOC126354904/LOC126297494/LOC126272888/LOC126266828/LOC126281446/LOC126333165/LOC126281954/LOC126334959/LOC126266657",26,"all_infection_within_diet_results__DOWN","GO"
