"scenario","comparison_type","comparison","direction","timecourse_reference_set","n_fat_body_degs","n_reference_genes","n_overlap","percent_fat_body_degs","percent_reference_genes","jaccard","overlap_gene_ids"
"Current outliers removed","Diet contrasts among infected","Infected 83 vs 33","Downregulated","Higher in gregarious/crowded reference",10,262,2,20,0.763358778625954,0.00740740740740741,"LOC126272465;LOC126278199"
"Current outliers removed","Diet contrasts among infected","Infected 83 vs 33","Downregulated","Top absolute single-pair shifts",10,500,2,20,0.4,0.00393700787401575,"LOC126272465;LOC126278199"
"Current outliers removed","Diet contrasts among infected","Infected 83 vs 33","Upregulated","Any large single-pair shift",14,414,2,14.2857142857143,0.483091787439614,0.00469483568075117,"LOC126268018;LOC126295405"
"Current outliers removed","Diet contrasts among infected","Infected 83 vs 33","Upregulated","Higher in solitarious/isolated reference",14,152,2,14.2857142857143,1.31578947368421,0.0121951219512195,"LOC126268018;LOC126295405"
"Current outliers removed","Diet contrasts among infected","Infected 83 vs 33","Downregulated","Higher in solitarious/isolated reference",10,152,0,0,0,0,""
"Current outliers removed","Diet contrasts among infected","Infected 83 vs 33","Upregulated","Higher in gregarious/crowded reference",14,262,0,0,0,0,""
"Current outliers removed","Diet contrasts among infected","Infected 83 vs 50","Upregulated","Any large single-pair shift",1,414,1,100,0.241545893719807,0.00241545893719807,"LOC126350918"
"Current outliers removed","Diet contrasts among infected","Infected 83 vs 50","Upregulated","Higher in gregarious/crowded reference",1,262,1,100,0.381679389312977,0.00381679389312977,"LOC126350918"
"Current outliers removed","Diet contrasts among infected","Infected 83 vs 50","Upregulated","Top absolute single-pair shifts",1,500,1,100,0.2,0.002,"LOC126350918"
"Current outliers removed","Diet contrasts among infected","Infected 83 vs 50","Upregulated","Higher in solitarious/isolated reference",1,152,0,0,0,0,""
"Current outliers removed","Infection within diet","Diet 33: infected vs control","Downregulated","Top absolute single-pair shifts",386,500,45,11.6580310880829,9,0.0535077288941736,"LOC126267253;LOC126267970;LOC126268161;LOC126268728;LOC126278002;LOC126278364;LOC126278365;LOC126278622;LOC126281398;LOC126281485;LOC126281565;LOC126281715;LOC126281862;LOC126281958;LOC126284088;LOC126284898;LOC126291424;LOC126291731;LOC126291919;LOC126291976;LOC126292317;LOC126293292;LOC126293692;LOC126295285;LOC126295405;LOC126299171;LOC126306122;LOC126326589;LOC126327089;LOC126336399;LOC126336409;LOC126336529;LOC126336534;LOC126336535;LOC126336542;LOC126336735;LOC126336866;LOC126337056;LOC126344004;LOC126354065;LOC126354081;LOC126354174;LOC126354185;LOC126355184;LOC126355885"
"Current outliers removed","Infection within diet","Diet 33: infected vs control","Downregulated","Any large single-pair shift",386,414,37,9.58549222797927,8.93719806763285,0.0484927916120577,"LOC126267253;LOC126267970;LOC126268161;LOC126268728;LOC126278364;LOC126278365;LOC126278622;LOC126281398;LOC126281485;LOC126281565;LOC126281715;LOC126281958;LOC126284088;LOC126284898;LOC126291424;LOC126291731;LOC126291919;LOC126291976;LOC126292317;LOC126293292;LOC126293692;LOC126295285;LOC126295405;LOC126299171;LOC126326589;LOC126327089;LOC126336399;LOC126336409;LOC126336529;LOC126336534;LOC126336866;LOC126337056;LOC126354065;LOC126354081;LOC126354174;LOC126354185;LOC126355184"
"Current outliers removed","Infection within diet","Diet 33: infected vs control","Upregulated","Top absolute single-pair shifts",417,500,37,8.87290167865707,7.4,0.0420454545454545,"LOC126266748;LOC126267473;LOC126267478;LOC126272144;LOC126272274;LOC126272290;LOC126272321;LOC126273757;LOC126275497;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281635;LOC126281818;LOC126282035;LOC126284305;LOC126284880;LOC126285340;LOC126294945;LOC126297535;LOC126321085;LOC126322901;LOC126334632;LOC126334999;LOC126335036;LOC126335117;LOC126336578;LOC126337043;LOC126349825;LOC126354672;LOC126354704;LOC126355597;LOC126356328;LOC126361845;LOC126365992"
"Current outliers removed","Infection within diet","Diet 33: infected vs control","Upregulated","Any large single-pair shift",417,414,30,7.19424460431655,7.2463768115942,0.0374531835205993,"LOC126266748;LOC126267478;LOC126272144;LOC126272274;LOC126272290;LOC126272321;LOC126275497;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281635;LOC126281818;LOC126282035;LOC126284305;LOC126284880;LOC126321085;LOC126334632;LOC126334999;LOC126335117;LOC126336578;LOC126337043;LOC126349825;LOC126354672;LOC126354704;LOC126355597;LOC126356328;LOC126361845;LOC126365992"
"Current outliers removed","Infection within diet","Diet 33: infected vs control","Downregulated","Higher in gregarious/crowded reference",386,262,24,6.21761658031088,9.16030534351145,0.0384615384615385,"LOC126267970;LOC126268161;LOC126268728;LOC126278364;LOC126278365;LOC126278622;LOC126281485;LOC126281565;LOC126281715;LOC126281958;LOC126284898;LOC126291424;LOC126291919;LOC126291976;LOC126292317;LOC126293292;LOC126293692;LOC126295285;LOC126299171;LOC126327089;LOC126336866;LOC126354065;LOC126354174;LOC126355184"
"Current outliers removed","Infection within diet","Diet 33: infected vs control","Upregulated","Higher in gregarious/crowded reference",417,262,16,3.83693045563549,6.10687022900763,0.024132730015083,"LOC126272144;LOC126272274;LOC126272321;LOC126275497;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281818;LOC126337043;LOC126354672;LOC126354704;LOC126356328;LOC126361845;LOC126365992"
"Current outliers removed","Infection within diet","Diet 33: infected vs control","Upregulated","Higher in solitarious/isolated reference",417,152,14,3.35731414868106,9.21052631578947,0.0252252252252252,"LOC126266748;LOC126267478;LOC126272290;LOC126281635;LOC126282035;LOC126284305;LOC126284880;LOC126321085;LOC126334632;LOC126334999;LOC126335117;LOC126336578;LOC126349825;LOC126355597"
"Current outliers removed","Infection within diet","Diet 33: infected vs control","Downregulated","Higher in solitarious/isolated reference",386,152,13,3.36787564766839,8.55263157894737,0.0247619047619048,"LOC126267253;LOC126281398;LOC126284088;LOC126291731;LOC126295405;LOC126326589;LOC126336399;LOC126336409;LOC126336529;LOC126336534;LOC126337056;LOC126354081;LOC126354185"
"Current outliers removed","Infection within diet","Diet 50: infected vs control","Upregulated","Top absolute single-pair shifts",2453,500,71,2.89441500203832,14.2,0.0246356696738376,"LOC126266665;LOC126266748;LOC126267473;LOC126267936;LOC126271895;LOC126272096;LOC126272290;LOC126272321;LOC126272465;LOC126272716;LOC126272724;LOC126273757;LOC126275497;LOC126276148;LOC126276175;LOC126278049;LOC126278176;LOC126278180;LOC126278308;LOC126278962;LOC126279018;LOC126281231;LOC126281635;LOC126281729;LOC126281818;LOC126282035;LOC126284221;LOC126284305;LOC126284371;LOC126284502;LOC126284639;LOC126284662;LOC126284872;LOC126284880;LOC126285233;LOC126285340;LOC126294945;LOC126295087;LOC126295210;LOC126295425;LOC126297535;LOC126298001;LOC126298220;LOC126299180;LOC126299253;LOC126321085;LOC126322901;LOC126323780;LOC126334632;LOC126334737;LOC126334999;LOC126335036;LOC126335117;LOC126336036;LOC126336415;LOC126336578;LOC126336607;LOC126339239;LOC126339265;LOC126349825;LOC126354206;LOC126354378;LOC126354672;LOC126354704;LOC126355083;LOC126355597;LOC126356065;LOC126356328;LOC126356364;LOC126361845;LOC126365992"
"Current outliers removed","Infection within diet","Diet 50: infected vs control","Upregulated","Any large single-pair shift",2453,414,59,2.40521810028536,14.2512077294686,0.021011396011396,"LOC126266665;LOC126266748;LOC126271895;LOC126272096;LOC126272290;LOC126272321;LOC126272465;LOC126272716;LOC126272724;LOC126275497;LOC126276148;LOC126276175;LOC126278049;LOC126278176;LOC126278180;LOC126278308;LOC126278962;LOC126279018;LOC126281231;LOC126281635;LOC126281729;LOC126281818;LOC126282035;LOC126284221;LOC126284305;LOC126284371;LOC126284502;LOC126284639;LOC126284662;LOC126284872;LOC126284880;LOC126285233;LOC126295210;LOC126295425;LOC126298001;LOC126298220;LOC126299253;LOC126321085;LOC126323780;LOC126334632;LOC126334999;LOC126335117;LOC126336415;LOC126336578;LOC126336607;LOC126339239;LOC126339265;LOC126349825;LOC126354206;LOC126354378;LOC126354672;LOC126354704;LOC126355083;LOC126355597;LOC126356065;LOC126356328;LOC126356364;LOC126361845;LOC126365992"
"Current outliers removed","Infection within diet","Diet 50: infected vs control","Upregulated","Higher in gregarious/crowded reference",2453,262,39,1.58988993069711,14.8854961832061,0.0145739910313901,"LOC126266665;LOC126271895;LOC126272096;LOC126272321;LOC126272465;LOC126272716;LOC126275497;LOC126276148;LOC126276175;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281231;LOC126281729;LOC126281818;LOC126284371;LOC126284502;LOC126284639;LOC126284662;LOC126284872;LOC126295425;LOC126298001;LOC126298220;LOC126299253;LOC126323780;LOC126336607;LOC126339239;LOC126339265;LOC126354206;LOC126354378;LOC126354672;LOC126354704;LOC126355083;LOC126356065;LOC126356328;LOC126361845;LOC126365992"
"Current outliers removed","Infection within diet","Diet 50: infected vs control","Downregulated","Top absolute single-pair shifts",432,500,38,8.7962962962963,7.6,0.0425055928411633,"LOC126266713;LOC126268728;LOC126272370;LOC126277893;LOC126278364;LOC126278365;LOC126278622;LOC126281302;LOC126281715;LOC126281862;LOC126282020;LOC126285102;LOC126291919;LOC126295285;LOC126299062;LOC126299150;LOC126299171;LOC126306122;LOC126326589;LOC126327089;LOC126333672;LOC126335883;LOC126336399;LOC126336529;LOC126336534;LOC126336535;LOC126336866;LOC126336910;LOC126337056;LOC126337066;LOC126344004;LOC126353877;LOC126354065;LOC126354185;LOC126355146;LOC126355150;LOC126356321;LOC126356808"
"Current outliers removed","Infection within diet","Diet 50: infected vs control","Downregulated","Any large single-pair shift",432,414,33,7.63888888888889,7.97101449275362,0.040590405904059,"LOC126266713;LOC126268728;LOC126272370;LOC126277893;LOC126278364;LOC126278365;LOC126278622;LOC126281302;LOC126281715;LOC126282020;LOC126285102;LOC126291919;LOC126295285;LOC126299062;LOC126299150;LOC126299171;LOC126326589;LOC126327089;LOC126333672;LOC126336399;LOC126336529;LOC126336534;LOC126336866;LOC126336910;LOC126337056;LOC126337066;LOC126353877;LOC126354065;LOC126354185;LOC126355146;LOC126355150;LOC126356321;LOC126356808"
"Current outliers removed","Infection within diet","Diet 50: infected vs control","Downregulated","Higher in gregarious/crowded reference",432,262,22,5.09259259259259,8.3969465648855,0.0327380952380952,"LOC126266713;LOC126268728;LOC126272370;LOC126277893;LOC126278364;LOC126278365;LOC126278622;LOC126281715;LOC126285102;LOC126291919;LOC126295285;LOC126299062;LOC126299150;LOC126299171;LOC126327089;LOC126333672;LOC126336866;LOC126337066;LOC126353877;LOC126354065;LOC126355150;LOC126356321"
"Current outliers removed","Infection within diet","Diet 50: infected vs control","Upregulated","Higher in solitarious/isolated reference",2453,152,20,0.815328169588259,13.1578947368421,0.00773694390715667,"LOC126266748;LOC126272290;LOC126272724;LOC126278180;LOC126281635;LOC126282035;LOC126284221;LOC126284305;LOC126284880;LOC126285233;LOC126295210;LOC126321085;LOC126334632;LOC126334999;LOC126335117;LOC126336415;LOC126336578;LOC126349825;LOC126355597;LOC126356364"
"Current outliers removed","Infection within diet","Diet 50: infected vs control","Downregulated","Higher in solitarious/isolated reference",432,152,11,2.5462962962963,7.23684210526316,0.0191972076788831,"LOC126281302;LOC126282020;LOC126326589;LOC126336399;LOC126336529;LOC126336534;LOC126336910;LOC126337056;LOC126354185;LOC126355146;LOC126356808"
"Current outliers removed","Infection within diet","Diet 83: infected vs control","Upregulated","Top absolute single-pair shifts",342,500,34,9.94152046783626,6.8,0.0420792079207921,"LOC126267936;LOC126271895;LOC126272290;LOC126272997;LOC126275497;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281729;LOC126284371;LOC126284502;LOC126284857;LOC126284880;LOC126285233;LOC126292260;LOC126292302;LOC126293693;LOC126305117;LOC126330722;LOC126334632;LOC126335036;LOC126335117;LOC126336415;LOC126336578;LOC126337066;LOC126339239;LOC126349825;LOC126353997;LOC126354672;LOC126354704;LOC126355597;LOC126356328"
"Current outliers removed","Infection within diet","Diet 83: infected vs control","Upregulated","Any large single-pair shift",342,414,31,9.06432748538012,7.48792270531401,0.0427586206896552,"LOC126271895;LOC126272290;LOC126272997;LOC126275497;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281729;LOC126284371;LOC126284502;LOC126284857;LOC126284880;LOC126285233;LOC126292260;LOC126293693;LOC126305117;LOC126330722;LOC126334632;LOC126335117;LOC126336415;LOC126336578;LOC126337066;LOC126339239;LOC126349825;LOC126353997;LOC126354672;LOC126354704;LOC126355597;LOC126356328"
"Current outliers removed","Infection within diet","Diet 83: infected vs control","Downregulated","Top absolute single-pair shifts",177,500,21,11.864406779661,4.2,0.0320121951219512,"LOC126267104;LOC126281302;LOC126281398;LOC126281520;LOC126281958;LOC126284086;LOC126284088;LOC126284552;LOC126284612;LOC126293692;LOC126298779;LOC126335106;LOC126335184;LOC126336399;LOC126336866;LOC126336910;LOC126337056;LOC126344004;LOC126354081;LOC126354185;LOC126365627"
"Current outliers removed","Infection within diet","Diet 83: infected vs control","Downregulated","Any large single-pair shift",177,414,20,11.2994350282486,4.83091787439614,0.0350262697022767,"LOC126267104;LOC126281302;LOC126281398;LOC126281520;LOC126281958;LOC126284086;LOC126284088;LOC126284552;LOC126284612;LOC126293692;LOC126298779;LOC126335106;LOC126335184;LOC126336399;LOC126336866;LOC126336910;LOC126337056;LOC126354081;LOC126354185;LOC126365627"
"Current outliers removed","Infection within diet","Diet 83: infected vs control","Upregulated","Higher in gregarious/crowded reference",342,262,20,5.84795321637427,7.63358778625954,0.0342465753424658,"LOC126271895;LOC126272997;LOC126275497;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281729;LOC126284371;LOC126284502;LOC126284857;LOC126293693;LOC126330722;LOC126337066;LOC126339239;LOC126353997;LOC126354672;LOC126354704;LOC126356328"
"Current outliers removed","Infection within diet","Diet 83: infected vs control","Downregulated","Higher in solitarious/isolated reference",177,152,13,7.34463276836158,8.55263157894737,0.0411392405063291,"LOC126281302;LOC126281398;LOC126281520;LOC126284086;LOC126284088;LOC126298779;LOC126335106;LOC126335184;LOC126336399;LOC126336910;LOC126337056;LOC126354081;LOC126354185"
"Current outliers removed","Infection within diet","Diet 83: infected vs control","Upregulated","Higher in solitarious/isolated reference",342,152,11,3.21637426900585,7.23684210526316,0.0227743271221532,"LOC126272290;LOC126284880;LOC126285233;LOC126292260;LOC126305117;LOC126334632;LOC126335117;LOC126336415;LOC126336578;LOC126349825;LOC126355597"
"Current outliers removed","Infection within diet","Diet 83: infected vs control","Downregulated","Higher in gregarious/crowded reference",177,262,7,3.95480225988701,2.67175572519084,0.0162037037037037,"LOC126267104;LOC126281958;LOC126284552;LOC126284612;LOC126293692;LOC126336866;LOC126365627"
"Expanded outlier set","Diet contrasts among control","Control 33 vs 50","Upregulated","Any large single-pair shift",6,414,1,16.6666666666667,0.241545893719807,0.00238663484486874,"LOC126272465"
"Expanded outlier set","Diet contrasts among control","Control 33 vs 50","Upregulated","Higher in gregarious/crowded reference",6,262,1,16.6666666666667,0.381679389312977,0.00374531835205993,"LOC126272465"
"Expanded outlier set","Diet contrasts among control","Control 33 vs 50","Upregulated","Top absolute single-pair shifts",6,500,1,16.6666666666667,0.2,0.00198019801980198,"LOC126272465"
"Expanded outlier set","Diet contrasts among control","Control 33 vs 50","Upregulated","Higher in solitarious/isolated reference",6,152,0,0,0,0,""
"Expanded outlier set","Diet contrasts among control","Control 83 vs 33","Downregulated","Top absolute single-pair shifts",33,500,12,36.3636363636364,2.4,0.0230326295585413,"LOC126272465;LOC126278199;LOC126281231;LOC126284988;LOC126291424;LOC126336534;LOC126336535;LOC126336866;LOC126337066;LOC126344004;LOC126354934;LOC126355150"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 33","Downregulated","Any large single-pair shift",33,414,10,30.3030303030303,2.41545893719807,0.022883295194508,"LOC126272465;LOC126278199;LOC126281231;LOC126284988;LOC126291424;LOC126336534;LOC126336866;LOC126337066;LOC126354934;LOC126355150"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 33","Downregulated","Higher in gregarious/crowded reference",33,262,9,27.2727272727273,3.43511450381679,0.0314685314685315,"LOC126272465;LOC126278199;LOC126281231;LOC126284988;LOC126291424;LOC126336866;LOC126337066;LOC126354934;LOC126355150"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 33","Upregulated","Top absolute single-pair shifts",71,500,6,8.45070422535211,1.2,0.0106194690265487,"LOC126268018;LOC126272511;LOC126278052;LOC126295405;LOC126334600;LOC126336910"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 33","Upregulated","Any large single-pair shift",71,414,5,7.04225352112676,1.20772946859903,0.0104166666666667,"LOC126268018;LOC126272511;LOC126295405;LOC126334600;LOC126336910"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 33","Upregulated","Higher in solitarious/isolated reference",71,152,5,7.04225352112676,3.28947368421053,0.0229357798165138,"LOC126268018;LOC126272511;LOC126295405;LOC126334600;LOC126336910"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 33","Downregulated","Higher in solitarious/isolated reference",33,152,1,3.03030303030303,0.657894736842105,0.00543478260869565,"LOC126336534"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 33","Upregulated","Higher in gregarious/crowded reference",71,262,0,0,0,0,""
"Expanded outlier set","Diet contrasts among control","Control 83 vs 50","Upregulated","Top absolute single-pair shifts",25,500,7,28,1.4,0.0135135135135135,"LOC126268018;LOC126272511;LOC126278052;LOC126295405;LOC126297583;LOC126299180;LOC126356065"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 50","Upregulated","Any large single-pair shift",25,414,5,20,1.20772946859903,0.0115207373271889,"LOC126268018;LOC126272511;LOC126295405;LOC126297583;LOC126356065"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 50","Upregulated","Higher in solitarious/isolated reference",25,152,4,16,2.63157894736842,0.023121387283237,"LOC126268018;LOC126272511;LOC126295405;LOC126297583"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 50","Downregulated","Any large single-pair shift",2,414,1,50,0.241545893719807,0.00240963855421687,"LOC126337066"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 50","Downregulated","Higher in gregarious/crowded reference",2,262,1,50,0.381679389312977,0.00380228136882129,"LOC126337066"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 50","Downregulated","Top absolute single-pair shifts",2,500,1,50,0.2,0.00199600798403194,"LOC126337066"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 50","Upregulated","Higher in gregarious/crowded reference",25,262,1,4,0.381679389312977,0.0034965034965035,"LOC126356065"
"Expanded outlier set","Diet contrasts among control","Control 83 vs 50","Downregulated","Higher in solitarious/isolated reference",2,152,0,0,0,0,""
"Expanded outlier set","Diet contrasts among infected","Infected 33 vs 50","Upregulated","Top absolute single-pair shifts",10,500,6,60,1.2,0.0119047619047619,"LOC126272144;LOC126272465;LOC126337066;LOC126344004;LOC126350918;LOC126354934"
"Expanded outlier set","Diet contrasts among infected","Infected 33 vs 50","Downregulated","Top absolute single-pair shifts",1921,500,5,0.260281103591879,1,0.00206953642384106,"LOC126268018;LOC126272290;LOC126299180;LOC126336409;LOC126352417"
"Expanded outlier set","Diet contrasts among infected","Infected 33 vs 50","Upregulated","Any large single-pair shift",10,414,5,50,1.20772946859903,0.0119331742243437,"LOC126272144;LOC126272465;LOC126337066;LOC126350918;LOC126354934"
"Expanded outlier set","Diet contrasts among infected","Infected 33 vs 50","Upregulated","Higher in gregarious/crowded reference",10,262,5,50,1.90839694656489,0.0187265917602996,"LOC126272144;LOC126272465;LOC126337066;LOC126350918;LOC126354934"
"Expanded outlier set","Diet contrasts among infected","Infected 33 vs 50","Downregulated","Any large single-pair shift",1921,414,4,0.208224882873503,0.966183574879227,0.00171600171600172,"LOC126268018;LOC126272290;LOC126336409;LOC126352417"
"Expanded outlier set","Diet contrasts among infected","Infected 33 vs 50","Downregulated","Higher in solitarious/isolated reference",1921,152,4,0.208224882873503,2.63157894736842,0.00193330111164814,"LOC126268018;LOC126272290;LOC126336409;LOC126352417"
"Expanded outlier set","Diet contrasts among infected","Infected 33 vs 50","Downregulated","Higher in gregarious/crowded reference",1921,262,0,0,0,0,""
"Expanded outlier set","Diet contrasts among infected","Infected 33 vs 50","Upregulated","Higher in solitarious/isolated reference",10,152,0,0,0,0,""
"Expanded outlier set","Diet contrasts among infected","Infected 83 vs 33","Upregulated","Top absolute single-pair shifts",14,500,3,21.4285714285714,0.6,0.00587084148727984,"LOC126268018;LOC126278052;LOC126295405"
"Expanded outlier set","Diet contrasts among infected","Infected 83 vs 33","Downregulated","Any large single-pair shift",10,414,2,20,0.483091787439614,0.004739336492891,"LOC126272465;LOC126278199"
"Expanded outlier set","Diet contrasts among infected","Infected 83 vs 33","Downregulated","Higher in gregarious/crowded reference",10,262,2,20,0.763358778625954,0.00740740740740741,"LOC126272465;LOC126278199"
"Expanded outlier set","Diet contrasts among infected","Infected 83 vs 33","Downregulated","Top absolute single-pair shifts",10,500,2,20,0.4,0.00393700787401575,"LOC126272465;LOC126278199"
"Expanded outlier set","Diet contrasts among infected","Infected 83 vs 33","Upregulated","Any large single-pair shift",14,414,2,14.2857142857143,0.483091787439614,0.00469483568075117,"LOC126268018;LOC126295405"
"Expanded outlier set","Diet contrasts among infected","Infected 83 vs 33","Upregulated","Higher in solitarious/isolated reference",14,152,2,14.2857142857143,1.31578947368421,0.0121951219512195,"LOC126268018;LOC126295405"
"Expanded outlier set","Diet contrasts among infected","Infected 83 vs 33","Downregulated","Higher in solitarious/isolated reference",10,152,0,0,0,0,""
"Expanded outlier set","Diet contrasts among infected","Infected 83 vs 33","Upregulated","Higher in gregarious/crowded reference",14,262,0,0,0,0,""
"Expanded outlier set","Diet contrasts among infected","Infected 83 vs 50","Upregulated","Any large single-pair shift",1,414,1,100,0.241545893719807,0.00241545893719807,"LOC126350918"
"Expanded outlier set","Diet contrasts among infected","Infected 83 vs 50","Upregulated","Higher in gregarious/crowded reference",1,262,1,100,0.381679389312977,0.00381679389312977,"LOC126350918"
"Expanded outlier set","Diet contrasts among infected","Infected 83 vs 50","Upregulated","Top absolute single-pair shifts",1,500,1,100,0.2,0.002,"LOC126350918"
"Expanded outlier set","Diet contrasts among infected","Infected 83 vs 50","Upregulated","Higher in solitarious/isolated reference",1,152,0,0,0,0,""
"Expanded outlier set","Infection within diet","Diet 33: infected vs control","Downregulated","Top absolute single-pair shifts",386,500,45,11.6580310880829,9,0.0535077288941736,"LOC126267253;LOC126267970;LOC126268161;LOC126268728;LOC126278002;LOC126278364;LOC126278365;LOC126278622;LOC126281398;LOC126281485;LOC126281565;LOC126281715;LOC126281862;LOC126281958;LOC126284088;LOC126284898;LOC126291424;LOC126291731;LOC126291919;LOC126291976;LOC126292317;LOC126293292;LOC126293692;LOC126295285;LOC126295405;LOC126299171;LOC126306122;LOC126326589;LOC126327089;LOC126336399;LOC126336409;LOC126336529;LOC126336534;LOC126336535;LOC126336542;LOC126336735;LOC126336866;LOC126337056;LOC126344004;LOC126354065;LOC126354081;LOC126354174;LOC126354185;LOC126355184;LOC126355885"
"Expanded outlier set","Infection within diet","Diet 33: infected vs control","Downregulated","Any large single-pair shift",386,414,37,9.58549222797927,8.93719806763285,0.0484927916120577,"LOC126267253;LOC126267970;LOC126268161;LOC126268728;LOC126278364;LOC126278365;LOC126278622;LOC126281398;LOC126281485;LOC126281565;LOC126281715;LOC126281958;LOC126284088;LOC126284898;LOC126291424;LOC126291731;LOC126291919;LOC126291976;LOC126292317;LOC126293292;LOC126293692;LOC126295285;LOC126295405;LOC126299171;LOC126326589;LOC126327089;LOC126336399;LOC126336409;LOC126336529;LOC126336534;LOC126336866;LOC126337056;LOC126354065;LOC126354081;LOC126354174;LOC126354185;LOC126355184"
"Expanded outlier set","Infection within diet","Diet 33: infected vs control","Upregulated","Top absolute single-pair shifts",417,500,37,8.87290167865707,7.4,0.0420454545454545,"LOC126266748;LOC126267473;LOC126267478;LOC126272144;LOC126272274;LOC126272290;LOC126272321;LOC126273757;LOC126275497;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281635;LOC126281818;LOC126282035;LOC126284305;LOC126284880;LOC126285340;LOC126294945;LOC126297535;LOC126321085;LOC126322901;LOC126334632;LOC126334999;LOC126335036;LOC126335117;LOC126336578;LOC126337043;LOC126349825;LOC126354672;LOC126354704;LOC126355597;LOC126356328;LOC126361845;LOC126365992"
"Expanded outlier set","Infection within diet","Diet 33: infected vs control","Upregulated","Any large single-pair shift",417,414,30,7.19424460431655,7.2463768115942,0.0374531835205993,"LOC126266748;LOC126267478;LOC126272144;LOC126272274;LOC126272290;LOC126272321;LOC126275497;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281635;LOC126281818;LOC126282035;LOC126284305;LOC126284880;LOC126321085;LOC126334632;LOC126334999;LOC126335117;LOC126336578;LOC126337043;LOC126349825;LOC126354672;LOC126354704;LOC126355597;LOC126356328;LOC126361845;LOC126365992"
"Expanded outlier set","Infection within diet","Diet 33: infected vs control","Downregulated","Higher in gregarious/crowded reference",386,262,24,6.21761658031088,9.16030534351145,0.0384615384615385,"LOC126267970;LOC126268161;LOC126268728;LOC126278364;LOC126278365;LOC126278622;LOC126281485;LOC126281565;LOC126281715;LOC126281958;LOC126284898;LOC126291424;LOC126291919;LOC126291976;LOC126292317;LOC126293292;LOC126293692;LOC126295285;LOC126299171;LOC126327089;LOC126336866;LOC126354065;LOC126354174;LOC126355184"
"Expanded outlier set","Infection within diet","Diet 33: infected vs control","Upregulated","Higher in gregarious/crowded reference",417,262,16,3.83693045563549,6.10687022900763,0.024132730015083,"LOC126272144;LOC126272274;LOC126272321;LOC126275497;LOC126278049;LOC126278176;LOC126278308;LOC126278962;LOC126279018;LOC126281818;LOC126337043;LOC126354672;LOC126354704;LOC126356328;LOC126361845;LOC126365992"
"Expanded outlier set","Infection within diet","Diet 33: infected vs control","Upregulated","Higher in solitarious/isolated reference",417,152,14,3.35731414868106,9.21052631578947,0.0252252252252252,"LOC126266748;LOC126267478;LOC126272290;LOC126281635;LOC126282035;LOC126284305;LOC126284880;LOC126321085;LOC126334632;LOC126334999;LOC126335117;LOC126336578;LOC126349825;LOC126355597"
"Expanded outlier set","Infection within diet","Diet 33: infected vs control","Downregulated","Higher in solitarious/isolated reference",386,152,13,3.36787564766839,8.55263157894737,0.0247619047619048,"LOC126267253;LOC126281398;LOC126284088;LOC126291731;LOC126295405;LOC126326589;LOC126336399;LOC126336409;LOC126336529;LOC126336534;LOC126337056;LOC126354081;LOC126354185"
