"gene_id","timecourse_fatbody_gregarious_minus_solitarious","abs_timecourse_delta","tissue_matched_direction","exploratory_shift"
"LOC126318536",0.136009894911348,0.136009894911348,"Higher in gregarious/crowded reference",FALSE
"LOC126285412",0,0,"No difference in single-pair reference",FALSE
"LOC126318656",0.00979872413076244,0.00979872413076244,"Higher in gregarious/crowded reference",FALSE
"LOC126318743",-0.741252516101965,0.741252516101965,"Higher in solitarious/isolated reference",FALSE
"LOC126319294",-0.144140665253983,0.144140665253983,"Higher in solitarious/isolated reference",FALSE
"LOC126319460",0.0215460806193812,0.0215460806193812,"Higher in gregarious/crowded reference",FALSE
"LOC126320026",0.0739402522060582,0.0739402522060582,"Higher in gregarious/crowded reference",FALSE
"LOC126320178",0.0711212898827185,0.0711212898827185,"Higher in gregarious/crowded reference",FALSE
"LOC126320326",-0.36574634980729,0.36574634980729,"Higher in solitarious/isolated reference",FALSE
"LOC126284887",-0.154206271373092,0.154206271373092,"Higher in solitarious/isolated reference",FALSE
"LOC126320407",-0.64109580895129,0.64109580895129,"Higher in solitarious/isolated reference",FALSE
"LOC126320662",0.093597540125149,0.093597540125149,"Higher in gregarious/crowded reference",FALSE
"LOC126320757",-0.740457635629364,0.740457635629364,"Higher in solitarious/isolated reference",FALSE
"LOC126320910",-0.749126042843526,0.749126042843526,"Higher in solitarious/isolated reference",FALSE
"LOC126284895",-0.154206271373092,0.154206271373092,"Higher in solitarious/isolated reference",FALSE
"LOC126322280",0.194292281972812,0.194292281972812,"Higher in gregarious/crowded reference",FALSE
"LOC126322412",0.110684860902485,0.110684860902485,"Higher in gregarious/crowded reference",FALSE
"LOC126323097",-0.0370146856841282,0.0370146856841282,"Higher in solitarious/isolated reference",FALSE
"LOC126322565",0.342035008577913,0.342035008577913,"Higher in gregarious/crowded reference",FALSE
"LOC126322939",0,0,"No difference in single-pair reference",FALSE
"LOC126323250",0.285780852435355,0.285780852435355,"Higher in gregarious/crowded reference",FALSE
"LOC126323807",-0.331673128311278,0.331673128311278,"Higher in solitarious/isolated reference",FALSE
"LOC126323387",-0.0290775526761031,0.0290775526761031,"Higher in solitarious/isolated reference",FALSE
"LOC126324212",-0.0130630574814905,0.0130630574814905,"Higher in solitarious/isolated reference",FALSE
"LOC126324319",-0.0613092147627174,0.0613092147627174,"Higher in solitarious/isolated reference",FALSE
"LOC126325221",-0.0113806459098242,0.0113806459098242,"Higher in solitarious/isolated reference",FALSE
"LOC126325647",0.0283680339067978,0.0283680339067978,"Higher in gregarious/crowded reference",FALSE
"LOC126326003",-0.0465996819887611,0.0465996819887611,"Higher in solitarious/isolated reference",FALSE
"LOC126326117",0.19392951327244,0.19392951327244,"Higher in gregarious/crowded reference",FALSE
"LOC126326285",-0.154999310994894,0.154999310994894,"Higher in solitarious/isolated reference",FALSE
"LOC126326982",0,0,"No difference in single-pair reference",FALSE
"LOC126326589",-1.10096669493727,1.10096669493727,"Higher in solitarious/isolated reference",TRUE
"LOC126326728",0.32174572991353,0.32174572991353,"Higher in gregarious/crowded reference",FALSE
"LOC126284877",-0.0233885650731356,0.0233885650731356,"Higher in solitarious/isolated reference",FALSE
"LOC126327189",-0.480508395947691,0.480508395947691,"Higher in solitarious/isolated reference",FALSE
"LOC126328052",0.126002115925444,0.126002115925444,"Higher in gregarious/crowded reference",FALSE
"LOC126352135",0,0,"No difference in single-pair reference",FALSE
"LOC126284907",0.0249642255470999,0.0249642255470999,"Higher in gregarious/crowded reference",FALSE
"LOC126328694",-0.14097712209347,0.14097712209347,"Higher in solitarious/isolated reference",FALSE
"LOC126328850",0.0234237286412418,0.0234237286412418,"Higher in gregarious/crowded reference",FALSE
"LOC126328952",-0.22475122172203,0.22475122172203,"Higher in solitarious/isolated reference",FALSE
"LOC126329352",-0.101798747677215,0.101798747677215,"Higher in solitarious/isolated reference",FALSE
"Trnas-gga",0,0,"No difference in single-pair reference",FALSE
"LOC126329909",0.0837546885840572,0.0837546885840572,"Higher in gregarious/crowded reference",FALSE
"LOC126270168",0.0294162622663929,0.0294162622663929,"Higher in gregarious/crowded reference",FALSE
"LOC126330208",0.252834016300936,0.252834016300936,"Higher in gregarious/crowded reference",FALSE
"LOC126330470",-0.0866097768276015,0.0866097768276015,"Higher in solitarious/isolated reference",FALSE
"LOC126331023",0.297270328533027,0.297270328533027,"Higher in gregarious/crowded reference",FALSE
"LOC126331476",-0.136022036297849,0.136022036297849,"Higher in solitarious/isolated reference",FALSE
"LOC126331335",-0.757713895902164,0.757713895902164,"Higher in solitarious/isolated reference",FALSE
"LOC126331179",0.108259765266145,0.108259765266145,"Higher in gregarious/crowded reference",FALSE
"LOC126331633",-0.130618075440893,0.130618075440893,"Higher in solitarious/isolated reference",FALSE
"LOC126331791",-0.103724983109132,0.103724983109132,"Higher in solitarious/isolated reference",FALSE
"LOC126331946",-0.0510459928167606,0.0510459928167606,"Higher in solitarious/isolated reference",FALSE
"LOC126332104",-0.223673453562052,0.223673453562052,"Higher in solitarious/isolated reference",FALSE
"LOC126333037",-0.522244086239252,0.522244086239252,"Higher in solitarious/isolated reference",FALSE
"LOC126333298",-0.29150651639182,0.29150651639182,"Higher in solitarious/isolated reference",FALSE
"LOC126274441",-0.0466068044134609,0.0466068044134609,"Higher in solitarious/isolated reference",FALSE
"LOC126333611",-0.127814485528805,0.127814485528805,"Higher in solitarious/isolated reference",FALSE
"LOC126333456",-0.435833598732752,0.435833598732752,"Higher in solitarious/isolated reference",FALSE
"LOC126333765",0.19064311088762,0.19064311088762,"Higher in gregarious/crowded reference",FALSE
"LOC126284920",0.297270328533027,0.297270328533027,"Higher in gregarious/crowded reference",FALSE
"LOC126276000",0.261367475693429,0.261367475693429,"Higher in gregarious/crowded reference",FALSE
"LOC126334020",0.232932159260828,0.232932159260828,"Higher in gregarious/crowded reference",FALSE
"LOC126334172",0.351856852918035,0.351856852918035,"Higher in gregarious/crowded reference",FALSE
"LOC126334327",0.237179998836799,0.237179998836799,"Higher in gregarious/crowded reference",FALSE
"LOC126334429",0.363591182090122,0.363591182090122,"Higher in gregarious/crowded reference",FALSE
"LOC126334511",0.458434117542954,0.458434117542954,"Higher in gregarious/crowded reference",FALSE
"LOC126334525",0.162858796332431,0.162858796332431,"Higher in gregarious/crowded reference",FALSE
"LOC126334532",-0.339343803899132,0.339343803899132,"Higher in solitarious/isolated reference",FALSE
"LOC126334539",-0.423277930388419,0.423277930388419,"Higher in solitarious/isolated reference",FALSE
"LOC126334578",0.305889893970432,0.305889893970432,"Higher in gregarious/crowded reference",FALSE
"LOC126334570",-0.0932786551870013,0.0932786551870013,"Higher in solitarious/isolated reference",FALSE
"LOC126334603",0.10021899475062,0.10021899475062,"Higher in gregarious/crowded reference",FALSE
"LOC126334620",-0.0435780904035203,0.0435780904035203,"Higher in solitarious/isolated reference",FALSE
"LOC126334628",-0.279811304671427,0.279811304671427,"Higher in solitarious/isolated reference",FALSE
"LOC126334652",0.24637996829206,0.24637996829206,"Higher in gregarious/crowded reference",FALSE
"LOC126334644",-0.150404199603488,0.150404199603488,"Higher in solitarious/isolated reference",FALSE
"LOC126334636",-0.0930190265712669,0.0930190265712669,"Higher in solitarious/isolated reference",FALSE
"LOC126334676",0.0590178262347649,0.0590178262347649,"Higher in gregarious/crowded reference",FALSE
"LOC126334687",-0.571981688100572,0.571981688100572,"Higher in solitarious/isolated reference",FALSE
"LOC126334692",-0.12576526827052,0.12576526827052,"Higher in solitarious/isolated reference",FALSE
"LOC126279107",0.0313462699747653,0.0313462699747653,"Higher in gregarious/crowded reference",FALSE
"LOC126334712",-0.828408816646913,0.828408816646913,"Higher in solitarious/isolated reference",FALSE
"LOC126334738",0.0380746848162516,0.0380746848162516,"Higher in gregarious/crowded reference",FALSE
"LOC126334732",-0.327453279219642,0.327453279219642,"Higher in solitarious/isolated reference",FALSE
"LOC126334747",0.126504615019867,0.126504615019867,"Higher in gregarious/crowded reference",FALSE
"LOC126334754",0.052600296264016,0.052600296264016,"Higher in gregarious/crowded reference",FALSE
"LOC126328798",0.0192380249981152,0.0192380249981152,"Higher in gregarious/crowded reference",FALSE
"LOC126334766",0.0860079686811579,0.0860079686811579,"Higher in gregarious/crowded reference",FALSE
"LOC126334773",-0.178673525489321,0.178673525489321,"Higher in solitarious/isolated reference",FALSE
"LOC126334812",0.420464801882464,0.420464801882464,"Higher in gregarious/crowded reference",FALSE
"LOC126330262",-0.116452492529588,0.116452492529588,"Higher in solitarious/isolated reference",FALSE
"LOC126333297",0.157608825205078,0.157608825205078,"Higher in gregarious/crowded reference",FALSE
"LOC126334833",0.230572097016994,0.230572097016994,"Higher in gregarious/crowded reference",FALSE
"LOC126334841",0.138890509781049,0.138890509781049,"Higher in gregarious/crowded reference",FALSE
"LOC126334858",-0.140986138399339,0.140986138399339,"Higher in solitarious/isolated reference",FALSE
"LOC126334849",-0.938858433267907,0.938858433267907,"Higher in solitarious/isolated reference",FALSE
"LOC126334819",0.117893376324983,0.117893376324983,"Higher in gregarious/crowded reference",FALSE
"LOC126334861",0.312080642068038,0.312080642068038,"Higher in gregarious/crowded reference",FALSE
"LOC126334868",0.170685677255523,0.170685677255523,"Higher in gregarious/crowded reference",FALSE
"LOC126334872",-0.0233885650731356,0.0233885650731356,"Higher in solitarious/isolated reference",FALSE
"LOC126284981",-0.0330361318750398,0.0330361318750398,"Higher in solitarious/isolated reference",FALSE
"LOC126284990",0.0307346332868459,0.0307346332868459,"Higher in gregarious/crowded reference",FALSE
"LOC126334848",-0.0569436446265499,0.0569436446265499,"Higher in solitarious/isolated reference",FALSE
"LOC126334883",-0.00547226690437608,0.00547226690437608,"Higher in solitarious/isolated reference",FALSE
"LOC126334892",0.112938201574292,0.112938201574292,"Higher in gregarious/crowded reference",FALSE
"LOC126334921",0.08589826861978,0.08589826861978,"Higher in gregarious/crowded reference",FALSE
"LOC126334908",-0.501618340487212,0.501618340487212,"Higher in solitarious/isolated reference",FALSE
"LOC126334901",-0.362346215474041,0.362346215474041,"Higher in solitarious/isolated reference",FALSE
"LOC126334915",0.577981508340457,0.577981508340457,"Higher in gregarious/crowded reference",FALSE
"LOC126334979",-0.024272504242977,0.024272504242977,"Higher in solitarious/isolated reference",FALSE
"LOC126334924",0.0743856741109337,0.0743856741109337,"Higher in gregarious/crowded reference",FALSE
"LOC126334937",0.141268659517661,0.141268659517661,"Higher in gregarious/crowded reference",FALSE
"LOC126335101",-0.0871593302350213,0.0871593302350213,"Higher in solitarious/isolated reference",FALSE
"LOC126334976",-0.0486163550679901,0.0486163550679901,"Higher in solitarious/isolated reference",FALSE
"LOC126334946",-0.098603745763671,0.098603745763671,"Higher in solitarious/isolated reference",FALSE
"LOC126334986",0.386026167570635,0.386026167570635,"Higher in gregarious/crowded reference",FALSE
"LOC126334981",-0.0614321519329675,0.0614321519329675,"Higher in solitarious/isolated reference",FALSE
"LOC126334993",0.0517995238236075,0.0517995238236075,"Higher in gregarious/crowded reference",FALSE
"LOC126335000",-0.0950273637861976,0.0950273637861976,"Higher in solitarious/isolated reference",FALSE
"LOC126335020",0.101913672925845,0.101913672925845,"Higher in gregarious/crowded reference",FALSE
"LOC126335013",-0.327963416772473,0.327963416772473,"Higher in solitarious/isolated reference",FALSE
"LOC126335027",-0.184598644994994,0.184598644994994,"Higher in solitarious/isolated reference",FALSE
"LOC126335077",0,0,"No difference in single-pair reference",FALSE
"LOC126335086",0,0,"No difference in single-pair reference",FALSE
"LOC126335093",0,0,"No difference in single-pair reference",FALSE
"LOC126335097",0,0,"No difference in single-pair reference",FALSE
"LOC126335062",0,0,"No difference in single-pair reference",FALSE
"LOC126335055",0,0,"No difference in single-pair reference",FALSE
"LOC126335124",0,0,"No difference in single-pair reference",FALSE
"LOC126335072",0,0,"No difference in single-pair reference",FALSE
"LOC126335099",-0.217977036534978,0.217977036534978,"Higher in solitarious/isolated reference",FALSE
"LOC126335144",0,0,"No difference in single-pair reference",FALSE
"LOC126335210",0.130817706299957,0.130817706299957,"Higher in gregarious/crowded reference",FALSE
"LOC126335221",0.184940904659938,0.184940904659938,"Higher in gregarious/crowded reference",FALSE
"LOC126335194",0,0,"No difference in single-pair reference",FALSE
"LOC126335150",0.170120825616159,0.170120825616159,"Higher in gregarious/crowded reference",FALSE
"LOC126335201",-0.0825449047424502,0.0825449047424502,"Higher in solitarious/isolated reference",FALSE
"LOC126335234",-0.115466878393943,0.115466878393943,"Higher in solitarious/isolated reference",FALSE
"LOC126335249",-0.357220106958096,0.357220106958096,"Higher in solitarious/isolated reference",FALSE
"LOC126335260",-0.217977036534978,0.217977036534978,"Higher in solitarious/isolated reference",FALSE
"LOC126335267",-0.303904629012219,0.303904629012219,"Higher in solitarious/isolated reference",FALSE
"LOC126335304",-0.573478631149237,0.573478631149237,"Higher in solitarious/isolated reference",FALSE
"LOC126335360",0.161871720680253,0.161871720680253,"Higher in gregarious/crowded reference",FALSE
"LOC126335271",0.215779275956153,0.215779275956153,"Higher in gregarious/crowded reference",FALSE
"LOC126335275",-0.0899894461032513,0.0899894461032513,"Higher in solitarious/isolated reference",FALSE
"LOC126335370",-0.0705598636076052,0.0705598636076052,"Higher in solitarious/isolated reference",FALSE
"LOC126335363",-0.00940024795404248,0.00940024795404248,"Higher in solitarious/isolated reference",FALSE
"LOC126335338",-0.107505118302319,0.107505118302319,"Higher in solitarious/isolated reference",FALSE
"LOC126335375",-0.333168110326072,0.333168110326072,"Higher in solitarious/isolated reference",FALSE
"LOC126335385",0.161471396104227,0.161471396104227,"Higher in gregarious/crowded reference",FALSE
"LOC126335394",0.0864088112515216,0.0864088112515216,"Higher in gregarious/crowded reference",FALSE
"LOC126335399",-0.0646242342139391,0.0646242342139391,"Higher in solitarious/isolated reference",FALSE
"LOC126335414",-0.271475665676847,0.271475665676847,"Higher in solitarious/isolated reference",FALSE
"LOC126335421",0.179245299755284,0.179245299755284,"Higher in gregarious/crowded reference",FALSE
"LOC126335442",-0.0816694176458261,0.0816694176458261,"Higher in solitarious/isolated reference",FALSE
"LOC126335446",-0.417563302468064,0.417563302468064,"Higher in solitarious/isolated reference",FALSE
"LOC126335630",0.363827349875316,0.363827349875316,"Higher in gregarious/crowded reference",FALSE
"LOC126335608",0,0,"No difference in single-pair reference",FALSE
"LOC126335645",-0.550421327617041,0.550421327617041,"Higher in solitarious/isolated reference",FALSE
"LOC126335656",0.15125662349008,0.15125662349008,"Higher in gregarious/crowded reference",FALSE
"LOC126335679",0.0264457837160306,0.0264457837160306,"Higher in gregarious/crowded reference",FALSE
"LOC126335700",0,0,"No difference in single-pair reference",FALSE
"LOC126335709",0.130817706299957,0.130817706299957,"Higher in gregarious/crowded reference",FALSE
"LOC126335720",0.291025773309403,0.291025773309403,"Higher in gregarious/crowded reference",FALSE
"LOC126335868",-0.131786954212727,0.131786954212727,"Higher in solitarious/isolated reference",FALSE
"LOC126335878",-0.117656857908401,0.117656857908401,"Higher in solitarious/isolated reference",FALSE
"LOC126335888",0,0,"No difference in single-pair reference",FALSE
"LOC126335915",0.00124095873635177,0.00124095873635177,"Higher in gregarious/crowded reference",FALSE
"LOC126284998",0.212761047473882,0.212761047473882,"Higher in gregarious/crowded reference",FALSE
"LOC126335931",-0.0265359658268753,0.0265359658268753,"Higher in solitarious/isolated reference",FALSE
"LOC126335947",-0.0246488061715775,0.0246488061715775,"Higher in solitarious/isolated reference",FALSE
"LOC126335974",0.531113023112571,0.531113023112571,"Higher in gregarious/crowded reference",FALSE
"LOC126336011",0.230201999110236,0.230201999110236,"Higher in gregarious/crowded reference",FALSE
"LOC126336029",0.200170907087447,0.200170907087447,"Higher in gregarious/crowded reference",FALSE
"LOC126336039",-0.0544275752057484,0.0544275752057484,"Higher in solitarious/isolated reference",FALSE
"LOC126336048",0.108574287680567,0.108574287680567,"Higher in gregarious/crowded reference",FALSE
"LOC126336059",0.292118234106266,0.292118234106266,"Higher in gregarious/crowded reference",FALSE
"LOC126336072",-0.117129548600858,0.117129548600858,"Higher in solitarious/isolated reference",FALSE
"LOC126335607",0,0,"No difference in single-pair reference",FALSE
"LOC126336103",-0.468630937124063,0.468630937124063,"Higher in solitarious/isolated reference",FALSE
"Trnai-uau",0,0,"No difference in single-pair reference",FALSE
"LOC126336114",0.0732226560226277,0.0732226560226277,"Higher in gregarious/crowded reference",FALSE
"LOC126336125",0.114976878638201,0.114976878638201,"Higher in gregarious/crowded reference",FALSE
"LOC126285004",0,0,"No difference in single-pair reference",FALSE
"LOC126336147",0.0634328752238895,0.0634328752238895,"Higher in gregarious/crowded reference",FALSE
"LOC126336190",0.292118234106266,0.292118234106266,"Higher in gregarious/crowded reference",FALSE
"LOC126285012",0.446365883011156,0.446365883011156,"Higher in gregarious/crowded reference",FALSE
"LOC126285019",0.215303903892255,0.215303903892255,"Higher in gregarious/crowded reference",FALSE
"LOC126336196",-0.342402495633274,0.342402495633274,"Higher in solitarious/isolated reference",FALSE
"LOC126336213",0.152486421391923,0.152486421391923,"Higher in gregarious/crowded reference",FALSE
"LOC126336227",-0.00547226690437608,0.00547226690437608,"Higher in solitarious/isolated reference",FALSE
"LOC126285050",0.382701983012994,0.382701983012994,"Higher in gregarious/crowded reference",FALSE
"LOC126336240",-0.0650169705145904,0.0650169705145904,"Higher in solitarious/isolated reference",FALSE
"LOC126336248",2.08996822839904,2.08996822839904,"Higher in gregarious/crowded reference",TRUE
"LOC126336388",0.00124095873635177,0.00124095873635177,"Higher in gregarious/crowded reference",FALSE
"LOC126336257",-0.115545153760306,0.115545153760306,"Higher in solitarious/isolated reference",FALSE
"LOC126336272",-0.292767240161155,0.292767240161155,"Higher in solitarious/isolated reference",FALSE
"LOC126336294",-0.0869039708567678,0.0869039708567678,"Higher in solitarious/isolated reference",FALSE
"LOC126336310",-0.0531562341106673,0.0531562341106673,"Higher in solitarious/isolated reference",FALSE
"LOC126336369",1.39604238026076,1.39604238026076,"Higher in gregarious/crowded reference",TRUE
"LOC126336389",-0.192200343403814,0.192200343403814,"Higher in solitarious/isolated reference",FALSE
"LOC126336394",0.0234237286412418,0.0234237286412418,"Higher in gregarious/crowded reference",FALSE
"LOC126336454",0.19224082408742,0.19224082408742,"Higher in gregarious/crowded reference",FALSE
"LOC126336513",0.351532957268512,0.351532957268512,"Higher in gregarious/crowded reference",FALSE
"LOC126336400",0.124632412197617,0.124632412197617,"Higher in gregarious/crowded reference",FALSE
"LOC126336406",0.0834119901030013,0.0834119901030013,"Higher in gregarious/crowded reference",FALSE
"LOC126336571",0.59036393608429,0.59036393608429,"Higher in gregarious/crowded reference",FALSE
"LOC126336442",0.00783968399047463,0.00783968399047463,"Higher in gregarious/crowded reference",FALSE
"LOC126336429",-0.388162626826849,0.388162626826849,"Higher in solitarious/isolated reference",FALSE
"LOC126336461",0.018203725550781,0.018203725550781,"Higher in gregarious/crowded reference",FALSE
"LOC126336462",0.194088861162709,0.194088861162709,"Higher in gregarious/crowded reference",FALSE
"LOC126336481",0.584984654552553,0.584984654552553,"Higher in gregarious/crowded reference",FALSE
"LOC126336828",0.0785644298423458,0.0785644298423458,"Higher in gregarious/crowded reference",FALSE
"LOC126336470",0.0417038729455523,0.0417038729455523,"Higher in gregarious/crowded reference",FALSE
"LOC126336497",-0.0574042844602687,0.0574042844602687,"Higher in solitarious/isolated reference",FALSE
"LOC126336501",-0.0765138067916968,0.0765138067916968,"Higher in solitarious/isolated reference",FALSE
"LOC126285058",0.127423282929887,0.127423282929887,"Higher in gregarious/crowded reference",FALSE
"LOC126336505",-0.154206271373092,0.154206271373092,"Higher in solitarious/isolated reference",FALSE
"LOC126336518",0,0,"No difference in single-pair reference",FALSE
"LOC126285092",-0.0233885650731356,0.0233885650731356,"Higher in solitarious/isolated reference",FALSE
"LOC126337014",0.161779367933216,0.161779367933216,"Higher in gregarious/crowded reference",FALSE
"LOC126285111",0.478621890617911,0.478621890617911,"Higher in gregarious/crowded reference",FALSE
"LOC126337202",-0.0815462021629685,0.0815462021629685,"Higher in solitarious/isolated reference",FALSE
"LOC126336530",-0.10532201098149,0.10532201098149,"Higher in solitarious/isolated reference",FALSE
"LOC126337358",0.237417894419454,0.237417894419454,"Higher in gregarious/crowded reference",FALSE
"LOC126336536",0.938172001143496,0.938172001143496,"Higher in gregarious/crowded reference",FALSE
"LOC126337614",0.113929992992963,0.113929992992963,"Higher in gregarious/crowded reference",FALSE
"LOC126336544",0.0497535988619315,0.0497535988619315,"Higher in gregarious/crowded reference",FALSE
"LOC126336563",0.0177662668516456,0.0177662668516456,"Higher in gregarious/crowded reference",FALSE
"LOC126336572",-0.252689723413759,0.252689723413759,"Higher in solitarious/isolated reference",FALSE
"LOC126336638",0.21410839295751,0.21410839295751,"Higher in gregarious/crowded reference",FALSE
"LOC126336610",0.0699636013808629,0.0699636013808629,"Higher in gregarious/crowded reference",FALSE
"LOC126336586",0.212646323825066,0.212646323825066,"Higher in gregarious/crowded reference",FALSE
"LOC126336647",0.0568129123599412,0.0568129123599412,"Higher in gregarious/crowded reference",FALSE
"LOC126336676",-0.374941965600453,0.374941965600453,"Higher in solitarious/isolated reference",FALSE
"LOC126336686",0.249110476448384,0.249110476448384,"Higher in gregarious/crowded reference",FALSE
"LOC126336728",-0.0430192891892958,0.0430192891892958,"Higher in solitarious/isolated reference",FALSE
"LOC126336714",0.248712523299194,0.248712523299194,"Higher in gregarious/crowded reference",FALSE
"LOC126336694",0.539146405229712,0.539146405229712,"Higher in gregarious/crowded reference",FALSE
"LOC126336733",0.0785644298423458,0.0785644298423458,"Higher in gregarious/crowded reference",FALSE
"LOC126336741",1.63616762793152,1.63616762793152,"Higher in gregarious/crowded reference",TRUE
"LOC126337927",0,0,"No difference in single-pair reference",FALSE
"LOC126336754",0.0771348483973826,0.0771348483973826,"Higher in gregarious/crowded reference",FALSE
"LOC126336768",0.336656757016959,0.336656757016959,"Higher in gregarious/crowded reference",FALSE
"LOC126336773",0.865108547917417,0.865108547917417,"Higher in gregarious/crowded reference",FALSE
"LOC126336788",0.140554141923646,0.140554141923646,"Higher in gregarious/crowded reference",FALSE
"LOC126336798",0.622432733637174,0.622432733637174,"Higher in gregarious/crowded reference",FALSE
"LOC126336822",0.0750654487210314,0.0750654487210314,"Higher in gregarious/crowded reference",FALSE
"LOC126336805",0.540545635236983,0.540545635236983,"Higher in gregarious/crowded reference",FALSE
"LOC126336829",0.105953983343721,0.105953983343721,"Higher in gregarious/crowded reference",FALSE
"LOC126336831",-0.177156573806934,0.177156573806934,"Higher in solitarious/isolated reference",FALSE
"LOC126336847",-0.0233885650731356,0.0233885650731356,"Higher in solitarious/isolated reference",FALSE
"LOC126336852",-0.163638955678141,0.163638955678141,"Higher in solitarious/isolated reference",FALSE
"LOC126336859",0,0,"No difference in single-pair reference",FALSE
"LOC126336885",0.0341794769106851,0.0341794769106851,"Higher in gregarious/crowded reference",FALSE
"LOC126336877",0.226712877058418,0.226712877058418,"Higher in gregarious/crowded reference",FALSE
"LOC126336896",-0.19347933402777,0.19347933402777,"Higher in solitarious/isolated reference",FALSE
"LOC126336904",0.010659020329574,0.010659020329574,"Higher in gregarious/crowded reference",FALSE
"LOC126336920",-0.0676520593902046,0.0676520593902046,"Higher in solitarious/isolated reference",FALSE
"LOC126336924",0.0274766698509117,0.0274766698509117,"Higher in gregarious/crowded reference",FALSE
"LOC126336941",0.107945897404907,0.107945897404907,"Higher in gregarious/crowded reference",FALSE
"LOC126336948",-0.420603690476338,0.420603690476338,"Higher in solitarious/isolated reference",FALSE
"LOC126336962",-0.6225582210976,0.6225582210976,"Higher in solitarious/isolated reference",FALSE
"LOC126336972",-0.218925453150314,0.218925453150314,"Higher in solitarious/isolated reference",FALSE
"LOC126336977",-0.0694905776502699,0.0694905776502699,"Higher in solitarious/isolated reference",FALSE
"LOC126338860",0.0722218065708295,0.0722218065708295,"Higher in gregarious/crowded reference",FALSE
"LOC126336997",0.600624126704971,0.600624126704971,"Higher in gregarious/crowded reference",FALSE
"LOC126337005",0.134693108715218,0.134693108715218,"Higher in gregarious/crowded reference",FALSE
"LOC126337011",-0.18681453543975,0.18681453543975,"Higher in solitarious/isolated reference",FALSE
"LOC126299744",0.273703051764926,0.273703051764926,"Higher in gregarious/crowded reference",FALSE
"LOC126337017",-0.455960275095873,0.455960275095873,"Higher in solitarious/isolated reference",FALSE
"LOC126337031",-0.744084777740412,0.744084777740412,"Higher in solitarious/isolated reference",FALSE
"LOC126337074",-0.215576699595476,0.215576699595476,"Higher in solitarious/isolated reference",FALSE
"LOC126337093",0.365700195990014,0.365700195990014,"Higher in gregarious/crowded reference",FALSE
"LOC126337082",0.675953941165968,0.675953941165968,"Higher in gregarious/crowded reference",FALSE
"LOC126337104",0.32110633133469,0.32110633133469,"Higher in gregarious/crowded reference",FALSE
"LOC126315621",0.0974213126441406,0.0974213126441406,"Higher in gregarious/crowded reference",FALSE
"LOC126337131",0.236284743807289,0.236284743807289,"Higher in gregarious/crowded reference",FALSE
"LOC126337228",0.167647494301129,0.167647494301129,"Higher in gregarious/crowded reference",FALSE
"LOC126339334",0.992691985346229,0.992691985346229,"Higher in gregarious/crowded reference",FALSE
"LOC126337254",-0.32991545631453,0.32991545631453,"Higher in solitarious/isolated reference",FALSE
"LOC126337270",0.0914555793735365,0.0914555793735365,"Higher in gregarious/crowded reference",FALSE
"LOC126337296",-0.132836472933031,0.132836472933031,"Higher in solitarious/isolated reference",FALSE
"LOC126337342",0,0,"No difference in single-pair reference",FALSE
"LOC126337419",-0.110701355757548,0.110701355757548,"Higher in solitarious/isolated reference",FALSE
"LOC126337548",-0.0703186296691332,0.0703186296691332,"Higher in solitarious/isolated reference",FALSE
"LOC126337691",0.0508840136846223,0.0508840136846223,"Higher in gregarious/crowded reference",FALSE
"LOC126337512",-0.352273210843732,0.352273210843732,"Higher in solitarious/isolated reference",FALSE
"LOC126337435",-0.0689205163794258,0.0689205163794258,"Higher in solitarious/isolated reference",FALSE
"LOC126337707",-0.0242604333586209,0.0242604333586209,"Higher in solitarious/isolated reference",FALSE
"LOC126337753",0.127750180462159,0.127750180462159,"Higher in gregarious/crowded reference",FALSE
"LOC126337818",1.16324387550443,1.16324387550443,"Higher in gregarious/crowded reference",TRUE
"LOC126337770",-0.0522109147342142,0.0522109147342142,"Higher in solitarious/isolated reference",FALSE
"LOC126337850",-0.277492976976435,0.277492976976435,"Higher in solitarious/isolated reference",FALSE
"LOC126337834",-0.163638955678141,0.163638955678141,"Higher in solitarious/isolated reference",FALSE
"LOC126329804",0.261367475693429,0.261367475693429,"Higher in gregarious/crowded reference",FALSE
"LOC126337896",0.443741222749463,0.443741222749463,"Higher in gregarious/crowded reference",FALSE
"LOC126337983",0.253214904641002,0.253214904641002,"Higher in gregarious/crowded reference",FALSE
"LOC126337999",0.0425996214228332,0.0425996214228332,"Higher in gregarious/crowded reference",FALSE
"LOC126339955",0.11048827748882,0.11048827748882,"Higher in gregarious/crowded reference",FALSE
"LOC126340110",0.0427893555716059,0.0427893555716059,"Higher in gregarious/crowded reference",FALSE
"LOC126340263",0.214921167877807,0.214921167877807,"Higher in gregarious/crowded reference",FALSE
"LOC126338025",-0.0233885650731356,0.0233885650731356,"Higher in solitarious/isolated reference",FALSE
"LOC126338041",-0.140781666082352,0.140781666082352,"Higher in solitarious/isolated reference",FALSE
"LOC126338109",0.367755622064719,0.367755622064719,"Higher in gregarious/crowded reference",FALSE
"LOC126338067",0.252275594102451,0.252275594102451,"Higher in gregarious/crowded reference",FALSE
"LOC126338093",0.0591443321677803,0.0591443321677803,"Higher in gregarious/crowded reference",FALSE
"LOC126338145",0.637343592882115,0.637343592882115,"Higher in gregarious/crowded reference",FALSE
"LOC126338177",0.295194599119652,0.295194599119652,"Higher in gregarious/crowded reference",FALSE
