"","baseMean","log2FoldChange","lfcSE","stat","pvalue","padj"
"LOC126266590",33.3241145447512,5.77364328555574,1.95131735656453,2.95884381191625,0.0030879556607144,0.0209825170652121
"LOC126266591",44.4573581475253,-0.0603031233925672,0.282610337247067,-0.213379043314499,0.831031325123736,0.899609012197106
"LOC126266592",18.0140090751046,-0.652393184140465,0.253934804158846,-2.56913653999303,0.0101952278027585,0.0481283246857423
"LOC126266593",344.992879040833,1.83040009277606,0.340735906380386,5.37190257469569,7.79102016693773e-08,6.70978963563073e-06
"LOC126266594",20.9334850682632,0.404316247247927,0.282461794886825,1.43140153665711,0.152315168257713,0.300912855081555
"LOC126266595",52.1641050584768,-0.150600869761847,0.145115877847156,-1.03779732442834,0.299364422740058,0.474662422864295
"LOC126266596",116.918127639125,-1.96173167913548,0.438650518297656,-4.47219733547494,7.74199329580023e-06,0.000279712552904119
"LOC126266597",2.68626883436174,-1.33078493650981,1.2596359055331,-1.05648380668111,0.290747235221151,0.465704887038376
"LOC126266598",32.1565913763639,-0.593620316150142,0.234354436473401,-2.5330022554001,0.0113090225221742,0.0517837868998349
"LOC126266599",62.5228311167696,-0.0533276389844369,0.370495703741074,-0.143935917329032,0.885551073060576,0.932778784416292
"LOC126266600",130.884305539981,0.311031132021118,0.162291566822284,1.91649595916286,0.0553019970569719,0.153119342505593
"LOC126266601",15.2055124292134,0.371806599592263,0.35944498342692,1.03439084348177,0.300953483278753,0.476081156322958
"LOC126266602",36.2304202980718,-0.348477128510972,0.193219155287313,-1.80353302959426,0.0713045429980533,0.182297928103238
"LOC126266603",2.79774602527088,1.57574097907097,0.751118350241752,2.09785978276766,0.0359175335992519,0.114566413696322
"LOC126266604",55.9626819175131,0.755768907723714,0.492585530954479,1.53428970245891,0.124958397935775,0.263561294498536
"LOC126266605",191.721075928254,0.00688285527763726,0.146789610981923,0.0468892534805129,0.962601493154765,0.977716395920292
"LOC126266606",20.938766169048,0.734863398839545,0.250288425355529,2.93606625154834,0.00332403321586877,0.0221262665247931
"LOC126266607",232.143821854651,0.12825858241283,0.156901393610194,0.817447056789535,0.413672993262592,0.581333790465036
"LOC126266608",641.054775508302,-0.388683177261961,0.297611821166018,-1.30600718660682,0.191550113647399,0.351167306121153
"LOC126266610",69.3868377219743,0.850003356509411,0.49061442105672,1.73252827480818,0.0831795473063581,0.201571941492634
"LOC126266611",16.1136472812958,0.0682402429141795,0.284374580626343,0.239966043251399,0.810356581111577,0.886619001857803
"LOC126266612",67.6805201001307,0.484112637301718,0.204275066938423,2.36990565984076,0.0177926245815167,0.0706222261323705
"LOC126266613",65.1518137443723,-0.811008623822481,0.258858415464095,-3.13302011977652,0.001730175817597,0.0139592017353292
"LOC126266614",445.614288414236,-0.283534087138703,0.253634181042264,-1.11788594886372,0.263615706920554,0.435916439675616
"LOC126266615",24.1849352700203,-0.230702942906875,0.266819998850995,-0.864638872274753,0.38723702989807,0.558315330143323
"LOC126266616",11.6934630286421,-0.405821532451226,0.29437149849479,-1.37860334484253,0.168017084705778,0.321264628339575
"LOC126266617",2.3370731930975,0.841158611907047,0.769147144690026,1.09362508554334,0.274119442522092,0.447448150903644
"LOC126266618",73.4723176707341,-0.348590268930757,0.151094486461719,-2.30710118611161,0.0210491798547532,0.0795818022430981
"LOC126266619",85.7249596131879,-0.041157715180531,0.550809333486607,-0.0747222544687177,0.940435700665011,0.964686536068278
"LOC126266620",25.6985077673185,-0.384379537534063,0.272158553787758,-1.41233678745155,0.15785081940806,0.30790679324356
"LOC126266623",5.81586688438415,0.470117785776015,0.813023940242309,0.57823363188531,0.563106395360862,0.707422674319227
"LOC126266624",82.5901097782711,-0.243712049463448,0.186808194750726,-1.30461112687617,0.192025297494926,0.35160330430066
"LOC126266625",36.5534499093735,0.580802771507572,0.218447062143209,2.65878041942634,0.00784240568624914,0.0399482652786824
"LOC126266626",19.5320811934725,2.47739065075001,1.45322124315439,1.70475807618428,0.088239553430648,0.209637931831305
"LOC126266627",124.825623914875,-0.304642666273726,0.215676363192328,-1.41249908782106,0.157803059087337,0.30790679324356
"LOC126266628",41.3734147099211,-0.138941804914718,0.218883142776069,-0.634776178524008,0.525574401761475,0.676867815448854
"LOC126266629",41.0129042117651,-1.4483797019994,0.680046524224126,-2.12982443172087,0.0331861108299456,0.108374307699291
"LOC126266630",41.8522602810259,-0.586802893887044,0.172307884843502,-3.40554870382168,0.000660312342977781,0.00709630011048013
"LOC126266631",10.7593852655198,-0.110404474201318,0.32129516341223,-0.34362320624063,0.731129670246176,0.831176040319003
"LOC126266632",346.095920746617,0.0274528798163402,0.205553843874912,0.133555662588564,0.893753946120051,0.938615895347488
"LOC126266633",83.7885313506775,0.12799630675636,0.125979346729415,1.01601024357808,0.309624508592633,0.484614529975386
"LOC126266634",1131.59142485466,0.105837179612903,0.148700418909705,0.711747689676452,0.476621030543785,0.636773688736291
"LOC126266635",32.2740260341972,-0.187623254696571,0.238566079466567,-0.78646241375176,0.43159663069614,0.596997001634319
"LOC126266637",64.7860371019596,-0.551002247866348,0.230338238276042,-2.39214405732329,0.016750266449489,0.0678484268297187
"LOC126266638",240.328162948863,-0.0516488361768724,0.120351239644997,-0.429150844887199,0.667813452429294,0.787041186318333
"LOC126266639",94.4446822165529,-0.061012704318441,0.191165413539058,-0.319161835757361,0.749603795362751,0.845430258924047
"LOC126266640",80.3814328308866,0.201721116462549,0.154714651836707,1.30382684553661,0.19229262723842,0.351875316526587
"LOC126266641",1.01190620449774,4.23717887862329,1.87939805956698,2.25454041364689,0.0241621912250313,NA
"LOC126266642",38.1356583569271,-0.606875133066472,0.269902747532398,-2.24849557336805,0.0245446070432813,0.088272163736375
"LOC126266644",184.672551788984,0.134274452815081,0.11036747521399,1.21661252606113,0.223751674612698,0.38993335953387
"LOC126266646",3.78102997548674,-0.598130891918919,0.500895266959248,-1.19412366491293,0.232429597442647,0.400532762554435
"LOC126266647",334.718777510274,0.343409376248818,0.142596537538344,2.4082588692343,0.016028810911781,0.0657714061042138
"LOC126266649",70.8674525675034,0.906040337026472,0.507417581781796,1.78559113747086,0.0741654829182195,0.187070876942219
"LOC126266650",50.7518567243036,-0.731889377816417,0.246425406664806,-2.97002402358597,0.00297776461255954,0.0204116738574014
"LOC126266651",8.94262094328916,0.600887814535012,0.422335585794304,1.42277334599901,0.154801870435327,0.304243081698089
"LOC126266652",3.91501710687774,0.433358941713011,0.794230679177277,0.545633596226623,0.585317825723244,0.725367100513545
"LOC126266653",84.3419722884639,0.66914052902874,0.227103154499618,2.94641670875542,0.00321478985639316,0.0215570959618419
"LOC126266654",14.0669525694107,-0.600411580280912,0.391319889511668,-1.53432420986874,0.124949912648049,0.263561294498536
"LOC126266655",25.936073984582,1.01641704128286,0.352708258402957,2.88175004998506,0.00395473308330628,0.0250241183951371
"LOC126266656",79.1759978808203,0.711871233259106,0.334961485643871,2.12523309027821,0.0335671682009925,0.109401641927679
"LOC126266657",386.278306551521,-1.26321044109356,0.510207876416381,-2.47587404954652,0.0132910456289603,0.0579741633986424
"LOC126266658",0.63158796350746,0.688372466153364,2.1682725441009,0.317475064666654,0.750883157120922,NA
"LOC126266660",303.941903220089,-0.0895252803987055,0.177941250370217,-0.503117069327337,0.614881966405949,0.747496640818328
"LOC126266662",24.9793778990488,-1.45962789740339,0.556431996570799,-2.62319188400171,0.0087110196637117,0.0429977788332427
"LOC126266664",0.649951608328583,0.56447486635889,1.71451202203859,0.329233542315858,0.741979171772149,NA
"LOC126266665",8.90217336825527,1.69659027417356,0.541897907717136,3.1308300881264,0.00174312981284856,0.01403314234659
"LOC126266666",87.5317807800426,0.168019918841305,0.222927268744748,0.753698368922681,0.451030361528755,0.614298707734962
"LOC126266667",2.96678334367298,-1.42561192396147,1.6314353605521,-0.873839048994884,0.382205911562296,0.553669573585356
"LOC126266669",42.9697913656145,0.227855091164091,0.245723962948057,0.927280711373909,0.353780806405358,0.528758430640446
"LOC126266671",2.73947285203708,2.31700422707723,1.66612504418206,1.39065446208132,0.164330232733636,0.316703093175315
"LOC126266672",1077.49115936473,1.49480629478511,0.354054914068989,4.221961722282,2.4218524480816e-05,0.000685944556662194
"LOC126266674",1.26740937227825,21.1160891966594,5.15227674331748,4.09839964905748,4.16016530117022e-05,0.00101523111377651
"LOC126266675",10.4689341204787,0.948079424504438,0.332038888630406,2.85532646014771,0.00429926113215948,0.0265321451263209
"LOC126266676",113.896890959903,-0.0759900371408121,0.168122457462621,-0.451992186455561,0.651274611357902,0.77513504885462
"LOC126266677",35.228054095524,3.14515801095581,1.22375107571013,2.57009621759124,0.010167027235645,0.0480695131556536
"LOC126266678",12.1050099416493,-0.351825791393847,0.340456463038929,-1.0333943678244,0.301419381127511,0.476469400616511
"LOC126266679",42.7474733632522,0.749430492377243,0.573788508238068,1.30610927478927,0.1915153993521,0.351147123480958
"LOC126266680",11.2052826840374,-0.573231243666559,0.351271351183431,-1.63187587526095,0.102705637124876,0.231712440368427
"LOC126266681",63.863978431822,-1.09099415985913,0.364495144868777,-2.99316513599078,0.00276100311996368,0.0193100751728149
"LOC126266683",46.4100021007426,-0.138919071531005,0.169387756609801,-0.820124631858823,0.412145061579854,0.58005746291519
"LOC126266685",10.1059635957367,0.717119799402715,0.730318510511124,0.981927459158645,0.326135586835289,0.500938038966315
"LOC126266686",564.123959648961,0.0991827598659512,0.38806064986814,0.255585718107859,0.79827074750108,0.878681432733273
"LOC126266687",65.5007894935536,-0.252257592731164,0.211698305753675,-1.1915900405206,0.233422032073875,0.401732038288173
"LOC126266688",62.0083442386357,-0.503541872248249,0.262660654847657,-1.91708146216381,0.0552275833235841,0.152970492104011
"LOC126266689",0.287772563879639,-0.648796269113001,3.52634532349959,-0.183985460751509,0.854024860856373,NA
"LOC126266690",38.9473115427094,0.33711602147733,0.161314592239939,2.08980487627496,0.0366353311530746,0.115858061565007
"LOC126266692",8.3898723064389,-0.122524500127245,0.686400811956786,-0.178502848471221,0.858328084365388,0.916667468084448
"LOC126266694",21.4481346097674,0.785170811026137,0.492262428706603,1.59502485917753,0.110706676867949,0.243923546697148
"LOC126266696",1.74199833587176,-2.42544053932812,1.14979463301219,-2.10945543638001,0.0349052887294213,0.112353768350482
"LOC126266698",34.9634200627452,0.0986935725346026,0.172570482081729,0.571902977520002,0.567387706733891,0.711179057357347
"LOC126266699",28.5595120364822,0.322579229093845,0.297349339793355,1.08484932005574,0.277988397365368,0.451666351889129
"LOC126266700",171.325355951894,0.225630770637952,0.298176609273445,0.756701778814031,0.449228548882807,0.612591108035972
"LOC126266701",217.795690442567,-0.695255203882726,0.24366459522901,-2.85332878676644,0.00432638340368222,0.0265989132294152
"LOC126266702",76.4040900029363,0.146893965229568,0.217655764707866,0.674891222967272,0.499744877268152,0.656560609044181
"LOC126266703",158.948667253222,-0.345339840679806,0.173654434452992,-1.98866122692242,0.0467386083842508,0.137089321114601
"LOC126266704",1.0804108495226,-0.109459698562903,1.40693107060641,-0.0778003278552404,0.93798688565046,NA
"LOC126266706",132.193690900384,-0.540209677660604,0.381512046201295,-1.4159701719499,0.156784237829529,0.306755371148965
"LOC126266708",0.734073712060741,3.09415879451891,2.63311767789398,1.17509324421599,0.239957413184379,NA
"LOC126266709",605.45431969,-0.0996652583141292,0.26778033538769,-0.372190355837126,0.709751126075773,0.816585897519256
"LOC126266710",152.70007698878,-0.353992452062615,0.201439988213503,-1.7573097337924,0.0788650295753427,0.194542495104005
"LOC126266712",8.08894464541758,-0.18656748391618,0.414706803935655,-0.449878039486247,0.652798383095968,0.775951087209162
"LOC126266713",59.9477729000421,-1.40935239052188,0.474285469108179,-2.97152766069758,0.00296322179801855,0.0203477210146212
"LOC126266714",22.0514711866156,-5.75014043973418,1.6668228479479,-3.44976099098559,0.000561083075489071,0.00631079999788884
"LOC126266717",169.530857773774,-0.40988208256866,0.58132293941186,-0.705084996273069,0.480757343026167,0.640326127210099
"LOC126266718",1919.45973211146,0.0650622330319804,0.563844454151548,0.115390392781079,0.908135693547453,0.946671837410301
