source_sheet,umbrella,subcategory,gene_id,description_workbook,description_gff,gene_biotype,seqid,sequence_name,sequence_role,assigned_molecule,location_type,sequence_class,contrast_id,contrast_label,figure_scope,x_label,x_order,desired_sign,positive_condition,negative_condition,workbook_lfc_col,workbook_padj_col,show_in_figure,analysis_scope,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,oriented_log2FC,status,higher_expression_condition,primary_figure,original_value,original_oriented_log2FC,original_status
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126284648,CARD- and ANK-domain containing inflammasome adapter protein-like,CARD- and ANK-domain containing inflammasome adapter protein-like,protein_coding,NC_064927.1,Chromosome8,assembled-molecule,8,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,133.5889195247154,1.714027885991303,0.4322577511043245,3.965291268027779,7.330637731687049e-5,0.0016107160617553,TRUE,1.714027885991303,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Cellular Immunity,Inflammasome Assembly & Pyroptosis,LOC126295087,CARD- and ANK-domain containing inflammasome adapter protein-like,CARD- and ANK-domain containing inflammasome adapter protein-like,protein_coding,NC_064930.1,Chromosome11,assembled-molecule,11,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,613.0648033596326,2.3493931494215707,0.7351050793018278,3.195996348784485,0.00139348875176819,0.01450791092962397,TRUE,2.3493931494215707,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126268069,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,563.758404815847,-1.2818837511162122,0.23000604710312195,-5.573261082746605,2.50014449410295e-8,3.438470328926773e-6,TRUE,-1.2818837511162122,Downregulated,Control diet 33,TRUE,,,N.S.
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291948,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Chromosome9,assembled-molecule,9,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,3129.9689588951965,3.5263128683718437,0.812122172344434,4.342096532338337,1.4112949597889508e-5,6.046856096941889e-4,TRUE,3.5263128683718437,Upregulated,Infected diet 33,TRUE,,,N.S.
Immune,Cellular Immunity,Lysosomal Processing & Antigen Presentation (GILT),LOC126291948,gamma-interferon-inducible lysosomal thiol reductase-like,gamma-interferon-inducible lysosomal thiol reductase-like,protein_coding,NC_064928.1,Chromosome9,assembled-molecule,9,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,3129.9689588951965,3.8446733003887976,0.8493376437093632,4.5266724357085195,5.991970888695346e-6,2.028892270518728e-4,TRUE,3.8446733003887976,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126281410,glutathione S-transferase D7-like,glutathione S-transferase D7-like,protein_coding,NC_064926.1,Chromosome7,assembled-molecule,7,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Placed/host-assigned,115.22525683288605,-2.431448806778651,0.6095547357131744,-3.988893309037907,6.638226770733402e-5,0.01275735662612937,TRUE,2.431448806778651,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126281410,glutathione S-transferase D7-like,glutathione S-transferase D7-like,protein_coding,NC_064926.1,Chromosome7,assembled-molecule,7,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,115.22525683288605,4.666894731516007,0.6929689687001673,6.734637396924005,1.643392466177841e-11,3.814040015254406e-9,TRUE,4.666894731516007,Upregulated,Infected diet 50,TRUE,,,N.S.
Immune,Detoxification,Oxidative Stress & ROS Detoxification,LOC126281410,glutathione S-transferase D7-like,glutathione S-transferase D7-like,protein_coding,NC_064926.1,Chromosome7,assembled-molecule,7,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,115.22525683288605,3.527466545795655,0.73029028822176,4.830225189472196,1.3637872216362923e-6,1.321930702846658e-4,TRUE,3.527466545795655,Upregulated,Infected diet 83,TRUE,,,N.S.
Immune,Detoxification,Xenobiotic & Chemical Defense,LOC126272144,cytochrome P450 6k1-like,cytochrome P450 6k1-like,protein_coding,NC_064924.1,Chromosome5,assembled-molecule,5,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Placed/host-assigned,34.624538674968875,2.639920908904167,0.5045101895194213,5.232641408925483,1.6710472399089153e-7,3.3859806545697904e-4,TRUE,-2.639920908904167,Downregulated,Infected diet 33,TRUE,,,N.S.
Immune,Detoxification,Xenobiotic & Chemical Defense,LOC126272144,cytochrome P450 6k1-like,cytochrome P450 6k1-like,protein_coding,NC_064924.1,Chromosome5,assembled-molecule,5,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,34.624538674968875,2.792904234904483,0.5376129574655379,5.195009153185289,2.0470976806413653e-7,1.8390861421245816e-5,TRUE,2.792904234904483,Upregulated,Infected diet 33,TRUE,,,N.S.
