source_sheet,umbrella,subcategory,gene_id,description_workbook,description_gff,gene_biotype,seqid,sequence_name,sequence_role,assigned_molecule,location_type,sequence_class,contrast_id,contrast_label,figure_scope,x_label,x_order,desired_sign,positive_condition,negative_condition,workbook_lfc_col,workbook_padj_col,show_in_figure,analysis_scope,baseMean,log2FoldChange,lfcSE,stat,pvalue,padj,significant,oriented_log2FC,status,higher_expression_condition,primary_figure,original_value,original_oriented_log2FC,original_status
Immune,Innate Immune Recognition & Signaling,Post-Translational Regulation & Feedback Control,LOC126295382,ankyrin repeat and SOCS box protein 2-like,ankyrin repeat and SOCS box protein 2-like,protein_coding,NC_064930.1,Chromosome11,assembled-molecule,11,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,13.536724487686731,-1.2904499756271683,0.529002713768869,-2.439401428460327,0.0147116156397883,0.074125945220671,FALSE,-1.2904499756271683,N.S.,Not significant,TRUE,-1.266,-1.266,Downregulated
Immune,Innate Immune Recognition & Signaling,Serine Protease Cascades,LOC126266641,serine protease snake-like,serine protease snake-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,,,,,,,,FALSE,,N.S.,Not significant,TRUE,4.2910000000000004,4.291,Upregulated
Immune,Innate Immune Recognition & Signaling,Serine Protease Cascades,LOC126267545,serine protease Hayan-like,serine protease Hayan-like,protein_coding,NC_064923.1,Chromosome4,assembled-molecule,4,Chromosome,Nuclear chromosome,control_diet83_vs33,Control: diet 83 vs 33,Diet comparison among controls,"83
vs
33",2,1,Control diet 83,Control diet 33,cont83 vs cont33_log2FC,cont83 vs cont33_padj,FALSE,Placed/host-assigned,74.24060081041917,4.142790400674982,1.1065740330753742,3.743798676679047,1.8125890636300955e-4,0.04120865748742707,TRUE,4.142790400674982,Upregulated,Control diet 83,TRUE,N.S.,,N.S.
Immune,Innate Immune Recognition & Signaling,Serine Protease Cascades,LOC126282207,modular serine protease-like,modular serine protease-like,protein_coding,NC_064926.1,Chromosome7,assembled-molecule,7,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,40.3765116805495,2.002974223144515,0.5147715103294612,3.890996651820499,9.98333106902774e-5,0.00307843422386258,TRUE,2.002974223144515,Upregulated,Infected diet 83,TRUE,N.S.,,N.S.
Immune,Innate Immune Recognition & Signaling,Serine Protease Cascades,LOC126291782,putative inactive serine protease 43,putative inactive serine protease 43,protein_coding,NC_064928.1,Chromosome9,assembled-molecule,9,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,6.478622697352292,-1.4551320578239737,0.6146800375541004,-2.367300008007665,0.01791840131841569,0.08429518187801978,FALSE,-1.4551320578239737,N.S.,Not significant,TRUE,-1.474,-1.474,Downregulated
Immune,Innate Immune Recognition & Signaling,Serine Protease Inhibitors (Serpins),LOC126335167,serine protease inhibitor 88Ea-like,serine protease inhibitor 88Ea-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,"83
vs
33",2,1,Infected diet 83,Infected diet 33,inf83 vs inf33_log2FC,inf83 vs inf33_padj,TRUE,Placed/host-assigned,219.48229968243288,1.8205821044197088,0.5704532307112248,3.1914660245676214,0.00141552758083713,0.13998851121063466,FALSE,1.8205821044197088,N.S.,Not significant,TRUE,1.8029999999999999,1.803,Upregulated
Immune,Innate Immune Recognition & Signaling,Serine Protease Inhibitors (Serpins),LOC126335167,serine protease inhibitor 88Ea-like,serine protease inhibitor 88Ea-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,219.48229968243288,1.1010078146950597,0.5706182685025245,1.929499764500072,0.05366884928557527,0.16908115979675015,FALSE,1.1010078146950597,N.S.,Not significant,TRUE,1.0980000000000001,1.098,Upregulated
Immune,Innate Immune Recognition & Signaling,Serine Protease Inhibitors (Serpins),LOC126335465,serpin B6-like,serpin B6-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,159.37827089492146,-1.5041225702480947,0.5536742527943199,-2.716620039051824,0.00659522740745491,0.05304753308234491,FALSE,-1.5041225702480947,N.S.,Not significant,TRUE,-1.458,-1.458,Downregulated
Immune,Innate Immune Recognition & Signaling,Serine Protease Inhibitors (Serpins),LOC126335471,serpin B6-like,serpin B6-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,,,,,,,,FALSE,,N.S.,Not significant,TRUE,4.3410000000000002,4.341,Upregulated
Immune,Innate Immune Recognition & Signaling,Serine Protease Inhibitors (Serpins),LOC126335472,serpin B4-like,serpin B4-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,23.53448945628119,2.352277576850012,0.6468430173378223,3.636550930906167,2.763130300308839e-4,0.00625635600517082,TRUE,2.352277576850012,Upregulated,Infected diet 83,TRUE,N.S.,,N.S.
Immune,Innate Immune Recognition & Signaling,Serine Protease Inhibitors (Serpins),LOC126336076,serpin B8-like,serpin B8-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Placed/host-assigned,3.74680650357605,-2.1280334564965497,0.7775847878777047,-2.736722077993169,0.00620546942705184,0.24086734988626332,FALSE,2.1280334564965497,N.S.,Not significant,TRUE,-2.1160000000000001,2.116,Upregulated
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,LOC126293368,phosphoserine aminotransferase (aa metabolism),phosphoserine aminotransferase,protein_coding,NC_064929.1,Chromosome10,assembled-molecule,10,Chromosome,Nuclear chromosome,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,"83
vs
50",3,1,Control diet 83,Control diet 50,cont83 vs cont50_log2FC,cont83 vs cont50_padj,FALSE,Placed/host-assigned,357.2843202640703,1.4383792136076838,0.44710135853243427,3.2171210982874676,0.00129483932739663,0.2622638201308827,FALSE,1.4383792136076838,N.S.,Not significant,TRUE,1.4259999999999999,1.426,Upregulated
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,LOC126293368,phosphoserine aminotransferase (aa metabolism),phosphoserine aminotransferase,protein_coding,NC_064929.1,Chromosome10,assembled-molecule,10,Chromosome,Nuclear chromosome,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,"83
vs
33",2,1,Infected diet 83,Infected diet 33,inf83 vs inf33_log2FC,inf83 vs inf33_padj,TRUE,Placed/host-assigned,357.2843202640703,1.7469707071496163,0.42655615214773535,4.095523410818285,4.2121565773083045e-5,0.01564114142373817,TRUE,1.7469707071496163,Upregulated,Infected diet 83,TRUE,N.S.,,N.S.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,LOC126293368,phosphoserine aminotransferase (aa metabolism),phosphoserine aminotransferase,protein_coding,NC_064929.1,Chromosome10,assembled-molecule,10,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,357.2843202640703,-1.3992140496944303,0.4481006599648229,-3.1225440502682424,0.00179295272347318,0.02288728949176297,TRUE,-1.3992140496944303,Downregulated,Control diet 83,TRUE,N.S.,,N.S.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,LOC126298104,aminoacylase-1A-like (cleaves acetylated amino acids),aminoacylase-1A-like,protein_coding,NC_064931.1,ChromosomeX,assembled-molecule,X,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Placed/host-assigned,68.4630643743265,-1.974841085950546,0.5980805278657799,-3.3019651935462044,9.600998323710324e-4,0.08164513078330762,FALSE,1.974841085950546,N.S.,Not significant,TRUE,-1.96,1.96,Upregulated
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,LOC126298104,aminoacylase-1A-like (cleaves acetylated amino acids),aminoacylase-1A-like,protein_coding,NC_064931.1,ChromosomeX,assembled-molecule,X,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,68.4630643743265,-1.4120980931045128,0.639046142790998,-2.2096966064723493,0.02712622543370658,0.1300815773275117,FALSE,-1.4120980931045128,N.S.,Not significant,TRUE,-1.419,-1.419,Downregulated
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Biosynthesis & Interconversion,LOC126352958,"ornithine aminotransferase, mitochondrial (amino acid metabolism)","ornithine aminotransferase, mitochondrial",protein_coding,NC_064920.1,Chromosome1,assembled-molecule,1,Chromosome,Nuclear chromosome,infected_diet83_vs50,Infected: diet 83 vs 50,Diet comparison among infected,"83
vs
50",3,1,Infected diet 83,Infected diet 50,inf83 vs inf50_log2FC,inf83 vs inf50_padj,TRUE,Placed/host-assigned,40.84478956014064,2.824266302428778,0.5429162631606738,5.202029288986226,1.971241494957256e-7,0.00209023234002667,TRUE,2.824266302428778,Upregulated,Infected diet 83,TRUE,N.S.,,N.S.
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Transporters,LOC126356065,large neutral amino acids transporter small subunit 1,large neutral amino acids transporter small subunit 1,protein_coding,NC_064922.1,Chromosome3,assembled-molecule,3,Chromosome,Nuclear chromosome,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,"83
vs
50",3,1,Control diet 83,Control diet 50,cont83 vs cont50_log2FC,cont83 vs cont50_padj,FALSE,Placed/host-assigned,152.98581016016732,1.0953655793633192,0.3533437410568244,3.0999999493047863,0.00193520675766092,0.2778073301758415,FALSE,1.0953655793633192,N.S.,Not significant,TRUE,1.0740000000000001,1.074,Upregulated
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Amino Acid Transporters,LOC126356065,large neutral amino acids transporter small subunit 1,large neutral amino acids transporter small subunit 1,protein_coding,NC_064922.1,Chromosome3,assembled-molecule,3,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,152.98581016016732,0.98157308756226,0.31846637775316994,3.082187496486793,0.00205485362423207,0.02422335383486273,FALSE,0.98157308756226,N.S.,Not significant,TRUE,1.004,1.004,Upregulated
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Peptide & Amine Metabolism,LOC126271954,aromatic-L-amino-acid decarboxylase-like,aromatic-L-amino-acid decarboxylase-like,protein_coding,NC_064924.1,Chromosome5,assembled-molecule,5,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,,,,,,,,FALSE,,N.S.,Not significant,TRUE,-2.9359999999999999,2.936,Upregulated
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Peptide & Amine Metabolism,LOC126271954,aromatic-L-amino-acid decarboxylase-like,aromatic-L-amino-acid decarboxylase-like,protein_coding,NC_064924.1,Chromosome5,assembled-molecule,5,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,,,,,,,,FALSE,,N.S.,Not significant,TRUE,4.3970000000000002,4.397,Upregulated
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Peptide & Amine Metabolism,LOC126299365,bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase,bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase,protein_coding,NC_064931.1,ChromosomeX,assembled-molecule,X,Chromosome,Nuclear chromosome,control_diet83_vs50,Control: diet 83 vs 50,Diet comparison among controls,"83
vs
50",3,1,Control diet 83,Control diet 50,cont83 vs cont50_log2FC,cont83 vs cont50_padj,FALSE,Placed/host-assigned,518.8054198309244,1.0974164586522253,0.3915072341600962,2.8030553790571,0.00506209763851999,0.4146453506846526,FALSE,1.0974164586522253,N.S.,Not significant,TRUE,1.083,1.083,Upregulated
Protein-Anabolism,Nitrogen & Amino Acid Metabolism,Peptide & Amine Metabolism,LOC126299365,bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase,bifunctional phosphoribosylaminoimidazole carboxylase/phosphoribosylaminoimidazole succinocarboxamide synthetase,protein_coding,NC_064931.1,ChromosomeX,assembled-molecule,X,Chromosome,Nuclear chromosome,infected_diet83_vs33,Infected: diet 83 vs 33,Diet comparison among infected,"83
vs
33",2,1,Infected diet 83,Infected diet 33,inf83 vs inf33_log2FC,inf83 vs inf33_padj,TRUE,Placed/host-assigned,518.8054198309244,1.6583402860502776,0.3724029283096983,4.453080682199056,8.464692860431631e-6,0.00496298307711623,TRUE,1.6583402860502776,Upregulated,Infected diet 83,TRUE,N.S.,,N.S.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Amino Acid Transporters (TOR-linked),LOC126353931,high affinity cationic amino acid transporter 1-like,high affinity cationic amino acid transporter 1-like,protein_coding,NC_064922.1,Chromosome3,assembled-molecule,3,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,2.759430548716809,4.588013812769909,1.150863126742226,3.986585116995887,6.703108752679044e-5,0.00199127017346252,TRUE,4.588013812769909,Upregulated,Infected diet 33,TRUE,N.S.,,N.S.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Insulin & Growth Signaling Pathway Regulators,LOC126281978,mast/stem cell growth factor receptor kita-like,mast/stem cell growth factor receptor kita-like,protein_coding,NC_064926.1,Chromosome7,assembled-molecule,7,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,37.57827054970361,2.0090555523856684,0.6131713980850628,3.276499130031111,0.00105102636499237,0.01608301333243833,TRUE,2.0090555523856684,Upregulated,Infected diet 83,TRUE,N.S.,,N.S.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Insulin & Growth Signaling Pathway Regulators,LOC126282035,vascular endothelial growth factor receptor kdr-like,vascular endothelial growth factor receptor kdr-like,protein_coding,NC_064926.1,Chromosome7,assembled-molecule,7,Chromosome,Nuclear chromosome,infection_diet83,Diet 83: infected vs control,Within-diet infection response,83,3,1,Infected diet 83,Control diet 83,Diet 83 log2FC,Diet 83 padj,TRUE,Placed/host-assigned,3249.890589324775,1.523262190618509,0.4163343205689139,3.658747586643823,2.534508138651937e-4,0.00585776362335738,TRUE,1.523262190618509,Upregulated,Infected diet 83,TRUE,N.S.,,N.S.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Insulin & Growth Signaling Pathway Regulators,LOC126291785,insulin receptor related protein,insulin receptor-related protein-like,protein_coding,NC_064928.1,Chromosome9,assembled-molecule,9,Chromosome,Nuclear chromosome,infection_diet33,Diet 33: infected vs control,Within-diet infection response,33,1,1,Infected diet 33,Control diet 33,Diet 33 log2FC,Diet 33 padj,TRUE,Placed/host-assigned,126.82229046805588,-2.1551943723283444,0.65427671726364,-3.2940104935140333,9.876881114526514e-4,0.01472872814100674,TRUE,-2.1551943723283444,Downregulated,Control diet 33,TRUE,N.S.,,N.S.
Protein-Anabolism,Nutrient Sensing & TOR/Insulin Signaling,Insulin & Growth Signaling Pathway Regulators,LOC126291785,insulin receptor related protein,insulin receptor-related protein-like,protein_coding,NC_064928.1,Chromosome9,assembled-molecule,9,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,126.82229046805588,-1.5803691028451852,0.6872251130948738,-2.299638172022113,0.02146872760453262,0.09453028676462193,FALSE,-1.5803691028451852,N.S.,Not significant,TRUE,-1.5940000000000001,-1.594,Downregulated
Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,LOC126277947,translation initiation factor IF-2-like,translation initiation factor IF-2-like,protein_coding,NC_064925.1,Chromosome6,assembled-molecule,6,Chromosome,Nuclear chromosome,infected_diet33_vs50,Infected: diet 50 vs 33,Diet comparison among infected,"50
vs
33",1,-1,Infected diet 50,Infected diet 33,inf33 vs inf50_log2FC,inf33 vs inf50_padj,TRUE,Placed/host-assigned,165.47596478696593,-5.30971593101508,1.9588429569708636,-2.7106389065645033,0.00671537139063686,0.248739097298567,FALSE,5.30971593101508,N.S.,Not significant,TRUE,-5.3049999999999997,5.305,Upregulated
Protein-Anabolism,Protein Synthesis & Translation,Translation Initiation & Elongation Factors,LOC126355534,translation initiation factor IF-2-like,translation initiation factor IF-2-like,protein_coding,NC_064922.1,Chromosome3,assembled-molecule,3,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,,,,,,,,FALSE,,N.S.,Not significant,TRUE,1.84,1.84,Upregulated
Protein-Anabolism,Storage Hexamerins & Reserves,Hexamerin Storage Proteins,LOC126334873,hexamerin-like,hexamerin-like,protein_coding,NC_064921.1,Chromosome2,assembled-molecule,2,Chromosome,Nuclear chromosome,infection_diet50,Diet 50: infected vs control,Within-diet infection response,50,2,1,Infected diet 50,Control diet 50,Diet 50 log2FC,Diet 50 padj,TRUE,Placed/host-assigned,30504.71454242752,-2.1421527703050067,0.9464512177241796,-2.263352542834686,0.02361396572717217,0.10048112230737127,FALSE,-2.1421527703050067,N.S.,Not significant,TRUE,-2.2280000000000002,-2.228,Downregulated
