"label","PC1","PC2","Diet","Treatment"
"1004",-36.0648791009087,5.54932892857155,"50","Control"
"1007",-37.6428550532702,0.826601688966835,"50","Control"
"1016",39.0502108965769,19.6136814267399,"50","Infected"
"1025",13.7011862783127,-22.7737810608823,"50","Infected"
"1028",9.68030099221965,-24.6751002059767,"50","Infected"
"1031",-27.2694961234964,0.167895662406061,"50","Control"
"1034",-33.8020628124705,11.9202274470745,"50","Control"
"1037",-32.4550232643047,-7.20012297987676,"50","Control"
"1040",-34.7057214077479,11.5423029909879,"50","Control"
"1043",-2.3502887337343,-5.29122425391808,"50","Infected"
"1046",24.0608043314958,-12.8549386518359,"50","Infected"
"1049",35.6537346756338,5.10633701888606,"50","Infected"
"1052",21.9472316261553,5.91773699929192,"50","Infected"
"1055",20.0303051935769,-4.34510867573874,"50","Infected"
"1058",40.1665525019615,16.4961636653037,"50","Infected"
