"heatmap_row_order","gene_id","GFF_Description","gene_biotype","DEG_context","phase_class","n_deg_contrasts","comparisons","directions","max_abs_log2FC","min_padj","max_abs_sample_z","sample_with_max_abs_z","sample_deviation_direction"
242,"LOC126335080","uncharacterized LOC126335080","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.78950950950438,0.000189141754217032,3.28427625904839,"1023","Lower than gene mean"
243,"LOC126334657","bcl-2-related ovarian killer protein-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.42482214789785,0.000385854550461973,2.81125733979613,"1002","Higher than gene mean"
244,"LOC126336958","uncharacterized LOC126336958","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.41341300628239,5.30692116967786e-05,3.099152306818,"1023","Lower than gene mean"
245,"LOC126363150","neurocalcin homolog","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.04277390764517,0.020849361430207,2.35883060174582,"1002","Higher than gene mean"
246,"LOC126285150","uncharacterized LOC126285150","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.40638173671943,0.000300535801979888,2.36368739472504,"1034","Higher than gene mean"
247,"LOC126344078","uncharacterized LOC126344078","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.00212940720819,0.00218764591603078,2.42554730059692,"1023","Lower than gene mean"
248,"LOC126281516","nose resistant to fluoxetine protein 6-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.11205512170768,1.15197053717151e-06,2.24621124279549,"1002","Higher than gene mean"
249,"LOC126281758","phorbol ester/diacylglycerol-binding protein unc-13-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.02407886639417,0.00265556653786878,2.49873337024752,"1002","Higher than gene mean"
250,"LOC126355884","serine/threonine-protein phosphatase rdgC","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.12395819298271,0.00114283850721631,2.76206813036319,"1002","Higher than gene mean"
251,"LOC126266744","nephrin-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.01838286256794,0.033957484727569,2.16054331626357,"1002","Higher than gene mean"
252,"LOC126341744","organic cation transporter protein-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.21195095804593,7.87116947496915e-05,2.47337293355415,"1057","Lower than gene mean"
253,"LOC126267795","dopamine receptor 2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.01424282167722,0.0182462175666539,2.84448156583877,"1057","Lower than gene mean"
254,"LOC126278456","uncharacterized LOC126278456","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.62479209621039,0.00223036815442852,2.00242665067476,"1042","Lower than gene mean"
255,"LOC126333672","uncharacterized protein KIAA0513","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.90235807025181,0.014082579736109,2.29152483859259,"1057","Lower than gene mean"
256,"LOC126272589","pikachurin-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.21823310661289,1.29255427930936e-05,2.62118780382779,"1023","Lower than gene mean"
257,"LOC126281896","ankyrin repeat and death domain-containing protein 1A-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.5240493194004,0.000906278824840848,2.95784746421926,"1002","Higher than gene mean"
258,"LOC126336300","5-hydroxytryptamine receptor 2A","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.03838142077906,0.00448613537315048,2.62026144412212,"1002","Higher than gene mean"
259,"LOC126272774","uncharacterized LOC126272774","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_diet33; infection_diet50","Control diet 33; Control diet 50",1.46494317979089,0.0164405206183563,2.15164608990643,"1042","Lower than gene mean"
260,"LOC126272931","beta-hexosaminidase subunit beta-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.3186889717555,0.000377123463841523,2.71337889462097,"1002","Higher than gene mean"
261,"LOC126358212","uncharacterized LOC126358212","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.99680300099705,0.00343874018537268,2.2814526006639,"1020","Higher than gene mean"
262,"LOC126268088","peptidyl-prolyl cis-trans isomerase 5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.16463321742398,0.0163806689971327,2.39279202373641,"1023","Lower than gene mean"
263,"LOC126276633","calcineurin B homologous protein 1","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_diet33; infection_diet50","Control diet 33; Control diet 50",1.26632546043469,0.000220814389343147,2.12070267730343,"1007","Higher than gene mean"
264,"LOC126334561","adenosylhomocysteinase-like 1","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.25283384767856,0.00241919754038947,2.29168773183168,"1007","Higher than gene mean"
265,"LOC126355918","interferon-related developmental regulator 2","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.16391697448106,0.00287456885017802,2.51252989250442,"1007","Higher than gene mean"
266,"LOC126354602","uncharacterized LOC126354602","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.20297324459417,0.00565847646699468,2.40918348137441,"1016","Lower than gene mean"
267,"LOC126354478","UDP-galactose translocator","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.38226562440562,5.0313943981713e-05,2.36834604110291,"1023","Lower than gene mean"
268,"LOC126272566","malectin-A","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.10525653284889,0.00574130913448343,2.12135806137268,"1003","Higher than gene mean"
269,"LOC126299078","UDP-N-acetylhexosamine pyrophosphorylase","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.45222314962411,3.48032613021839e-05,2.04407379412369,"1023","Lower than gene mean"
270,"LOC126354642","protein extra-macrochaetae-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",1.40372417493619,6.65458797439618e-05,2.09523362418386,"1002","Higher than gene mean"
271,"LOC126281888","myrosinase 1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.25311744128065,0.0388452291471168,2.38457488085738,"1002","Higher than gene mean"
272,"LOC126278345","uncharacterized LOC126278345","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.2731683697553,0.00285171108901823,2.50160073216993,"1037","Higher than gene mean"
273,"LOC126354110","V-type proton ATPase subunit B","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.11449197987198,0.00182473923597505,3.40270448484142,"1037","Higher than gene mean"
274,"LOC126267073","translocon-associated protein subunit delta","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.16906083798849,0.00659849055564545,2.21546261503988,"1014","Lower than gene mean"
275,"LOC126272836","oligosaccharyltransferase complex subunit ostc-B","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet50","Control diet 50",1.22447120175932,0.00149654139136232,1.95817817218314,"1002","Higher than gene mean"
276,"LOC126335505","isocitrate dehydrogenase [NADP] cytoplasmic","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.5180888832306,6.77477367762524e-09,2.31696691946423,"1002","Higher than gene mean"
277,"LOC126365941","cytoplasmic aconitate hydratase-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.29730836149136,5.21535237164887e-06,2.87550788244847,"1002","Higher than gene mean"
278,"LOC126291503","cytochrome P450 4C1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.53507582906844,0.0399113558670933,2.42613074586383,"1028","Higher than gene mean"
279,"LOC126337060","uncharacterized LOC126337060","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.11524370195284,0.049951116050315,2.18231395520744,"1028","Higher than gene mean"
280,"LOC126346336","uncharacterized PE-PGRS family protein PE_PGRS54-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.62924512621078,0.000477271913459944,2.21542975443977,"1009","Higher than gene mean"
281,"LOC126282175","prostaglandin reductase 1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",2.77370840183931,0.00235810920251145,2.76814703608716,"1037","Higher than gene mean"
282,"LOC126280462","loricrin-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.6586342554857,0.00165478589500346,2.51479268738448,"1037","Higher than gene mean"
283,"LOC126284417","flexible cuticle protein 12-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.83518186697155,0.0206063032636904,2.65821932869221,"1028","Higher than gene mean"
284,"LOC126284845","endocuticle structural glycoprotein ABD-5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.98557721390793,0.010117761829762,2.90764423843746,"1037","Higher than gene mean"
285,"LOC126272573","mucin-2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.19416099568835,0.0253824884359178,3.17517474372423,"1003","Higher than gene mean"
286,"LOC126282270","mucin-2-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.4445781187939,0.0115606432949909,2.82005837083398,"1003","Higher than gene mean"
287,"LOC126267543","glucose dehydrogenase [FAD, quinone]-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.13238902681643,0.0414720899237227,3.27876841325544,"1037","Higher than gene mean"
288,"LOC126278538","uncharacterized LOC126278538","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",2.65708799064701,0.000966132490364479,3.69781400692582,"1037","Higher than gene mean"
289,"LOC126284272","alpha-tocopherol transfer protein-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.06114788936029,6.00191946181146e-07,2.43536874178209,"1003","Higher than gene mean"
290,"LOC126354344","monocarboxylate transporter 7-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.31572520559193,5.89570375194861e-05,3.29555917235563,"1003","Higher than gene mean"
291,"LOC126333363","tyrosine aminotransferase","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.89602362714588,2.29027075907068e-06,2.2703453912444,"1029","Lower than gene mean"
292,"LOC126267295","uncharacterized LOC126267295","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",1.94388941410745,1.59042765475051e-18,1.84120417115336,"1040","Higher than gene mean"
293,"LOC126328393","protein takeout-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet50; infection_diet83","Average control; Control diet 50; Control diet 83",3.45699399839187,1.15833092048459e-08,2.24615679999072,"1020","Lower than gene mean"
294,"LOC126334905","probable imidazolonepropionase","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.38775018123526,0.00668619908720271,2.45262801856723,"1029","Lower than gene mean"
295,"LOC126336714","4-hydroxyphenylpyruvate dioxygenase","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",3.00927083620963,9.09504527098776e-10,2.03444301657978,"1038","Higher than gene mean"
296,"LOC126335147","juvenile hormone acid O-methyltransferase-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",2.09331065843423,0.0163889576804753,3.23914840785137,"1003","Higher than gene mean"
297,"LOC126335148","juvenile hormone acid O-methyltransferase-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.12295895705543,0.00827758190841747,3.91997087932731,"1003","Higher than gene mean"
298,"LOC126355446","cuticle protein 18.7-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.07724306312639,0.00195619874101437,2.87035986173232,"1037","Higher than gene mean"
299,"LOC126355555","cuticle protein 16.5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.09718335351916,0.00609808397964611,3.03362413222057,"1037","Higher than gene mean"
300,"LOC126355587","cuticle protein 18.7-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet50","Average control; Control diet 50",2.34024841644191,0.0351049578349992,2.96969131700292,"1037","Higher than gene mean"
301,"LOC126266817","uncharacterized LOC126266817","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.55933882586993,0.0387461776432867,2.47409186167623,"1003","Higher than gene mean"
302,"LOC126284087","endocuticle structural glycoprotein SgAbd-3","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",2.06706532700471,0.006093648272467,2.95561915666132,"1003","Higher than gene mean"
303,"LOC126284577","endocuticle structural glycoprotein ABD-4-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",4.17442343326543,1.5773982750358e-05,2.58171634202929,"1003","Higher than gene mean"
304,"LOC126284694","endocuticle structural glycoprotein SgAbd-5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.27828790379784,0.000132260650608115,2.1140724582417,"1037","Higher than gene mean"
305,"LOC126284799","pupal cuticle protein 36-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.89359758577501,0.0164153575862196,4.28437838210759,"1003","Higher than gene mean"
306,"LOC126281701","vitelline membrane protein Vm26Ab-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.34146794309063,0.0488007955437516,3.10598454149976,"1006","Higher than gene mean"
307,"LOC126281703","cuticle protein 21-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.63354116446686,0.000490040931551692,1.88822167365874,"1006","Higher than gene mean"
308,"LOC126282079","cuticle protein 19.8-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.02444090782668,0.0123580718993739,2.64975080590725,"1006","Higher than gene mean"
309,"LOC126284728","protein takeout-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.83167453788337,0.000833185791981068,2.26596221482647,"1006","Higher than gene mean"
310,"LOC126291949","cuticle protein 6.4-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.45300516432949,0.00201934545087571,2.53848212485894,"1041","Higher than gene mean"
311,"LOC126291955","cuticle protein 6.4-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.41962142912074,0.0284375902800987,1.69629166827914,"1037","Higher than gene mean"
312,"LOC126335945","cuticle protein 19.8-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.3136710349438,0.0132065369783857,2.41548540543558,"1011","Higher than gene mean"
313,"LOC126291514","ice-structuring glycoprotein-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.32234836124757,0.000897910544993037,2.37938187290542,"1029","Lower than gene mean"
314,"LOC126291950","cuticle protein 6.4-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.80445070498843,0.000246437319652374,2.14254338178379,"1029","Lower than gene mean"
315,"LOC126272715","fumarylacetoacetase","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.04589541647465,0.0060305006538259,2.32014528787832,"1007","Higher than gene mean"
316,"LOC126284425","endocuticle structural glycoprotein SgAbd-5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.70698555056714,0.00159055895062613,2.26474355128876,"1003","Higher than gene mean"
317,"LOC126271206","formimidoyltransferase-cyclodeaminase-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.41674878657538,0.000180763785339112,2.51270789097382,"1050","Lower than gene mean"
318,"LOC126283987","collagen alpha-2(IV) chain-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",1.53244137411179,8.33503487996437e-06,2.14482990574939,"1054","Lower than gene mean"
319,"LOC126273066","ejaculatory bulb-specific protein 3-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.19097063964959,0.0245430210629346,1.96454139955826,"1006","Higher than gene mean"
320,"LOC126284086","endocuticle structural glycoprotein SgAbd-4","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.44323875404472,0.00097990065674093,2.27072837840269,"1050","Lower than gene mean"
321,"LOC126284491","endocuticle structural glycoprotein ABD-4-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",3.6545809706522,3.82170929214168e-08,2.20344440360956,"1029","Lower than gene mean"
322,"LOC126337059","protein takeout","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.31319653585276,0.0445608353180748,2.35456726482594,"1003","Higher than gene mean"
323,"LOC126355954","uncharacterized LOC126355954","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.27451186637271,0.0016014536592775,2.25278759232312,"1029","Lower than gene mean"
324,"LOC126268132","proline-rich protein HaeIII subfamily 1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.6232969026722,7.85760845028865e-05,1.88834206123908,"1006","Higher than gene mean"
325,"LOC126355457","uncharacterized LOC126355457","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet83","Average control; Control diet 33; Control diet 83",2.11692230793198,2.47697805407595e-05,2.27415394070499,"1003","Higher than gene mean"
326,"LOC126285012","dehydrogenase/reductase SDR family member 11-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.86205280316866,0.0293164207800493,1.88404211808499,"1016","Lower than gene mean"
327,"LOC126355953","arylsulfatase B-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.16454048352839,0.00277374756253841,2.59958162413737,"1016","Lower than gene mean"
328,"LOC126299564","uncharacterized LOC126299564","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.39388323066294,0.00286379423846424,2.27746359864678,"1005","Higher than gene mean"
329,"LOC126284300","uncharacterized LOC126284300","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.39413979272216,0.00102868246016844,2.13196140516552,"1020","Lower than gene mean"
330,"LOC126365627","protein unc-13 homolog 4B-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.64773028348495,0.000477839115902086,2.41672181909954,"1020","Lower than gene mean"
331,"LOC126271709","uncharacterized LOC126271709","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",2.52241720403558,9.42308698027125e-06,2.83777565591373,"1003","Higher than gene mean"
332,"LOC126335641","uncharacterized LOC126335641","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.68599788710823,1.09909466490575e-05,2.00263684894683,"1020","Lower than gene mean"
333,"LOC126337058","protein takeout","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",3.21989720556358,4.21858273039275e-06,2.3733858923243,"1003","Higher than gene mean"
334,"LOC126341237","UDP-glycosyltransferase UGT5-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet33; infection_diet50","Average control; Control diet 33; Control diet 50",1.94765930657854,3.80637395072095e-06,2.27225067484925,"1009","Higher than gene mean"
335,"LOC126354946","uncharacterized LOC126354946","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",4,"infection_average_all_diets; infection_diet33; infection_diet50; infection_diet83","Average control; Control diet 33; Control diet 50; Control diet 83",2.85600862603817,1.28987724004505e-07,1.94728553774283,"1006","Higher than gene mean"
336,"LOC126354947","neuropeptide-like 4","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",2.73018090077283,0.000335799429506065,2.00507104095262,"1005","Higher than gene mean"
337,"LOC126284323","uncharacterized LOC126284323","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.5826211638108,0.033374795780307,2.36970437140141,"1020","Lower than gene mean"
338,"LOC126297427","uncharacterized LOC126297427","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.20139805165444,0.0281608906175094,2.04459427217432,"1003","Higher than gene mean"
339,"LOC126336460","uncharacterized LOC126336460","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.27820671620775,0.0271625065808919,3.09756271262883,"1006","Higher than gene mean"
340,"LOC126293542","uncharacterized LOC126293542","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",2.32446871716833,0.043549185336606,2.12302355507895,"1055","Higher than gene mean"
341,"LOC126336463","uncharacterized LOC126336463","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.91603840220547,0.0303191125364103,2.50705330520443,"1006","Higher than gene mean"
342,"LOC126335665","uncharacterized LOC126335665","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.4888890394457,0.00287943583065622,2.39380823658371,"1006","Higher than gene mean"
343,"LOC126336464","uncharacterized LOC126336464","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.99497106836256,0.0122728792508626,2.71647015201351,"1006","Higher than gene mean"
344,"LOC126336468","cuticle protein 79-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.45894089781671,0.0456905880314284,2.21340780405981,"1038","Higher than gene mean"
345,"LOC126335667","elastin-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",2.58828738624611,0.00221663506550016,2.117495010175,"1006","Higher than gene mean"
346,"LOC126336465","cuticle protein 79-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.8568815403407,0.0100090760516127,2.46719915095926,"1006","Higher than gene mean"
347,"LOC126285438","scavenger receptor class B member 1","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet33","Control diet 33",1.60687509188408,0.0211121928751109,2.97869944334004,"1003","Higher than gene mean"
348,"LOC126272393","urocanate hydratase-like","protein_coding","Infection + diet","Not evaluated in this chromosome-only figure",3,"infected_diet83_vs50; infection_diet83; interaction_diet83_vs50","Control diet 83; Infected diet 50; Infection response diet 50",2.23036743244525,0.000391447608357573,2.28158142677687,"1029","Lower than gene mean"
349,"LOC126298882","histidine ammonia-lyase-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",3,"infection_average_all_diets; infection_diet83; interaction_diet83_vs50","Average control; Control diet 83; Infection response diet 50",4.07490705026424,0.00280827779969533,2.3535352702342,"1028","Higher than gene mean"
350,"LOC126284235","secreted protein C-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",1.62992100251195,0.000716311287211864,3.36672050406376,"1016","Lower than gene mean"
351,"LOC126285161","uncharacterized LOC126285161","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.29746927278723,0.0165938364511535,2.56416886953334,"1038","Higher than gene mean"
352,"LOC126274364","uncharacterized LOC126274364","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_diet83","Control diet 83",1.03060636571129,0.0457168493874977,2.6687629473073,"1020","Lower than gene mean"
353,"LOC126325085","uncharacterized LOC126325085","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",1,"infection_average_all_diets","Average control",1.05868760927316,0.0253248725203834,2.51039942957239,"1040","Higher than gene mean"
354,"LOC126281778","protein bric-a-brac 1-like","protein_coding","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet83","Average control; Control diet 83",3.90429937420508,3.24275981580491e-06,2.7071798312179,"1039","Higher than gene mean"
355,"LOC126272318","uncharacterized LOC126272318","lncRNA","Infection within diet","Not evaluated in this chromosome-only figure",2,"infection_average_all_diets; infection_diet33","Average control; Control diet 33",1.5740808031267,0.000223888854435708,2.56056135114808,"1039","Higher than gene mean"
