"ID","Description","GeneRatio","BgRatio","RichFactor","FoldEnrichment","zScore","pvalue","p.adjust","qvalue","geneID","Count","set","database"
"ko01523","ko01523","4/32","34/4337",0.117647058823529,15.9448529411765,7.54186022742455,9.69763993080561e-05,0.00614757545054032,0.00614757545054032,"LOC126354610/LOC126293737/LOC126325353/LOC126266788",4,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko01120","ko01120","7/32","158/4337",0.0443037974683544,6.00454905063291,5.52446664969649,0.000116357894962908,0.00614757545054032,0.00614757545054032,"LOC126272511/LOC126278953/LOC126297583/LOC126293368/LOC126278052/LOC126295405/LOC126325353",7,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko00680","ko00680","3/32","22/4337",0.136363636363636,18.4815340909091,7.08652836617219,0.000511010152183616,0.0204363263455313,0.0204363263455313,"LOC126293368/LOC126295405/LOC126325353",3,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko00562","ko00562","4/32","52/4337",0.0769230769230769,10.4254807692308,5.8947150799906,0.000515743251622242,0.0204363263455313,0.0204363263455313,"LOC126277895/LOC126277897/LOC126277896/LOC126277892",4,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko00053","ko00053","4/32","65/4337",0.0615384615384615,8.34038461538462,5.14035272331811,0.00120590252912046,0.0424745668590207,0.0424745668590207,"LOC126277895/LOC126277897/LOC126277896/LOC126277892",4,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko01230","ko01230","4/32","67/4337",0.0597014925373134,8.09141791044776,5.04300724143395,0.00135116025520802,0.0428317800900943,0.0428317800900943,"LOC126269845/LOC126293368/LOC126295405/LOC126325353",4,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko00260","ko00260","3/32","37/4337",0.0810810810810811,10.9890202702703,5.26044611987262,0.00239161805815583,0.0689220840395818,0.0689220840395818,"LOC126293368/LOC126295405/LOC126325353",3,"DESeq2_33_vs_83__DOWN","KEGG_pathway"
"ko00830","ko00830","3/11","52/4337",0.0576923076923077,22.7465034965035,7.95450976848365,0.000250734353516067,0.0420672993446859,0.0420672993446859,"LOC126336625/LOC126282179/LOC126336627",3,"DESeq2_33_vs_83__UP","KEGG_pathway"
"ko00140","ko00140","3/11","53/4337",0.0566037735849057,22.3173241852487,7.87306098177626,0.000265408828673097,0.0420672993446859,0.0420672993446859,"LOC126336625/LOC126282179/LOC126336627",3,"DESeq2_33_vs_83__UP","KEGG_pathway"
"ko00053","ko00053","3/11","65/4337",0.0461538461538462,18.1972027972028,7.0436309126685,0.000486680051148726,0.0421823616757453,0.0421823616757453,"LOC126336625/LOC126282179/LOC126336627",3,"DESeq2_33_vs_83__UP","KEGG_pathway"
"ko00860","ko00860","3/11","67/4337",0.0447761194029851,17.6540027137042,6.92691433436096,0.000532269547958932,0.0421823616757453,0.0421823616757453,"LOC126336625/LOC126282179/LOC126336627",3,"DESeq2_33_vs_83__UP","KEGG_pathway"
"ko00040","ko00040","3/11","75/4337",0.04,15.7709090909091,6.50622167337107,0.00074194662331141,0.0470394159179434,0.0470394159179434,"LOC126336625/LOC126282179/LOC126336627",3,"DESeq2_33_vs_83__UP","KEGG_pathway"
"ko01110","ko01110","5/11","355/4337",0.0140845070422535,5.55313700384123,4.51410845253091,0.00109099554325572,0.0576409312020108,0.0576409312020108,"LOC126336625/LOC126282179/LOC126285378/LOC126336627/LOC126298221",5,"DESeq2_33_vs_83__UP","KEGG_pathway"
"ko00982","ko00982","3/11","102/4337",0.0294117647058824,11.596256684492,5.4603888413056,0.00181680803197099,0.0715866637603088,0.0715866637603088,"LOC126336625/LOC126282179/LOC126336627",3,"DESeq2_33_vs_83__UP","KEGG_pathway"
"ko05204","ko05204","3/11","107/4337",0.0280373831775701,11.054375531011,5.30975556846178,0.00208559918468165,0.0715866637603088,0.0715866637603088,"LOC126336625/LOC126282179/LOC126336627",3,"DESeq2_33_vs_83__UP","KEGG_pathway"
"ko00980","ko00980","3/11","108/4337",0.0277777777777778,10.9520202020202,5.28082779860776,0.00214219020507343,0.0715866637603088,0.0715866637603088,"LOC126336625/LOC126282179/LOC126336627",3,"DESeq2_33_vs_83__UP","KEGG_pathway"
"ko00983","ko00983","3/11","110/4337",0.0272727272727273,10.7528925619835,5.22409878351455,0.00225825437729681,0.0715866637603088,0.0715866637603088,"LOC126336625/LOC126282179/LOC126336627",3,"DESeq2_33_vs_83__UP","KEGG_pathway"
"ko00620","ko00620","2/11","33/4337",0.0606060606060606,23.8953168044077,6.65679553461305,0.0029587028804896,0.0852644375559276,0.0852644375559276,"LOC126285378/LOC126336866",2,"DESeq2_33_vs_83__UP","KEGG_pathway"
"ko01130","ko01130","8/14","210/4337",0.0380952380952381,11.8013605442177,9.13033920790852,6.19016102496418e-08,1.96228104491364e-05,1.96228104491364e-05,"LOC126354610/LOC126281265/LOC126352958/LOC126293368/LOC126299365/LOC126295405/LOC126325353/LOC126278052",8,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko00680","ko00680","3/14","22/4337",0.136363636363636,42.2435064935065,11.0355138158537,3.9790114897371e-05,0.00489987909727921,0.00489987909727921,"LOC126293368/LOC126295405/LOC126325353",3,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko01230","ko01230","4/14","67/4337",0.0597014925373134,18.4946695095949,8.21193008775527,4.63710955578475e-05,0.00489987909727921,0.00489987909727921,"LOC126293368/LOC126269845/LOC126295405/LOC126325353",4,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko01120","ko01120","5/14","158/4337",0.0316455696202532,9.80334538878843,6.41440143346672,9.23867872412517e-05,0.0073216528888692,0.0073216528888692,"LOC126293368/LOC126272511/LOC126295405/LOC126325353/LOC126278052",5,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko00260","ko00260","3/14","37/4337",0.0810810810810811,25.1177606177606,8.38338963439243,0.000195094499289688,0.0123689912549662,0.0123689912549662,"LOC126293368/LOC126295405/LOC126325353",3,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko01110","ko01110","6/14","355/4337",0.0169014084507042,5.23581488933602,4.73932572672368,0.000491401886359276,0.0259623996626484,0.0259623996626484,"LOC126354610/LOC126281265/LOC126352958/LOC126299365/LOC126325353/LOC126278052",6,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko00230","ko00230","4/14","141/4337",0.0283687943262411,8.78824721377913,5.34992362112191,0.000831217309032242,0.0376422695661744,0.0376422695661744,"LOC126354610/LOC126281265/LOC126299365/LOC126272511",4,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko00670","ko00670","2/14","15/4337",0.133333333333333,41.3047619047619,8.89765669551605,0.000992103543160621,0.0393121028977396,0.0393121028977396,"LOC126354610/LOC126325353",2,"DESeq2_50_vs_83__DOWN","KEGG_pathway"
"ko01110","ko01110","33/120","355/4337",0.0929577464788732,3.35964788732394,7.82607866996509,1.63095876239568e-10,5.17013927679429e-08,5.17013927679429e-08,"LOC126284898/LOC126284812/LOC126278485/LOC126271720/LOC126341237/LOC126329483/LOC126336625/LOC126336244/LOC126278697/LOC126268218/LOC126281446/LOC126284002/LOC126284811/LOC126266939/LOC126281532/LOC126281954/LOC126365941/LOC126293737/LOC126299542/LOC126354727/LOC126298104/LOC126281562/LOC126324953/LOC126281958/LOC126336251/LOC126299493/LOC126335505/LOC126298865/LOC126266840/LOC126335182/LOC126284686/LOC126272926/LOC126325353",33,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko01130","ko01130","24/120","210/4337",0.114285714285714,4.13047619047619,7.84397637970018,1.36795963344788e-09,2.1682160190149e-07,2.1682160190149e-07,"LOC126284898/LOC126284812/LOC126278485/LOC126329483/LOC126336244/LOC126278697/LOC126268218/LOC126281446/LOC126284811/LOC126281532/LOC126281954/LOC126365941/LOC126293737/LOC126299542/LOC126298104/LOC126324953/LOC126281958/LOC126336251/LOC126335505/LOC126298865/LOC126266840/LOC126291591/LOC126293368/LOC126325353",24,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko01120","ko01120","19/120","158/4337",0.120253164556962,4.34614978902954,7.22721867227038,3.88999421254816e-08,4.11042721792589e-06,4.11042721792589e-06,"LOC126284898/LOC126355949/LOC126266828/LOC126336244/LOC126281446/LOC126355885/LOC126281532/LOC126272888/LOC126281954/LOC126365941/LOC126299542/LOC126281958/LOC126336251/LOC126335505/LOC126336122/LOC126266840/LOC126293368/LOC126336866/LOC126325353",19,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00040","ko00040","13/120","75/4337",0.173333333333333,6.26455555555556,7.75745171979385,8.62787975979599e-08,6.83759470963832e-06,6.83759470963832e-06,"LOC126278567/LOC126283960/LOC126341237/LOC126336625/LOC126266939/LOC126281694/LOC126266657/LOC126283957/LOC126281562/LOC126291591/LOC126281399/LOC126272926/LOC126335523",13,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko01200","ko01200","14/120","109/4337",0.128440366972477,4.64204892966361,6.4956855809828,1.25838103529285e-06,7.97813576375668e-05,7.97813576375668e-05,"LOC126284898/LOC126335256/LOC126336244/LOC126281532/LOC126281954/LOC126365941/LOC126299542/LOC126281958/LOC126336251/LOC126335505/LOC126336122/LOC126293368/LOC126336866/LOC126325353",14,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00030","ko00030","7/120","31/4337",0.225806451612903,8.16102150537635,6.74919958938478,1.57853910383417e-05,0.000833994826525718,0.000833994826525718,"LOC126284898/LOC126284812/LOC126329483/LOC126284811/LOC126281532/LOC126299542/LOC126281958",7,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00980","ko00980","12/120","108/4337",0.111111111111111,4.01574074074074,5.35328663218559,3.4206727908906e-05,0.00154907610673188,0.00154907610673188,"LOC126341237/LOC126336695/LOC126336625/LOC126266939/LOC126281694/LOC126281954/LOC126293679/LOC126281562/LOC126336692/LOC126281404/LOC126343702/LOC126272926",12,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00982","ko00982","11/120","102/4337",0.107843137254902,3.89763071895425,4.99516542057243,9.73733982566465e-05,0.00385842090591962,0.00385842090591962,"LOC126266828/LOC126341237/LOC126336695/LOC126336625/LOC126266939/LOC126272888/LOC126281954/LOC126281562/LOC126336692/LOC126281404/LOC126272926",11,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko05204","ko05204","11/120","107/4337",0.102803738317757,3.7154984423676,4.79738665211721,0.000150655767698844,0.00530643092894816,0.00530643092894816,"LOC126341237/LOC126336695/LOC126336625/LOC126266939/LOC126281954/LOC126293679/LOC126281562/LOC126336692/LOC126281404/LOC126343702/LOC126272926",11,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00051","ko00051","6/120","33/4337",0.181818181818182,6.57121212121212,5.41881085628553,0.000237772221917401,0.00753737943478161,0.00753737943478161,"LOC126284898/LOC126355949/LOC126283960/LOC126283957/LOC126281958/LOC126281399",6,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00680","ko00680","5/120","22/4337",0.227272727272727,8.21401515151515,5.72178387923381,0.000269331867320352,0.00776165472186832,0.00776165472186832,"LOC126284898/LOC126281954/LOC126281958/LOC126293368/LOC126325353",5,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00053","ko00053","8/120","65/4337",0.123076923076923,4.44820512820513,4.72462788655416,0.000366606711868517,0.00968452730519333,0.00968452730519333,"LOC126341237/LOC126336625/LOC126281446/LOC126266939/LOC126266657/LOC126281562/LOC126266840/LOC126272926",8,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko01230","ko01230","8/120","67/4337",0.119402985074627,4.31542288557214,4.61313170708733,0.000452358022516264,0.0110305763952043,0.0110305763952043,"LOC126284898/LOC126281532/LOC126365941/LOC126299542/LOC126298104/LOC126335505/LOC126293368/LOC126325353",8,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00710","ko00710","5/120","27/4337",0.185185185185185,6.6929012345679,5.00507230279213,0.000739058170809394,0.0167343885818984,0.0167343885818984,"LOC126284898/LOC126299542/LOC126281958/LOC126336122/LOC126336866",5,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00981","ko00981","5/120","28/4337",0.178571428571429,6.45386904761905,4.88347460708384,0.000880032548940248,0.018206965098381,0.018206965098381,"LOC126299150/LOC126281446/LOC126305900/LOC126293679/LOC126343702",5,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00280","ko00280","6/120","42/4337",0.142857142857143,5.16309523809524,4.57291223838742,0.000918963538088631,0.018206965098381,0.018206965098381,"LOC126335256/LOC126336244/LOC126281446/LOC126354727/LOC126336251/LOC126266840",6,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00410","ko00410","5/120","29/4337",0.172413793103448,6.23132183908046,4.76766849253528,0.00104011322478018,0.0193950524856069,0.0193950524856069,"LOC126335256/LOC126281446/LOC126292317/LOC126336251/LOC126266840",5,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00380","ko00380","5/120","31/4337",0.161290322580645,5.82930107526882,4.5515736560418,0.00142382379083043,0.0250751189829582,0.0250751189829582,"LOC126336244/LOC126281446/LOC126336251/LOC126266840/LOC126267535",5,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00620","ko00620","5/120","33/4337",0.151515151515152,5.4760101010101,4.35356823622795,0.00190294265093792,0.0317490958077538,0.0317490958077538,"LOC126336244/LOC126281446/LOC126336122/LOC126266840/LOC126336866",5,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00520","ko00520","6/120","51/4337",0.117647058823529,4.25196078431373,3.94037689392559,0.00257625893780276,0.0408337041641737,0.0408337041641737,"LOC126266657/LOC126272931/LOC126271949/LOC126354818/LOC126291591/LOC126267263",6,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00830","ko00830","6/120","52/4337",0.115384615384615,4.17019230769231,3.87922817853187,0.00284758756391612,0.0429850122743529,0.0429850122743529,"LOC126341237/LOC126336625/LOC126266939/LOC126281954/LOC126281562/LOC126272926",6,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00260","ko00260","5/120","37/4337",0.135135135135135,4.88400900900901,4.0020298363895,0.00320011624007475,0.0461107658228952,0.0461107658228952,"LOC126329483/LOC126354727/LOC126266840/LOC126293368/LOC126325353",5,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko03030","ko03030","5/120","39/4337",0.128205128205128,4.63354700854701,3.84470781460707,0.00404495957290457,0.055750094983076,0.055750094983076,"LOC126293483/LOC126336750/LOC126284030/LOC126359832/LOC126284296",5,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00071","ko00071","5/120","41/4337",0.121951219512195,4.40752032520325,3.69770028105306,0.00503852154473825,0.0665504720700844,0.0665504720700844,"LOC126336244/LOC126281446/LOC126281954/LOC126336251/LOC126266840",5,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00630","ko00630","4/120","28/4337",0.142857142857143,5.16309523809524,3.72769674236774,0.00682647765406323,0.0865309172864239,0.0865309172864239,"LOC126336244/LOC126365941/LOC126325353/LOC126267535",4,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00670","ko00670","3/120","15/4337",0.2,7.22833333333333,4.07575955164089,0.00737014121997932,0.0865309172864239,0.0865309172864239,"LOC126267222/LOC126293737/LOC126325353",3,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00720","ko00720","3/120","15/4337",0.2,7.22833333333333,4.07575955164089,0.00737014121997932,0.0865309172864239,0.0865309172864239,"LOC126336244/LOC126365941/LOC126335505",3,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko00010","ko00010","5/120","46/4337",0.108695652173913,3.92844202898551,3.3679819015435,0.00825923703463132,0.093506362142076,0.093506362142076,"LOC126284898/LOC126281446/LOC126281954/LOC126281958/LOC126266840",5,"DESeq2_infected_vs_control_diet_33__DOWN","KEGG_pathway"
"ko02010","ko02010","9/125","43/4337",0.209302325581395,7.26195348837209,7.10834515292983,2.53550380208529e-06,0.000803754705261037,0.000803754705261037,"LOC126278191/LOC126354018/LOC126357744/LOC126284038/LOC126335579/LOC126335166/LOC126281499/LOC126354017/LOC126278946",9,"DESeq2_infected_vs_control_diet_33__UP","KEGG_pathway"
"ko01200","ko01200","14/166","109/4337",0.128440366972477,3.35569802144357,4.96871357995578,5.63396601213461e-05,0.00915552575313769,0.00915552575313769,"LOC126284898/LOC126335256/LOC126293368/LOC126365941/LOC126297871/LOC126336244/LOC126335505/LOC126281958/LOC126281532/LOC126336122/LOC126297494/LOC126295405/LOC126336866/LOC126298221",14,"DESeq2_infected_vs_control_diet_50__DOWN","KEGG_pathway"
"ko01110","ko01110","29/166","355/4337",0.0816901408450704,2.13427795689801,4.44899202034673,5.77635694204271e-05,0.00915552575313769,0.00915552575313769,"LOC126284898/LOC126356100/LOC126284812/LOC126278485/LOC126271720/LOC126365941/LOC126297871/LOC126336625/LOC126336244/LOC126350022/LOC126272831/LOC126272928/LOC126335505/LOC126281958/LOC126272193/LOC126281532/LOC126284002/LOC126297494/LOC126281562/LOC126353877/LOC126323251/LOC126272584/LOC126335182/LOC126284686/LOC126268218/LOC126281446/LOC126268126/LOC126298221/LOC126324953",29,"DESeq2_infected_vs_control_diet_50__DOWN","KEGG_pathway"
"ko01130","ko01130","20/166","210/4337",0.0952380952380952,2.48823866896156,4.41005071096799,0.000119586650372962,0.012636322722743,0.012636322722743,"LOC126284898/LOC126284812/LOC126278485/LOC126293368/LOC126365941/LOC126297871/LOC126336244/LOC126350022/LOC126267248/LOC126299078/LOC126335505/LOC126281958/LOC126272193/LOC126281532/LOC126297494/LOC126295405/LOC126268218/LOC126281446/LOC126298221/LOC126324953",20,"DESeq2_infected_vs_control_diet_50__DOWN","KEGG_pathway"
"ko00620","ko00620","7/166","33/4337",0.212121212121212,5.54198612632348,5.22450594605054,0.000195156548426802,0.0154661564628241,0.0154661564628241,"LOC126297871/LOC126336244/LOC126350022/LOC126336122/LOC126323251/LOC126281446/LOC126336866",7,"DESeq2_infected_vs_control_diet_50__DOWN","KEGG_pathway"
"ko01120","ko01120","16/166","158/4337",0.10126582278481,2.64572212902242,4.20365874580403,0.000296281435237195,0.0187842429940382,0.0187842429940382,"LOC126284898/LOC126293368/LOC126365941/LOC126297871/LOC126336244/LOC126350022/LOC126335505/LOC126281958/LOC126281532/LOC126336122/LOC126297494/LOC126295405/LOC126323251/LOC126281446/LOC126336866/LOC126268126",16,"DESeq2_infected_vs_control_diet_50__DOWN","KEGG_pathway"
"ko05204","ko05204","12/166","107/4337",0.11214953271028,2.93007544195473,4.03250185527971,0.000694733687891283,0.034235939424876,0.034235939424876,"LOC126336715/LOC126336625/LOC126272831/LOC126272928/LOC126336695/LOC126331335/LOC126336692/LOC126343702/LOC126336724/LOC126281562/LOC126293679/LOC126281404",12,"DESeq2_infected_vs_control_diet_50__DOWN","KEGG_pathway"
"ko00980","ko00980","12/166","108/4337",0.111111111111111,2.90294511378849,3.99482614220375,0.000755998662378964,0.034235939424876,0.034235939424876,"LOC126336715/LOC126336625/LOC126272831/LOC126272928/LOC126336695/LOC126331335/LOC126336692/LOC126343702/LOC126336724/LOC126281562/LOC126293679/LOC126281404",12,"DESeq2_infected_vs_control_diet_50__DOWN","KEGG_pathway"
"ko04624","ko04624","12/198","58/4337",0.206896551724138,4.53187042842215,5.92211906562537,8.21731842820842e-06,0.00260488994174207,0.00260488994174207,"LOC126355041/LOC126282030/LOC126282207/LOC126267545/LOC126266641/LOC126298648/LOC126336325/LOC126355037/LOC126293579/LOC126293578/LOC126267442/LOC126281928",12,"DESeq2_infected_vs_control_diet_50__UP","KEGG_pathway"
"ko04341","ko04341","12/198","79/4337",0.151898734177215,3.32719601074031,4.56534076486641,0.000202323029505681,0.0320682001766505,0.0320682001766505,"LOC126278442/LOC126295040/LOC126295191/LOC126292145/LOC126291991/LOC126295201/LOC126294955/LOC126294949/LOC126295425/LOC126278128/LOC126294945/LOC126295087",12,"DESeq2_infected_vs_control_diet_50__UP","KEGG_pathway"
"ko04340","ko04340","11/198","75/4337",0.146666666666667,3.21259259259259,4.22722030290687,0.000509843825683623,0.0473719924722919,0.0473719924722919,"LOC126295040/LOC126295191/LOC126292145/LOC126291991/LOC126295201/LOC126294955/LOC126294949/LOC126295425/LOC126278128/LOC126294945/LOC126295087",11,"DESeq2_infected_vs_control_diet_50__UP","KEGG_pathway"
"ko02010","ko02010","8/198","43/4337",0.186046511627907,4.07517030772845,4.43202191437523,0.000597753848230812,0.0473719924722919,0.0473719924722919,"LOC126354017/LOC126357744/LOC126354018/LOC126335579/LOC126278946/LOC126284038/LOC126335166/LOC126281499",8,"DESeq2_infected_vs_control_diet_50__UP","KEGG_pathway"
"ko01200","ko01200","14/72","109/4337",0.128440366972477,7.73674821610601,9.25438244077811,1.53292408671126e-09,4.85936935487471e-07,4.85936935487471e-07,"LOC126335256/LOC126272037/LOC126293404/LOC126365941/LOC126349195/LOC126336244/LOC126335505/LOC126298417/LOC126281958/LOC126282157/LOC126281532/LOC126297494/LOC126336866/LOC126281954",14,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko01110","ko01110","23/72","355/4337",0.0647887323943662,3.90262128325509,7.41489987924837,4.63758762399739e-09,7.35057638403586e-07,7.35057638403586e-07,"LOC126272037/LOC126293404/LOC126365941/LOC126349195/LOC126284811/LOC126336244/LOC126298779/LOC126284002/LOC126335505/LOC126285378/LOC126298417/LOC126334891/LOC126281958/LOC126284812/LOC126324953/LOC126282157/LOC126335184/LOC126281532/LOC126281562/LOC126297494/LOC126268218/LOC126281954/LOC126335182",23,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko01120","ko01120","15/72","158/4337",0.0949367088607595,5.71861814345992,7.84979939673195,2.60361848062813e-08,2.34284911637725e-06,2.34284911637725e-06,"LOC126272037/LOC126365941/LOC126297759/LOC126349195/LOC126336244/LOC126272888/LOC126335505/LOC126298417/LOC126334891/LOC126281958/LOC126282157/LOC126281532/LOC126297494/LOC126336866/LOC126281954",15,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko01130","ko01130","17/72","210/4337",0.080952380952381,4.87625661375661,7.48094221962461,2.95627648754228e-08,2.34284911637725e-06,2.34284911637725e-06,"LOC126272037/LOC126293404/LOC126365941/LOC126297759/LOC126349195/LOC126284811/LOC126336244/LOC126335505/LOC126298417/LOC126281958/LOC126284812/LOC126324953/LOC126282157/LOC126281532/LOC126297494/LOC126268218/LOC126281954",17,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko00030","ko00030","5/72","31/4337",0.161290322580645,9.7155017921147,6.32685087131263,0.000133102601356986,0.00843870492603294,0.00843870492603294,"LOC126284811/LOC126281958/LOC126284812/LOC126281532/LOC126297494",5,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko00020","ko00020","5/72","35/4337",0.142857142857143,8.60515873015873,5.86892377784778,0.000241513580655721,0.0127599675113106,0.0127599675113106,"LOC126365941/LOC126349195/LOC126335505/LOC126298417/LOC126282157",5,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko00640","ko00640","4/72","25/4337",0.16,9.63777777777778,5.62709208594044,0.00067865762413846,0.030733495264556,0.030733495264556,"LOC126335256/LOC126336244/LOC126285378/LOC126298417",4,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko00630","ko00630","4/72","28/4337",0.142857142857143,8.60515873015873,5.245059493562,0.00105792202638183,0.0419201602953799,0.0419201602953799,"LOC126267535/LOC126293404/LOC126365941/LOC126336244",4,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko00350","ko00350","4/72","29/4337",0.137931034482759,8.30842911877395,5.13022671824552,0.00121191559637853,0.0426863604502215,0.0426863604502215,"LOC126272037/LOC126336714/LOC126283954/LOC126281954",4,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko00720","ko00720","3/72","15/4337",0.2,12.0472222222222,5.56810870984679,0.00173000938041523,0.0548412973591627,0.0548412973591627,"LOC126365941/LOC126336244/LOC126335505",3,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko00620","ko00620","4/72","33/4337",0.121212121212121,7.3013468013468,4.72069115234487,0.00198605082331998,0.0572343737265849,0.0572343737265849,"LOC126336244/LOC126285378/LOC126282157/LOC126336866",4,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko00480","ko00480","6/72","86/4337",0.0697674418604651,4.20251937984496,3.89714717274993,0.00279714900974893,0.0730000616399238,0.0730000616399238,"LOC126331335/LOC126335505/LOC126336695/LOC126277880/LOC126297494/LOC126284808",6,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko00360","ko00360","3/72","18/4337",0.166666666666667,10.0393518518519,4.99267514643472,0.00299369337955523,0.0730000616399238,0.0730000616399238,"LOC126272037/LOC126336714/LOC126283954",3,"DESeq2_infected_vs_control_diet_83__DOWN","KEGG_pathway"
"ko04976","ko04976","10/93","61/4337",0.163934426229508,7.64498501674599,7.73639256151373,4.62021643050135e-07,0.000146460860846893,0.000146460860846893,"LOC126354017/LOC126354871/LOC126354018/LOC126354186/LOC126322572/LOC126335579/LOC126281263/LOC126335166/LOC126354016/LOC126281499",10,"DESeq2_infected_vs_control_diet_83__UP","KEGG_pathway"
"ko02010","ko02010","7/93","43/4337",0.162790697674419,7.591647911978,6.429772886232,2.8525657244787e-05,0.00452131667329875,0.00452131667329875,"LOC126354017/LOC126354018/LOC126357744/LOC126335579/LOC126335166/LOC126354016/LOC126281499",7,"DESeq2_infected_vs_control_diet_83__UP","KEGG_pathway"
"ko04978","ko04978","4/93","18/4337",0.222222222222222,10.363201911589,5.89206409765005,0.000481639421689161,0.0508932322251547,0.0508932322251547,"LOC126297555/LOC126354186/LOC126322572/LOC126282259",4,"DESeq2_infected_vs_control_diet_83__UP","KEGG_pathway"
